year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	1	vs_rhp	10581	2	Abilene Christian	7	1767864	Scott, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767864	So	OF	55	55		0.329	0.371	0.494	30	164	54	10	1	81	5	23	10	2	2	7	25	1	5		16	
2017	12560	1	vs_rhp	10581	2	Abilene Christian	24	1884443	Trevino, Luis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884443	Jr	C	55	55		0.365	0.422	0.476	24	170	62	13		81	2	33	15	4	3		20	6	2		1	
2017	12560	1	vs_rhp	10581	2	Abilene Christian	6	1884436	Farkas, Dalon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884436	So	INF	54	51		0.293	0.317	0.414	25	174	51	18		72	1	19	6			1	30	4			4	
2017	12560	1	vs_rhp	10581	2	Abilene Christian	13	1884437	Dominguez, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884437	Fr	INF	53	45		0.297	0.368	0.373	14	118	35	6		44	1	22	13	1	1	2	12	4			2	
2017	12560	1	vs_rhp	10581	2	Abilene Christian	29	1884456	Claborn, Koby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884456	So	INF	51	47		0.276	0.336	0.362	16	127	35	6	1	46	1	16	12		1	2	18	3	2			
2017	12560	1	vs_rhp	10581	2	Abilene Christian	9	1547018	Draper, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1547018	Sr	3B	50	46		0.220	0.303	0.246	10	118	26	3		29		10	14			5	23	2	2		1	
2017	12560	1	vs_rhp	10581	2	Abilene Christian	26	1884444	Solomon, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884444	Fr	C	48	43		0.222	0.365	0.333	22	99	22	6	1	33	1	10	21	3	3	6	26	1	5		5	
2017	12560	1	vs_rhp	10581	2	Abilene Christian	5	1884435	Lewis, Bradley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884435	Jr	OF	31	10		0.281	0.333	0.344	6	32	9		1	11		2	3		1	2	10		1		1	
2017	12560	1	vs_rhp	10581	2	Abilene Christian	11	1884459	Pascahll, Myles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884459	Fr	OF	26	6		0.172	0.194	0.207	3	29	5	1		6		2	1		1		7	1				
2017	12560	1	vs_rhp	10581	2	Abilene Christian	41	1884461	Bourland, Lane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884461	Fr	C	26	15		0.200	0.250	0.267	6	30	6	2		8		0	2			2	10		1			
2017	12560	1	vs_rhp	10581	2	Abilene Christian	33	1884457	Warren, Hillin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884457	Jr	INF	23	14		0.196	0.224	0.348	6	46	9	2	1	16	1	5	1	1	1	1	19	1	1		1	
2017	12560	1	vs_rhp	10581	2	Abilene Christian	32	1767887	Ruot, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767887	So	INF	20	2		0.000	0.000	0.000	0	1	0			0		0					1					
2017	12560	1	vs_rhp	10581	2	Abilene Christian	27	1767885	Hays, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767885	So	C	4	1		0.000	0.000	0.000	0	2	0			0		0										
2017	12560	1	vs_rhp	10581	2	Abilene Christian	1	1896522	Pedersen, Chas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1896522	Fr	3B	4	1		0.000	0.000	0.000	0	3	0			0		0					2					
2017	12560	1	vs_rhp	10581	2	Abilene Christian	8	1767865	Markwardt, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767865	So	OF	3	2		0.333	0.500	0.333	0	3	1			1		0		1		1	1					
2017	12560	1	vs_rhp	10581	721	Air Force	5	1769403	Ready, Nic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769403	So	INF	53	53		0.339	0.360	0.566	36	189	64	19		107	8	43	7	1	3		15	6			2	
2017	12560	1	vs_rhp	10581	721	Air Force	21	1653231	Zabojnik, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653231	Jr	INF	53	53		0.368	0.435	0.611	46	190	70	21	2	116	7	43	19	4	1		40	9			3	
2017	12560	1	vs_rhp	10581	721	Air Force	9	1769404	Dau, Rob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769404	So	C	53	53		0.239	0.316	0.368	25	155	37	8		57	4	30	15	4	3	5	47	7	2			
2017	12560	1	vs_rhp	10581	721	Air Force	1	1527627	Groesbeck, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1527627	Sr	OF	50	50		0.403	0.460	0.602	47	176	71	18	1	106	5	29	14	6	2		27	6	1		7	
2017	12560	1	vs_rhp	10581	721	Air Force	3	1527639	Haslam, Bradley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1527639	Sr	INF	49	49		0.393	0.464	0.655	55	168	66	15	1	110	9	45	20	4	2		20	6	1		4	
2017	12560	1	vs_rhp	10581	721	Air Force	19	1769409	Wiss, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769409	So	OF	48	44		0.373	0.451	0.524	33	126	47	13	3	66		25	15	3		2	32		5		4	
2017	12560	1	vs_rhp	10581	721	Air Force	17	1527634	Williams, Russell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1527634	Sr	INF	47	45		0.350	0.419	0.593	38	140	49	9	2	83	7	29	13	5	2	4	37	2	3		5	
2017	12560	1	vs_rhp	10581	721	Air Force	2	1527628	Jones, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1527628	Sr	OF	43	43		0.331	0.456	0.669	32	136	45	10		91	12	50	24	9	2		34	2	2		1	
2017	12560	1	vs_rhp	10581	721	Air Force	23	1879033	Easley, Ashton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879033	Fr	OF	42	23		0.278	0.333	0.389	19	90	25	3	2	35	1	13	8		1		23	3	2		6	
2017	12560	1	vs_rhp	10581	721	Air Force	12	1653232	Mize, Shaun	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653232	Sr	INF	37	31		0.362	0.460	0.479	14	94	34	2		45	3	16	15	3	1	3	12	2				
2017	12560	1	vs_rhp	10581	721	Air Force	25	1653241	Robb, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653241	Jr	INF	32	16		0.271	0.368	0.333	16	48	13	3		16		9	4	4	1	2	6	1	3		1	
2017	12560	1	vs_rhp	10581	721	Air Force	13	1769407	Jones, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769407	So	OF	30	14		0.380	0.466	0.860	21	50	19	4	1	43	6	13	5	3			12		2		2	
2017	12560	1	vs_rhp	10581	721	Air Force	14	1653242	Graham, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653242	Jr	OF	21	2		0.259	0.355	0.296	3	27	7	1		8		4	4				7					
2017	12560	1	vs_rhp	10581	721	Air Force	10	1769405	Martinez, Gabe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769405	So	C	12	0		0.250	0.400	0.500	2	4	1	1		2		0		1			1					
2017	12560	1	vs_rhp	10581	721	Air Force	18	1653245	Booker, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653245	Jr	INF	3	0		0.000	0.500	0.000	0	1	0			0		1		1			1					
2017	12560	1	vs_rhp	10581	8	Alabama	7	1772378	Taylor, Chandler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772378	So	OF	54	52		0.298	0.415	0.588	29	131	39	8		77	10	24	27	2	4		48	1	2		7	
2017	12560	1	vs_rhp	10581	8	Alabama	1	1772375	Vance, Cobie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772375	So	INF	54	54		0.309	0.373	0.370	21	162	50	8	1	60		26	19		4	2	20	8	1		1	
2017	12560	1	vs_rhp	10581	8	Alabama	11	1655482	Short, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655482	Jr	INF	54	53		0.194	0.275	0.310	13	129	25	9		40	2	20	11	5	4	4	30	2	2			
2017	12560	1	vs_rhp	10581	8	Alabama	5	1655473	Avant, Chandler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655473	Jr	INF	54	54		0.273	0.338	0.386	27	176	48	13	2	68	1	17	11	8	3	2	28	5	5		5	
2017	12560	1	vs_rhp	10581	8	Alabama	9	1655478	Henry, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655478	Jr	INF	50	49		0.269	0.333	0.408	21	130	35	6		53	4	14	12	2	3	1	39	3	3		1	
2017	12560	1	vs_rhp	10581	8	Alabama	8	1774385	DeVinny, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774385	Sr	C	48	30		0.203	0.376	0.342	9	79	16	2		27	3	13	20	2			29	1				
2017	12560	1	vs_rhp	10581	8	Alabama	22	1871413	Alexander, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871413	Jr	INF	47	47		0.259	0.335	0.453	20	139	36	5	2	63	6	31	16	1	2	5	38	3	3			
2017	12560	1	vs_rhp	10581	8	Alabama	28	1871419	Kaufman, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871419	So	C	44	39		0.270	0.373	0.320	17	100	27	2		32	1	11	11	6	1	3	12	4			1	
2017	12560	1	vs_rhp	10581	8	Alabama	19	1871418	Carey, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871418	Fr	OF	43	23		0.235	0.358	0.279	10	68	16	3		19		2	11	2			8	3			2	
2017	12560	1	vs_rhp	10581	8	Alabama	10	1774386	Finnerty, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774386	So	OF	41	20		0.192	0.263	0.231	8	52	10	2		12		6	4	1			12	3				
2017	12560	1	vs_rhp	10581	8	Alabama	13	1871423	McCleney, Walker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871423	Fr	OF	39	15		0.242	0.444	0.303	9	33	8	2		10		1	6	6		2	11				3	
2017	12560	1	vs_rhp	10581	8	Alabama	6	1772364	Webb, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772364	Fr	C	31	14		0.370	0.404	0.574	7	54	20	5		31	2	9	3			2	12	1				
2017	12560	1	vs_rhp	10581	8	Alabama	14	1772362	Wood, Gene	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772362	So	INF	30	23		0.222	0.323	0.352	10	54	12	4		19	1	5	7	1		1	8	1	1		1	
2017	12560	1	vs_rhp	10581	8	Alabama	48	1774392	Wright, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774392	Fr	OF	26	0		0.333	0.429	0.333	4	6	2			2		0	1				1	3	1		1	
2017	12560	1	vs_rhp	10581	8	Alabama	2	1871448	Trousdale, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871448	Fr	INF	24	1		0.174	0.240	0.304	2	23	4			7	1	4	2				4	1				
2017	12560	1	vs_rhp	10581	8	Alabama	41	1416305	Poe, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1416305	Sr	C	22	4		0.200	0.500	0.200	4	10	2			2		2	3	3			4					
2017	12560	1	vs_rhp	10581	8	Alabama	37	1655476	Coker, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655476	So	INF	21	0		0.200	0.556	0.200	3	5	1			1		2	3	1		1	3					
2017	12560	1	vs_rhp	10581	8	Alabama	27	1655481	Rogers, Zac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655481	Jr	P	20	1			1.000		0	0	0			0		1	1									
2017	12560	1	vs_rhp	10581	8	Alabama	18	1774388	Holcombe, Keith	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774388	So	OF	13	10		0.280	0.379	0.320	6	25	7	1		8		2	3	1			5					
2017	12560	1	vs_rhp	10581	8	Alabama	12	1871437	Potter, Sonny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871437	Fr	P	12	0		0.000	0.000	0.000	0	1	0			0		0					1					
2017	12560	1	vs_rhp	10581	6	Alabama A&M	1	1773864	Peppers, Carlton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773864	Jr	OF	57	57		0.267	0.352	0.342	26	161	43	6		55	2	17	17	4		3	37	4	2		3	
2017	12560	1	vs_rhp	10581	6	Alabama A&M	16	1879683	McGregory, Carson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879683	Jr	1B	56	56		0.291	0.361	0.360	23	172	50	9		62	1	22	18	1		1	34	2	3			
2017	12560	1	vs_rhp	10581	6	Alabama A&M	22	1879692	Mitchell, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879692	So	P	54	44		0.252	0.301	0.276	18	123	31	3		34		8	8	1	1	3	30		4		5	
2017	12560	1	vs_rhp	10581	6	Alabama A&M	19	1879693	Betancourt, Wilanier	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879693	So	C	53	50		0.181	0.206	0.239	15	155	28	9		37		8	5				43	2	1		1	
2017	12560	1	vs_rhp	10581	6	Alabama A&M	6	1773879	Brewton, Pierre	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773879	So	INF	52	49		0.214	0.301	0.286	8	126	27	6		36	1	14	13	3	1	3	30	3	4		3	
2017	12560	1	vs_rhp	10581	6	Alabama A&M	35	1879699	Malcom, Zeth	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879699	Fr	C	51	48		0.255	0.354	0.383	19	141	36	6		54	4	16	14	8	1	2	18	6	1		1	
2017	12560	1	vs_rhp	10581	6	Alabama A&M	20	1440371	Woods, Cornelious	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1440371	Sr	INF	49	48		0.308	0.380	0.448	17	143	44	11	3	64	1	18	14	4	2		37	2	2			
2017	12560	1	vs_rhp	10581	6	Alabama A&M	7	1879677	Diaz Jr., Fernando	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879677	Fr	P	45	34		0.153	0.172	0.212	6	85	13	3	1	18		3	2			1	23	1			3	
2017	12560	1	vs_rhp	10581	6	Alabama A&M	3	1773874	Whitaker, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773874	So	INF	40	32		0.258	0.348	0.258	17	97	25			25		8	14		1	2	30	2	2		2	
2017	12560	1	vs_rhp	10581	6	Alabama A&M	17	1879684	Diaz, Joannes	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879684	Fr	C	38	35		0.125	0.189	0.148	5	88	11	2		13		6	6	1		5	18	3				
2017	12560	1	vs_rhp	10581	6	Alabama A&M	21	1879691	Hunter, Njike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879691	Fr	OF	38	28		0.146	0.213	0.195	6	82	12	2	1	16		7	4	3		3	27	3	1		2	
2017	12560	1	vs_rhp	10581	6	Alabama A&M	34	1773882	Marsonek, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773882	Sr	P	38	8		1.000	1.000	1.000	0	2	2			2		0										
2017	12560	1	vs_rhp	10581	6	Alabama A&M	13	1889146	Gay, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889146	Fr	P	31	24		0.278	0.350	0.361	5	36	10	3		13		6	4			1	12	1	1			
2017	12560	1	vs_rhp	10581	6	Alabama A&M	11	1879680	Redmond, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879680	Fr	OF	21	14		0.243	0.263	0.378	5	37	9		1	14	1	3	1			1	8	2			2	
2017	12560	1	vs_rhp	10581	6	Alabama A&M	9	1879679	Smith, Darius	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879679	Fr	INF	20	9		0.097	0.222	0.097	2	31	3			3		3	2	3			10	3				
2017	12560	1	vs_rhp	10581	6	Alabama A&M	18	1879685	Mayhand, Dameyune	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879685	Fr	INF	18	4		0.111	0.111	0.111	0	9	1			1		2					4					
2017	12560	1	vs_rhp	10581	6	Alabama A&M	5	1773878	Beachem, Darren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773878	Fr	C	11	6		0.368	0.400	0.368	1	19	7			7		5		1			8					
2017	12560	1	vs_rhp	10581	6	Alabama A&M	15	1879682	Banks II, Franklin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879682	Fr	OF	4	0		0.000	0.000	0.000	0	1	0			0		0					1					
2017	12560	1	vs_rhp	10581	7	Alabama St.	25	1661687	Hernandez, Ray	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661687	Jr	INF	56	56		0.287	0.378	0.461	34	167	48	11		77	6	35	18	8	3		33	3	2		1	
2017	12560	1	vs_rhp	10581	7	Alabama St.	2	1761904	Ocasio, Carlos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761904	Sr	OF	56	55		0.266	0.354	0.414	29	169	45	10		70	5	31	12	13	4		40	5			9	
2017	12560	1	vs_rhp	10581	7	Alabama St.	40	1661690	Rios, Gustavo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661690	Jr	1B	54	53		0.305	0.398	0.543	32	151	46	10	1	82	8	39	18	6	1		25	7	1			
2017	12560	1	vs_rhp	10581	7	Alabama St.	5	1879495	Cox, Cage	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879495	Fr	OF	52	48		0.379	0.432	0.615	42	161	61	16	2	99	6	41	14	4	4		23	2			4	
2017	12560	1	vs_rhp	10581	7	Alabama St.	1	1761903	Amion, Diandre	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761903	So	OF	48	41		0.326	0.412	0.386	25	132	43	3	1	51	1	23	17	3	1	3	14	1			2	
2017	12560	1	vs_rhp	10581	7	Alabama St.	19	1661682	Biocic, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661682	Sr	C	48	39		0.333	0.414	0.423	20	111	37	6	2	47		14	13	3	1	2	18	1	1		4	
2017	12560	1	vs_rhp	10581	7	Alabama St.	8	1661684	Estrada, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661684	Jr	OF	48	44		0.295	0.441	0.598	38	112	33	7		67	9	29	23	8	2	3	29		1		7	
2017	12560	1	vs_rhp	10581	7	Alabama St.	10	1761908	White, Eriq	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761908	So	INF	46	40		0.297	0.413	0.366	20	101	30	4		37	1	12	16	4		2	22	4	1		1	
2017	12560	1	vs_rhp	10581	7	Alabama St.	29	1879499	Rivera, Edgardo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879499	Sr	OF	43	21		0.238	0.360	0.302	13	63	15	2	1	19		10	11	1		2	19	1			2	
2017	12560	1	vs_rhp	10581	7	Alabama St.	38	1661680	Allen, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661680	Jr	C	41	34		0.256	0.376	0.411	20	90	23	5		37	3	14	17	1	1		14	2				
2017	12560	1	vs_rhp	10581	7	Alabama St.	44	1761919	Phillips, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761919	So	OF	40	27		0.164	0.333	0.233	10	73	12	2		17	1	10	16	3	1	1	11	1				
2017	12560	1	vs_rhp	10581	7	Alabama St.	15	1879496	Dunson, Joshua	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879496	Fr	INF	36	29		0.294	0.329	0.412	7	68	20	5		28	1	11	2	2	1	8	15	1			4	
2017	12560	1	vs_rhp	10581	7	Alabama St.	9	1761907	Prioleau, Oscar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761907	So	INF	32	13		0.222	0.326	0.278	8	36	8	2		10		6	4	2	1	1	5	1				
