year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11320	4	Adrian	-	Totals	-	-	-	-	1,430	407	0.285	0.399	 	0.405	322	88	12	20	281	206	82	22	40	238	25	55	13	 
2013	11320	4	Adrian	-	Opponent Totals	-	-	-	-	1,425	377	0.265	0.324	 	0.315	184	53	2	5	160	95	36	13	38	248	29	28	19	 
2013	11320	2798	Albertus Magnus	-	Totals	-	-	-	-	916	243	0.265	0.364	 	0.355	170	45	14	3	142	128	18	8	3	197	26	33	10	 
2013	11320	2798	Albertus Magnus	-	Opponent Totals	-	-	-	-	947	320	0.338	0.391	 	0.466	178	70	15	7	159	67	22	10	18	128	26	47	14	 
2013	11320	15	Albion	-	Totals	-	-	-	-	1,105	306	0.277	0.375	 	0.317	191	35	 	3	160	150	35	20	25	165	24	77	10	 
2013	11320	15	Albion	-	Opponent Totals	-	-	-	-	1,176	375	0.319	0.420	 	0.399	288	60	5	8	250	179	43	25	31	178	23	69	5	 
2013	11320	16	Albright	-	Totals	-	-	-	-	1,071	297	0.277	0.357	 	0.360	183	56	6	7	161	127	13	13	14	211	11	35	9	 
2013	11320	16	Albright	-	Opponent Totals	-	-	-	-	1,149	391	0.340	0.405	 	0.448	257	68	10	12	229	101	37	19	14	150	24	75	15	 
2013	11320	19	Allegheny	-	Totals	-	-	-	-	1,295	398	0.307	0.402	 	0.392	243	75	10	5	202	155	63	21	42	188	33	58	20	 
2013	11320	19	Allegheny	-	Opponent Totals	-	-	-	-	1,292	364	0.282	0.377	 	0.375	214	74	7	11	199	151	55	13	34	197	40	51	13	 
2013	11320	21	Alma	-	Totals	-	-	-	-	993	278	0.280	0.362	 	0.363	161	48	5	8	145	110	25	13	27	178	22	56	12	 
2013	11320	21	Alma	-	Opponent Totals	-	-	-	-	1,024	286	0.279	0.387	 	0.357	212	37	11	7	179	149	41	17	27	211	14	58	12	 
2013	11320	938	Alvernia	-	Totals	-	-	-	-	1,413	426	0.301	0.373	 	0.405	294	75	7	19	253	133	40	19	42	205	31	87	21	 
2013	11320	938	Alvernia	-	Opponent Totals	-	-	-	-	1,392	345	0.248	0.312	 	0.320	163	54	11	8	147	102	33	13	15	336	18	56	16	 
2013	11320	24	Amherst	-	Totals	-	-	-	-	1,309	418	0.319	0.385	 	0.405	240	48	17	10	209	115	33	13	34	199	32	79	22	 
2013	11320	24	Amherst	-	Opponent Totals	-	-	-	-	1,238	310	0.250	0.324	 	0.303	144	44	6	3	127	99	41	13	28	229	25	52	12	 
2013	11320	939	Anderson (IN)	-	Totals	-	-	-	-	1,483	442	0.298	0.361	 	0.401	235	92	2	19	211	119	37	17	19	187	35	32	13	 
2013	11320	939	Anderson (IN)	-	Opponent Totals	-	-	-	-	1,428	394	0.276	0.370	 	0.336	225	57	4	7	197	195	25	11	39	302	30	67	24	 
2013	11320	26	Anna Maria	-	Totals	-	-	-	-	987	273	0.277	0.350	 	0.359	151	56	5	5	138	98	19	9	21	173	17	50	17	 
2013	11320	26	Anna Maria	-	Opponent Totals	-	-	-	-	1,017	310	0.305	0.380	 	0.388	201	48	14	3	181	92	37	10	25	198	11	44	14	 
2013	11320	966	Arcadia	-	Totals	-	-	-	-	1,415	419	0.296	0.373	 	0.374	239	67	11	7	195	117	62	10	20	231	30	40	17	 
2013	11320	966	Arcadia	-	Opponent Totals	-	-	-	-	1,341	371	0.277	0.355	 	0.356	198	68	10	6	172	142	29	13	35	221	29	60	19	 
2013	11320	38	Augsburg	-	Totals	-	-	-	-	1,094	349	0.319	0.398	 	0.409	217	57	10	7	189	120	29	8	42	143	26	50	14	 
2013	11320	38	Augsburg	-	Opponent Totals	-	-	-	-	1,108	320	0.289	0.365	 	0.397	181	56	17	10	162	103	37	14	22	163	26	33	14	 
2013	11320	40	Augustana (IL)	-	Totals	-	-	-	-	1,553	481	0.310	0.366	 	0.386	280	80	9	7	240	101	51	23	40	225	22	47	13	 
2013	11320	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	1,442	338	0.234	0.314	 	0.290	151	51	4	7	132	133	38	6	16	303	37	43	13	 
2013	11320	42	Aurora	-	Totals	-	-	-	-	1,342	429	0.320	0.395	 	0.438	289	85	7	20	263	139	40	18	39	190	22	62	18	 
