year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11320	3	vs_rhp	10161	4	Adrian	33	1100920	Sackett, Jamey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1100920	Sr	C	47	47	109	34	0.312	0.392	 	0.385	26	4	2	 	12	8	7	1	4	19	3	3	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	1	1215226	Fischer, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215226	Jr	OF	47	47	102	33	0.324	0.440	 	0.588	29	5	2	6	26	18	4	1	3	22	 	3	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	2	1215227	Sergi, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215227	Sr	INF	45	43	78	31	0.397	0.495	 	0.513	20	4	1	1	21	13	4	2	6	9	1	3	3	 
2013	11320	3	vs_rhp	10161	4	Adrian	29	1446284	Heatherly, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1446284	N/A	P	45	42	81	21	0.259	0.358	 	0.346	22	4	 	1	11	10	3	1	1	14	1	1	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	14	1100912	DeLuca, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1100912	Sr	OF	43	42	91	22	0.242	0.391	 	0.330	17	8	 	 	13	9	14	1	2	15	2	3	4	 
2013	11320	3	vs_rhp	10161	4	Adrian	26	1321506	Yax, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321506	So	INF	42	41	82	27	0.329	0.415	 	0.427	18	6	1	 	19	11	1	 	3	13	2	7	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	5	1100910	Green, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1100910	Sr	2B	39	34	76	22	0.289	0.345	 	0.421	13	8	1	 	14	5	2	1	2	13	4	5	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	18	1215230	Rios, R.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215230	Jr	1B	38	30	69	22	0.319	0.422	 	0.406	18	3	 	1	21	7	6	1	 	8	2	1	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	11	1215228	Stefanski, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215228	Jr	INF	33	27	55	11	0.200	0.423	 	0.491	16	2	1	4	16	16	6	1	 	11	 	3	1	 
2013	11320	3	vs_rhp	10161	4	Adrian	3	1321497	Milligan, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321497	Jr	OF	32	7	21	3	0.143	0.345	 	0.190	9	1	 	 	5	5	2	1	1	1	1	3	1	 
2013	11320	3	vs_rhp	10161	4	Adrian	21	1100914	Meyer, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1100914	Sr	SS	27	19	42	13	0.310	0.442	 	0.333	10	1	 	 	10	7	3	 	2	9	1	4	2	 
2013	11320	3	vs_rhp	10161	4	Adrian	27	1321507	Kolvey, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321507	So	C	21	12	32	8	0.250	0.405	 	0.312	8	2	 	 	11	4	5	1	 	7	 	 	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	7	1321499	Ryder, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321499	So	OF	21	8	25	2	0.080	0.207	 	0.080	2	 	 	 	2	4	 	 	 	5	1	 	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	10	1448955	Gertley, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1448955	N/A	PH/CF	16	11	30	10	0.333	0.432	 	0.367	4	1	 	 	6	6	 	1	2	3	 	3	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	38	1321512	Pompey, Dom	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321512	Sr	INF	13	2	11	1	0.091	0.231	 	0.182	1	1	 	 	2	2	 	 	 	3	1	 	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	16	1447342	,	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1447342	N/A	DP	9	3	5	1	0.200	0.200	 	0.400	1	1	 	 	1	 	 	 	 	2	 	 	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	13	1448871	Desimone, Corleone	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1448871	N/A	PH/3B	8	2	11	6	0.545	0.571	 	0.545	5	 	 	 	1	2	 	1	 	1	 	 	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	20	1446236	Gilstorff, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1446236	N/A	PH/3B	8	4	10	2	0.200	0.429	 	0.200	2	 	 	 	0	3	1	 	 	 	 	 	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	12	1334451	McCarty, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1334451	So	P	7	1	7	2	0.286	0.400	 	0.429	3	1	 	 	3	1	1	1	 	1	 	 	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	6	1334709	Craig, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1334709	So	INF	6	1	1	0	0.000	0.000	 	0.000	0	 	 	 	0	 	 	 	 	1	 	 	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	23	1321504	Joseph, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321504	So	INF	3	0	4	1	0.250	0.400	 	0.250	2	 	 	 	0	1	 	 	 	1	 	 	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	4	1449300	,	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1449300	N/A	PH	3	0	3	0	0.000	0.250	 	0.000	0	 	 	 	0	1	 	 	 	 	 	 	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	45	1321515	White, Derek	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321515	Jr	INF	2	0	2	1	0.500	0.500	 	0.500	0	 	 	 	0	 	 	 	 	 	 	 	 	 
2013	11320	3	vs_rhp	10161	4	Adrian	4	1321498	Paul, Clay	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321498	Jr	OF	1	0	1	1	1.000	1.000	 	2.000	0	1	 	 	0	 	 	 	 	 	 	 	 	 
2013	11320	3	vs_rhp	10161	2798	Albertus Magnus	11	1103091	Gambardella, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1103091	Sr	OF	31	31	59	16	0.271	0.348	 	0.441	12	2	1	2	15	7	 	 	1	7	 	7	 	 
2013	11320	3	vs_rhp	10161	2798	Albertus Magnus	10	1212608	Sokolis, Zak	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1212608	Jr	INF	31	31	59	19	0.322	0.397	 	0.441	17	3	2	 	7	7	1	1	 	7	 	1	 	 
2013	11320	3	vs_rhp	10161	2798	Albertus Magnus	3	1423101	Piorier, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1423101	Fr	INF	31	29	62	17	0.274	0.292	 	0.306	7	2	 	 	8	1	1	1	 	16	1	 	 	 
2013	11320	3	vs_rhp	10161	2798	Albertus Magnus	6	1212606	Dornfried, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1212606	Jr	INF	30	29	54	17	0.315	0.393	 	0.352	8	2	 	 	5	7	 	 	 	8	1	4	1	 
2013	11320	3	vs_rhp	10161	2798	Albertus Magnus	21	1334153	Pellegrino, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1334153	So	INF	29	29	52	20	0.385	0.515	 	0.519	11	3	2	 	16	14	1	1	 	15	1	2	2	 
