year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2016	12360	1	26172	A&M-Corpus Chris	42	1652739	Cornish, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1652739	Fr	P	9	0	""	9	""	1.17	15.1	10	6	2	5	15	""	63	54	""	""	""	1	5	2	""	1	1	1	1	157	11	18	1	""	""	4
2016	12360	1	26172	A&M-Corpus Chris	33	1770944	Blakeley, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1770944	Fr	INF	7	1	""	1	""	40.50	0.2	3	3	3	1	""	""	6	4	1	""	""	""	1	""	""	2	2	""	1	26	""	2	""	""	""	""
2016	12360	1	26172	A&M-Corpus Chris	1	1770932	Carroll, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1770932	Jr	P	6	0	""	6	""	7.50	6.0	10	6	5	4	4	""	33	26	""	1	1	""	""	2	""	2	1	""	1	118	6	6	""	""	""	2
2016	12360	1	26172	A&M-Corpus Chris	12	1652722	Clarke, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1652722	Sr	3B	5	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	26172	A&M-Corpus Chris	27	1652736	Allec, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1652736	Jr	P	2	0	""	2	""	4.50	2.0	1	1	1	0	""	""	7	5	""	""	""	""	1	""	""	""	""	1	1	22	5	1	""	""	""	""
2016	12360	1	26172	A&M-Corpus Chris	30	1652724	Lilly, Carter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1652724	Fr	P	2	0	""	2	""	0.00	1.0	0	""	""	2	1	""	5	3	""	""	""	""	1	""	""	""	""	""	""	22	1	1	""	""	""	""
2016	12360	1	2	Abilene Christian	12	1767867	Pearson, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767867	Fr	SS	53	53	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	10	1547029	Crippen, Russell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1547029	Jr	INF	51	48	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	8	1767865	Markwardt, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767865	Fr	OF	50	49	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	9	1547018	Draper, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1547018	Jr	2B	49	46	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	20	1767883	Wilks, Braxton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767883	Jr	OF	42	36	""	3	""	0.00	2.2	5	2	""	1	2	""	14	12	""	""	""	1	""	""	""	4	4	""	1	15	5	1	""	""	""	""
2016	12360	1	2	Abilene Christian	23	1767884	Harris, Willie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767884	Fr	OF	41	33	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	3	1659958	Copeland, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659958	Sr	C	39	37	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	29	1420632	Beasley, Heath	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1420632	Sr	OF	38	27	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	32	1767887	Ruot, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767887	Fr	INF	36	27	""	7	""	6.43	7.0	10	8	5	4	5	""	36	30	2	""	1	""	""	1	""	3	1	1	""	142	6	9	""	""	""	""
2016	12360	1	2	Abilene Christian	7	1767864	Scott, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767864	Fr	OF	33	28	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	13	1767868	Call, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767868	Jr	INF	33	25	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	5	1659959	Carroll, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659959	Sr	SS	31	25	""	13	13	4.18	79.2	87	49	37	19	43	1	352	315	15	3	1	4	1	9	""	""	""	4	5	1206	100	85	3	8	""	16
2016	12360	1	2	Abilene Christian	26	1420630	Palacios, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1420630	Sr	P	26	0	""	26	""	4.19	38.2	31	20	18	17	34	""	167	142	6	2	""	1	4	3	3	23	8	4	1	574	43	35	""	4	7	9
2016	12360	1	2	Abilene Christian	4	1767862	Evans, Gunny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767862	Fr	INF	23	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	27	1767885	Hays, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767885	Fr	C	21	16	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	11	1767866	Check, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767866	Jr	C	20	8	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	41	1547031	Altimont, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1547031	Jr	OF	20	8	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	44	1767891	Kornely, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767891	Jr	P	20	0	""	20	""	4.86	16.2	21	14	9	9	17	""	81	67	6	2	1	""	1	2	""	15	3	1	1	309	12	17	1	1	""	7
2016	12360	1	2	Abilene Christian	25	1547054	Lambright, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1547054	Jr	P	19	0	""	19	""	8.04	15.2	17	16	14	8	15	""	73	62	7	1	3	2	1	1	""	5	2	""	2	302	12	19	""	2	2	3
2016	12360	1	2	Abilene Christian	34	1547060	Cole, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1547060	Sr	P	17	8	""	17	8	4.83	54.0	62	37	29	24	47	""	245	213	6	""	""	4	6	6	1	7	5	""	2	940	48	54	1	5	""	9
2016	12360	1	2	Abilene Christian	16	1659965	Hanson, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659965	So	P	16	3	""	16	3	6.98	29.2	40	31	23	14	27	""	143	125	8	1	1	4	3	2	1	6	4	1	1	519	30	27	1	2	""	10
2016	12360	1	2	Abilene Christian	24	1659966	Mason, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659966	Sr	P	15	14	""	15	14	2.93	89.0	82	32	29	15	52	1	363	333	15	3	""	7	2	5	""	2	2	8	2	1291	117	87	6	5	""	22
2016	12360	1	2	Abilene Christian	6	1767863	DeVries, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767863	Jr	INF	15	10	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	33	1547059	Demeyere, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1547059	Sr	P	15	15	""	15	15	3.69	92.2	92	47	38	12	34	""	383	351	15	2	1	7	3	7	""	""	""	7	6	1170	82	145	4	9	""	10
2016	12360	1	2	Abilene Christian	14	1767869	Goetze, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767869	Fr	P	13	0	""	13	""	5.27	13.2	15	8	8	5	5	""	65	54	3	1	1	2	1	4	""	3	2	1	1	197	15	18	""	""	""	1
2016	12360	1	2	Abilene Christian	17	1767870	Dudley, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767870	So	P	10	0	""	10	""	5.06	10.2	11	8	6	5	3	""	48	41	3	""	""	2	""	1	""	3	1	""	1	146	13	13	""	""	""	""
2016	12360	1	2	Abilene Christian	19	1767871	Albaugh, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767871	Fr	OF	9	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	28	1767886	Meek, Stetson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767886	So	C	9	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	35	1767888	Dougherty, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767888	Jr	P	9	0	""	9	""	5.14	7.0	5	4	4	8	3	""	33	25	2	""	""	""	1	""	""	""	1	""	""	141	7	9	""	1	""	2
2016	12360	1	2	Abilene Christian	36	1767889	Nichols, Conner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767889	Fr	C	8	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	2	Abilene Christian	30	1659975	Welborn, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659975	Jr	P	7	0	""	7	""	4.50	6.0	5	3	3	6	4	""	30	23	3	""	""	1	3	1	""	""	""	""	""	130	7	6	""	""	""	1
2016	12360	1	721	Air Force	25	1422367	Draws, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1422367	Sr	INF	57	57	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	5	1769403	Ready, Nic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769403	Fr	INF	57	57	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	12	1653232	Mize, Shaun	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653232	Jr	INF	57	55	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	3	1527639	Haslam, Bradley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1527639	Jr	INF	57	57	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	17	1527634	Williams, Russell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1527634	Jr	INF	57	56	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	2	1527628	Jones, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1527628	Jr	OF	57	57	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	1	1527627	Groesbeck, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1527627	Jr	OF	57	56	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	21	1653231	Zabojnik, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653231	So	INF	56	56	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	20	1653235	Wilkie, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653235	So	C	44	37	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	9	1769404	Dau, Rob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769404	Fr	C	33	20	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	19	1769409	Wiss, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769409	Fr	OF	25	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	24	1769410	Hargreaves, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769410	Fr	P	24	3	""	24	3	4.71	42.0	46	25	22	14	33	""	184	156	8	1	2	3	1	5	""	16	5	5	3	241	47	36	3	2	2	14
2016	12360	1	721	Air Force	14	1769408	McDaniel, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769408	Jr	P	22	0	""	22	""	4.75	30.1	27	19	16	29	28	""	146	110	8	""	""	""	11	5	""	19	8	1	1	233	33	22	2	2	2	5
2016	12360	1	721	Air Force	37	1653242	Graham, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653242	So	OF	21	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	40	1769415	Mortenson, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769415	Fr	P	20	2	""	20	2	6.48	33.1	43	25	24	25	27	""	157	125	8	1	2	1	4	2	""	15	7	2	3	174	34	26	3	2	""	11
2016	12360	1	721	Air Force	31	1653237	Biancalana, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653237	So	P	19	9	""	19	9	6.06	65.1	74	51	44	26	44	""	285	253	19	""	1	7	7	2	""	12	2	2	2	326	79	54	3	5	2	6
2016	12360	1	721	Air Force	22	1527636	Jax, Griffin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1527636	Jr	P	15	15	""	15	15	2.05	105.1	94	35	24	20	90	2	435	402	15	1	1	4	12	5	""	""	""	5	3	590	136	77	9	2	""	21
2016	12360	1	721	Air Force	16	1527633	DeVries, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1527633	Jr	P	14	13	""	14	13	5.09	63.2	51	46	36	52	55	""	295	223	9	4	""	""	12	13	""	""	""	4	3	478	70	51	6	6	""	15
2016	12360	1	721	Air Force	42	1653245	Booker, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653245	So	INF	14	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	29	1653236	Holloway, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653236	So	P	12	1	""	12	1	3.45	15.2	17	8	6	13	16	""	75	56	5	""	""	""	""	5	""	6	3	1	""	120	17	7	""	""	1	3
2016	12360	1	721	Air Force	28	1769411	Fry, Lance	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769411	So	P	11	0	""	11	""	12.41	12.1	20	19	17	15	14	""	73	56	4	""	1	""	5	2	1	""	""	""	""	60	13	8	""	""	""	7
2016	12360	1	721	Air Force	33	1769413	Plaskett, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769413	Fr	P	10	0	""	10	""	9.82	11.0	16	15	12	13	4	""	64	48	5	""	3	""	1	1	""	4	3	""	2	72	17	12	""	1	1	""
2016	12360	1	721	Air Force	32	1769412	Rexroad, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769412	Fr	P	10	0	""	10	""	4.32	8.1	12	13	4	15	7	""	53	36	2	1	""	1	2	2	""	6	5	""	""	65	12	3	""	""	""	1
2016	12360	1	721	Air Force	36	1653241	Robb, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653241	So	INF	10	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	1	721	Air Force	23	1422366	Monaghan, Trent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1422366	Sr	P	10	10	""	10	10	6.19	52.1	61	48	36	29	34	""	244	202	14	""	2	6	7	4	""	""	""	7	2	359	84	25	4	2	""	6
2016	12360	1	721	Air Force	11	1769406	Nichols, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1769406	Fr	P	9	4	""	9	4	7.52	20.1	26	20	17	17	7	""	107	80	3	1	""	1	2	7	""	4	2	""	3	148	31	17	""	4	""	1
2016	12360	1	721	Air Force	27	1527638	Stanford, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1527638	Jr	P	9	0	""	9	""	8.71	10.1	16	11	10	1	11	""	46	45	1	1	1	2	1	""	""	5	2	""	""	77	12	5	""	1	""	1
