year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12080	1	178	Delaware St.	7	1659753	Bentley, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659753	Fr	OF	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	178	Delaware St.	14	1659752	Barber, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659752	Jr	C	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	178	Delaware St.	27	1543745	Gonzalez, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543745	So	P	1	1	1	0.250	0.250	0.250	4	 	1	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	178	Delaware St.	8	1543743	Farley, Ron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543743	So	OF	1	1	1	0.333	0.333	0.333	3	1	1	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	178	Delaware St.	21	1543742	Dailey, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543742	Sr	OF	1	1	1	0.200	0.200	0.200	5	 	1	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	178	Delaware St.	17	1543739	Zielecki, Jaylen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543739	So	P	1	1	1	0.250	0.250	0.250	4	 	1	 	 	""	 	 	 	 	 	 	1	 	1	1	 
2015	12080	1	178	Delaware St.	11	1543737	Galati, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543737	So	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	178	Delaware St.	10	1543736	Kimbrough, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543736	Sr	INF	1	1	1	0.200	0.200	0.200	5	2	1	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	178	Delaware St.	9	1543735	Bartlett, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543735	So	C	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	178	Delaware St.	1	1543733	Smith, Kwestin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543733	So	INF	1	1	1	0.000	0.000	0.000	2	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	178	Delaware St.	12	1439628	Onderko, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1439628	Jr	INF	1	1	1	0.500	0.667	0.500	2	 	1	 	 	""	 	 	1	 	 	 	 	 	 	 	 
2015	12080	1	178	Delaware St.	23	1311148	Candeloro, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1311148	Sr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	178	Delaware St.	20	1311147	Brown, Bobby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1311147	Sr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	178	Delaware St.	15	1213598	Allen, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1213598	Sr	OF	1	1	1	0.333	0.333	1.000	3	1	1	 	1	""	 	1	 	 	 	 	1	 	 	 	 
2015	12080	1	219	Evansville	29	1639687	Billo, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1639687	Sr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	219	Evansville	23	1639666	Williams, Korbin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1639666	Fr	OF	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	219	Evansville	16	1639661	Tokarek, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1639661	Fr	C	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	219	Evansville	15	1639660	Lipari, Billy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1639660	So	C	1	1	1	0.000	0.000	0.000	3	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	219	Evansville	24	1527654	Synek, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527654	Sr	INF	1	1	1	0.333	0.250	0.333	3	 	1	 	 	""	 	2	 	 	1	 	 	 	 	 	 
2015	12080	1	219	Evansville	13	1527653	Sullivan, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527653	Fr	C	1	1	1	0.000	0.000	0.000	3	 	 	 	 	""	 	 	 	 	 	 	2	 	 	1	 
2015	12080	1	219	Evansville	2	1527650	Perry, Jarod	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527650	Sr	OF	1	1	1	0.200	0.200	0.200	5	1	1	 	 	""	 	 	 	 	 	 	2	 	 	 	 
2015	12080	1	219	Evansville	10	1527644	Jyawook, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527644	Jr	OF	1	1	1	0.200	0.200	0.200	5	1	1	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	219	Evansville	11	1527642	Foley, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527642	So	INF	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	219	Evansville	28	1425604	Strain, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1425604	Jr	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	219	Evansville	1	1425603	Showers, Shain	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1425603	Jr	INF	1	1	1	0.250	0.250	0.500	4	 	1	1	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	219	Evansville	14	1425602	Ramon, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1425602	Jr	INF	1	1	1	0.250	0.250	0.500	4	 	1	1	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	219	Evansville	12	1425595	McKibban, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1425595	Jr	INF	1	1	1	0.500	0.500	0.500	4	 	2	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	219	Evansville	4	1202821	Kaczmarski, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1202821	Sr	OF	1	1	1	0.667	0.750	0.667	3	1	2	 	 	""	 	 	 	1	 	 	 	 	 	 	 
2015	12080	1	253	Ga. Southern	44	1657053	Hudgins, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1657053	Fr	INF	1	1	1	0.333	0.333	0.667	3	1	1	1	 	""	 	1	 	 	 	 	1	 	 	 	 
2015	12080	1	253	Ga. Southern	17	1657040	Howard, Jordan B.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1657040	Fr	INF	1	1	1	0.000	0.000	0.000	3	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	253	Ga. Southern	13	1657039	Kelley, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1657039	Jr	C	1	1	1	0.333	0.333	0.333	3	 	1	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	253	Ga. Southern	5	1657038	Brown, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1657038	Jr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	253	Ga. Southern	40	1544933	Sheppard, Tripp	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544933	Sr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	253	Ga. Southern	8	1544929	Mizell, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544929	Sr	OF	1	1	1	0.000	0.000	0.000	4	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	253	Ga. Southern	18	1544914	Cleveland, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544914	So	INF	1	1	1	0.000	0.250	0.000	3	1	 	 	 	""	 	 	1	 	 	 	 	 	 	 	 
2015	12080	1	253	Ga. Southern	2	1544912	Busby, Dalton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544912	Sr	INF	1	1	1	0.333	0.333	0.333	3	 	1	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	253	Ga. Southern	6	1544907	Adams, Kody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544907	Sr	OF	1	1	1	0.250	0.250	0.250	4	 	1	 	 	""	 	 	 	 	 	 	2	 	 	1	 
2015	12080	1	253	Ga. Southern	22	1432502	Richman, Jason	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1432502	Jr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	253	Ga. Southern	14	1432477	Challenger, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1432477	So	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	253	Ga. Southern	21	1322489	Thomas, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1322489	Sr	OF	1	1	1	0.333	0.333	1.333	3	1	1	 	 	""	1	1	 	 	 	 	2	 	 	 	 
2015	12080	1	253	Ga. Southern	23	1322476	Griffin, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1322476	Sr	C	1	1	1	0.500	0.500	0.500	4	 	2	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	260	Gonzaga	3	1655182	Trube, Branson	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1655182	Fr	OF	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	260	Gonzaga	37	1655177	Jacobs, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1655177	So	INF	1	1	1	0.000	0.000	0.000	4	 	 	 	 	""	 	 	 	 	 	 	2	1	 	 	 
2015	12080	1	260	Gonzaga	16	1655175	Frost, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1655175	Fr	OF	1	1	1	0.000	0.000	0.000	3	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	260	Gonzaga	17	1531480	Bohling, Jeffrey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1531480	So	OF	1	1	1	0.333	0.333	0.333	3	 	1	 	 	""	 	 	 	 	 	 	1	1	 	 	 
2015	12080	1	260	Gonzaga	13	1531479	Bailey, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1531479	So	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	260	Gonzaga	11	1531477	Brown, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1531477	So	OF	1	1	1	0.250	0.250	0.250	4	 	1	 	 	""	 	1	 	 	 	 	1	 	1	 	 
2015	12080	1	260	Gonzaga	5	1531476	Breshears, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1531476	Jr	INF	1	1	1	0.333	0.333	0.333	3	1	1	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	260	Gonzaga	27	1427696	Harris, Joey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427696	Jr	C	1	1	1	0.000	0.000	0.000	3	 	 	 	 	""	 	 	 	 	 	 	2	 	 	 	 
2015	12080	1	260	Gonzaga	22	1427695	Jones, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427695	Jr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	260	Gonzaga	21	1427694	LeBrun, Cory	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427694	Sr	OF	1	1	1	0.667	0.750	1.000	3	 	2	1	 	""	 	1	1	 	 	 	 	 	 	 	 
2015	12080	1	260	Gonzaga	6	1427690	Wood, Caleb	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1427690	Jr	OF	1	1	1	0.000	0.000	0.000	4	 	 	 	 	""	 	 	 	 	 	 	2	 	 	 	 
2015	12080	1	260	Gonzaga	15	1314854	Bozett, Beau	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1314854	Jr	OF	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	260	Gonzaga	9	1314852	Gunsolus, Mitchell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1314852	Sr	INF	1	1	1	0.750	0.750	1.750	4	2	3	2	1	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	260	Gonzaga	40	1192069	Bigelow, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1192069	Sr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	315	Jacksonville St.	16	1660866	McCUMMINGS, Elliot	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660866	N/A	RF	1	1	1	0.667	0.750	0.667	3	 	2	 	 	""	 	1	 	1	 	 	1	 	 	 	 
2015	12080	1	315	Jacksonville St.	11	1656883	Angel, Paul	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656883	Jr	OF	1	1	1	0.000	0.200	0.000	4	1	 	 	 	""	 	 	1	 	 	 	 	 	 	 	 
2015	12080	1	315	Jacksonville St.	9	1656875	Hawthorne, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656875	Fr	INF	1	1	1	0.000	0.250	0.000	3	 	 	 	 	""	 	1	1	 	 	 	1	 	 	 	 
2015	12080	1	315	Jacksonville St.	4	1656874	White, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656874	Fr	C	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	315	Jacksonville St.	2	1656873	Daniel, Clayton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656873	Fr	INF	1	1	1	0.600	0.600	0.600	5	1	3	 	 	""	 	3	 	 	 	 	 	 	 	 	 
2015	12080	1	315	Jacksonville St.	6	1549015	Hoyt, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549015	So	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	315	Jacksonville St.	5	1549012	Bobo, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549012	So	INF	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	315	Jacksonville St.	12	1548560	Fowler, Zachary	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548560	Sr	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	315	Jacksonville St.	22	1548559	Gaither, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548559	Sr	C	1	1	1	0.500	0.500	0.500	4	1	2	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	315	Jacksonville St.	1	1547794	Sebra, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547794	Sr	INF	1	1	1	0.500	0.600	0.500	4	1	2	 	 	""	 	2	1	 	 	 	 	1	 	 	 
2015	12080	1	315	Jacksonville St.	40	1438820	Gamble, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438820	Jr	1B	1	1	1	0.250	0.400	0.250	4	3	1	 	 	""	 	1	1	 	 	 	 	 	 	 	 
2015	12080	1	315	Jacksonville St.	34	1438819	Silvani, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438819	Jr	OF	1	0	1	0.000	0.000	0.000	1	1	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	315	Jacksonville St.	21	1438808	Pierce, Ty	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438808	Jr	OF	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	315	Jacksonville St.	17	1438807	Petrongolo, Paschal	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438807	Jr	C	1	1	1	0.750	0.800	1.500	4	3	3	 	 	""	1	3	1	 	 	 	1	 	 	 	 
2015	12080	1	315	Jacksonville St.	7	1438804	Golsan, Gavin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438804	Jr	INF	1	1	1	0.400	0.400	0.400	5	2	2	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	1157	Kennesaw St.	15	1533632	Erwin, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533632	So	P	3	2	3	0.125	0.125	0.125	8	1	1	 	 	""	 	 	 	 	 	1	2	 	1	 	 
2015	12080	1	1157	Kennesaw St.	2	1428549	Liquori, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428549	Jr	OF	3	3	3	0.154	0.154	0.154	13	1	2	 	 	""	 	1	 	 	 	 	4	 	 	 	 
2015	12080	1	1157	Kennesaw St.	6	1533635	Motley, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533635	Sr	OF	3	3	3	0.231	0.286	0.385	13	2	3	2	 	""	 	1	1	 	 	 	2	 	 	 	 
2015	12080	1	1157	Kennesaw St.	7	1660865	McGowan, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660865	Sr	1B	3	3	3	0.273	0.333	0.545	11	3	3	1	1	""	 	3	1	 	 	 	3	1	1	 	 
2015	12080	1	1157	Kennesaw St.	10	1428551	Simmons, Kal	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428551	Jr	SS	3	3	3	0.417	0.462	0.750	12	5	5	1	 	""	1	3	 	1	 	 	1	 	1	1	 
2015	12080	1	1157	Kennesaw St.	3	1660959	Greeson, Corey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660959	So	INF	2	1	2	0.333	0.400	1.333	3	1	1	 	 	""	1	4	1	 	1	 	1	 	 	 	 
2015	12080	1	1157	Kennesaw St.	24	1533629	Bennett, Colin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533629	Sr	INF	2	2	2	0.800	0.875	1.600	5	5	4	1	 	""	1	2	3	 	 	 	1	 	 	 	 
2015	12080	1	1157	Kennesaw St.	26	1533613	Allum, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533613	So	P	2	1	2	0.250	0.250	0.500	4	1	1	1	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	1157	Kennesaw St.	20	1533634	Howell, Jeremy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533634	So	INF	2	2	2	0.500	0.500	0.500	6	1	3	 	 	""	 	1	 	 	 	 	1	 	1	1	 
2015	12080	1	1157	Kennesaw St.	21	1428560	Morgan, Brennan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428560	Jr	C	2	2	2	0.500	0.667	0.833	6	1	3	 	1	""	 	3	2	1	 	 	2	 	 	 	 
2015	12080	1	1157	Kennesaw St.	11	1660867	Williams, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660867	Fr	INF	2	2	2	0.000	0.000	0.000	8	 	 	 	 	""	 	 	 	 	 	 	2	 	 	 	 
2015	12080	1	1157	Kennesaw St.	37	1315791	Harsh, Nathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1315791	Sr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	1157	Kennesaw St.	9	1428550	Bergen, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428550	Jr	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	1157	Kennesaw St.	27	1428552	Lowman, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428552	Jr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	1157	Kennesaw St.	13	1428557	Hawkins, Kendall	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428557	Jr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	1157	Kennesaw St.	47	1428558	Hilyer, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428558	Jr	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	1157	Kennesaw St.	18	1428559	McArthur, Cole	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428559	Jr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	1157	Kennesaw St.	16	1533631	Davis, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533631	So	C	1	1	1	0.250	0.250	0.250	4	1	1	 	 	""	 	 	 	 	 	 	2	 	 	 	 
2015	12080	1	1157	Kennesaw St.	29	1533633	Friese, Gabe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533633	So	P	1	1	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	1157	Kennesaw St.	5	1533636	Nixon, Cornell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533636	So	INF	1	1	1	0.333	0.333	0.333	3	 	1	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	1157	Kennesaw St.	31	1533637	Versteeg, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533637	So	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	1157	Kennesaw St.	34	1660960	Helms, Griffin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660960	Fr	C	1	1	1	0.333	0.500	1.333	3	1	1	 	 	""	1	2	1	 	 	 	 	 	 	1	 
2015	12080	1	1157	Kennesaw St.	23	1660966	Moore, AJ	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660966	N/A	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	1157	Kennesaw St.	25	1660965	Turner, Brock	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660965	N/A	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	355	Liberty	35	1642638	Clinton, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642638	Fr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	355	Liberty	32	1642637	Stroosma, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642637	Jr	OF	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	355	Liberty	11	1642628	Close, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642628	Fr	OF	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	1	 	 	 	 
2015	12080	1	355	Liberty	8	1642627	Walker, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642627	Jr	C	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	355	Liberty	7	1642626	Taormina, Sammy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642626	So	3B	1	0	1	0.000	0.000	0.000	1	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	355	Liberty	4	1642625	Cole, Victor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642625	Jr	P	1	0	1	""	""	""	 	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 	 
2015	12080	1	355	Liberty	2	1642624	Paxton, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642624	Sr	OF	1	1	1	0.000	0.600	0.000	2	2	 	 	 	""	 	 	1	2	 	 	 	 	 	 	 
2015	12080	1	355	Liberty	39	1529693	Yancyk, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1529693	So	1B	1	1	1	0.400	0.400	0.400	5	 	2	 	 	""	 	 	 	 	 	 	 	1	1	 	 
2015	12080	1	355	Liberty	34	1529690	Shepherd, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1529690	So	OF	1	1	1	0.000	0.500	0.000	1	1	 	 	 	""	 	 	 	1	 	 	 	 	 	 	 
2015	12080	1	355	Liberty	27	1529688	Sankey, Becker	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1529688	Sr	C	1	1	1	0.400	0.400	0.400	5	2	2	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	355	Liberty	9	1529687	Salisbury, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1529687	So	INF	1	1	1	0.000	0.000	0.000	4	2	 	 	 	""	 	2	 	 	 	 	1	 	 	 	 
