year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	4	Adrian	-	Totals	-	-	-	-	47	1159	478	1688	51	0.970	""	5	40	8	48	""
2017	12560	4	Adrian	-	Opponent Totals	-	-	-	-	47	1127	496	1704	81	0.952	1	7	83	18	35	""
2017	12560	2798	Albertus Magnus	-	Totals	-	-	-	-	32	707	1052	267	78	0.926	1	33	53	9	9	""
2017	12560	2798	Albertus Magnus	-	Opponent Totals	-	-	-	-	32	728	1079	283	68	0.937	""	26	43	11	17	""
2017	12560	15	Albion	-	Totals	-	-	-	-	39	945	1405	371	89	0.937	1	6	54	19	31	""
2017	12560	15	Albion	-	Opponent Totals	-	-	-	-	39	960	1433	391	82	0.943	""	12	51	9	29	""
2017	12560	16	Albright	-	Totals	-	-	-	-	37	872	1270	337	61	0.952	""	7	68	14	19	""
2017	12560	16	Albright	-	Opponent Totals	-	-	-	-	37	888	1294	354	52	0.960	1	9	32	11	24	""
2017	12560	30170	Alfred St.	-	Totals	-	-	-	-	40	854	1286	338	94	0.927	""	15	131	13	18	""
2017	12560	30170	Alfred St.	-	Opponent Totals	-	-	-	-	40	912	1284	312	60	0.953	""	18	46	17	25	""
2017	12560	19	Allegheny	-	Totals	-	-	-	-	40	1033	1540	433	74	0.952	""	3	68	15	29	""
2017	12560	19	Allegheny	-	Opponent Totals	-	-	-	-	40	1027	1564	448	89	0.943	1	11	57	13	30	""
2017	12560	21	Alma	-	Totals	-	-	-	-	40	929	1377	391	57	0.959	""	32	56	7	25	""
2017	12560	21	Alma	-	Opponent Totals	-	-	-	-	40	949	1352	332	71	0.947	""	17	55	17	23	""
2017	12560	938	Alvernia	-	Totals	-	-	-	-	47	1139	1654	455	60	0.964	3	12	56	12	34	1
2017	12560	938	Alvernia	-	Opponent Totals	-	-	-	-	47	1111	1636	442	83	0.949	""	15	36	10	28	""
2017	12560	24	Amherst	-	Totals	-	-	-	-	36	917	1317	346	54	0.959	""	15	35	13	18	""
2017	12560	24	Amherst	-	Opponent Totals	-	-	-	-	36	910	1331	353	68	0.949	""	7	59	10	29	""
2017	12560	939	Anderson (IN)	-	Totals	-	-	-	-	37	967	1420	384	69	0.951	""	20	60	18	28	""
2017	12560	939	Anderson (IN)	-	Opponent Totals	-	-	-	-	37	983	1410	360	67	0.952	""	8	60	13	28	""
2017	12560	26	Anna Maria	-	Totals	-	-	-	-	38	801	1198	304	93	0.922	""	28	94	11	12	""
2017	12560	26	Anna Maria	-	Opponent Totals	-	-	-	-	38	835	1244	352	57	0.954	""	24	71	12	24	""
2017	12560	966	Arcadia	-	Totals	-	-	-	-	46	1137	1604	405	62	0.961	1	19	52	16	34	""
2017	12560	966	Arcadia	-	Opponent Totals	-	-	-	-	46	1101	1684	496	87	0.948	2	15	99	29	30	""
2017	12560	38	Augsburg	-	Totals	-	-	-	-	40	877	1275	348	50	0.961	""	6	42	6	24	""
2017	12560	38	Augsburg	-	Opponent Totals	-	-	-	-	40	884	1280	346	50	0.961	1	7	35	10	30	""
2017	12560	40	Augustana (IL)	-	Totals	-	-	-	-	44	1182	1654	400	72	0.956	1	15	33	22	22	""
2017	12560	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	44	1154	1748	491	103	0.941	""	18	39	11	35	""
2017	12560	42	Aurora	-	Totals	-	-	-	-	42	1057	1531	420	54	0.965	""	5	51	16	40	""
2017	12560	42	Aurora	-	Opponent Totals	-	-	-	-	42	1045	1553	427	81	0.948	""	12	39	14	27	""
2017	12560	953	Austin	-	Totals	-	-	-	-	37	850	1262	334	78	0.938	""	19	64	10	35	""
2017	12560	953	Austin	-	Opponent Totals	-	-	-	-	37	860	1288	363	65	0.950	2	14	48	10	28	""
2017	12560	44	Averett	-	Totals	-	-	-	-	35	858	308	1228	62	0.950	""	7	40	15	24	""
2017	12560	44	Averett	-	Opponent Totals	-	-	-	-	35	873	371	1294	50	0.961	""	7	31	17	31	""
2017	12560	45	Babson	-	Totals	-	-	-	-	44	1158	1699	465	76	0.955	1	14	38	17	42	""
2017	12560	45	Babson	-	Opponent Totals	-	-	-	-	44	1122	1700	485	93	0.945	7	10	73	24	38	""
2017	12560	46	Baldwin Wallace	-	Totals	-	-	-	-	39	1022	1523	433	68	0.955	""	12	37	17	28	""
2017	12560	46	Baldwin Wallace	-	Opponent Totals	-	-	-	-	39	1012	1463	398	53	0.964	2	17	63	19	33	""
2017	12560	962	Bard	-	Totals	-	-	-	-	37	840	1233	332	61	0.951	""	16	74	20	18	""
2017	12560	962	Bard	-	Opponent Totals	-	-	-	-	37	863	1246	336	47	0.962	""	13	41	15	23	""
2017	12560	58	Baruch	-	Totals	-	-	-	-	36	844	1215	302	69	0.943	""	10	70	13	27	""
2017	12560	58	Baruch	-	Opponent Totals	-	-	-	-	36	845	1233	326	62	0.950	1	11	67	9	36	""
2017	12560	50	Bates	-	Totals	-	-	-	-	34	830	1209	338	41	0.966	""	6	55	13	30	""
2017	12560	50	Bates	-	Opponent Totals	-	-	-	-	34	847	1223	340	36	0.971	""	14	20	19	25	""
2017	12560	26107	Becker	-	Totals	-	-	-	-	38	897	1328	343	88	0.934	1	9	75	5	24	""
2017	12560	26107	Becker	-	Opponent Totals	-	-	-	-	38	904	1363	370	89	0.935	""	10	79	24	29	""
2017	12560	53	Beloit	-	Totals	-	-	-	-	39	1012	432	1501	57	0.962	""	4	27	20	25	""
2017	12560	53	Beloit	-	Opponent Totals	-	-	-	-	39	1004	421	1491	66	0.956	1	9	35	14	37	""
2017	12560	296	Benedictine (IL)	-	Totals	-	-	-	-	42	1061	1578	463	54	0.966	1	8	41	15	31	""
2017	12560	296	Benedictine (IL)	-	Opponent Totals	-	-	-	-	42	1053	1515	382	80	0.947	""	12	68	20	35	""
2017	12560	30171	Berea	-	Totals	-	-	-	-	23	521	748	190	37	0.951	""	8	42	11	9	""
2017	12560	30171	Berea	-	Opponent Totals	-	-	-	-	23	542	797	225	30	0.962	""	11	24	7	11	""
2017	12560	973	Berry	-	Totals	-	-	-	-	44	1074	1587	439	74	0.953	1	14	77	15	25	""
2017	12560	973	Berry	-	Opponent Totals	-	-	-	-	44	1064	1673	515	94	0.944	2	16	62	22	35	""
2017	12560	59	Bethany (WV)	-	Totals	-	-	-	-	37	828	1217	350	39	0.968	""	14	18	10	14	""
2017	12560	59	Bethany (WV)	-	Opponent Totals	-	-	-	-	37	844	1297	396	57	0.956	1	8	34	7	18	""
2017	12560	30038	Bethany Lutheran	-	Totals	-	-	-	-	41	980	341	1395	74	0.947	1	9	48	14	20	""
2017	12560	30038	Bethany Lutheran	-	Opponent Totals	-	-	-	-	41	980	418	1475	77	0.948	""	12	50	17	21	""
2017	12560	60	Bethel (MN)	-	Totals	-	-	-	-	43	1036	1474	409	29	0.980	1	4	20	8	36	""
2017	12560	60	Bethel (MN)	-	Opponent Totals	-	-	-	-	43	1005	1461	396	60	0.959	1	6	39	4	31	""
2017	12560	28593	Birmingham-So.	-	Totals	-	-	-	-	49	1282	1956	599	75	0.962	2	5	43	18	36	""
2017	12560	28593	Birmingham-So.	-	Opponent Totals	-	-	-	-	49	1219	1815	499	97	0.947	3	11	104	17	37	""
2017	12560	64	Blackburn	-	Totals	-	-	-	-	38	867	1300	327	106	0.918	""	35	71	7	19	""
2017	12560	64	Blackburn	-	Opponent Totals	-	-	-	-	38	904	1321	359	58	0.956	1	6	15	12	25	""
2017	12560	987	Bluffton	-	Totals	-	-	-	-	35	886	1237	306	45	0.964	""	12	50	14	16	""
2017	12560	987	Bluffton	-	Opponent Totals	-	-	-	-	35	899	1310	346	65	0.950	1	12	18	13	27	""
2017	12560	69	Bowdoin	-	Totals	-	-	-	-	33	758	1133	329	46	0.959	1	9	44	10	25	""
2017	12560	69	Bowdoin	-	Opponent Totals	-	-	-	-	33	761	1143	317	65	0.943	1	12	32	13	14	""
2017	12560	73	Brandeis	-	Totals	-	-	-	-	27	663	990	282	45	0.955	""	4	55	7	19	""
2017	12560	73	Brandeis	-	Opponent Totals	-	-	-	-	27	690	1016	288	38	0.963	""	10	13	5	26	""
2017	12560	75	Bridgewater (VA)	-	Totals	-	-	-	-	39	999	1478	396	83	0.944	""	6	80	15	23	""
2017	12560	75	Bridgewater (VA)	-	Opponent Totals	-	-	-	-	39	1014	1507	412	81	0.946	2	11	15	10	35	""
2017	12560	76	Bridgewater St.	-	Totals	-	-	-	-	31	679	1011	281	51	0.950	1	17	32	5	28	""
2017	12560	76	Bridgewater St.	-	Opponent Totals	-	-	-	-	31	698	1034	275	61	0.941	""	5	20	13	15	""
2017	12560	78	Brockport	-	Totals	-	-	-	-	39	957	1431	408	66	0.954	2	9	40	17	20	""
2017	12560	78	Brockport	-	Opponent Totals	-	-	-	-	39	951	1417	413	53	0.963	1	19	39	24	29	""
2017	12560	84	Buena Vista	-	Totals	-	-	-	-	43	1092	1611	445	74	0.954	""	9	33	10	39	""
2017	12560	84	Buena Vista	-	Opponent Totals	-	-	-	-	43	1085	1587	437	65	0.959	""	18	53	14	32	""
2017	12560	480	CCNY	-	Totals	-	-	-	-	33	746	1114	294	74	0.934	3	32	117	8	24	""
2017	12560	480	CCNY	-	Opponent Totals	-	-	-	-	33	779	1110	276	55	0.950	""	26	73	21	17	""
2017	12560	122	CWRU	-	Totals	-	-	-	-	40	1037	1554	435	82	0.947	3	8	35	19	40	""
2017	12560	122	CWRU	-	Opponent Totals	-	-	-	-	40	1032	1497	394	71	0.953	""	3	69	17	30	""
2017	12560	88	Cabrini	-	Totals	-	-	-	-	32	708	1074	290	76	0.929	""	22	76	14	27	""
2017	12560	88	Cabrini	-	Opponent Totals	-	-	-	-	32	723	1053	284	46	0.956	""	12	54	11	22	""
2017	12560	1305	Cairn	-	Totals	-	-	-	-	34	755	1120	311	54	0.952	""	8	63	9	21	""
2017	12560	1305	Cairn	-	Opponent Totals	-	-	-	-	34	741	1148	338	69	0.940	1	11	89	18	22	""
2017	12560	105	Cal Lutheran	-	Totals	-	-	-	-	51	1342	1976	583	51	0.974	1	8	35	19	45	""
2017	12560	105	Cal Lutheran	-	Opponent Totals	-	-	-	-	51	1292	1912	538	82	0.957	""	13	57	14	37	""
2017	12560	89	Caltech	-	Totals	-	-	-	-	38	929	1412	419	64	0.955	""	18	80	19	16	""
2017	12560	89	Caltech	-	Opponent Totals	-	-	-	-	38	941	1376	397	38	0.972	""	9	27	9	31	""
2017	12560	114	Calvin	-	Totals	-	-	-	-	43	1023	1510	429	58	0.962	2	15	47	18	31	""
