year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11320	3	4	Adrian	29	1446284	Heatherly, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1446284	N/A	P	45	42	1	 	0.00	1.0	 	 	 	1	1	 	4	3	 	 	 	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2013	11320	3	4	Adrian	25	1215232	Willitzer, Lucas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215232	Sr	P	20	0	20	 	2.25	24.0	19	6	6	4	23	 	95	87	3	 	 	 	2	 	1	11	2	2	2	248	24	21	3	1	5	9
2013	11320	3	4	Adrian	8	1434144	Eng, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1434144	Fr	P	18	0	17	 	3.24	16.2	19	10	6	5	13	 	79	70	3	1	1	2	 	2	1	17	8	2	 	158	22	13	 	1	 	5
2013	11320	3	4	Adrian	35	1215235	Branch, Holden	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215235	Jr	P	13	8	13	8	1.81	59.2	46	18	12	19	37	1	244	217	8	 	 	2	 	3	 	2	 	4	1	542	69	64	7	2	 	13
2013	11320	3	4	Adrian	22	1215231	Robinson, Rylie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215231	Jr	P	12	10	12	10	3.27	71.2	65	30	26	17	50	 	303	268	13	 	1	10	1	8	 	 	 	9	1	599	90	61	6	1	1	14
2013	11320	3	4	Adrian	17	1321503	Schmidt, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321503	So	P	11	9	11	9	3.67	54.0	66	33	22	5	26	 	237	216	10	1	2	5	 	7	 	2	2	8	1	530	62	63	5	3	 	7
2013	11320	3	4	Adrian	30	1434143	Fox, Cory	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1434143	So	P	11	7	11	7	2.97	39.1	48	24	13	12	32	 	184	159	7	 	 	3	 	5	1	6	2	7	1	325	39	39	4	2	 	9
2013	11320	3	4	Adrian	28	1215233	Greenwood, Brent	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215233	Jr	P	10	9	10	9	2.18	53.2	62	34	13	13	34	1	240	216	6	 	 	3	1	3	 	 	 	6	2	513	79	36	4	4	 	16
2013	11320	3	4	Adrian	40	1446237	Davis, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1446237	N/A	P	9	2	9	2	1.64	22.0	15	9	4	5	13	 	94	82	 	 	 	 	2	6	 	 	 	 	1	287	35	17	2	 	 	3
2013	11320	3	4	Adrian	36	1446283	Abbott, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1446283	N/A	P	8	0	8	 	4.70	7.2	9	5	4	5	4	 	37	31	 	 	 	 	 	 	 	1	1	 	1	38	12	6	 	1	 	3
2013	11320	3	4	Adrian	41	1331945	Sims, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1331945	So	P	6	0	6	 	5.19	8.2	16	7	5	3	8	 	46	40	1	 	 	 	 	1	 	4	4	 	2	94	7	10	1	 	 	4
2013	11320	3	4	Adrian	9	1449222	Ranney, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1449222	N/A	P	3	0	3	 	0.00	4.1	6	3	 	1	4	 	19	18	1	 	 	 	 	 	 	2	 	 	 	40	5	3	 	 	 	1
2013	11320	3	4	Adrian	34	1222172	Richardson, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1222172	Jr	P	1	1	1	1	20.25	1.1	3	3	3	2	1	 	10	8	1	 	1	2	 	 	 	 	 	 	 	 	1	2	 	 	 	 
2013	11320	3	4	Adrian	19	1221941	Osterman, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1221941	Jr	P	1	0	1	 	9.00	1.0	2	1	1	1	 	 	7	4	 	 	 	 	 	1	 	 	 	 	1	 	 	3	 	 	 	 
2013	11320	3	4	Adrian	40	1449370	Andrus, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1449370	N/A	P	1	1	1	1	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2013	11320	3	4	Adrian	37	1321509	Williams, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321509	So	P	1	0	1	 	0.00	1.2	1	1	 	2	2	 	8	6	 	 	 	 	 	 	 	2	 	 	 	 	1	2	 	 	 	 
2013	11320	3	2798	Albertus Magnus	6	1212606	Dornfried, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1212606	Jr	INF	30	29	2	 	27.00	1.0	3	5	3	3	 	 	10	7	 	 	 	1	 	 	 	1	1	 	 	 	2	1	 	1	 	 
2013	11320	3	2798	Albertus Magnus	5	1300695	Sedia, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1300695	So	INF	23	22	2	 	45.00	1.0	6	6	5	1	1	 	10	9	1	 	1	 	 	 	 	5	1	 	 	 	2	 	 	 	 	 
2013	11320	3	2798	Albertus Magnus	4	1422641	Donnan, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1422641	Fr	INF	17	3	9	 	5.91	10.2	15	9	7	2	5	 	50	44	3	1	 	2	 	1	2	8	1	3	 	 	17	8	1	3	1	3
2013	11320	3	2798	Albertus Magnus	33	1300693	Kmiechick, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1300693	Sr	P	9	3	9	3	7.42	30.1	55	30	25	1	11	 	150	142	9	2	2	1	1	6	 	8	4	 	1	22	31	39	3	 	 	5
2013	11320	3	2798	Albertus Magnus	28	1423097	Hughes, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1423097	Fr	P	9	1	9	1	4.85	13.0	23	15	7	5	8	 	66	61	4	1	1	1	 	 	1	4	3	 	 	11	16	10	1	2	 	4
2013	11320	3	2798	Albertus Magnus	2	1300698	Barillaro, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1300698	So	P	9	9	9	9	4.41	51.0	62	31	25	11	33	 	220	195	14	3	1	3	1	3	2	 	 	10	1	140	72	32	1	4	 	11
2013	11320	3	2798	Albertus Magnus	18	1422670	Fowler, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1422670	Fr	P	9	6	9	6	3.34	35.0	35	15	13	9	32	 	155	141	12	4	1	2	1	2	 	1	 	1	2	 	28	43	3	1	1	13
2013	11320	3	2798	Albertus Magnus	13	1423100	Massimino, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1423100	Fr	INF	8	1	8	1	7.94	11.1	18	12	10	4	5	 	56	52	7	1	 	 	 	 	 	4	2	 	 	24	12	15	1	 	 	3
