year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	10	983435	Marek, Jeramie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=983435	Sr	INF	56	56	0.312	0.397	0.383	128	22	40	5	1	 	15	15	5	3	5	19	3	11	2	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	6	1314554	Weiss, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314554	Jr	C	55	54	0.242	0.329	0.386	132	21	32	10	1	1	19	17	 	 	2	24	3	5	6	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	19	1214382	Ruiz, Santiago	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1214382	Sr	C	55	53	0.208	0.276	0.236	106	7	22	3	 	 	8	9	1	 	5	19	2	1	1	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	1	1214377	Vest, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1214377	Sr	INF	53	47	0.269	0.333	0.277	119	14	32	1	 	 	12	10	2	1	5	20	2	5	 	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	32	1314587	Porras, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314587	Jr	INF	50	41	0.272	0.353	0.476	103	10	28	4	3	1	10	8	5	 	1	28	4	1	2	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	24	1314599	Gonzales, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314599	Jr	P	49	47	0.296	0.379	0.617	115	17	34	2	 	7	24	12	4	1	 	23	1	2	2	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	2	1314523	Lee, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314523	Fr	OF	48	36	0.327	0.405	0.406	101	18	33	3	 	1	12	8	6	1	 	11	4	5	4	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	3	1314524	Brantley, Stafford	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314524	Jr	OF	46	34	0.245	0.303	0.469	98	17	24	4	2	2	17	5	4	2	 	28	2	5	 	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	13	1214380	Sciantarelli, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1214380	Sr	INF	44	30	0.209	0.270	0.284	67	15	14	 	 	1	5	5	1	1	3	20	2	 	 	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	15	874341	Garcia, Omar	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=874341	Sr	C	37	20	0.250	0.291	0.308	52	3	13	3	 	 	6	3	 	 	 	12	 	4	 	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	34	1314588	Danford, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314588	Fr	OF	37	32	0.221	0.312	0.250	68	10	15	2	 	 	7	6	4	2	 	23	4	4	1	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	4	983432	Montgomery, Weston	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=983432	Sr	INF	37	33	0.246	0.289	0.319	69	6	17	5	 	 	6	5	 	2	 	15	2	1	2	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	11	1314555	Damon, Marc	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314555	Sr	1B	29	17	0.125	0.158	0.125	32	1	4	 	 	 	4	2	 	4	 	8	3	 	 	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	43	1314553	Belicek, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314553	Fr	P	21	3	0.182	0.308	0.182	11	0	2	 	 	 	2	2	 	 	 	5	 	 	 	 
2012	10942	1	vs_rhp	10093	26172	A&M-Corpus Chris	30	1104041	Buckner, Bobby	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1104041	Sr	INF	11	11	0.318	0.500	0.636	22	4	7	3	1	 	3	6	2	 	 	2	1	1	 	 
2012	10942	1	vs_rhp	10093	721	Air Force	10	994092	Roberts, Blair	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=994092	Sr	INF	53	52	0.264	0.368	0.308	159	20	42	7	 	 	5	22	4	 	5	42	1	8	4	 
2012	10942	1	vs_rhp	10093	721	Air Force	34	1308140	Thomas, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1308140	Fr	INF	51	47	0.217	0.299	0.536	138	16	30	9	5	3	25	14	3	2	1	31	2	3	1	 
2012	10942	1	vs_rhp	10093	721	Air Force	20	1090695	Bast, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1090695	Jr	C	51	51	0.259	0.313	0.506	166	23	43	11	5	2	24	9	5	2	4	35	4	5	1	 
2012	10942	1	vs_rhp	10093	721	Air Force	4	1090694	Custons, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1090694	Jr	OF	46	45	0.322	0.407	0.552	143	27	46	15	2	2	12	16	6	2	1	32	4	6	4	 
2012	10942	1	vs_rhp	10093	721	Air Force	21	1308135	Pierce, Noah	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1308135	Fr	INF	45	41	0.205	0.231	0.330	112	11	23	5	1	1	12	2	2	1	6	27	5	1	 	 
2012	10942	1	vs_rhp	10093	721	Air Force	29	1308138	Schomaker, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1308138	So	OF	45	33	0.253	0.349	0.305	95	13	24	1	1	 	4	9	5	 	3	16	1	1	3	 
2012	10942	1	vs_rhp	10093	721	Air Force	8	994085	Hill, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=994085	Sr	INF	42	31	0.255	0.376	0.265	98	9	25	1	 	 	11	18	1	 	2	15	 	 	1	 
2012	10942	1	vs_rhp	10093	721	Air Force	14	1090697	Roberts, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1090697	Jr	INF	41	30	0.182	0.241	0.234	77	1	14	4	 	 	7	4	2	 	2	6	3	1	 	 
2012	10942	1	vs_rhp	10093	721	Air Force	19	1308134	Sicher, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1308134	Fr	C	40	33	0.189	0.264	0.284	95	3	18	5	1	 	9	7	3	1	1	23	5	 	 	 
2012	10942	1	vs_rhp	10093	721	Air Force	5	1308131	Gibson, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1308131	Fr	INF	35	12	0.174	0.269	0.283	46	2	8	 	 	1	2	6	 	 	2	8	1	 	 	 
2012	10942	1	vs_rhp	10093	721	Air Force	35	1217055	Kline, Seth	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1217055	Sr	INF	34	33	0.326	0.447	0.685	92	17	30	4	1	5	17	20	1	1	 	24	3	1	1	 
2012	10942	1	vs_rhp	10093	721	Air Force	26	1313624	Baska, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1313624	So	INF	31	9	0.182	0.250	0.227	22	3	4	1	 	 	0	2	 	 	2	8	 	 	 	 
2012	10942	1	vs_rhp	10093	721	Air Force	18	1308133	Saleck, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1308133	Fr	INF	28	22	0.174	0.220	0.239	46	2	8	3	 	 	5	3	 	1	4	15	 	 	 	 
