game_id	section_id	player_id	player_name	player_url	starter	position	g	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
3776285	0	1431779	Reynolds, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1431779	true	2B	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776285	0	1533413	Stickney, Jo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533413	true	C	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776285	0	1644923	Harris, Gray	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1644923	true	3B	1	2	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0
3776285	0	1533408	King, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533408	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776285	0	1533454	Weaver, Dillon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1533454	true	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776285	0		Totals		true	""	1	25	2	5	1	0	0	0	2	0	0	0	0	2	2	1	0	0
3776285	1	1332847	Wiles, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1332847	true	RF	1	4	1	3	2	0	0	0	2	0	0	0	0	0	0	1	0	0
3776285	1	1332840	Hamlett, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1332840	true	LF	1	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3776285	1	1540423	Carneal, Lee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1540423	true	3B	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776285	1	1332838	Gray, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1332838	true	1B	1	2	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
3776285	1	1432663	Lloyd, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1432663	true	2B	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3776285	1	1432667	Johnson, Reggie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1432667	true	DH	1	3	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0
3776285	1	1540422	Wiles, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1540422	false	C	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776285	1	1432672	Elliott, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1432672	false	C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776285	1	1656504	Daugherty, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656504	true	C	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776285	1	1656506	Gothe, Moe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656506	true	CF	1	2	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3776285	1	1656507	Haynie, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656507	true	SS	1	3	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3776285	1	1332843	Nixon, Billy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1332843	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776285	1	1432679	Gonzales, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1432679	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776285	1	1432675	Hinson, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1432675	true	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776285	1		Totals		true	""	1	27	4	12	4	0	0	0	4	1	0	0	1	5	0	2	0	0
3766384	0	1432914	Myer, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1432914	true	CF	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766384	0	1320730	Biumi, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1320730	true	SS	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3766384	0	1320737	Weprinsky, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1320737	true	LF	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
3766384	0	1320736	Rowe, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1320736	true	DH	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766384	0	1542977	Weston, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542977	true	3B	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3766384	0	1542973	Wasson, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542973	true	RF	1	2	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
3766384	0	1542971	Paton, Cory	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542971	true	C	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3766384	0	1542978	Swenson, Jon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542978	true	1B	1	3	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0
3766384	0	1655920	Crane, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1655920	true	2B	1	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
3766384	0	1320733	Lamb, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1320733	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766384	0	1542976	Concklin, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542976	true	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766384	0		Totals		true	""	1	25	3	4	0	1	0	0	3	4	0	0	0	4	0	0	1	0
3766384	1	1645783	Berczek, Stephen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645783	true	SS	1	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
3766384	1	1541034	Calderon, Lorenzo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541034	true	LF/RF	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
3766384	1	1541041	Savage, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541041	true	RF/1B	1	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
3766384	1	1541036	Orbe, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541036	true	3B	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
3766384	1	1645788	Blake, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645788	true	DH	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3766384	1	1545420	Coates, Roy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545420	false	PH	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3766384	1	1548430	Adamus, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548430	false	LF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766384	1	1548432	Mitchell, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548432	true	1B	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3766384	1	1541038	Berczek, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541038	true	C	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3766384	1	1541043	Graubics, Karlis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541043	false	PH/2B	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3766384	1	1645782	Darrow, Kaden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645782	true	2B	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3766384	1	1541040	Breheny, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541040	true	CF	1	3	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3766384	1	1645785	DiGuilian, Charlie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645785	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766384	1	1645786	Bazemore, Collin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645786	true	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766384	1		Totals		true	""	1	23	1	3	0	0	0	0	1	3	1	0	2	11	0	0	0	0
3766625	0	1650437	Bernal, Joey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650437	true	CF	1	5	1	2	0	0	0	1	1	0	0	0	0	2	0	0	1	0
3766625	0	1650447	Larkin, Conner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650447	true	RF	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3766625	0	1434296	Cook, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434296	true	3B	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3766625	0	1650448	Love, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650448	true	1B	1	3	3	2	0	0	0	1	2	1	1	0	0	0	0	0	0	0
3766625	0	1653969	Blodgett, Gavin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653969	false	PH	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	0	1542846	Wiederman, Forrest	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542846	true	DH	1	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	0	1549875	Alhanati, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549875	true	2B	1	3	3	2	0	0	0	2	5	2	0	0	0	1	0	0	0	0
3766625	0	1434290	Wiehe, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434290	true	SS	1	5	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0
3766625	0	1434289	Basen, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434289	false	C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	0	1650441	Eto, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650441	true	C	1	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3766625	0	1650442	Frize, Dalton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650442	true	LF	1	3	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
3766625	0	1434301	Williams, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434301	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	0	1545290	Staats, Jesse	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1545290	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	0	1650434	Barton, Kynan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650434	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	0	1434298	Molnar, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434298	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	0	1650449	Mogollon, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650449	true	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	0		Totals		true	""	1	37	9	11	2	0	0	4	9	5	1	0	0	7	0	0	1	0
3766625	1	1306811	Sullivan, Matty	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306811	true	LF	1	2	2	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0
3766625	1	1543445	Rader, Jaxon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543445	true	RF	1	5	1	2	0	0	0	0	1	0	0	0	0	1	0	1	0	0
3766625	1		Doud, Dynas		true	SS	1	4	0	1	1	0	0	0	2	0	0	1	0	1	0	0	0	0
3766625	1	1543444	Combs, Conner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543444	true	2B	1	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	1	1543443	Compton, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543443	true	3B	1	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
3766625	1		Lloyd, Brooks		false	PR	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	1	1543441	Warbington, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543441	false	PH	1	2	2	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0
3766625	1	1423351	Beltran, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1423351	true	DH	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
3766625	1	1423345	Bates, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1423345	true	CF	1	3	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
3766625	1		Hawkins, Christopher		true	1B	1	3	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
3766625	1	1543458	Turley, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543458	false	PH	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3766625	1		Dane, Derek		false	C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	1	1543448	Lakey, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543448	true	C	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	1		Henson, Taylor		false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	1	1543457	Wadle, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543457	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	1	1306814	Moore, Kirby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306814	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	1	1543459	Dukes, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543459	true	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766625	1		Totals		true	""	1	33	10	8	2	0	0	1	7	7	0	1	1	3	1	2	0	0
3762407	0	1650437	Bernal, Joey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650437	true	CF	1	5	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3762407	0	1315714	Dillon, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1315714	true	RF	1	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3762407	0	1434296	Cook, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434296	true	3B	1	5	1	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
3762407	0	1650448	Love, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650448	true	1B	1	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
3762407	0	1542846	Wiederman, Forrest	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542846	true	DH	1	3	2	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0
3762407	0	1549875	Alhanati, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549875	true	2B	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3762407	0	1434290	Wiehe, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434290	true	SS	1	3	0	2	0	1	0	0	2	0	0	1	0	0	0	0	0	0
3762407	0	1542847	Vilaubi, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542847	false	C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3762407	0	1653969	Blodgett, Gavin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653969	false	PH	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3762407	0	1434289	Basen, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434289	true	C	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3762407	0	1650442	Frize, Dalton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650442	true	LF	1	3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
3762407	0	1434298	Molnar, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434298	false	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3762407	0	1650446	Klaess, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650446	true	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3762407	0		Totals		true	""	1	35	6	9	1	1	15	1	5	0	2	2	0	5	0	0	0	0
3762407	1	1543459	Dukes, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543459	true	DH	1	4	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0
3762407	1	1306811	Sullivan, Matty	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306811	true	LF	1	4	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0
3762407	1		Doud, Drake		true	SS	1	4	2	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0
3762407	1	1543444	Combs, Conner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543444	true	2B	1	3	1	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0
3762407	1	1543443	Compton, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543443	true	3B	1	4	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
3762407	1	1423345	Bates, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1423345	true	CF	1	1	0	0	0	0	0	0	0	2	1	0	0	1	0	2	1	0
3762407	1	1423351	Beltran, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1423351	false	PH	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3762407	1		Hawkins, Christopher		true	1B	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3762407	1	1543445	Rader, Jaxon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543445	true	RF	1	3	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0
3762407	1	1543447	Ervin, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543447	false	PH	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3762407	1	1543448	Lakey, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543448	true	C	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
