year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12080	3	vs_lhp	10288	12884	Centenary (NJ)	11	1548961	Kiesel, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548961	Sr	INF	18	17	 	0.125	0.222	0.125	0	8	1	 	 		 	1	1	 	 	 	3	 	 	 	 
2015	12080	3	vs_lhp	10288	12884	Centenary (NJ)	23	1433594	Ohlweiler, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1433594	Jr	C	18	8	 	0.700	0.727	0.900	1	10	7	2	 		 	4	1	 	 	 	 	 	1	 	 
2015	12080	3	vs_lhp	10288	12884	Centenary (NJ)	43	1669616	Sensale, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1669616	N/A	PH/3B	13	2	 	0.000	0.400	0.000	0	3	0	 	 		 	0	2	 	 	 	2	 	 	 	 
2015	12080	3	vs_lhp	10288	12884	Centenary (NJ)	45	1548974	Trotman, JP	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548974	So	INF	11	1	 		1.000		0	0	0	 	 		 	0	 	1	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	12884	Centenary (NJ)	29	1548966	Smith, Sal	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548966	So	C	11	6	 	0.333	0.333	0.333	0	3	1	 	 		 	1	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	12884	Centenary (NJ)	17	1318420	Hunter, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1318420	Sr	C	10	6	 	0.500	0.667	0.500	3	2	1	 	 		 	0	1	 	 	 	 	 	1	 	 
2015	12080	3	vs_lhp	10288	12884	Centenary (NJ)	18	1318426	Mariotti, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1318426	Sr	INF	10	4	 	0.000	0.000	0.000	0	5	0	 	 		 	0	 	 	 	 	3	 	 	 	 
2015	12080	3	vs_lhp	10288	12884	Centenary (NJ)	30	1669613	Maxwell, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1669613	N/A	1B	5	0	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	1	1444609	Coppess, Kirby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1444609	Sr	INF	43	43	 	0.333	0.385	0.500	8	36	12	3	 		1	5	3	 	 	1	4	1	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	19	1444610	Zylstra, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1444610	Sr	OF	43	43	 	0.444	0.474	0.667	3	36	16	8	 		 	5	 	2	 	1	4	 	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	21	1557483	Brown, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1557483	So	1B	43	43	 	0.290	0.389	0.387	6	31	9	3	 		 	3	5	 	 	 	9	1	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	17	1668860	Lindell, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1668860	N/A	DH	43	43	 	0.194	0.263	0.258	4	31	6	2	 		 	5	4	 	3	 	7	 	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	28	1558696	Reuter, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1558696	Fr	PH/C	35	34	 	0.348	0.423	0.391	1	23	8	1	 		 	4	2	1	 	2	3	 	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	11	1444607	Wolken, Dakotah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1444607	Jr	OF	34	34	 	0.240	0.296	0.280	2	25	6	1	 		 	0	2	 	 	 	6	 	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	16	1668862	Ellis, Mason	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1668862	N/A	1B	33	32	 	0.316	0.458	0.421	2	19	6	2	 		 	1	5	 	 	 	2	 	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	15	1668861	Hirst, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1668861	N/A	CF	33	23	 	0.000	0.250	0.000	2	6	0	 	 		 	0	2	 	 	 	3	 	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	6	1669297	Griffiths, Seth	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1669297	N/A	PH	29	18	 	0.300	0.286	0.300	0	20	6	 	 		 	1	 	 	1	2	1	1	 	1	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	3	1671276	Gritsch, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1671276	Fr	INF	24	24	 	0.222	0.364	0.222	3	18	4	 	 		 	2	3	1	 	1	3	 	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	24	1444611	Carr, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1444611	Sr	P	23	21	 	0.300	0.273	0.400	1	10	3	1	 		 	2	 	 	1	 	2	 	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	22	1669298	Frideres, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1669298	N/A	PH	20	10	 	0.286	0.250	0.286	1	7	2	 	 		 	1	 	 	1	 	2	 	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	30	1669296	Garrett, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1669296	N/A	DH	19	11	 	0.167	0.250	0.167	1	6	1	 	 		 	1	 	1	1	 	1	 	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	7	1559724	Stochl, Noah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1559724	Fr	PH/2B	18	14	 	0.000	0.000	0.000	0	6	0	 	 		 	1	 	 	 	1	2	1	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	3	1444608	Gritsch, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1444608	Jr	INF	9	9	 	0.333	0.333	0.667	1	6	2	 	1		 	2	 	 	 	 	3	 	 	 	 
2015	12080	3	vs_lhp	10288	126	Central (IA)	20	1670476	Crampton, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1670476	N/A	C	5	1	 	0.333	0.333	0.667	0	3	1	1	 		 	1	 	 	 	 	2	 	 	 	 
2015	12080	3	vs_lhp	10288	132	Centre	5	1306059	Litsey, Trey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306059	Sr	1B	35	34	 	0.000	0.000	0.000	0	6	0	 	 		 	2	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	132	Centre	20	1638217	Olson, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638217	So	3B	35	35	 	0.429	0.429	0.429	1	7	3	 	 		 	0	 	 	 	 	 	 	1	 	 
2015	12080	3	vs_lhp	10288	132	Centre	34	1548885	Richardson, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548885	So	OF	33	33	 	0.167	0.286	0.333	0	6	1	1	 		 	0	1	 	 	 	1	1	 	 	 
2015	12080	3	vs_lhp	10288	132	Centre	24	1548862	Evans, Greyson	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548862	So	1B	33	33	 	0.250	0.500	0.250	1	4	1	 	 		 	0	2	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhp	10288	132	Centre	6	1548874	Herald, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548874	So	INF	33	33	 	0.200	0.200	0.200	0	5	1	 	 		 	0	 	 	 	 	2	 	1	 	 
2015	12080	3	vs_lhp	10288	132	Centre	32	1548851	Brewer, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548851	So	P	31	30	 	0.000	0.000	0.000	0	3	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	132	Centre	15	1638236	Smoak, Sullivan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638236	Fr	C	24	21	 	0.000	0.000	0.000	0	5	0	 	 		 	0	 	 	 	 	3	 	 	 	 
2015	12080	3	vs_lhp	10288	132	Centre	27	1431478	Montgomery, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1431478	Jr	C	24	20	 	0.000	0.000	0.000	0	3	0	 	 		 	0	 	 	 	 	2	 	 	 	 
2015	12080	3	vs_lhp	10288	132	Centre	8	1638238	Klein, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638238	Fr	1B	21	10	 	0.000	0.000	0.000	0	3	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	132	Centre	30	1638239	Lewis, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638239	Fr	C	14	10	 	0.200	0.200	0.200	1	5	1	 	 		 	0	 	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhp	10288	132	Centre	1	1638233	Coates, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638233	Fr	OF	9	3	 	0.000	0.000	0.000	0	3	0	 	 		 	0	 	 	 	 	3	 	 	 	 
2015	12080	3	vs_lhp	10288	134	Chapman	13	1434290	Wiehe, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434290	Jr	SS	40	39	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	134	Chapman	24	1434296	Cook, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434296	Jr	INF	40	40	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	134	Chapman	32	1542846	Wiederman, Forrest	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542846	So	OF	40	39	 	1.000	1.000	2.000	1	1	1	1	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	134	Chapman	7	1650448	Love, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650448	Fr	INF	40	40	 		1.000		1	0	0	 	 		 	0	 	1	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	134	Chapman	12	1549875	Alhanati, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549875	Jr	2B	39	39	 	1.000	1.000	4.000	1	1	1	 	 		1	3	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	134	Chapman	44	1650441	Eto, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650441	Fr	C	11	2	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	137	Chicago	14	1333302	Akers, Edward	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1333302	Sr	OF	38	38	 	0.444	0.444	0.667	3	9	4	2	 		 	1	 	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhp	10288	137	Chicago	37	1333303	Engel, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1333303	Sr	INF	38	38	 	0.636	0.636	0.727	1	11	7	1	 		 	1	 	 	 	1	 	 	 	 	 
2015	12080	3	vs_lhp	10288	137	Chicago	20	1538091	Krob, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538091	So	INF	38	38	 	0.273	0.357	0.273	2	11	3	 	 		 	3	2	 	1	 	1	 	 	 	 
2015	12080	3	vs_lhp	10288	137	Chicago	1	1665183	Larsen, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1665183	Fr	OF	37	36	 	0.200	0.333	0.200	2	10	2	 	 		 	0	2	 	 	 	5	 	 	 	 
2015	12080	3	vs_lhp	10288	137	Chicago	12	1538088	Prescott, Thomas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538088	So	P	37	37	 	0.429	0.556	0.571	0	7	3	1	 		 	1	2	 	 	1	2	 	1	 	 
2015	12080	3	vs_lhp	10288	137	Chicago	25	1665185	Slodzinski, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1665185	Fr	C	31	30	 	0.167	0.167	0.167	1	6	1	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	137	Chicago	39	1420754	Tully, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1420754	Jr	1B	29	27	 	0.455	0.455	0.455	0	11	5	 	 		 	3	 	 	 	 	3	 	 	 	 
2015	12080	3	vs_lhp	10288	137	Chicago	3	1538086	Toomey, Nicholas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538086	So	OF	29	29	 	0.111	0.200	0.222	0	9	1	1	 		 	0	1	 	 	 	2	 	 	 	 
2015	12080	3	vs_lhp	10288	137	Chicago	11	1216904	Katzka, William	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1216904	Sr	P	28	28	 	0.333	0.444	0.333	1	6	2	 	 		 	1	2	 	1	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	137	Chicago	13	1665179	Christakes, Dean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1665179	Fr	OF	27	20	 	0.000	0.286	0.000	1	5	0	 	 		 	0	2	 	 	 	1	 	1	 	 
2015	12080	3	vs_lhp	10288	137	Chicago	30	1333308	VanWazer, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1333308	Sr	P	27	23	 	0.000	0.333	0.000	0	4	0	 	 		 	1	1	1	 	 	 	 	 	1	 
2015	12080	3	vs_lhp	10288	137	Chicago	6	1665180	Davis, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1665180	Fr	P	20	12	 	0.000	0.000	0.000	0	2	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	22	1656470	Ginch, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656470	Fr	OF	30	29	 	0.306	0.342	0.694	7	36	11	2	 		4	11	2	 	 	1	4	1	1	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	1	1656486	Roberts, Keith	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656486	So	INF	30	30	 	0.289	0.341	0.395	8	38	11	4	 		 	1	3	 	 	1	4	1	2	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	4	1544091	Nicely, A.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544091	So	OF	29	29	 	0.486	0.486	0.629	7	35	17	3	1		 	8	1	 	1	1	3	1	2	2	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	34	1436947	Corwin, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1436947	Jr	INF	26	26	 	0.296	0.345	0.407	2	27	8	3	 		 	0	1	1	 	 	5	 	 	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	5	1544089	Loudoun, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544089	So	INF	26	22	 	0.320	0.370	0.480	5	25	8	1	 		1	5	2	 	 	3	7	1	2	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	17	1544085	Henderson, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544085	Jr	INF	23	23	 	0.231	0.276	0.346	4	26	6	 	 		1	5	2	 	1	 	7	 	 	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	3	1656475	Moore, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656475	Jr	INF	22	18	 	0.300	0.417	0.400	2	10	3	1	 		 	1	2	 	 	 	3	 	 	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	21	1656474	Johnson, Craig	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656474	Fr	DH	21	19	 	0.414	0.438	0.552	7	29	12	2	1		 	2	2	 	1	1	6	 	1	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	35	1436955	Lowry, Bryant	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1436955	Jr	C	20	20	 	0.261	0.333	0.478	2	23	6	2	 		1	6	3	 	1	1	4	1	 	1	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	27	1656489	Wood, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656489	Fr	DH	17	15	 	0.176	0.222	0.176	1	17	3	 	 		 	2	1	 	 	1	8	 	 	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	7	1656483	Myers, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656483	Jr	C	15	13	 	0.167	0.167	0.167	0	6	1	 	 		 	0	 	 	 	 	2	 	1	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	11	1656488	Walker, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656488	Fr	C	12	10	 	0.091	0.167	0.091	2	11	1	 	 		 	0	1	 	 	 	4	 	 	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	37	1544083	Crittenden, Alexander	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544083	Jr	INF	11	6	 	0.200	0.200	0.400	1	10	2	 	1		 	2	 	 	 	 	1	 	1	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	23	1544086	Kilbourne, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544086	Sr	OF	9	9	 	0.000	0.400	0.000	0	3	0	 	 		 	0	2	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	30	1656466	Biringer, Carter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656466	Fr	OF	8	1	 	1.000	1.000	1.000	1	1	1	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	139	Chris. Newport	00	1544082	Booker, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544082	So	INF	4	0	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhp	10288	142	Claremont-M-S	25	1650736	Clemens, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650736	Fr	INF	34	30	 				0	0	0	 	 		 	0	 	 	 	1	 	 	 	 	 
2015	12080	3	vs_lhp	10288	142	Claremont-M-S	17	1650734	Weissenfels, Robby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650734	Fr	INF	32	29	 	1.000	1.000	1.000	0	1	1	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	142	Claremont-M-S	21	1317951	Hoxsie, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1317951	Sr	OF	29	26	 	1.000	1.000	1.000	0	1	1	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	142	Claremont-M-S	30	1317955	Rizzo, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1317955	Sr	P	25	16	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhp	10288	142	Claremont-M-S	6	1540033	Lillie, Nicholas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1540033	So	INF	25	20	 		1.000		0	0	0	 	 		 	0	1	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	142	Claremont-M-S	28	1650729	Bern, Zachary	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650729	Fr	OF	21	10	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhp	10288	145	Clark (MA)	29	1443724	Eschen, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1443724	Sr	INF	30	30	 	0.444	0.444	0.556	3	9	4	1	 		 	2	 	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhp	10288	145	Clark (MA)	14	1532572	Hutchinson, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532572	So	1B	30	30	 	0.375	0.444	0.750	2	8	3	1	1		 	4	1	 	 	 	4	 	 	 	 
2015	12080	3	vs_lhp	10288	145	Clark (MA)	21	1645538	Bonicki, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645538	Fr	INF	29	29	 	0.250	0.333	0.375	2	8	2	1	 		 	2	1	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhp	10288	145	Clark (MA)	22	1443688	Conway, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1443688	Jr	INF	29	29	 	0.143	0.250	0.286	2	7	1	1	 		 	0	1	 	 	 	2	1	 	 	 
2015	12080	3	vs_lhp	10288	145	Clark (MA)	15	1443708	Richall, Zachary	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1443708	Jr	INF	26	23	 	0.125	0.222	0.250	2	8	1	1	 		 	2	1	 	 	 	3	1	 	 	 
2015	12080	3	vs_lhp	10288	145	Clark (MA)	7	1532569	Chochrek, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532569	So	P	26	22	 	0.250	0.250	0.250	1	4	1	 	 		 	0	 	 	 	 	2	 	 	 	 
2015	12080	3	vs_lhp	10288	145	Clark (MA)	2	1316244	Lima, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1316244	Sr	INF	25	21	 	1.000	1.000	1.500	0	2	2	1	 		 	0	1	 	 	 	 	 	1	 	 
2015	12080	3	vs_lhp	10288	145	Clark (MA)	10	1316246	Asdornvuttikrai, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1316246	Sr	C	23	17	 	0.000	0.000	0.000	0	7	0	 	 		 	1	 	 	1	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	145	Clark (MA)	5	1443692	Eglow, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1443692	Jr	INF	21	20	 	0.250	0.200	1.000	2	4	1	 	 		1	2	 	 	1	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	145	Clark (MA)	3	1316245	Glynn, Dennis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1316245	Sr	INF	21	18	 	0.333	0.333	0.667	1	3	1	1	 		 	1	 	 	 	 	1	 	 	 	 
2015	12080	3	vs_lhp	10288	145	Clark (MA)	9	1443694	Kenney, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1443694	Jr	P	17	14	 		1.000		0	0	0	 	 		 	0	1	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	145	Clark (MA)	20	1645530	Downing, Teddy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645530	Fr	P	16	12	 	0.333	0.333	0.667	0	3	1	1	 		 	1	 	 	 	 	 	 	 	 	 
2015	12080	3	vs_lhp	10288	145	Clark (MA)	19	1645529	Dobratz, Joshua	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645529	Fr	P	11	7	 	0.250	0.250	0.250	1	4	1	 	 		 	0	 	 	 	 	2	 	 	 	 
2015	12080	3	vs_lhp	10288	146	Clarkson	15	1306147	Driscoll, Nolan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306147	Sr	OF	33	31	 	0.143	0.280	0.286	2	21	3	1	1		 	0	1	3	 	 	4	 	 	 	 
2015	12080	3	vs_lhp	10288	146	Clarkson	30	1448236	Jasek, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1448236	Jr	C	33	33	 	0.333	0.433	0.458	5	24	8	3	 		 	11	5	 	1	1	1	 	 	 	 
2015	12080	3	vs_lhp	10288	146	Clarkson	22	1555269	Pirro, Dom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1555269	So	P	33	33	 	0.231	0.259	0.308	2	26	6	2	 		 	1	1	 	 	1	3	 	2	 	 
2015	12080	3	vs_lhp	10288	146	Clarkson	7	1306137	Coleman, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306137	Sr	INF	32	32	 	0.448	0.529	0.621	9	29	13	1	2		 	5	5	 	 	2	2	1	 	 	 
2015	12080	3	vs_lhp	10288	146	Clarkson	11	1555268	Miller, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1555268	So	OF	31	31	 	0.304	0.452	0.348	2	23	7	1	 		 	7	6	1	1	1	 	2	1	1	 
2015	12080	3	vs_lhp	10288	146	Clarkson	18	1306139	Jenack, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306139	Sr	C	31	30	 	0.111	0.357	0.111	6	18	2	 	 		 	2	7	1	2	2	1	2	 	 	 
2015	12080	3	vs_lhp	10288	146	Clarkson	8	1668485	Coleman, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1668485	Fr	P	30	30	 	0.375	0.400	0.375	1	24	9	 	 		 	6	1	 	 	1	 	2	2	 	 
2015	12080	3	vs_lhp	10288	146	Clarkson	4	1555265	Ludden, Paul	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1555265	So	C	29	29	 	0.476	0.519	0.524	7	21	10	1	 		 	5	4	 	2	1	3	 	1	 	 
2015	12080	3	vs_lhp	10288	146	Clarkson	23	1306140	Beninati, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306140	Sr	C	20	18	 	0.111	0.200	0.111	2	9	1	 	 		 	0	1	 	 	1	1	1	 	 	 
2015	12080	3	vs_lhp	10288	146	Clarkson	5	1448274	Padrazo, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1448274	Jr	P	19	14	 	0.471	0.526	0.529	3	17	8	1	 		 	2	2	 	 	 	2	 	2	 	 
2015	12080	3	vs_lhp	10288	146	Clarkson	33	1555273	Dietrich, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1555273	So	OF	15	6	 	0.333	0.333	0.333	1	6	2	 	 		 	0	 	 	 	 	 	 	1	 	 
