year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2013	11320	2	2	Abilene Christian	25	1077034	Schuetze, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&stats_player_seq=1077034	Sr	P	53	53	1	""	13.50	1.1	3	2	2	1	1	""	8	7	""	1	""	""	""	""	""	3	""	""	""	""	2	1	""	""	""	""
2013	11320	2	2	Abilene Christian	3	1420611	Taylor, Ty	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&stats_player_seq=1420611	Jr	P	45	41	13	13	4.14	78.1	94	41	36	22	59	""	349	312	13	3	""	3	1	8	""	""	""	5	2	502	94	68	6	4	""	18
2013	11320	2	2	Abilene Christian	28	1215886	Rodriguez, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&stats_player_seq=1215886	Jr	P	30	1	30	1	2.29	55.0	45	19	14	22	41	""	229	198	8	2	1	4	1	5	1	27	10	3	1	420	51	59	4	3	6	12
2013	11320	2	2	Abilene Christian	5	1311150	Niland, Emmett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&stats_player_seq=1311150	Sr	C	19	16	1	""	0.00	0.1	1	1	""	""	1	""	2	2	""	""	""	""	""	""	""	3	3	""	""	""	""	""	""	""	""	""
2013	11320	2	2	Abilene Christian	34	1420633	Hahn, Carter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&stats_player_seq=1420633	Sr	P	17	12	17	12	3.73	79.2	92	36	33	20	86	1	352	320	16	4	6	4	1	6	1	8	4	5	1	475	77	67	7	4	2	29
2013	11320	2	2	Abilene Christian	31	1077038	Lambrix, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&stats_player_seq=1077038	Sr	P	16	9	16	9	3.67	73.2	71	40	30	16	44	1	311	280	15	4	2	4	""	7	2	4	""	6	2	512	83	81	4	5	1	14
2013	11320	2	2	Abilene Christian	19	1311157	Palmer, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&stats_player_seq=1311157	Sr	P	14	9	14	9	5.75	56.1	63	40	36	30	49	""	255	214	10	1	""	9	1	8	""	6	4	2	1	449	81	26	3	4	""	11
2013	11320	2	2	Abilene Christian	24	1311161	Herrera, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&stats_player_seq=1311161	Sr	P	13	9	13	9	5.34	60.2	60	41	36	17	58	""	263	230	14	1	5	11	""	10	""	5	1	4	2	390	52	61	5	3	""	17
2013	11320	2	2	Abilene Christian	26	1420630	Palacios, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&stats_player_seq=1420630	Fr	P	13	0	13	""	8.78	13.1	21	19	13	11	6	""	75	57	4	""	""	2	""	6	""	9	4	1	""	122	17	13	""	1	""	3
2013	11320	2	2	Abilene Christian	16	1420626	Smego, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&stats_player_seq=1420626	Jr	P	2	0	2	""	0.00	1.1	""	""	""	""	2	""	4	4	""	""	""	""	""	""	""	1	""	""	""	14	1	1	""	""	""	1
2013	11320	2	2	Abilene Christian	12	1311154	Cooper, Clint	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&stats_player_seq=1311154	Sr	P	1	0	1	""	10.80	1.2	2	2	2	""	""	""	8	7	1	""	""	""	""	1	""	1	""	""	""	""	4	""	""	""	""	""
