year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	class_year	games_played	games_started
2017	12560	2	30093	AUM	36	1871882.0	Albritton, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871882.0	INF	Sr	19	4
2017	12560	2	30093	AUM	12	1871826.0	Arroyo, Seth	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871826.0	P	Jr	18	7
2017	12560	2	30093	AUM	16	1871854.0	Baker, Jameson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871854.0	P	So	10	1
2017	12560	2	30093	AUM	32	1871878.0	Bannister, Wade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871878.0	P	So	15	4
2017	12560	2	30093	AUM	38	1871883.0	Boan, Jackson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871883.0	P	So	6	0
2017	12560	2	30093	AUM	26	1871861.0	Brock, Johnathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871861.0	C	Fr	2	1
2017	12560	2	30093	AUM	1	1871749.0	Chandler, Donovan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871749.0	OF	Jr	48	48
2017	12560	2	30093	AUM	20	1871857.0	Cosby, John-Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871857.0	INF	Sr	46	44
2017	12560	2	30093	AUM	5	1871821.0	Daniels, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871821.0	OF	Fr	16	0
2017	12560	2	30093	AUM	10	1871880.0	Davenport, Houston	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871880.0	C	Sr	38	30
2017	12560	2	30093	AUM	15	1871853.0	Davis, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871853.0	INF	Sr	46	43
2017	12560	2	30093	AUM	18	1871856.0	Deloney, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871856.0	P	Jr	16	14
2017	12560	2	30093	AUM	25	1871860.0	Flynn, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871860.0	INF	Sr	44	41
2017	12560	2	30093	AUM	11	1871825.0	Friesen, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871825.0	OF	Fr	11	4
2017	12560	2	30093	AUM	3	1871819.0	Gibson, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871819.0	P	So	11	0
2017	12560	2	30093	AUM	35	1871881.0	Gidley, Clay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871881.0	P	Jr	7	0
2017	12560	2	30093	AUM	30	1871827.0	Hillyer, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871827.0	INF	Fr	18	6
2017	12560	2	30093	AUM	21	1871858.0	Johnson, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871858.0	P	Sr	21	13
2017	12560	2	30093	AUM	27	1871862.0	Johnson, Curtiss	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871862.0	INF	Jr	44	44
2017	12560	2	30093	AUM	4	1871820.0	Langley, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871820.0	INF	Jr	48	48
2017	12560	2	30093	AUM	33	1871879.0	Mathereson, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871879.0	P	Sr	21	12
2017	12560	2	30093	AUM	19	1871859.0	Moman, Parker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871859.0	C	Jr	25	18
2017	12560	2	30093	AUM	6	1871822.0	Pruitt, Landon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871822.0	OF	Sr	13	0
2017	12560	2	30093	AUM	17	1871855.0	Russell, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871855.0	OF	Jr	47	45
2017	12560	2	30093	AUM	9	1871824.0	Scott, Hank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871824.0	P	Fr	19	10
2017	12560	2	30093	AUM	8	1871823.0	Smith, Scotty	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871823.0	OF	Jr	36	5
2017	12560	2	30093	AUM	2	1871818.0	Tedford, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871818.0	INF	Sr	40	36
2017	12560	2	30123	Academy of Art	6	1652666.0	Barragan, Jacoby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1652666.0	OF	Jr	11	0
2017	12560	2	30123	Academy of Art	25	1878364.0	Bauer, Izac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878364.0	OF	Jr	49	48
2017	12560	2	30123	Academy of Art	26	1765255.0	Bovee, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765255.0	P	Sr	14	12
2017	12560	2	30123	Academy of Art	30		Clegg, Ben		P	Jr	0	0
2017	12560	2	30123	Academy of Art	1	1765245.0	Dawson, Taj	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765245.0	OF	So	34	12
2017	12560	2	30123	Academy of Art	3	1878369.0	Fernandez, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878369.0	P	Jr	27	23
2017	12560	2	30123	Academy of Art	15	1878370.0	Green, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878370.0	P	Sr	20	0
