year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2017	12560	3	4	Adrian	2	1556318	Dorow, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1556318	Sr	SS	47	47	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	21	1557011	Mikowski, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1557011	Sr	OF	47	47	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	20	1671139	Killinger, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1671139	Sr	INF	47	47	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	10	1891432	Rainey, Gunner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891432	Fr	OF	47	47	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	31	1557012	Drzewiecki, Miccoy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1557012	Sr	1B	45	42	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	7	1663963	Resto, Frank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1663963	Jr	C	44	43	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	16	1891438	Richardson, Tristin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891438	Fr	OF	43	42	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	5	1891427	Hayes, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891427	Jr	INF	42	42	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	1	1777571	Darnell, Dugan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777571	So	INF	40	37	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	18	1663962	Guck, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1663962	Jr	3B	26	15	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	3	1559643	Cararo, Dakota	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1559643	Sr	C	18	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	39	1777576	Torrento, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777576	So	INF	16	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	44	1780076	Shepherd, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1780076	Sr	P	14	4	""	14	4	2.95	36.2	""	30	13	12	15	31	""	154	138	4	""	""	3	2	""	1	1	""	""	1	124	27	48	2	1	3	7
2017	12560	3	4	Adrian	32	1777569	Croci, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777569	So	OF	14	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	36	1664109	Parsons, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1664109	Jr	P	13	12	""	13	12	2.23	93.0	9	92	25	23	7	101	3	371	359	12	1	1	1	2	2	""	2	1	1	2	181	86	76	12	1	""	24
2017	12560	3	4	Adrian	4	1777575	Mueller, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777575	So	OF	13	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	22	1663964	Dunn, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1663964	Sr	P	12	0	""	12	""	8.56	13.2	""	21	15	13	8	7	""	69	57	6	""	""	""	1	2	1	3	1	2	""	5	17	14	""	2	""	5
2017	12560	3	4	Adrian	43	1891441	Schroeder, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891441	So	P	11	11	""	11	11	2.49	50.2	""	34	24	14	26	39	""	235	186	7	""	2	1	2	20	""	""	""	2	1	305	69	36	6	""	""	14
2017	12560	3	4	Adrian	13	1891431	Banks, Pierce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891431	Fr	1B	11	11	""	11	11	2.43	77.2	4	67	27	21	20	60	2	317	287	8	2	1	2	3	2	""	""	""	5	3	""	81	81	8	1	""	19
2017	12560	3	4	Adrian	33	1891434	Ford, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891434	Fr	P	11	0	""	11	""	5.06	32.0	""	50	21	18	10	20	""	151	136	10	3	""	2	6	2	""	5	1	2	1	107	40	26	3	1	""	7
2017	12560	3	4	Adrian	11	1891439	Wood, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891439	Fr	OF	9	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	35	1668514	Gnodtke, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1668514	Jr	P	8	1	""	8	1	6.00	12.0	""	16	9	8	9	4	""	62	49	7	1	""	""	3	2	""	2	""	2	""	18	15	15	""	""	""	1
2017	12560	3	4	Adrian	30	1558661	Healy, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1558661	Sr	P	8	0	""	8	""	4.70	15.1	""	17	9	8	4	5	""	64	55	4	""	""	""	""	""	""	2	""	2	3	58	21	16	1	1	""	3
2017	12560	3	4	Adrian	38	1891428	Marks, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891428	So	P	8	0	""	8	""	4.50	8.0	""	5	4	4	9	4	""	34	24	1	""	""	""	5	""	""	""	""	""	1	""	5	11	1	1	""	1
2017	12560	3	4	Adrian	9	1777568	Ajrouche, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777568	Jr	1B	8	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	41	1891433	Cecil, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891433	Jr	P	7	1	""	7	1	6.43	7.0	""	4	5	5	6	5	""	38	24	2	""	2	""	1	6	""	""	""	1	1	""	6	9	""	1	""	3
2017	12560	3	4	Adrian	37	1891435	Gubbini, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891435	Fr	P	7	6	""	7	6	6.56	23.1	""	21	18	17	24	16	""	119	88	1	2	""	1	2	5	""	""	""	2	""	57	26	23	""	3	""	3
2017	12560	3	4	Adrian	29	1663960	Parcher, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1663960	Sr	1B	6	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	27	1668519	Stevens, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1668519	Sr	P	6	1	""	6	1	5.79	9.1	""	12	6	6	2	8	""	42	35	1	""	""	1	2	3	""	2	""	1	1	""	9	8	1	1	""	3
2017	12560	3	4	Adrian	12	1891429	McClurg, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891429	Fr	C	5	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	28	1891440	McMann, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891440	So	2B	5	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	17	1891430	Caplick, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891430	Fr	INF	3	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	26	1896506	McMichael, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1896506	Fr	P	3	0	""	3	""	2.25	4.0	""	3	1	1	4	4	""	19	14	""	""	""	""	""	1	""	""	""	""	""	""	3	4	""	""	""	1
2017	12560	3	4	Adrian	23	1777570	Coffield, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777570	Sr	C	2	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	14	1896507	Williams, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1896507	N/A	C	2	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	15	1891437	Zschering, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891437	So	OF	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	3	4	Adrian	34	1891436	Glass, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891436	Fr	P	2	0	""	2	""	27.00	2.0	""	5	6	6	4	3	""	15	9	1	1	""	""	""	1	""	""	""	""	1	""	1	1	""	""	""	""
