year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12080	30123	Academy of Art	-	Totals	-	-	-	-	46	0.224	0.294	0.285	1,395	123	312	49	8	""	7	104	114	27	7	29	287	33	21	21	 
2015	12080	30123	Academy of Art	-	Opponent Totals	-	-	-	-	46	0.300	0.393	0.408	1,486	324	446	81	16	""	16	288	193	55	31	33	200	38	75	13	 
2015	12080	929	Adams St.	-	Totals	-	-	-	-	52	0.304	0.385	0.434	1,729	318	526	112	10	""	31	290	196	36	10	23	329	38	20	11	 
2015	12080	929	Adams St.	-	Opponent Totals	-	-	-	-	52	0.347	0.412	0.508	1,774	412	615	119	21	""	42	373	166	40	15	22	242	45	80	25	 
2015	12080	3	Adelphi	-	Totals	-	-	-	-	41	0.269	0.332	0.350	1,414	194	380	59	10	""	12	168	122	23	24	17	234	29	44	20	 
2015	12080	3	Adelphi	-	Opponent Totals	-	-	-	-	41	0.293	0.377	0.396	1,403	224	411	59	19	""	16	199	163	36	18	26	279	31	50	27	 
2015	12080	10	Ala.-Huntsville	-	Totals	-	-	-	-	48	0.339	0.433	0.544	1,571	409	532	108	13	""	63	376	197	82	22	45	303	25	50	13	 
2015	12080	10	Ala.-Huntsville	-	Opponent Totals	-	-	-	-	48	0.274	0.355	0.389	1,493	225	409	67	9	""	29	197	148	48	17	28	350	35	25	18	 
2015	12080	13	Albany St. (GA)	-	Totals	-	-	-	-	47	0.288	0.366	0.381	1,433	261	413	71	16	""	10	214	130	56	17	43	287	20	128	27	 
2015	12080	13	Albany St. (GA)	-	Opponent Totals	-	-	-	-	47	0.308	0.420	0.450	1,510	397	465	110	18	""	23	342	243	76	39	18	231	18	127	16	 
2015	12080	934	Alderson Broaddus	-	Totals	-	-	-	-	50	0.316	0.399	0.404	1,553	302	491	87	13	""	8	264	174	56	26	38	259	31	51	14	 
2015	12080	934	Alderson Broaddus	-	Opponent Totals	-	-	-	-	50	0.265	0.356	0.355	1,478	232	391	65	21	""	9	194	160	55	8	23	329	32	31	24	 
2015	12080	22	American Int'l	-	Totals	-	-	-	-	38	0.253	0.352	0.365	1,185	195	300	60	5	""	21	168	148	41	14	23	268	30	80	20	 
2015	12080	22	American Int'l	-	Opponent Totals	-	-	-	-	38	9.689	12.881	13.035	1,220	222	319	54	5	""	16	168	133	42	19	23	201	29	94	14	 
2015	12080	13028	Anderson (SC)	-	Totals	-	-	-	-	50	0.297	0.372	0.446	1,672	301	496	92	17	""	41	268	178	32	17	22	360	36	18	15	 
