year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2014	11620	480	CCNY	03/09/2014	Plymouth St.	548	Plymouth St.	http://stats.ncaa.org/team/index/11620?org_id=548	false		true	L 3 - 7 (7)	false	3 - 7	3	7	true	7	3204723	http://stats.ncaa.org/game/index/3204723?org_id=480
2014	11620	480	CCNY	03/09/2014	Plymouth St.	548	Plymouth St.	http://stats.ncaa.org/team/index/11620?org_id=548	false		true	L 3 - 5 (7)	false	3 - 5	3	5	true	7	3199141	http://stats.ncaa.org/game/index/3199141?org_id=480
2014	11620	480	CCNY	03/10/2014	@ Yeshiva	814	Yeshiva	http://stats.ncaa.org/team/index/11620?org_id=814	false		false	W 11 - 5 (7)	true	11 - 5	11	5	true	7	3181672	http://stats.ncaa.org/game/index/3181672?org_id=814
2014	11620	480	CCNY	03/10/2014	@ Yeshiva	814	Yeshiva	http://stats.ncaa.org/team/index/11620?org_id=814	false		false	W 1 - 0 (7)	true	1 - 0	1	0	true	7	3182043	http://stats.ncaa.org/game/index/3182043?org_id=814
2014	11620	480	CCNY	03/16/2014	@ Stevens	679	Stevens	http://stats.ncaa.org/team/index/11620?org_id=679	false		false	L 4 - 8 (7)	false	4 - 8	4	8	true	7	3225686	http://stats.ncaa.org/game/index/3225686?org_id=679
2014	11620	480	CCNY	03/16/2014	@ Stevens	679	Stevens	http://stats.ncaa.org/team/index/11620?org_id=679	false		false	W 7 - 5 (7)	true	7 - 5	7	5	true	7	3225470	http://stats.ncaa.org/game/index/3225470?org_id=679
2014	11620	480	CCNY	03/22/2014	SUNY Poly	9500	SUNY Poly	http://stats.ncaa.org/team/index/11620?org_id=9500	false		true	W 5 - 4 (7)	true	5 - 4	5	4	true	7	3260048	http://stats.ncaa.org/game/index/3260048?org_id=480
2014	11620	480	CCNY	03/22/2014	SUNY Poly	9500	SUNY Poly	http://stats.ncaa.org/team/index/11620?org_id=9500	false		true	W 8 - 4 (7)	true	8 - 4	8	4	true	7	3254640	http://stats.ncaa.org/game/index/3254640?org_id=480
2014	11620	480	CCNY	03/25/2014	@ Merchant Marine	724	Merchant Marine	http://stats.ncaa.org/team/index/11620?org_id=724	false		false	T 5 - 5 (8)	false	5 - 5	5	5	true	8	3254680	http://stats.ncaa.org/game/index/3254680?org_id=724
2014	11620	480	CCNY	04/02/2014	Staten Island	675	Staten Island	http://stats.ncaa.org/team/index/11620?org_id=675	false		true	W 6 - 5 (9)	true	6 - 5	6	5	true	9	3291790	http://stats.ncaa.org/game/index/3291790?org_id=480
2014	11620	480	CCNY	04/06/2014	Baruch	58	Baruch	http://stats.ncaa.org/team/index/11620?org_id=58	false		true	L 2 - 8 (7)	false	2 - 8	2	8	true	7	3299815	http://stats.ncaa.org/game/index/3299815?org_id=480
2014	11620	480	CCNY	04/06/2014	Baruch	58	Baruch	http://stats.ncaa.org/team/index/11620?org_id=58	false		true	L 1 - 4 (7)	false	1 - 4	1	4	true	7	3300176	http://stats.ncaa.org/game/index/3300176?org_id=480
2014	11620	480	CCNY	04/10/2014	St. Joseph's (Brkln)	30072	St. Joseph's (Brkln)	http://stats.ncaa.org/team/index/11620?org_id=30072	false		true	L 1 - 6 (9)	false	1 - 6	1	6	true	9	3308210	http://stats.ncaa.org/game/index/3308210?org_id=480
2014	11620	480	CCNY	04/12/2014	Lehman	279	Lehman	http://stats.ncaa.org/team/index/11620?org_id=279	false		true	W 4 - 2 (7)	true	4 - 2	4	2	true	7	3314434	http://stats.ncaa.org/game/index/3314434?org_id=480
2014	11620	480	CCNY	04/12/2014	Lehman	279	Lehman	http://stats.ncaa.org/team/index/11620?org_id=279	false		true	L 6 - 7 (7)	false	6 - 7	6	7	true	7	3314423	http://stats.ncaa.org/game/index/3314423?org_id=480
2014	11620	480	CCNY	04/13/2014	@ Lehman	279	Lehman	http://stats.ncaa.org/team/index/11620?org_id=279	false		false	L 1 - 14 (9)	false	1 - 14	1	14	true	9	3318834	http://stats.ncaa.org/game/index/3318834?org_id=279
2014	11620	480	CCNY	04/17/2014	@ Drew	190	Drew	http://stats.ncaa.org/team/index/11620?org_id=190	false		false	W 3 - 2 (9)	true	3 - 2	3	2	true	9	3325203	http://stats.ncaa.org/game/index/3325203?org_id=190
2014	11620	480	CCNY	04/18/2014	Old Westbury	524	Old Westbury	http://stats.ncaa.org/team/index/11620?org_id=524	false		true	L 5 - 11 (9)	false	5 - 11	5	11	true	9	3325904	http://stats.ncaa.org/game/index/3325904?org_id=480
2014	11620	480	CCNY	04/21/2014	@ Staten Island	675	Staten Island	http://stats.ncaa.org/team/index/11620?org_id=675	false		false	L 0 - 3 (7)	false	0 - 3	0	3	true	7	3331383	http://stats.ncaa.org/game/index/3331383?org_id=675
2014	11620	480	CCNY	04/21/2014	@ Staten Island	675	Staten Island	http://stats.ncaa.org/team/index/11620?org_id=675	false		false	L 1 - 2 (7)	false	1 - 2	1	2	true	7	3331346	http://stats.ncaa.org/game/index/3331346?org_id=675
2014	11620	480	CCNY	04/22/2014	@ Mt. St. Mary (NY)	1468	Mt. St. Mary (NY)	http://stats.ncaa.org/team/index/11620?org_id=1468	false		false	W 3 - 2 (10)	true	3 - 2	3	2	true	10	3334387	http://stats.ncaa.org/game/index/3334387?org_id=1468
2014	11620	480	CCNY	04/23/2014	@ SUNY Maritime	478	SUNY Maritime	http://stats.ncaa.org/team/index/11620?org_id=478	false		false	W 6 - 5 (9)	true	6 - 5	6	5	true	9	3338963	http://stats.ncaa.org/game/index/3338963?org_id=478
2014	11620	480	CCNY	04/25/2014	@ John Jay	321	John Jay	http://stats.ncaa.org/team/index/11620?org_id=321	false		false	W 10 - 3 (7)	true	10 - 3	10	3	true	7	3347764	http://stats.ncaa.org/game/index/3347764?org_id=480
2014	11620	480	CCNY	04/25/2014	@ John Jay	321	John Jay	http://stats.ncaa.org/team/index/11620?org_id=321	false		false	L 1 - 2 (7)	false	1 - 2	1	2	true	7	3343583	http://stats.ncaa.org/game/index/3343583?org_id=480
2014	11620	480	CCNY	04/27/2014	@ Delaware Valley	179	Delaware Valley	http://stats.ncaa.org/team/index/11620?org_id=179	false		false	L 1 - 8 (7)	false	1 - 8	1	8	true	7	3346457	http://stats.ncaa.org/game/index/3346457?org_id=179
2014	11620	480	CCNY	04/27/2014	@ Delaware Valley	179	Delaware Valley	http://stats.ncaa.org/team/index/11620?org_id=179	false		false	W 3 - 1 (7)	true	3 - 1	3	1	true	7	3346460	http://stats.ncaa.org/game/index/3346460?org_id=179
2014	11620	480	CCNY	05/03/2014	Albertus Magnus	2798	Albertus Magnus	http://stats.ncaa.org/team/index/11620?org_id=2798	false		true	L 7 - 11 (8)	false	7 - 11	7	11	true	8	3362809	http://stats.ncaa.org/game/index/3362809?org_id=480
2014	11620	480	CCNY	05/03/2014	Albertus Magnus	2798	Albertus Magnus	http://stats.ncaa.org/team/index/11620?org_id=2798	false		true	L 3 - 14 (7)	false	3 - 14	3	14	true	7	3362765	http://stats.ncaa.org/game/index/3362765?org_id=480
2014	11620	480	CCNY	05/04/2014	@ St. Joseph's (Brkln)	30072	St. Joseph's (Brkln)	http://stats.ncaa.org/team/index/11620?org_id=30072	false		false	L 4 - 7 (7)	false	4 - 7	4	7	true	7	3360485	http://stats.ncaa.org/game/index/3360485?org_id=30072
2014	11620	480	CCNY	05/04/2014	@ St. Joseph's (Brkln)	30072	St. Joseph's (Brkln)	http://stats.ncaa.org/team/index/11620?org_id=30072	false		false	L 4 - 10 (7)	false	4 - 10	4	10	true	7	3360709	http://stats.ncaa.org/game/index/3360709?org_id=30072
2014	11620	2691	Daniel Webster	03/09/2014	Roger Williams @ Winter Haven, FL	583	Roger Williams	http://stats.ncaa.org/team/index/11620?org_id=583	true	Winter Haven, FL	true	L 2 - 6 (7)	false	2 - 6	2	6	true	7	3213653	http://stats.ncaa.org/game/index/3213653?org_id=2691
2014	11620	2691	Daniel Webster	03/09/2014	Roger Williams @ Winter Haven, FL	583	Roger Williams	http://stats.ncaa.org/team/index/11620?org_id=583	true	Winter Haven, FL	true	L 6 - 7 (8)	false	6 - 7	6	7	true	8	3213650	http://stats.ncaa.org/game/index/3213650?org_id=2691
2014	11620	2691	Daniel Webster	03/10/2014	Rhode Island Col. @ Winter Haven, FL	571	Rhode Island Col.	http://stats.ncaa.org/team/index/11620?org_id=571	true	Winter Haven, FL	true	L 5 - 15 (9)	false	5 - 15	5	15	true	9	3215735	http://stats.ncaa.org/game/index/3215735?org_id=2691
2014	11620	2691	Daniel Webster	03/11/2014	TCNJ @ Winter Haven, FL	712	TCNJ	http://stats.ncaa.org/team/index/11620?org_id=712	true	Winter Haven, FL	true	W 7 - 5 (7)	true	7 - 5	7	5	true	7	3218383	http://stats.ncaa.org/game/index/3218383?org_id=2691
2014	11620	2691	Daniel Webster	03/11/2014	TCNJ @ Winter Haven, FL	712	TCNJ	http://stats.ncaa.org/team/index/11620?org_id=712	true	Winter Haven, FL	true	L 6 - 9 (7)	false	6 - 9	6	9	true	7	3188037	http://stats.ncaa.org/game/index/3188037?org_id=2691
2014	11620	2691	Daniel Webster	03/13/2014	Bridgewater (VA) @ Auburndale, Fla.	75	Bridgewater (VA)	http://stats.ncaa.org/team/index/11620?org_id=75	true	Auburndale, Fla.	true	L 0 - 8 (9)	false	0 - 8	0	8	true	9	3237144	http://stats.ncaa.org/game/index/3237144?org_id=2691
2014	11620	2691	Daniel Webster	03/14/2014	Penn St.-Altoona @ Frostproof, FL	25719	Penn St.-Altoona	http://stats.ncaa.org/team/index/11620?org_id=25719	true	Frostproof, FL	true	W 12 - 5 (7)	true	12 - 5	12	5	true	7	3213263	http://stats.ncaa.org/game/index/3213263?org_id=25719
2014	11620	2691	Daniel Webster	03/14/2014	Penn St.-Altoona @ Frostproof, FL	25719	Penn St.-Altoona	http://stats.ncaa.org/team/index/11620?org_id=25719	true	Frostproof, FL	true	W 4 - 3 (9)	true	4 - 3	4	3	true	9	3212820	http://stats.ncaa.org/game/index/3212820?org_id=2691
2014	11620	2691	Daniel Webster	03/15/2014	UMass Dartmouth @ Auburndale, Fla.	656	UMass Dartmouth	http://stats.ncaa.org/team/index/11620?org_id=656	true	Auburndale, Fla.	true	L 1 - 12 (7)	false	1 - 12	1	12	true	7	3282484	http://stats.ncaa.org/game/index/3282484?org_id=656
2014	11620	2691	Daniel Webster	03/22/2014	Becker @ Rindge, N.H.	26107	Becker	http://stats.ncaa.org/team/index/11620?org_id=26107	true	Rindge, N.H.	true	L 7 - 8 (8)	false	7 - 8	7	8	true	8	3251457	http://stats.ncaa.org/game/index/3251457?org_id=26107
2014	11620	2691	Daniel Webster	03/22/2014	Becker @ Ridnge, N.H.	26107	Becker	http://stats.ncaa.org/team/index/11620?org_id=26107	true	Ridnge, N.H.	true	W 8 - 5 (7)	true	8 - 5	8	5	true	7	3251478	http://stats.ncaa.org/game/index/3251478?org_id=26107
2014	11620	2691	Daniel Webster	03/23/2014	Becker @ Rindge, N.H.	26107	Becker	http://stats.ncaa.org/team/index/11620?org_id=26107	true	Rindge, N.H.	true	L 7 - 10 (9)	false	7 - 10	7	10	true	9	3252486	http://stats.ncaa.org/game/index/3252486?org_id=2691
