year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2012	10942	26172	A&M-Corpus Chris	-	Totals	-	-	-	-	1,455	596	90	0.958	""	5	66	22	44	""
2012	10942	26172	A&M-Corpus Chris	-	Opponent Totals	-	-	-	-	1,477	666	78	0.965	0	6	62	34	56	0
2012	10942	721	Air Force	-	Totals	-	-	-	-	1,351	609	84	0.959	1	9	26	30	37	""
2012	10942	721	Air Force	-	Opponent Totals	-	-	-	-	1,409	583	64	0.969	2	6	34	20	42	0
2012	10942	5	Akron	-	Totals	-	-	-	-	1,435	594	92	0.957	""	13	49	29	49	""
2012	10942	5	Akron	-	Opponent Totals	-	-	-	-	1,489	578	71	0.967	1	13	46	20	50	0
2012	10942	8	Alabama	-	Totals	-	-	-	-	1,427	588	65	0.969	2	10	56	21	48	""
2012	10942	8	Alabama	-	Opponent Totals	-	-	-	-	1,440	581	57	0.973	3	10	43	19	44	0
2012	10942	6	Alabama A&M	-	Totals	-	-	-	-	1,237	522	102	0.945	2	29	142	22	35	""
2012	10942	6	Alabama A&M	-	Opponent Totals	-	-	-	-	1,279	615	53	0.973	1	17	90	42	31	1
2012	10942	7	Alabama St.	-	Totals	-	-	-	-	1,441	617	98	0.955	""	18	82	41	43	""
2012	10942	7	Alabama St.	-	Opponent Totals	-	-	-	-	1,478	626	87	0.960	2	12	132	38	47	0
2012	10942	14	Albany (NY)	-	Totals	-	-	-	-	1,366	628	73	0.965	""	9	99	28	29	""
2012	10942	14	Albany (NY)	-	Opponent Totals	-	-	-	-	1,408	611	73	0.965	0	17	42	25	54	0
2012	10942	17	Alcorn	-	Totals	-	-	-	-	1,402	541	111	0.946	3	28	122	33	37	""
2012	10942	17	Alcorn	-	Opponent Totals	-	-	-	-	1,466	620	57	0.973	0	12	72	31	49	0
2012	10942	27	Appalachian St.	-	Totals	-	-	-	-	1,554	652	72	0.968	""	4	40	19	51	""
2012	10942	27	Appalachian St.	-	Opponent Totals	-	-	-	-	1,517	611	81	0.963	2	10	94	24	39	0
2012	10942	29	Arizona	-	Totals	-	-	-	-	1,758	742	80	0.969	6	24	42	20	57	""
2012	10942	29	Arizona	-	Opponent Totals	-	-	-	-	1,692	743	121	0.953	1	13	85	38	46	0
2012	10942	28	Arizona St.	-	Totals	-	-	-	-	1,497	691	74	0.967	""	6	44	21	42	""
2012	10942	28	Arizona St.	-	Opponent Totals	-	-	-	-	1,451	564	68	0.967	4	12	60	25	51	0
2012	10942	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	1,180	446	80	0.953	2	15	88	29	32	""
2012	10942	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	1,241	587	66	0.965	1	13	33	26	30	0
2012	10942	31	Arkansas	-	Totals	-	-	-	-	1,839	747	80	0.970	1	16	44	26	60	1
2012	10942	31	Arkansas	-	Opponent Totals	-	-	-	-	1,785	775	69	0.974	1	11	68	34	60	0
2012	10942	30	Arkansas St.	-	Totals	-	-	-	-	1,504	562	57	0.973	3	20	63	12	42	""
2012	10942	30	Arkansas St.	-	Opponent Totals	-	-	-	-	1,475	570	71	0.966	0	16	58	10	37	0
2012	10942	725	Army	-	Totals	-	-	-	-	1,422	723	56	0.975	2	7	25	27	48	1
2012	10942	725	Army	-	Opponent Totals	-	-	-	-	1,384	648	106	0.950	0	14	109	30	36	0
2012	10942	37	Auburn	-	Totals	-	-	-	-	1,564	661	84	0.964	""	7	42	37	52	""
2012	10942	37	Auburn	-	Opponent Totals	-	-	-	-	1,533	623	83	0.963	2	9	113	38	44	0
2012	10942	43	Austin Peay	-	Totals	-	-	-	-	1,744	729	79	0.969	""	22	96	27	64	1
2012	10942	43	Austin Peay	-	Opponent Totals	-	-	-	-	1,715	628	88	0.964	3	19	73	31	55	0
2012	10942	77	BYU	-	Totals	-	-	-	-	1,292	505	71	0.962	1	17	53	19	39	""
2012	10942	77	BYU	-	Opponent Totals	-	-	-	-	1,325	524	63	0.967	0	10	42	16	27	0
2012	10942	94	Bakersfield	-	Totals	-	-	-	-	1,460	587	87	0.959	3	6	43	23	46	1
2012	10942	94	Bakersfield	-	Opponent Totals	-	-	-	-	1,467	565	53	0.975	1	9	29	15	42	0
2012	10942	47	Ball St.	-	Totals	-	-	-	-	1,333	497	85	0.956	1	20	65	20	37	""
2012	10942	47	Ball St.	-	Opponent Totals	-	-	-	-	1,392	578	63	0.969	0	10	45	27	30	0
2012	10942	51	Baylor	-	Totals	-	-	-	-	1,744	684	61	0.975	""	3	44	17	53	""
2012	10942	51	Baylor	-	Opponent Totals	-	-	-	-	1,682	697	74	0.970	4	18	96	38	60	0
2012	10942	14927	Belmont	-	Totals	-	-	-	-	1,700	779	64	0.975	""	6	44	17	49	""
