year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	2	30093	AUM	1	1871749	Chandler, Donovan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871749	Jr	OF	48	48	48	111	119	6	2	0.983	""	""	""	""	""	""
2017	12560	2	30093	AUM	4	1871820	Langley, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871820	Jr	INF	48	48	48	77	217	128	12	0.945	""	""	""	1	19	""
2017	12560	2	30093	AUM	17	1871855	Russell, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871855	Jr	OF	47	45	47	67	71	3	1	0.986	""	""	""	""	""	""
2017	12560	2	30093	AUM	15	1871853	Davis, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871853	Sr	INF	46	43	46	63	176	106	7	0.960	""	""	""	""	12	""
2017	12560	2	30093	AUM	20	1871857	Cosby, John-Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871857	Sr	INF	46	44	46	10	52	39	3	0.942	""	""	""	""	""	""
2017	12560	2	30093	AUM	27	1871862	Johnson, Curtiss	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871862	Jr	INF	44	44	44	327	354	20	7	0.980	""	""	""	""	25	""
2017	12560	2	30093	AUM	25	1871860	Flynn, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871860	Sr	INF	44	41	44	86	102	11	5	0.951	""	""	""	""	1	""
2017	12560	2	30093	AUM	2	1871818	Tedford, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871818	Sr	INF	40	36	40	93	183	85	5	0.973	""	""	""	""	22	""
2017	12560	2	30093	AUM	10	1871880	Davenport, Houston	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871880	Sr	C	38	30	38	169	189	18	2	0.989	""	4	23	8	""	""
2017	12560	2	30093	AUM	8	1871823	Smith, Scotty	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871823	Jr	OF	36	5	36	19	23	4	""	1.000	""	""	""	""	""	""
2017	12560	2	30093	AUM	19	1871859	Moman, Parker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871859	Jr	C	25	18	25	86	103	16	1	0.990	""	4	17	9	""	""
2017	12560	2	30093	AUM	21	1871858	Johnson, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871858	Sr	P	21	13	21	14	20	6	""	1.000	""	""	9	3	1	""
2017	12560	2	30093	AUM	33	1871879	Mathereson, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871879	Sr	P	21	12	21	9	21	9	3	0.857	""	""	""	""	3	""
2017	12560	2	30093	AUM	36	1871882	Albritton, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871882	Sr	INF	19	4	19	28	31	3	""	1.000	""	""	3	""	2	""
2017	12560	2	30093	AUM	9	1871824	Scott, Hank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871824	Fr	P	19	10	19	6	15	9	""	1.000	""	""	5	5	""	""
2017	12560	2	30093	AUM	30	1871827	Hillyer, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871827	Fr	INF	18	6	18	1	7	4	2	0.714	""	""	2	2	""	""
2017	12560	2	30093	AUM	12	1871826	Arroyo, Seth	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871826	Jr	P	18	7	18	2	16	9	5	0.688	""	""	6	3	""	""
2017	12560	2	30093	AUM	5	1871821	Daniels, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871821	Fr	OF	16	0	16	4	6	2	""	1.000	""	""	""	""	""	""
2017	12560	2	30093	AUM	18	1871856	Deloney, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871856	Jr	P	16	14	16	""	14	14	""	1.000	""	""	6	1	""	""
2017	12560	2	30093	AUM	32	1871878	Bannister, Wade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871878	So	P	15	4	15	""	2	2	""	1.000	""	""	5	2	""	""
2017	12560	2	30093	AUM	6	1871822	Pruitt, Landon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871822	Sr	OF	13	0	13	2	2	""	""	1.000	""	""	""	""	""	""
2017	12560	2	30093	AUM	3	1871819	Gibson, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871819	So	P	11	0	11	""	2	2	""	1.000	""	""	1	""	""	""
2017	12560	2	30093	AUM	11	1871825	Friesen, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871825	Fr	OF	11	4	11	14	15	1	""	1.000	""	""	""	""	""	""
2017	12560	2	30093	AUM	16	1871854	Baker, Jameson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871854	So	P	10	1	10	""	2	1	1	0.500	""	""	3	1	""	""
2017	12560	2	30093	AUM	35	1871881	Gidley, Clay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871881	Jr	P	7	0	7	""	2	2	""	1.000	""	""	""	""	1	""
2017	12560	2	30093	AUM	38	1871883	Boan, Jackson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871883	So	P	6	0	6	""	1	1	""	1.000	""	""	""	""	""	""
