year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11320	2	2	Abilene Christian	13	1311155	Duarte, Chuck	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1311155	Sr	INF	53	53	73	158	7	0.971	 	 	 	 	30	 
2013	11320	2	2	Abilene Christian	25	1077034	Schuetze, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1077034	Sr	P	53	53	90	17	3	0.973	 	 	 	 	3	 
2013	11320	2	2	Abilene Christian	8	1311152	Eager, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1311152	So	1B	53	53	347	16	7	0.981	 	 	 	 	28	 
2013	11320	2	2	Abilene Christian	15	1311156	Macy, Rodge	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1311156	Sr	C	52	51	246	34	3	0.989	 	4	29	4	 	 
2013	11320	2	2	Abilene Christian	6	1420612	Spivey, Seth	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1420612	Jr	INF	52	52	163	119	7	0.976	 	 	 	 	26	 
2013	11320	2	2	Abilene Christian	33	1311164	Conwell, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1311164	Sr	OF	52	51	62	2	2	0.970	 	 	 	 	 	 
2013	11320	2	2	Abilene Christian	10	1420613	Giusti, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1420613	Jr	3B	49	49	20	88	7	0.939	 	 	 	 	3	 
2013	11320	2	2	Abilene Christian	3	1420611	Taylor, Ty	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1420611	Jr	P	45	41	50	13	1	0.984	 	 	10	5	 	 
2013	11320	2	2	Abilene Christian	28	1215886	Rodriguez, Brady	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215886	Jr	P	30	1	1	7	 	1.000	 	 	4	1	 	 
2013	11320	2	2	Abilene Christian	14	1420636	Luckie, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1420636	Sr	OF	26	15	77	2	1	0.988	 	 	 	 	3	 
2013	11320	2	2	Abilene Christian	5	1311150	Niland, Emmett	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1311150	Sr	C	19	16	94	23	2	0.983	 	5	12	12	1	 
2013	11320	2	2	Abilene Christian	34	1420633	Hahn, Carter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1420633	Sr	P	17	12	2	11	2	0.867	 	 	9	3	1	 
2013	11320	2	2	Abilene Christian	20	1420629	Yorkman, Thomas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1420629	Jr	OF	17	10	3	 	2	0.600	 	 	 	 	 	 
2013	11320	2	2	Abilene Christian	31	1077038	Lambrix, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1077038	Sr	P	16	9	1	6	 	1.000	 	 	4	2	 	 
2013	11320	2	2	Abilene Christian	7	1215881	Watson, Reed	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215881	Sr	INF	16	9	15	 	1	0.938	 	 	 	 	 	 
2013	11320	2	2	Abilene Christian	19	1311157	Palmer, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1311157	Sr	P	14	9	1	7	 	1.000	 	 	8	6	 	 
