game_id	period_id	event_id	team_text	team_score	opponent_score	score	opponent_text
3788577	4	50	Drew Hercik grounded out to ss.				
3788577	4	51	C. Crookham struck out swinging.				
3788577	4	52	M. Walewski grounded out to p.				
3788577	4	53					PRICE struck out looking.
3788577	4	54					De FILIPPO struck out looking.
3788577	4	55					MENESES walked.
3788577	4	56					KLEINSTEIN singled, advanced to second on a muffed throw by ss; MENESES advanced to second, advanced to third on the error.
3788577	4	57					STRICKLAND grounded out to 1b unassisted.
3788577	4	58	R: 0 H: 0 E: 0 LOB: 0	3	5	3-5	R: 0 H: 1 E: 1 LOB: 2
3788577	5	59	D. Tamecki singled, advanced to second on a fielding error by cf.				
3788577	5	60	Ben Bortz singled; D. Tamecki advanced to third.				
3788577	5	61	Ian Allen walked; Ben Bortz advanced to second.				
3788577	5	62	R. Richards grounded into double play ss to 2b to 1b; Ian Allen out on the play; Ben Bortz advanced to third; D. Tamecki scored.	4	5	4-5	
3788577	5	63	Nick Rabasco reached on a fielding error by 2b; Ben Bortz scored, unearned.	5	5	5-5	
3788577	5	64	C. Saverio doubled; Nick Rabasco advanced to third.				
3788577	5	65	SCHOER L to p for FOWLER.				
3788577	5	66	Drew Hercik struck out swinging.				
3788577	5	67					FISHER struck out looking.
3788577	5	68					PECORARO struck out swinging.
3788577	5	69					SHAW grounded out to 1b unassisted.
3788577	5	70	R: 2 H: 3 E: 2 LOB: 2	5	5	5-5	R: 0 H: 0 E: 0 LOB: 0
3788577	6	71	C. Crookham singled.				
3788577	6	72	C. Crookham stole second.				
3788577	6	73	M. Walewski struck out swinging.				
3788577	6	74	D. Tamecki struck out swinging.				
3788577	6	75	Ben Bortz singled, RBI; C. Crookham scored.	6	5	6-5	
3788577	6	76	Ian Allen walked; Ben Bortz advanced to second.				
3788577	6	77	R. Richards popped up to c.				
3788577	6	78					LaMURA grounded out to p.
3788577	6	79					PRICE singled.
3788577	6	80					De FILIPPO struck out swinging.
3788577	6	81					MENESES grounded out to p unassisted.
3788577	6	82	R: 1 H: 2 E: 0 LOB: 2	6	5	6-5	R: 0 H: 1 E: 0 LOB: 1
3788577	7	83	Nick Rabasco singled.				
3788577	7	84	Nick Rabasco stole second.				
3788577	7	85	C. Saverio struck out swinging.				
3788577	7	86	No play.				
3788577	7	87	SLAGMOLEN to p for SCHOER L.				
3788577	7	88	Drew Hercik hit into double play 3b to 1b to 3b to 2b to c; Nick Rabasco out on the play.				
3788577	7	89					KLEINSTEIN struck out swinging.
3788577	7	90					STRICKLAND walked.
3788577	7	91					FISHER struck out swinging.
3788577	7	92					PECORARO struck out swinging.
3788577	7	93	R: 0 H: 1 E: 0 LOB: 0	6	5	6-5	R: 0 H: 0 E: 0 LOB: 1
3788577	8	94	C. Crookham walked.				
3788577	8	95	C. Crookham out at second c to ss, caught stealing.				
3788577	8	96	M. Walewski walked.				
3788577	8	97	D. Tamecki grounded out to 3b; M. Walewski advanced to second.				
3788577	8	98	NAIF to p for SLAGMOLEN.				
3788577	8	99	Ben Bortz walked.				
3788577	8	100	BROOKS to p for NAIF.				
3788577	8	101	Ian Allen grounded out to 2b.				
3788577	8	102					SHAW walked.
3788577	8	103					SHAW out at second c to ss, caught stealing.
3788577	8	104					LaMURA singled.
3788577	8	105					PRICE doubled; LaMURA advanced to third, out at home cf to ss to c.
3788577	8	106					De FILIPPO lined out to 3b.
3788577	8	107	R: 0 H: 0 E: 0 LOB: 2	6	5	6-5	R: 0 H: 2 E: 0 LOB: 1
3765665	0	0	Harris-1 singled.				
3765665	0	1	Williams-9 struck out swinging.				
3765665	0	2	Langdale-15 flied out to rf: Harris-1 out at first rf to 1b.				
3765665	0	3					Kozak struck out swinging.
3765665	0	4					Overstreet flied out to lf.
3765665	0	5					Smith grounded out to 3b.
3765665	0	6	R: 0 H: 1 E: 0 LOB: 0	0	0	0-0	R: 0 H: 0 E: 0 LOB: 0
3765665	1	7	Bartley-13 flied out to cf.				
3765665	1	8	Burden-23 flied out to cf.				
3765665	1	9	Anderson-22 struck out looking.				
3765665	1	10					Galliher singled.
3765665	1	11					Dix singled: Galliher advanced to second.
3765665	1	12					Cothran singled: Dix advanced to second: Galliher advanced to third.
3765665	1	13		0	1	0-1	Wilson flied out to lf, SF, RBI: Galliher scored.
3765665	1	14					Cothran advanced to second on a balk: Dix advanced to third on a balk.
3765665	1	15		0	2	0-2	Maivelett flied out to lf, SF, RBI: Dix scored.
3765665	1	16					Lollis reached on an error by ss: Cothran advanced to third.
3765665	1	17		0	3	0-3	Kozak singled, RBI: Lollis advanced to second: Cothran scored, unearned.
3765665	1	18					Overstreet reached on an error by 3b: Kozak advanced to second: Lollis advanced to third.
3765665	1	19		0	5	0-5	Smith singled, 2 RBI: Overstreet advanced to third: Kozak scored, unearned: Lollis scored, unearned.
3765665	1	20					Galliher reached on a fielder's choice: Smith out at second 3b to 2b.
3765665	1	21	R: 0 H: 0 E: 0 LOB: 0	0	5	0-5	R: 5 H: 5 E: 2 LOB: 2
3765665	2	22	Ridlehover-3 struck out swinging.				
3765665	2	23	Shadix-14 grounded out to ss.				
3765665	2	24	Gardner-5 grounded out to p.				
3765665	2	25					Davis-7 to ss for Harris-1.
3765665	2	26					Dix flied out to 2b.
3765665	2	27					Cothran doubled.
3765665	2	28		0	6	0-6	Wilson doubled, RBI: Cothran scored.
3765665	2	29					Maivelett grounded out to 3b.
3765665	2	30		0	7	0-7	Lollis singled, RBI: Wilson scored.
3765665	2	31					Lollis stole second.
3765665	2	32					Kozak flied out to cf.
3765665	2	33	R: 0 H: 0 E: 0 LOB: 0	0	7	0-7	R: 2 H: 3 E: 0 LOB: 1
3765665	3	34	Davis-7 grounded out to p.				
3765665	3	35	Williams-9 walked.				
3765665	3	36	Langdale-15 grounded out to ss: Williams-9 advanced to second.				
3765665	3	37	Bartley-13 struck out looking.				
3765665	3	38					Overstreet flied out to cf.
3765665	3	39					Smith grounded out to 3b.
3765665	3	40					Galliher singled.
3765665	3	41		0	9	0-9	Dix homered, 2 RBI: Galliher scored.
3765665	3	42					Cothran singled.
3765665	3	43					Cothran advanced to second on a passed ball.
3765665	3	44					Wilson grounded out to ss.
3765665	3	45	R: 0 H: 0 E: 0 LOB: 1	0	9	0-9	R: 2 H: 3 E: 0 LOB: 1
3765665	4	46	Burden-23 walked.				
3765665	4	47	Anderson-22 struck out looking.				
3765665	4	48	Ridlehover-3 struck out looking.				
3765665	4	49	Shadix-14 popped up to 1b.				
3765665	4	50					Maivelett singled.
3765665	4	51					Lollis grounded out to 3b: Maivelett advanced to second.
3765665	4	52					Kozak grounded out to ss.
3765665	4	53		0	10	0-10	Overstreet singled, RBI: Maivelett scored.
3765665	4	54		0	11	0-11	Smith tripled, RBI: Overstreet scored.
3765665	4	55					Galliher flied out to cf.
3765665	4	56	R: 0 H: 0 E: 0 LOB: 1	0	11	0-11	R: 2 H: 3 E: 0 LOB: 1
3765665	5	57	Gardner-5 hit by pitch.				
3765665	5	58	Davis-7 doubled: Gardner-5 advanced to third.				
3765665	5	59	Williams-9 grounded out to 2b, RBI: Davis-7 advanced to third: Gardner-5 scored.	1	11	1-11	
3765665	5	60	Davis-7 scored on a wild pitch.	2	11	2-11	
3765665	5	61	Langdale-15 grounded out to 3b.				
3765665	5	62	Bartley-13 struck out swinging.				
3765665	5	63					Dix walked.
3765665	5	64					Cothran reached on an error by ss: Dix out at second ss to 2b.
3765665	5	65					Wilson singled: Cothran advanced to second.
3765665	5	66					Wilson advanced to second on a passed ball: Cothran advanced to third on a passed ball.
3765665	5	67		2	13	2-13	Maivelett tripled, 2 RBI: Wilson scored: Cothran scored.
3765665	5	68		2	14	2-14	Lollis singled, RBI: Maivelett scored.
3765665	5	69					Kozak flied out to lf.
3765665	5	70					McAllister pinch hit for Overstreet.
3765665	5	71					B. Kozak pinch hit for McAllister.
3765665	5	72					B. Kozak reached on a fielder's choice: Lollis out at second ss to 2b.
3765665	5	73	R: 2 H: 1 E: 0 LOB: 0	2	14	2-14	R: 3 H: 3 E: 1 LOB: 1
3765665	6	74	B. Kozak to ss.				
3765665	6	75	Dickerson to p for Crumley.				
3765665	6	76	Smith-19 to 3b for Burden-23.				
3765665	6	77	Smith-19 struck out looking.				
3765665	6	78	Fair-12 to lf for Anderson-22.				
3765665	6	79	Fair-12 out at first 1b to p.				
3765665	6	80	Sampson-11 to c for Ridlehover-3.				
3765665	6	81	Sampson-11 struck out swinging.				
3765665	6	82	R: 0 H: 0 E: 0 LOB: 0	2	14	2-14	
3761517	0	0	Wiesen out at first p to 3b to 1b.				
3761517	0	1	DeVita popped up to rf.				
3761517	0	2	Bellanca singled through the right side.				
3761517	0	3	Cox K flied out to cf.				
3761517	0	4					Scura, C. walked.
3761517	0	5					Anderson, K. grounded out to p, SAC, bunt: Scura, C. advanced to second.
3761517	0	6					Duckett, B. struck out swinging.
3761517	0	7					Benefield, A grounded out to ss.
3761517	0	8	R: 0 H: 1 E: 0 LOB: 1	0	0	0-0	R: 0 H: 0 E: 0 LOB: 1
3761517	1	9	Cox homered to left center, RBI.	1	0	1-0	
3761517	1	10	Lewandowski grounded out to ss.				
3761517	1	11	Sutton singled through the right side.				
3761517	1	12	Oruch struck out looking: Sutton stole second, advanced to third on a throwing error by c.				
3761517	1	13	Nicolia walked.				
3761517	1	14	Wiesen struck out swinging.				
3761517	1	15					Conley, L. walked.
3761517	1	16					Conley, L. stole second.
3761517	1	17					Gonzalez, M. singled up the middle: Conley, L. advanced to third.
3761517	1	18		1	1	1-1	Newcomb, M. singled through the right side, RBI: Gonzalez, M. advanced to second: Conley, L. scored.
3761517	1	19					Oleszkowicz grounded out to p, SAC, bunt: Newcomb, M. advanced to second on a fielder's choice: Gonzalez, M. advanced to third on a fielder's choice.
3761517	1	20		1	2	1-2	Marcellus, A grounded out to 2b, RBI: Newcomb, M. advanced to third on a fielder's choice: Gonzalez, M. advanced to home on a fielder's choice.
3761517	1	21					Scura, C. walked.
3761517	1	22					Anderson, K. walked: Scura, C. advanced to second.
3761517	1	23					Duckett, B. popped up to 3b.
3761517	1	24	R: 1 H: 2 E: 1 LOB: 2	1	2	1-2	R: 2 H: 2 E: 0 LOB: 3
3761517	2	25	DeVita grounded out to ss.				
3761517	2	26	Bellanca grounded out to 3b.				
3761517	2	27	Cox K grounded out to ss.				
3761517	2	28					Benefield, A walked.
3761517	2	29					Conley, L. grounded out to ss: Benefield, A advanced to second on a fielder's choice.
3761517	2	30					Benefield, A advanced to third on a wild pitch.
3761517	2	31					Gonzalez, M. walked.
3761517	2	32		1	3	1-3	Newcomb, M. flied out to lf, SAC, RBI: Benefield, A scored.
3761517	2	33					Gonzalez, M. stole second.
3761517	2	34					Oleszkowicz walked.
3761517	2	35					DiPaolo to p for Godden.
3761517	2	36		1	5	1-5	Marcellus, A tripled down the rf line, 2 RBI: Oleszkowicz scored: Gonzalez, M. scored.
3761517	2	37		1	6	1-6	Scura, C. singled up the middle, RBI: Marcellus, A scored.
3761517	2	38					Scura, C. advanced to second on a throwing error by p, failed pickoff attempt, advanced to third.
3761517	2	39		1	7	1-7	Scura, C. scored on a wild pitch.
3761517	2	40					Anderson, K. walked.
3761517	2	41					Anderson, K. stole second.
3761517	2	42		1	8	1-8	Duckett, B. singled down the lf line, RBI: Anderson, K. scored.
3761517	2	43					Benefield, A lined out to ss.
3761517	2	44	R: 0 H: 0 E: 0 LOB: 0	1	8	1-8	R: 6 H: 3 E: 1 LOB: 1
3761517	3	45	Cox singled up the middle.				
3761517	3	46	Lewandowski hit by pitch: Cox advanced to second.				
3761517	3	47	Sutton struck out swinging.				
3761517	3	48	Oruch reached on an error by 3b: Lewandowski advanced to second on the error: Cox advanced to third on the error.				
3761517	3	49	Nicolia singled down the rf line, 2 RBI: Oruch advanced to third: Lewandowski scored: Cox scored.	3	8	3-8	
3761517	3	50	Wiesen grounded out to 2b, RBI: Nicolia advanced to second: Oruch scored, unearned.	4	8	4-8	
3761517	3	51	DeVita doubled up the middle, RBI: Nicolia scored, unearned.	5	8	5-8	
3761517	3	52	Bellanca grounded out to p.				
3761517	3	53					Conley, L. struck out swinging.
3761517	3	54					Gonzalez, M. popped up to 1b.
3761517	3	55					Newcomb, M. singled through the left side.
3761517	3	56					Newcomb, M. out at second c to ss, caught stealing.
3761517	3	57	R: 4 H: 3 E: 1 LOB: 1	5	8	5-8	R: 0 H: 1 E: 0 LOB: 0
3761517	4	58	Cox K struck out swinging.				
3761517	4	59	Cox lined out to rf.				
3761517	4	60	Lewandowski struck out swinging.				
3761517	4	61					Oleszkowicz singled to right field.
3761517	4	62					Marcellus, A walked: Oleszkowicz advanced to second.
3761517	4	63					Wilwohl to p for DiPaolo.
3761517	4	64					Scura, C. hit into double play 3b to 1b: Marcellus, A advanced to second: Oleszkowicz out on the play.
3761517	4	65					Anderson, K. popped up to ss.
3761517	4	66	R: 0 H: 0 E: 0 LOB: 0	5	8	5-8	R: 0 H: 1 E: 0 LOB: 1
3761517	5	67	Sutton reached on a throwing error by p, bunt, advanced to second on the error.				
3761517	5	68	Oruch singled to right field: Sutton advanced to third.				
3761517	5	69	Norwood, C. to p for Maloney, D..				
3761517	5	70	Nicolia reached on a fielder's choice, RBI: Oruch out at second 1b to ss: Sutton scored, unearned.	6	8	6-8	
3761517	5	71	Wiesen struck out swinging: Nicolia stole second.				
3761517	5	72	DeVita struck out looking.				
3761517	5	73					Cox K to p.
3761517	5	74					Lewandowski to lf.
3761517	5	75					Oruch to rf.
3761517	5	76					/  for Wilwohl.
3761517	5	77					Duckett, B. struck out swinging.
3761517	5	78					Benefield, A grounded out to p.
3761517	5	79					Conley, L. struck out swinging.
3761517	5	80	R: 1 H: 1 E: 1 LOB: 1	6	8	6-8	R: 0 H: 0 E: 0 LOB: 0
3761517	6	81	Rondon, J. to p for Norwood, C..				
3761517	6	82	Bellanca singled to shortstop.				
3761517	6	83	Bellanca stole second.				
3761517	6	84	Cox K struck out looking.				
3761517	6	85	Cox struck out swinging, out at first c to 1b.				
3761517	6	86	Lewandowski struck out looking.				
3761517	6	87	R: 0 H: 1 E: 0 LOB: 1	6	8	6-8	
3735964	0	0	T. Radcliff struck out looking.				
3735964	0	1	Blain Turner singled to shortstop.				
3735964	0	2	Blain Turner advanced to second on a wild pitch.				
3735964	0	3	Blain Turner advanced to third on a passed ball.				
3735964	0	4	Beauchemin struck out swinging.				
3735964	0	5	Kyle Schade hit by pitch.				
3735964	0	6	Kyle Schade advanced to second on a wild pitch: Blain Turner scored, unearned.	1	0	1-0	
3735964	0	7	S. Rosado struck out looking.				
3735964	0	8					S. Billings walked.
3735964	0	9					C. Barnette reached on a fielder's choice: S. Billings advanced to second on a throwing error by 3b.
3735964	0	10					Thomas Spitz struck out looking.
3735964	0	11		1	2	1-2	Josh Clark singled down the rf line, advanced to second on the throw, RBI: C. Barnette advanced to third, scored on a throwing error by 3b, unearned: S. Billings scored, unearned.
3735964	0	12					Brad Cherry struck out swinging.
3735964	0	13					Blake Prince singled to shortstop: Josh Clark advanced to third.
3735964	0	14		1	3	1-3	Bill Krebs reached on a throwing error by ss: Blake Prince advanced to second: Josh Clark scored, unearned.
3735964	0	15					M. Goodwin grounded out to p.
3735964	0	16	R: 1 H: 1 E: 0 LOB: 1	1	3	1-3	R: 3 H: 2 E: 3 LOB: 2
3735964	1	17	M. Luing singled to right field.				
3735964	1	18	M. Luing advanced to second on a wild pitch.				
3735964	1	19	D. VanSlyke struck out swinging.				
3735964	1	20	T. Jordan doubled down the rf line, RBI: M. Luing scored.	2	3	2-3	
3735964	1	21	Schattauer struck out looking.				
3735964	1	22	T. Radcliff struck out looking.				
3735964	1	23					M. Godinez singled down the rf line.
3735964	1	24		2	4	2-4	S. Billings doubled to left center, RBI: M. Godinez scored.
3735964	1	25					S. Billings advanced to third on a wild pitch.
3735964	1	26		2	5	2-5	C. Barnette doubled to left center, RBI: S. Billings scored.
3735964	1	27		2	6	2-6	Thomas Spitz singled to right center, RBI: C. Barnette scored.
3735964	1	28					Thomas Spitz stole second, advanced to third on a throwing error by c.
3735964	1	29		2	7	2-7	Josh Clark grounded out to ss, RBI: Thomas Spitz scored, unearned.
3735964	1	30					Brad Cherry grounded out to ss.
3735964	1	31					Blake Prince grounded out to 3b.
3735964	1	32	R: 1 H: 2 E: 0 LOB: 1	2	7	2-7	R: 4 H: 4 E: 1 LOB: 0
3735964	2	33	Blain Turner singled up the middle.				
3735964	2	34	Blain Turner advanced to second on a wild pitch.				
3735964	2	35	Beauchemin struck out looking.				
3735964	2	36	Kyle Schade walked.				
3735964	2	37	S. Rosado doubled to right field, RBI: Kyle Schade advanced to third: Blain Turner scored.	3	7	3-7	
3735964	2	38	S. Rosado advanced to third on a passed ball: Kyle Schade scored, unearned.	4	7	4-7	
3735964	2	39	M. Luing struck out swinging.				
3735964	2	40	D. VanSlyke flied out to cf.				
3735964	2	41					Bill Krebs grounded out to p.
3735964	2	42					M. Goodwin flied out to rf.
3735964	2	43					M. Godinez grounded out to 3b.
3735964	2	44	R: 2 H: 2 E: 0 LOB: 1	4	7	4-7	R: 0 H: 0 E: 0 LOB: 0
3735964	3	45	TJ Rinoski to p for Brett Morgan.				
3735964	3	46	T. Jordan grounded out to ss.				
3735964	3	47	Schattauer doubled down the lf line.				
3735964	3	48	T. Radcliff flied out to rf to right center.				
3735964	3	49	Blain Turner struck out swinging.				
3735964	3	50					D. Ingram to p for Chris Fee.
3735964	3	51					S. Billings singled through the left side.
3735964	3	52					S. Billings stole second.
3735964	3	53					C. Barnette struck out looking.
3735964	3	54					S. Billings advanced to third on a wild pitch.
3735964	3	55		4	8	4-8	Thomas Spitz singled through the left side, RBI: S. Billings scored.
3735964	3	56					Josh Clark struck out swinging.
3735964	3	57					Thomas Spitz stole second.
3735964	3	58					Brad Cherry walked.
3735964	3	59					Blake Prince grounded out to 3b.
3735964	3	60	R: 0 H: 1 E: 0 LOB: 1	4	8	4-8	R: 1 H: 2 E: 0 LOB: 2
3735964	4	61	Beauchemin popped up to 2b.				
3735964	4	62	Kyle Schade grounded out to 2b.				
3735964	4	63	S. Rosado singled up the middle.				
3735964	4	64	M. Luing struck out swinging, out at first c to 1b.				
3735964	4	65					Bill Krebs singled to center field.
3735964	4	66					B. Brown pinch hit for M. Goodwin.
3735964	4	67					B. Brown popped up to 3b.
3735964	4	68					M. Godinez popped up to 2b.
3735964	4	69					Bill Krebs advanced to second on a wild pitch.
3735964	4	70		4	10	4-10	S. Billings homered to right field, 2 RBI: Bill Krebs scored.
3735964	4	71		4	11	4-11	C. Barnette homered to left field, RBI.
3735964	4	72					Evan Tucker to p for D. Ingram.
3735964	4	73					Thomas Spitz tripled down the rf line.
3735964	4	74					Josh Clark struck out looking.
3735964	4	75	R: 0 H: 1 E: 0 LOB: 1	4	11	4-11	R: 3 H: 4 E: 0 LOB: 1
3735964	5	76	Brandon Wolf to 2b for S. Billings.				
3735964	5	77	B. Brown to c.				
3735964	5	78	B. Branton to ss for M. Godinez.				
3735964	5	79	D. VanSlyke grounded out to 2b.				
3735964	5	80	T. Jordan singled through the left side.				
3735964	5	81	Tiger Miller pinch hit for Schattauer.				
3735964	5	82	Tiger Miller flied out to rf.				
3735964	5	83	J. McDowell pinch hit for T. Radcliff.				
3735964	5	84	J. McDowell struck out swinging.				
3735964	5	85					J. McDowell to rf.
3735964	5	86					D. VanSlyke to cf.
3735964	5	87					Tiger Miller to ss.
3735964	5	88					Brad Cherry grounded out to 3b.
3735964	5	89					Blake Prince walked.
3735964	5	90					T. Simmons pinch hit for Bill Krebs.
3735964	5	91					T. Simmons grounded into double play 3b to 2b to 1b: Blake Prince out on the play.
3735964	5	92	R: 0 H: 1 E: 0 LOB: 1	4	11	4-11	R: 0 H: 0 E: 0 LOB: 0
3735964	6	93	T. Napierala to lf for T. Simmons.				
3735964	6	94	J. Doolittle to p for TJ Rinoski.				
3735964	6	95	Byrd pinch hit for Blain Turner.				
3735964	6	96	Byrd popped up to ss.				
3735964	6	97	T. Jackson pinch hit for Beauchemin.				
3735964	6	98	T. Jackson struck out swinging.				
3735964	6	99	D. Houseman to lf for Kyle Schade.				
3735964	6	100	D. Houseman struck out looking.				
3735964	6	101	R: 0 H: 0 E: 0 LOB: 0	4	11	4-11	
3731988	0	0	* 45th season opener for Columbus State University Baseball.				
3731988	0	1	Parker Madden grounded out to ss.				
3731988	0	2	Jack Cockrum singled to right field.				
3731988	0	3	Mitch Holgate singled through the left side; Jack Cockrum advanced to second.				
3731988	0	4	Mitch Holgate advanced to second; Jack Cockrum advanced to third on a balk.				
3731988	0	5	Eddie Kieffer walked.				
3731988	0	6	Luigi Mendez struck out swinging.				
3731988	0	7	Adam Chamblee walked, RBI; Eddie Kieffer advanced to second; Mitch Holgate advanced to third; Jack Cockrum scored.	1	0	1-0	
3731988	0	8	Tanner Rainey fouled out to lf.				
3731988	0	9		1	1	1-1	Brendan Collins homered to left field, RBI.
3731988	0	10					Jackson Oliver singled to left field.
3731988	0	11					Dustin Averett struck out looking.
3731988	0	12					Mike McClellan reached on a fielder's choice to shortstop; Jackson Oliver out at second ss to 2b.
3731988	0	13					Kevin Manos walked; Mike McClellan advanced to second.
3731988	0	14		1	2	1-2	Chris Daniel singled to left field, RBI; Kevin Manos advanced to third; Mike McClellan scored.
3731988	0	15		1	3	1-3	Blake Edwards doubled down the lf line, RBI; Chris Daniel advanced to third; Kevin Manos scored.
3731988	0	16		1	5	1-5	Carson Bowers singled through the left side, 2 RBI; Blake Edwards scored; Chris Daniel scored.
3731988	0	17					Ryan Ihle lined out to rf to right center.
3731988	0	18	R: 1 H: 2 E: 0 LOB: 3	1	5	1-5	R: 5 H: 5 E: 0 LOB: 1
3731988	1	19	Nick Delgado singled to shortstop.				
3731988	1	20	Daniel Bolte grounded into double play 3b to 2b to 1b; Nick Delgado out on the play.				
3731988	1	21	Parker Madden flied out to rf to right center.				
3731988	1	22					Brendan Collins struck out swinging.
3731988	1	23					Jackson Oliver grounded out to 1b unassisted.
3731988	1	24					Dustin Averett grounded out to ss.
3731988	1	25	R: 0 H: 1 E: 0 LOB: 0	1	5	1-5	R: 0 H: 0 E: 0 LOB: 0
3731988	2	26	Jack Cockrum grounded out to 1b.				
3731988	2	27	Mitch Holgate grounded out to 3b.				
3731988	2	28	Eddie Kieffer reached first on a fielding error by 3b.				
3731988	2	29	Luigi Mendez struck out looking.				
3731988	2	30					Mike McClellan grounded out to ss.
3731988	2	31					Kevin Manos singled to right field.
3731988	2	32					Chris Daniel reached on a fielder's choice to shortstop; Kevin Manos out at second ss to 2b.
3731988	2	33					Blake Edwards grounded out to p.
3731988	2	34	R: 0 H: 0 E: 1 LOB: 1	1	5	1-5	R: 0 H: 1 E: 0 LOB: 1
3731988	3	35	Adam Chamblee grounded out to 3b.				
3731988	3	36	Tanner Rainey struck out swinging.				
3731988	3	37	Nick Delgado struck out looking.				
3731988	3	38					Carson Bowers fouled out to 3b.
3731988	3	39					Ryan Ihle grounded out to 3b.
3731988	3	40					Brendan Collins grounded out to 3b, bunt.
3731988	3	41	R: 0 H: 0 E: 0 LOB: 0	1	5	1-5	R: 0 H: 0 E: 0 LOB: 0
3731988	4	42	Daniel Bolte grounded out to ss.				
3731988	4	43	Parker Madden walked.				
3731988	4	44	Jack Cockrum singled to center field; Parker Madden advanced to second.				
3731988	4	45	Mitch Holgate grounded out to ss; Jack Cockrum advanced to second; Parker Madden advanced to third.				
3731988	4	46	Eddie Kieffer singled to left center, 2 RBI; Jack Cockrum scored; Parker Madden scored.	3	5	3-5	
3731988	4	47	Luigi Mendez walked; Eddie Kieffer advanced to second.				
3731988	4	48	Adam Chamblee singled to left field; Luigi Mendez advanced to second; Eddie Kieffer advanced to third.				
3731988	4	49	Tanner Rainey walked, RBI; Adam Chamblee advanced to second; Luigi Mendez advanced to third; Eddie Kieffer scored.	4	5	4-5	
3731988	4	50	Ryan Pistey to p for Mike McGinnity.				
3731988	4	51	Nick Delgado flied out to rf.				
3731988	4	52					Jackson Oliver grounded out to 2b.
3731988	4	53					Dustin Averett grounded out to ss.
3731988	4	54		4	6	4-6	Mike McClellan homered to right center, RBI.
3731988	4	55					Kevin Manos walked.
3731988	4	56					Jacob Neil to p for Jorge Cruz.
3731988	4	57					Chris Daniel lined out to lf.
3731988	4	58	R: 3 H: 3 E: 0 LOB: 3	4	6	4-6	R: 1 H: 1 E: 0 LOB: 1
3731988	5	59	Daniel Bolte flied out to lf.				
3731988	5	60	Parker Madden grounded out to 2b.				
3731988	5	61	Jack Cockrum grounded out to p to 2b to 1b.				
