year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11620	30123	Academy of Art	-	Totals	-	-	-	-	 	 	5.01	393.1	426	299	219	211	176	2	1,865	1,529	80	9	14	59	14	53	11	 	 	42	30	 	407	525	 	 	 	53
2014	11620	30123	Academy of Art	-	Opponent Totals	-	-	-	-	 	 	2.65	403.2	355	146	119	128	285	7	1,658	1,468	59	6	6	25	8	23	6	 	 	23	16	 	521	321	 	 	 	94
2014	11620	929	Adams St.	-	Totals	-	-	-	-	 	 	8.17	382.1	585	414	347	186	232	1	1,957	1,656	99	16	45	31	10	39	8	 	 	31	43	 	412	426	 	 	 	73
2014	11620	929	Adams St.	-	Opponent Totals	-	-	-	-	 	 	5.77	398.0	484	285	255	151	272	2	1,843	1,598	93	16	30	28	6	36	5	 	 	35	23	 	433	412	 	 	 	100
2014	11620	3	Adelphi	-	Totals	-	-	-	-	 	 	4.35	424.1	450	244	205	156	344	1	1,883	1,637	83	17	13	40	5	43	5	 	 	27	20	 	461	380	 	 	 	128
2014	11620	3	Adelphi	-	Opponent Totals	-	-	-	-	 	 	3.52	422.1	467	214	165	119	255	5	1,842	1,662	81	9	6	25	9	25	4	 	 	24	12	 	529	394	 	 	 	73
2014	11620	10	Ala.-Huntsville	-	Totals	-	-	-	-	 	 	3.05	469.2	508	208	159	106	303	7	2,036	1,831	79	3	14	24	3	34	2	 	 	41	24	 	520	507	 	 	 	115
2014	11620	10	Ala.-Huntsville	-	Opponent Totals	-	-	-	-	 	 	6.05	456.2	564	387	307	210	246	3	2,220	1,841	90	17	29	48	7	89	7	 	 	53	27	 	460	593	 	 	 	76
2014	11620	13	Albany St. (GA)	-	Totals	-	-	-	-	 	 	5.28	375.0	453	302	220	188	225	3	1,822	1,544	70	9	17	26	1	50	1	 	 	16	23	 	339	444	 	 	 	66
2014	11620	13	Albany St. (GA)	-	Opponent Totals	-	-	-	-	 	 	5.80	371.0	467	375	239	201	270	2	1,844	1,518	74	13	14	41	5	60	1	 	 	41	23	 	401	315	 	 	 	87
