year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12080	3	4	Adrian	6	1334709	Craig, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1334709	Sr	INF	12	6	 	0.000	0.000	0.000	 	16	 	""	""	""	""	1	 	 	 	1	5	 	 	 	 
2015	12080	3	4	Adrian	36	1664109	Parsons, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1664109	Fr	P	12	9	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	4	Adrian	7	1446236	Gilstorff, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1446236	Sr	2B	11	1	 	0.000	0.167	0.000	1	9	 	""	""	""	""	1	2	 	1	 	4	 	 	 	 
2015	12080	3	4	Adrian	22	1663964	Dunn, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1663964	So	P	8	0	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	4	Adrian	13	1558777	Hamilton, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1558777	Sr	P	8	0	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	4	Adrian	35	1668514	Gnodtke, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1668514	Fr	P	7	1	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	4	Adrian	43	1671139	Killinger, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1671139	So	INF	7	0	 	0.000	0.500	0.000	4	1	 	""	""	""	""	 	1	 	 	 	 	 	 	 	 
2015	12080	3	4	Adrian	30	1558661	Healy, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1558661	So	P	7	1	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	4	Adrian	34	1664107	Knaup, Cole	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1664107	Jr	P	5	2	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	4	Adrian	12	1334451	McCarty, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1334451	Sr	3B	4	1	 	0.000	0.000	0.000	 	4	 	""	""	""	""	 	 	 	 	 	1	 	 	 	 
2015	12080	3	4	Adrian	28	1663961	Wilds, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1663961	Fr	1B	3	0	 	0.000	0.333	0.000	 	2	 	""	""	""	""	 	1	 	 	 	 	 	 	 	 
2015	12080	3	4	Adrian	4	1664106	Quincosa, Kristian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1664106	Fr	2B	3	0	 	0.000	0.500	0.000	 	1	 	""	""	""	""	 	1	 	 	1	 	 	 	 	 
2015	12080	3	4	Adrian	8	1668509	Kyro, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1668509	Fr	OF	3	0	 	0.000	0.000	0.000	 	3	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	4	Adrian	3	1549584	Potter, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1549584	Jr	OF	2	2	 	0.000	0.000	0.000	 	7	 	""	""	""	""	 	 	 	 	 	3	 	 	 	 
2015	12080	3	4	Adrian	38	1668511	Petroski, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1668511	Fr	SS	2	0	 	""	1.000	""	 	 	 	""	""	""	""	 	1	 	 	 	 	 	 	 	 
2015	12080	3	4	Adrian	27	1668519	Stevens, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1668519	So	P	2	0	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	4	Adrian	41	1668515	Rea, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1668515	Fr	P	1	0	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	2798	Albertus Magnus	24	1422674	Lockman, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422674	Jr	INF	32	30	 	0.224	0.343	0.294	13	85	19	6	""	""	""	11	11	5	1	 	20	2	1	 	 
2015	12080	3	2798	Albertus Magnus	21	1334153	Pellegrino, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1334153	Sr	INF	32	31	 	0.267	0.441	0.367	22	90	24	3	""	""	2	21	25	3	 	 	22	1	2	 	 
2015	12080	3	2798	Albertus Magnus	3	1423101	Piorier, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1423101	Jr	INF	31	31	 	0.354	0.462	0.455	21	99	35	10	""	""	""	19	15	5	 	 	11	 	6	1	 
2015	12080	3	2798	Albertus Magnus	5	1300695	Sedia, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1300695	Sr	INF	31	29	 	0.275	0.382	0.308	17	91	25	3	""	""	""	13	16	1	2	3	17	1	3	1	 
2015	12080	3	2798	Albertus Magnus	4	1532081	Robertson, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532081	Sr	INF	30	30	 	0.314	0.402	0.373	22	102	32	4	1	""	""	17	15	 	 	2	23	2	4	2	 
2015	12080	3	2798	Albertus Magnus	6	1422672	Graziano, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422672	So	P	27	25	 	0.222	0.429	0.264	18	72	16	1	1	""	""	7	20	6	 	2	17	 	4	2	 
2015	12080	3	2798	Albertus Magnus	23	1423098	Kubilus, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1423098	Jr	P	25	21	 	0.283	0.306	0.400	10	60	17	4	""	""	1	9	2	 	 	 	5	 	 	 	 
2015	12080	3	2798	Albertus Magnus	7	1532083	Saia, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532083	Jr	C	22	21	 	0.233	0.303	0.383	10	60	14	4	1	""	1	6	6	 	 	 	13	2	1	 	 
2015	12080	3	2798	Albertus Magnus	8	1552445	Mehmedi, Arber	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552445	Sr	C	21	16	 	0.275	0.349	0.333	10	51	14	3	""	""	""	11	8	 	4	 	11	 	1	 	 
2015	12080	3	2798	Albertus Magnus	55	1437110	Pritchard, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1437110	Jr	INF	21	19	 	0.213	0.314	0.328	12	61	13	4	""	""	1	11	6	3	 	 	18	5	 	 	 
2015	12080	3	2798	Albertus Magnus	51	1532063	Gravel, Ted	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532063	Sr	C	21	13	 	0.250	0.393	0.455	6	44	11	1	1	""	2	12	7	4	1	 	5	1	3	2	 
2015	12080	3	2798	Albertus Magnus	1	1532084	Santiago, Roberto	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532084	So	OF	18	7	 	0.036	0.229	0.143	3	28	1	""	""	""	1	3	5	2	 	1	11	2	2	 	 
2015	12080	3	2798	Albertus Magnus	9	1300690	Purgatore, Vinny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1300690	Sr	INF	16	10	 	0.125	0.344	0.167	5	24	3	1	""	""	""	2	7	1	 	 	6	1	1	 	 
2015	12080	3	2798	Albertus Magnus	17	1532067	Moore, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532067	So	P	15	0	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	2798	Albertus Magnus	46	1300694	Saunders, Christopher	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1300694	Sr	P	11	0	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	2798	Albertus Magnus	28	1423097	Hughes, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1423097	Jr	P	10	3	 	0.000	0.000	0.000	 	1	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	2798	Albertus Magnus	34	1333547	Soules, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1333547	Sr	P	9	1	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	2798	Albertus Magnus	10	1532065	Macchia, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532065	So	INF	9	1	 	0.250	0.333	0.250	 	8	2	""	""	""	""	2	1	 	 	 	3	1	 	 	 
2015	12080	3	2798	Albertus Magnus	25	1648503	Crocco, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648503	Fr	INF	9	2	 	0.353	0.353	0.471	3	17	6	2	""	""	""	4	 	 	 	 	2	 	 	 	 
2015	12080	3	2798	Albertus Magnus	33	1648507	Grippo, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648507	Fr	P	8	2	 	0.333	0.364	0.333	1	9	3	""	""	""	""	3	1	 	1	 	1	1	 	 	 
2015	12080	3	2798	Albertus Magnus	40	1532060	Criscio, Jon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532060	So	OF	7	5	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	2798	Albertus Magnus	2	1300698	Barillaro, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1300698	Sr	P	7	6	 	0.333	0.600	1.333	2	3	1	""	""	""	1	3	1	1	 	 	 	1	 	 	 
2015	12080	3	2798	Albertus Magnus	42	1648508	Ogando, Oscar	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648508	Jr	INF	6	3	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	2798	Albertus Magnus	13	1532082	Russo, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532082	Sr	C	6	2	 	0.333	0.400	0.333	1	9	3	""	""	""	""	1	1	 	 	 	3	 	 	 	 
2015	12080	3	2798	Albertus Magnus	18	1422670	Fowler, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422670	Sr	P	6	4	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	2798	Albertus Magnus	22	1422641	Donnan, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422641	So	P	4	0	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	2798	Albertus Magnus	11	1532062	Donarumo, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532062	So	INF	3	1	 	0.500	0.600	0.500	2	4	2	""	""	""	""	 	1	 	 	 	1	 	 	 	 
2015	12080	3	2798	Albertus Magnus	20	1648511	Ubiera, Jean Karl	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648511	Fr	P	3	0	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	2798	Albertus Magnus	19	1552443	DeRubeis, Dave	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552443	So	P	2	0	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	2798	Albertus Magnus	26	1648510	Therrien, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648510	Fr	INF	1	1	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	2798	Albertus Magnus	36	1300692	Fernandez, Zarius	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1300692	Sr	P	1	1	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	15	Albion	11	1417182	Kowal, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417182	Sr	INF	40	40	 	0.256	0.333	0.383	25	133	34	5	3	""	2	12	15	1	1	5	22	2	13	3	 
2015	12080	3	15	Albion	17	1417186	Fischbach, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417186	Jr	OF	40	40	 	0.409	0.497	0.765	39	132	54	20	6	""	5	44	20	5	2	 	11	3	22	2	 
2015	12080	3	15	Albion	5	1659175	Marowski, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659175	Fr	INF	40	38	 	0.308	0.391	0.462	15	117	36	9	""	""	3	27	13	5	3	1	19	 	2	 	 
2015	12080	3	15	Albion	19	1552063	Lindemann, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552063	So	OF	39	39	 	0.322	0.370	0.350	26	143	46	4	""	""	""	10	7	4	 	6	11	1	15	1	 
2015	12080	3	15	Albion	1	1659173	Dennis, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659173	Fr	INF	39	37	 	0.309	0.389	0.319	18	94	29	1	""	""	""	11	13	2	4	4	17	2	7	1	 
2015	12080	3	15	Albion	23	1659182	Wyman, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659182	Fr	P	37	30	 	0.260	0.339	0.440	22	100	26	10	1	""	2	19	11	2	2	1	12	2	 	2	 
2015	12080	3	15	Albion	31	1659197	Williams, Ronnie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659197	Fr	C	32	18	 	0.356	0.364	0.411	10	73	26	4	""	""	""	9	1	1	2	1	5	5	2	1	 
2015	12080	3	15	Albion	33	1552087	Lasceski, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552087	So	OF	31	29	 	0.270	0.343	0.382	12	89	24	5	1	""	1	12	9	1	 	2	19	3	4	3	 
2015	12080	3	15	Albion	4	1659174	Carpenter, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659174	Fr	INF	29	23	 	0.258	0.333	0.348	13	66	17	4	1	""	""	11	8	 	1	4	8	 	6	 	 
2015	12080	3	15	Albion	3	1417181	Bonofiglio, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417181	Jr	C	29	25	 	0.221	0.333	0.294	6	68	15	2	""	""	1	7	7	5	1	1	16	1	 	 	 
2015	12080	3	15	Albion	16	1659179	Fujarski, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659179	Fr	INF	19	13	 	0.152	0.231	0.182	1	33	5	1	""	""	""	4	3	1	2	1	6	1	2	 	 
2015	12080	3	15	Albion	2	1417180	Crawford, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417180	Jr	OF	18	13	 	0.214	0.353	0.238	8	42	9	1	""	""	""	2	9	 	 	1	10	1	4	 	 
2015	12080	3	15	Albion	28	1417201	Owens, Gunnar	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417201	Jr	P	15	0	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	15	Albion	36	1659200	O'Brien, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659200	Fr	P	14	0	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	15	Albion	20	1659181	Bernard, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659181	Fr	OF	13	0	 	0.500	0.625	0.667	3	6	3	1	""	""	""	 	1	1	 	 	1	1	 	 	 
2015	12080	3	15	Albion	25	1659195	Scott, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659195	Fr	P	12	4	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	15	Albion	14	1320307	Green, Bob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1320307	Sr	P	12	0	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	15	Albion	8	1552061	McCosh, Kenton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552061	So	C	11	4	 	0.083	0.083	0.083	 	12	1	""	""	""	""	 	 	 	 	1	6	 	 	 	 
2015	12080	3	15	Albion	15	1552062	Maresh, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552062	So	P	11	8	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	15	Albion	26	1552085	Brubaker, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552085	So	P	10	9	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	15	Albion	24	1417197	Conway, Craig	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417197	Jr	P	9	9	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	15	Albion	6	1552060	Fischer, Joshua	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552060	So	C	9	6	 	0.067	0.263	0.067	1	15	1	""	""	""	""	 	4	 	 	 	10	 	 	 	 
2015	12080	3	15	Albion	29	1447091	Temrowski, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1447091	Jr	P	8	2	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	15	Albion	9	1417183	Gehan, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417183	Jr	1B	8	1	 	0.000	0.250	0.000	 	6	 	""	""	""	""	 	2	 	 	 	1	 	 	 	 
2015	12080	3	15	Albion	10	1659176	Knecht, Conner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659176	Fr	INF	8	3	 	0.000	0.000	0.000	 	10	 	""	""	""	""	 	 	 	 	 	2	1	1	 	 
2015	12080	3	15	Albion	18	1659180	Bowers, TJ	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659180	Fr	OF	7	0	 	0.000	0.000	0.000	2	1	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	15	Albion	12	1659177	Bauer, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659177	Fr	OF	6	0	 	""	1.000	""	2	 	 	""	""	""	""	 	2	 	 	 	 	 	 	 	 
2015	12080	3	15	Albion	22	1552089	Monahan, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552089	Jr	P	4	3	 	0.000	0.500	0.000	 	1	 	""	""	""	""	 	1	 	 	 	1	 	 	 	 
2015	12080	3	15	Albion	32	1659198	Garman, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659198	Fr	1B	1	0	 	0.000	0.000	0.000	 	1	 	""	""	""	""	 	 	 	 	 	1	 	 	 	 
2015	12080	3	15	Albion	13	1659178	Priebe, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659178	Fr	INF	1	0	 	0.000	0.000	0.000	 	1	 	""	""	""	""	 	 	 	 	 	1	 	 	 	 
2015	12080	3	15	Albion	30	1659196	Burris, Toben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659196	Fr	P	1	0	 	""	""	""	 	 	 	""	""	""	""	 	 	 	 	 	 	 	 	 	 
2015	12080	3	16	Albright	27	1329568	Santone, Gabe	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1329568	Sr	1B	31	28	 	0.324	0.353	0.429	14	105	34	9	1	""	""	16	6	1	4	 	15	3	 	1	 
2015	12080	3	16	Albright	17	1329556	Dundore, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1329556	Sr	OF	30	28	 	0.270	0.302	0.360	18	111	30	4	""	""	2	10	5	 	 	4	11	4	6	 	 
2015	12080	3	16	Albright	8	1329560	Medvecky, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1329560	Sr	3B	29	27	 	0.238	0.314	0.276	14	105	25	2	1	""	""	16	11	1	1	 	12	6	1	1	 
2015	12080	3	16	Albright	4	1552729	Fretz, Nathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552729	So	2B	29	28	 	0.349	0.407	0.491	27	106	37	8	2	""	1	12	8	3	1	4	23	 	16	2	 
2015	12080	3	16	Albright	25	1440296	High, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440296	Sr	OF	28	28	 	0.298	0.362	0.404	15	94	28	5	1	""	1	14	8	2	1	1	16	 	 	2	 
2015	12080	3	16	Albright	21	1329555	Boll, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1329555	Sr	C	27	27	 	0.379	0.455	0.663	18	95	36	13	1	""	4	24	14	 	1	1	14	2	 	 	 
2015	12080	3	16	Albright	26	1440297	Triantos, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440297	Jr	INF	26	25	 	0.189	0.294	0.189	11	74	14	""	""	""	""	5	11	 	 	1	15	3	4	2	 
2015	12080	3	16	Albright	13	1552732	Storms, Micah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552732	So	SS	21	19	 	0.152	0.243	0.167	7	66	10	1	""	""	""	8	7	1	 	 	8	1	1	 	 
