year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12080	2	vs_rhp	10281	30123	Academy of Art	6	1539896	Thomas, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539896	Sr	SS	29	17	 	0.178	0.196	0.178	4	45	8	 	 		 	0	1	 	 	2	12	 	1	 	 
2015	12080	2	vs_rhp	10281	30123	Academy of Art	19	1652672	Greenough, Harrison	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652672	Jr	C	23	7	 	0.233	0.258	0.267	2	30	7	1	 		 	2	 	1	 	 	7	3	 	 	 
2015	12080	2	vs_rhp	10281	30123	Academy of Art	2	1652666	Barragan, Jacoby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652666	Fr	OF	12	5	 	0.136	0.174	0.136	2	22	3	 	 		 	0	1	 	 	 	3	1	 	 	 
2015	12080	2	vs_rhp	10281	30123	Academy of Art	24	1652674	Herron, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652674	Fr	P	12	3	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_rhp	10281	30123	Academy of Art	3	1539893	Robertson, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539893	Sr	OF	3	3	 	0.286	0.286	0.429	1	7	2	1	 		 	0	 	 	 	 	1	1	 	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	9	1435562	Bollig, Dillion	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435562	Jr	OF	52	51	 	0.435	0.515	0.713	33	115	50	12	1		6	30	11	8	 	 	15	 	2	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	10	1435576	Moldenhauer, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435576	Jr	INF	49	39	 	0.300	0.391	0.380	17	100	30	8	 		 	14	15	 	 	1	16	4	1	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	2	1435587	Thurston, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435587	Jr	2B	49	44	 	0.204	0.231	0.336	17	113	23	8	2		1	11	4	 	 	2	28	2	1	2	 
2015	12080	2	vs_rhp	10281	929	Adams St.	21	1539814	Huggins, Jerid	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539814	Sr	2B	48	42	 	0.347	0.431	0.558	21	95	33	9	1		3	20	12	2	 	 	20	2	1	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	27	1435568	Granzella, Dillon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435568	Jr	OF	47	36	 	0.245	0.345	0.449	18	98	24	5	 		5	22	15	1	2	1	21	2	 	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	32	1435577	Morley, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435577	Jr	OF	47	47	 	0.359	0.436	0.573	30	117	42	11	1		4	28	15	1	 	 	15	2	2	2	 
2015	12080	2	vs_rhp	10281	929	Adams St.	24	1539832	Garmendia, Marco	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539832	So	3B	45	44	 	0.402	0.456	0.439	17	82	33	3	 		 	7	4	4	 	 	6	 	 	1	 
2015	12080	2	vs_rhp	10281	929	Adams St.	44	1435565	Dorchinez, Jaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435565	Sr	SS	44	41	 	0.361	0.457	0.536	24	97	35	5	3		2	25	16	2	1	 	12	2	4	2	 
2015	12080	2	vs_rhp	10281	929	Adams St.	29	1435589	Wells, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435589	Jr	1B	40	31	 	0.247	0.312	0.447	10	85	21	5	 		4	22	6	2	 	1	29	2	 	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	6	1539418	Montoya, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539418	Sr	C	38	34	 	0.277	0.329	0.431	10	65	18	7	 		1	8	5	 	 	1	17	1	 	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	5	1642817	Porreco, Nico	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642817	Jr	OF	30	16	 	0.440	0.548	0.600	7	25	11	2	1		 	5	6	 	 	1	 	 	2	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	25	1653498	Gonzales, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653498	N/A	PR/3B	24	7	 	0.125	0.222	0.250	4	32	4	1	 		1	5	4	 	 	 	16	 	 	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	3	1436014	Wilson, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1436014	N/A	SS	21	9	 	0.143	0.250	0.143	3	21	3	 	 		 	0	2	1	 	 	5	1	 	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	42	1435588	Tiernan, Quinn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1435588	Sr	C	21	15	 	0.324	0.375	0.405	6	37	12	3	 		 	4	3	 	 	1	13	1	 	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	18	1559436	Heaton, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1559436	N/A	PR	19	1	 	0.400	0.500	0.600	2	5	2	1	 		 	2	1	 	 	 	1	 	 	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	47	1449456	Cox, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1449456	N/A	RF	12	5	 	0.444	0.500	0.556	1	9	4	1	 		 	1	1	 	 	 	 	 	 	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	17	1556703	Bybee, T.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1556703	N/A	PR/3B	11	2	 	0.300	0.462	0.300	2	10	3	 	 		 	0	2	1	 	 	 	 	 	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	47	1642808	April, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642808	N/A	C	3	2	 	0.250	0.250	0.250	0	4	1	 	 		 	0	 	 	 	 	 	1	 	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	34	1671902	Huffaker, Pat	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1671902	N/A	CF	2	1	 	0.250	0.250	0.250	1	4	1	 	 		 	0	 	 	 	 	2	 	1	 	 
2015	12080	2	vs_rhp	10281	929	Adams St.	42	1642809	Edgington, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642809	N/A	C	1	0	 	0.500	0.500	0.500	0	2	1	 	 		 	0	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	9	1537995	Vani, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537995	So	INF	41	40	 	0.311	0.370	0.417	20	103	32	6	1		1	17	9	3	4	 	17	4	1	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	6	1653690	Cassara, Kory	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653690	Fr	C	41	39	 	0.284	0.360	0.382	14	102	29	5	1		1	7	7	5	 	1	18	6	1	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	20	1302490	Zito, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1302490	Sr	OF	40	40	 	0.348	0.375	0.491	22	112	39	5	1		3	16	6	 	2	 	11	4	4	2	 
2015	12080	2	vs_rhp	10281	3	Adelphi	2	1302479	Signore, Donato	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1302479	Sr	INF	38	35	 	0.293	0.381	0.391	11	92	27	4	1		1	9	10	3	 	 	8	1	1	2	 
2015	12080	2	vs_rhp	10281	3	Adelphi	26	1537989	Hassell, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537989	So	OF	38	33	 	0.179	0.256	0.205	10	78	14	2	 		 	5	3	5	 	1	14	2	2	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	3	1302469	Sharkey, Vincent	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1302469	Sr	INF	37	32	 	0.270	0.330	0.281	8	89	24	1	 		 	7	8	 	 	4	12	 	2	3	 
2015	12080	2	vs_rhp	10281	3	Adelphi	7	1537992	Stack, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537992	So	INF	35	31	 	0.211	0.244	0.296	7	71	15	3	 		1	7	4	 	3	2	10	 	1	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	24	1537971	Fogarty, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537971	So	OF	31	25	 	0.257	0.282	0.314	9	70	18	2	1		 	10	3	1	4	1	21	1	5	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	8	1302448	Cambria, Rich	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1302448	Sr	C	27	23	 	0.143	0.375	0.171	2	35	5	1	 		 	2	12	1	 	 	9	 	 	1	 
2015	12080	2	vs_rhp	10281	3	Adelphi	21	1653698	Orologio, Camden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653698	Fr	1B	25	10	 	0.217	0.308	0.261	1	23	5	1	 		 	1	3	 	 	1	8	1	 	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	13	1429618	Triano, Ray	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1429618	Jr	INF	25	11	 	0.325	0.364	0.425	7	40	13	4	 		 	8	3	 	1	3	5	 	1	1	 
2015	12080	2	vs_rhp	10281	3	Adelphi	1	1537996	Zykoff, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537996	Sr	OF	25	16	 	0.268	0.295	0.366	4	41	11	2	1		 	12	2	 	1	 	8	1	 	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	15	1302451	Cranston, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1302451	Sr	P	24	0	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	56	1302446	Batas, Nikolas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1302446	Sr	P	24	0	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	23	1653699	Murphy, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653699	Jr	OF	22	11	 	0.342	0.395	0.526	4	38	13	5	1		 	9	3	1	1	1	11	 	 	1	 
2015	12080	2	vs_rhp	10281	3	Adelphi	14	1537972	Levinson, Zack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537972	So	INF	19	13	 	0.270	0.341	0.270	4	37	10	 	 		 	1	4	 	 	 	3	 	 	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	37	1653704	Cuttitta, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653704	Fr	OF	17	1	 	0.000	0.000	0.000	6	7	0	 	 		 	0	 	 	 	 	2	 	1	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	18	1653697	Withers, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653697	Fr	INF	16	7	 	0.207	0.233	0.241	3	29	6	1	 		 	3	 	1	 	 	6	2	 	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	46	1537994	Thompson, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537994	So	P	12	4	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	41	1653705	Warshefskie, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653705	Fr	C	11	1	 	0.100	0.100	0.100	1	10	1	 	 		 	0	 	 	 	 	2	 	 	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	29	1653700	Lusardi, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653700	Fr	C	9	1	 	0.000	0.167	0.000	0	5	0	 	 		 	0	1	 	 	 	1	1	 	 	 
2015	12080	2	vs_rhp	10281	3	Adelphi	55	1653706	Collins, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653706	So	INF	2	0	 	0.500	0.500	0.500	0	2	1	 	 		 	1	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	9	1303181	Brock, Chandler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1303181	Sr	OF	48	48	 	0.407	0.476	0.643	40	140	57	8	2		7	40	17	7	6	4	19	1	13	2	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	20	1303188	Burton, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1303188	Sr	OF	48	48	 	0.338	0.471	0.471	47	136	46	5	5		1	26	27	9	2	3	24	3	10	3	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	35	1422625	Lawing, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422625	Sr	OF	48	48	 	0.291	0.396	0.402	36	127	37	8	 		2	23	17	7	3	1	19	3	2	2	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	15	1538060	Barnes, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538060	Sr	1B	47	38	 	0.420	0.454	0.618	27	131	55	11	 		5	40	7	2	1	2	21	5	1	 	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	44	1538067	Mathis, Trey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538067	So	DH	47	43	 	0.309	0.439	0.455	30	110	34	4	 		4	23	15	12	2	2	24	2	 	 	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	2	1638296	Cimo, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638296	Jr	INF	42	42	 	0.311	0.357	0.422	14	90	28	8	1		 	21	6	1	1	9	18	 	 	1	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	1	1538059	Hall, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538059	Sr	INF	40	38	 	0.349	0.442	0.578	33	109	38	13	 		4	25	15	4	1	1	11	1	1	 	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	8	1538058	Simbeck, Colton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538058	Sr	OF	40	38	 	0.411	0.476	0.944	30	107	44	14	2		13	36	10	5	2	 	33	 	1	 	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	6	1538057	Walden, AJ	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538057	Fr	C	39	37	 	0.320	0.395	0.680	26	100	32	9	 		9	42	9	4	1	1	21	1	 	 	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	7	1638298	Rhodes, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638298	Fr	OF	34	8	 	0.342	0.444	0.395	9	38	13	2	 		 	7	5	2	 	 	7	1	 	 	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	24	1638306	Dugas, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638306	Jr	C	34	22	 	0.339	0.439	0.393	11	56	19	 	 		1	8	5	5	 	3	19	1	1	 	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	4	1638297	Fox, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638297	Jr	INF	32	13	 	0.280	0.446	0.580	19	50	14	2	2		3	15	10	5	 	2	13	2	1	1	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	5	1422633	Shusteric, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422633	Sr	INF	21	4	 	0.227	0.370	0.318	12	22	5	2	 		 	5	4	1	 	1	2	 	 	 	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	43	1422622	Giegling, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422622	So	C	11	0	 	0.308	0.400	0.385	3	13	4	1	 		 	4	1	1	 	 	5	1	 	 	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	28	1422628	Pearce, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422628	So	INF	6	0	 	0.222	0.300	0.222	0	9	2	 	 		 	1	1	 	 	 	2	 	 	 	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	12	1422631	Sanders, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422631	Jr	OF	5	5	 	0.182	0.357	0.455	2	11	2	 	 		1	2	3	 	 	 	1	 	3	 	 
2015	12080	2	vs_rhp	10281	10	Ala.-Huntsville	42	1638313	Seemann, Robby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638313	Fr	C	4	0	 	0.500	0.600	0.750	2	4	2	1	 		 	1	 	1	 	 	1	 	 	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	8	1317012	Latner, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1317012	Jr	P	47	47	 	0.353	0.422	0.412	26	119	42	7	 		 	23	15	 	1	4	12	1	19	5	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	17	1544448	McDaniel, Reise	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544448	So	C	47	47	 	0.333	0.391	0.461	20	102	34	8	1		1	12	8	3	2	4	8	 	13	3	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	4	1658190	Worthy, Terrance	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1658190	So	3B	41	32	 	0.413	0.500	0.573	24	75	31	10	1		 	17	12	4	3	2	11	1	16	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	26	1317016	Carrasquillo, Hector	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1317016	Sr	OF	38	36	 	0.302	0.396	0.384	14	86	26	5	1		 	16	11	3	1	3	8	1	7	1	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	7	1547373	Santos, Emmanual	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547373	So	2B	35	30	 	0.282	0.303	0.380	19	71	20	2	1		1	19	1	2	2	1	12	4	5	1	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	2	1317015	Hardy, Allen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1317015	Sr	P	35	33	 	0.237	0.323	0.388	16	80	19	3	3		1	12	7	4	2	1	17	 	5	1	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	10	1544454	Arrington, Jeremy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544454	So	3B	35	31	 	0.408	0.477	0.579	18	76	31	8	1		1	15	7	4	1	 	17	1	6	3	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	15	1656309	Hickox, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656309	Jr	INF	35	20	 	0.233	0.340	0.256	7	43	10	1	 		 	5	4	3	 	3	11	1	3	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	16	1656286	Bruner, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656286	Fr	OF	34	27	 	0.268	0.317	0.286	7	56	15	1	 		 	4	3	1	 	3	17	 	5	3	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	20	1441848	Galan, Jonatan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1441848	Jr	C	31	29	 	0.267	0.348	0.533	13	60	16	3	2		3	12	3	5	1	 	15	3	1	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	25	1322287	Udofia, Uwen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1322287	Sr	P	31	21	 	0.145	0.203	0.182	5	55	8	 	1		 	5	3	1	 	 	8	1	2	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	19	1544452	Gilliard, Sable	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544452	So	C	31	25	 	0.241	0.333	0.362	3	58	14	3	2		 	14	3	5	 	3	21	 	3	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	27	1441847	Byron, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1441847	Jr	1B	29	6	 	0.222	0.300	0.222	2	18	4	 	 		 	1	1	1	 	 	4	1	1	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	11	1656315	Wilkerson, Issac	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656315	Fr	INF	26	16	 	0.231	0.286	0.269	6	26	6	1	 		 	3	2	 	 	4	4	 	1	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	21	1658487	Gardner, Herron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1658487	Fr	C	22	5	 	0.111	0.467	0.111	6	9	1	 	 		 	1	3	3	 	 	2	 	2	1	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	23	1656310	Jones, Zack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656310	Fr	P	22	14	 	0.310	0.429	0.414	5	29	9	3	 		 	4	3	3	 	 	6	1	 	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	3	1547895	Washington, Fontaine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547895	So	P	22	5	 	0.000	0.000	0.000	0	11	0	 	 		 	0	 	 	 	1	4	 	1	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	29	1547405	Coulter, Cullen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547405	Sr	P	20	11	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	13	1656311	Logan, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656311	So	C	15	1	 	0.143	0.250	0.143	2	7	1	 	 		 	0	 	1	 	 	3	 	2	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	30	1441849	Green, Damarkus	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1441849	Jr	P	15	3	 				1	0	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	5	1656314	Wilcher, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656314	Fr	P	11	0	 				0	0	0	 	 		 	0	 	 	 	 	 	 	1	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	28	1656316	Williams, Donte	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656316	Sr	P	4	3	 	0.000	0.000	0.000	0	4	0	 	 		 	1	 	 	 	 	3	 	 	 	 
2015	12080	2	vs_rhp	10281	13	Albany St. (GA)	9	1317018	Lightfoot, Stephen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1317018	Sr	OF	4	0	 		1.000		1	0	0	 	 		 	0	1	 	 	 	 	 	1	 	 
