year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12080	1	26172	A&M-Corpus Chris	8	1652719	Metzger, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652719	Jr	C	3	0	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	26172	A&M-Corpus Chris	19	1438802	Lopez, Dom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438802	Jr	INF	3	0	 	0.000	0.000	0.000	2	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	26172	A&M-Corpus Chris	4	1438800	Guilford, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438800	So	INF	1	0	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	2	Abilene Christian	9	1547018	Draper, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547018	So	2B	7	7	 	0.143	0.182	0.190	21	2	3	1	 	""	 	3	1	 	 	1	5	 	 	1	 
2015	12080	1	2	Abilene Christian	5	1659959	Carroll, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659959	Jr	SS	7	7	 	0.200	0.238	0.350	20	1	4	1	1	""	 	1	 	1	 	1	7	 	 	 	 
2015	12080	1	2	Abilene Christian	10	1547029	Crippen, Russell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547029	So	INF	7	7	 	0.286	0.304	0.619	21	1	6	2	1	13	1	5	1	 	1	 	7	 	 	 	 
2015	12080	1	2	Abilene Christian	8	1311152	Eager, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1311152	Sr	OF	7	7	 	0.316	0.409	0.474	19	1	6	3	 	""	 	1	3	 	 	 	1	 	 	 	 
2015	12080	1	2	Abilene Christian	3	1659958	Copeland, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659958	Jr	C	7	7	 	0.400	0.429	0.600	20	0	8	4	 	""	 	2	 	1	 	1	2	1	 	 	 
2015	12080	1	2	Abilene Christian	18	1547025	Hall, Colton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547025	Sr	OF	7	7	 	0.250	0.250	0.400	20	1	5	 	 	""	1	1	 	 	 	1	5	 	 	 	 
2015	12080	1	2	Abilene Christian	13	1659962	Gomez, Brayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659962	Fr	3B	7	7	 	0.294	0.368	0.353	17	3	5	1	 	""	 	1	1	1	 	 	3	 	 	 	 
2015	12080	1	2	Abilene Christian	1	1659957	Carter, Marcelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659957	Fr	OF	5	4	 	0.100	0.100	0.100	10	1	1	 	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	2	Abilene Christian	20	1547048	Forrester, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547048	Sr	OF	5	2	 	0.000	0.167	0.000	5	2	0	 	 	""	 	0	1	 	 	1	2	 	 	 	 
2015	12080	1	2	Abilene Christian	29	1420632	Beasley, Heath	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1420632	Jr	OF	4	2	 	0.273	0.273	0.273	11	2	3	 	 	""	 	1	 	 	 	 	2	1	 	 	 
2015	12080	1	2	Abilene Christian	11	1659961	Clarke, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659961	Fr	INF	3	3	 	0.143	0.143	0.143	7	0	1	 	 	""	 	0	 	 	 	 	3	 	 	 	 
2015	12080	1	2	Abilene Christian	28	1660515	Fajardo, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1660515	Fr	OF	3	2	 	0.000	0.167	0.000	5	1	0	 	 	""	 	0	 	1	 	 	4	 	 	 	 
2015	12080	1	2	Abilene Christian	45	1659979	Hale, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659979	Fr	INF	2	1	 	0.000	0.000	0.000	4	1	0	 	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	721	Air Force	2	1527628	Jones, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527628	So	OF	10	10	 	0.250	0.407	0.500	20	4	5	2	 	""	1	4	5	1	1	 	5	1	 	 	 
2015	12080	1	721	Air Force	11	1308135	Pierce, Noah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1308135	Sr	INF	10	10	 	0.217	0.296	0.261	23	2	5	1	 	""	 	3	2	1	1	 	9	 	1	1	 
2015	12080	1	721	Air Force	20	1653235	Wilkie, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653235	Fr	C	10	10	 	0.286	0.375	0.429	14	5	4	2	 	""	 	2	 	2	 	 	2	 	 	 	 
2015	12080	1	721	Air Force	12	1653232	Mize, Shaun	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653232	Fr	INF	10	10	 	0.143	0.182	0.143	21	4	3	 	 	""	 	1	1	 	 	 	3	 	1	 	 
2015	12080	1	721	Air Force	1	1527627	Groesbeck, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527627	So	OF	10	10	 	0.450	0.522	0.800	20	4	9	2	1	16	1	2	3	 	 	 	3	 	4	 	 
2015	12080	1	721	Air Force	9	1653231	Zabojnik, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653231	Fr	INF	10	10	 	0.045	0.087	0.091	22	1	1	1	 	""	 	1	1	 	 	 	7	 	1	 	 
2015	12080	1	721	Air Force	18	1436376	Saleck, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1436376	Sr	INF	10	10	 	0.263	0.364	0.421	19	5	5	 	 	""	1	2	3	 	 	1	4	 	1	 	 
2015	12080	1	721	Air Force	25	1422367	Draws, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1422367	Jr	OF	10	10	 	0.217	0.321	0.217	23	1	5	 	 	""	 	6	3	1	1	 	1	 	 	 	 
2015	12080	1	721	Air Force	33	1527639	Haslam, Bradley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527639	So	INF	7	4	 	0.250	0.250	0.250	16	0	4	 	 	""	 	1	 	 	 	 	4	 	 	 	 
2015	12080	1	721	Air Force	26	1527637	Hanlin, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527637	So	C	6	3	 	0.600	0.667	1.400	5	1	3	1	 	""	1	1	1	 	 	 	1	1	 	 	 
2015	12080	1	721	Air Force	24	1308140	Thomas, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1308140	Sr	OF	5	1	 	0.375	0.375	0.500	8	1	3	1	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	721	Air Force	17	1527634	Williams, Russell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527634	So	OF	4	2	 	0.000	0.333	0.000	2	0	0	 	 	""	 	0	1	 	 	 	 	 	 	 	 
2015	12080	1	721	Air Force	37	1653242	Graham, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653242	Fr	OF	2	0	 	0.000	0.000	0.000	2	0	0	 	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	721	Air Force	3	1653228	Hawkins, Benn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1653228	Fr	C	2	0	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	 	1	 	 	 
2015	12080	1	5	Akron	4	1436915	Mosbarger, Daulton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1436915	Jr	P	9	9	 	0.312	0.500	0.312	16	2	5	 	 	""	 	3	5	1	 	1	2	 	1	1	 
2015	12080	1	5	Akron	7	1436916	Simonton, Kris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1436916	Jr	INF	9	9	 	0.273	0.333	0.318	22	3	6	1	 	""	 	2	2	 	 	 	6	 	 	1	 
2015	12080	1	5	Akron	16	1543281	Lees, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543281	So	C	9	9	 	0.227	0.292	0.227	22	1	5	 	 	""	 	2	2	 	 	1	3	1	 	 	 
2015	12080	1	5	Akron	19	1218821	Havrilak, Joey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1218821	Sr	OF	9	9	 	0.333	0.462	0.524	21	3	7	1	 	""	1	3	3	2	 	 	4	 	1	 	 
2015	12080	1	5	Akron	15	1543279	Iero, Dom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543279	So	INF	9	9	 	0.235	0.364	0.412	17	3	4	 	 	""	1	4	4	 	1	 	4	 	 	 	 
2015	12080	1	5	Akron	13	1321052	Rembielak, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1321052	Sr	INF	8	8	 	0.190	0.227	0.286	21	1	4	2	 	""	 	1	1	 	 	1	9	 	 	 	 
2015	12080	1	5	Akron	17	1436919	Salem, Billy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1436919	Jr	INF	7	6	 	0.167	0.231	0.417	12	2	2	 	 	""	1	1	1	 	 	1	3	 	 	 	 
2015	12080	1	5	Akron	18	1436926	LaRocca, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1436926	Sr	INF	6	5	 	0.167	0.286	0.417	12	3	2	 	 	""	1	4	1	1	 	 	6	 	 	 	 
2015	12080	1	5	Akron	37	1543284	Meeker III, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543284	So	INF	6	6	 	0.231	0.286	0.231	13	2	3	 	 	""	 	0	1	 	 	 	 	 	 	 	 
2015	12080	1	5	Akron	3	1543283	Mamarella, Mason	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543283	Fr	OF	5	1	 	0.000	0.000	0.000	6	0	0	 	 	""	 	0	 	 	 	 	 	1	 	 	 
2015	12080	1	5	Akron	2	1639623	Bova, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1639623	So	OF	4	4	 	0.333	0.333	0.333	3	1	1	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	5	Akron	38	1543280	Lawrence, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543280	Sr	OF	3	2	 	0.250	0.250	0.250	8	1	2	 	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	5	Akron	48	1639633	Washington, Darius	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1639633	Sr	OF	2	2	 	0.400	0.400	0.400	5	2	2	 	 	""	 	1	 	 	 	 	1	 	 	 	 
2015	12080	1	5	Akron	31	1321055	Rohan, Gerrad	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1321055	Jr	INF	2	2	 	0.429	0.429	0.429	7	0	3	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	8	Alabama	12	1416284	Vincent, Chance	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1416284	Jr	INF	12	12	 	0.194	0.268	0.333	36	5	7	2	 	""	1	8	4	 	1	 	8	2	1	 	 
2015	12080	1	8	Alabama	7	1527432	Hughston, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527432	So	OF	12	12	 	0.537	0.533	0.976	41	12	22	10	1	40	2	17	1	1	2	 	9	 	1	 	 
2015	12080	1	8	Alabama	38	1527440	Wilhite, J.C.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527440	Sr	INF	12	10	 	0.300	0.312	0.433	30	3	9	4	 	""	 	4	 	1	1	2	4	 	 	 	 
2015	12080	1	8	Alabama	22	1416288	Salem, Georgie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1416288	Jr	OF	12	12	 	0.297	0.409	0.351	37	12	11	2	 	""	 	2	7	 	 	 	8	2	9	 	 
2015	12080	1	8	Alabama	1	1416281	White, Mikey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1416281	Jr	INF	12	12	 	0.385	0.444	0.769	39	14	15	4	4	30	1	9	2	3	1	 	8	 	1	 	 
2015	12080	1	8	Alabama	6	1416282	Overstreet, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1416282	Jr	INF	12	12	 	0.317	0.340	0.415	41	6	13	2	1	""	 	13	3	 	3	 	3	 	 	 	 
2015	12080	1	8	Alabama	5	1655473	Avant, Chandler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1655473	Fr	INF	11	9	 	0.273	0.294	0.333	33	5	9	2	 	""	 	1	1	 	 	1	3	 	 	 	 
2015	12080	1	8	Alabama	24	1527437	Haynie, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527437	So	C	10	9	 	0.148	0.258	0.222	27	5	4	2	 	""	 	2	4	 	 	 	12	1	 	1	 
2015	12080	1	8	Alabama	9	1655478	Henry, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1655478	Fr	C	7	5	 	0.056	0.227	0.111	18	1	1	1	 	""	 	0	4	 	 	 	4	 	 	 	 
2015	12080	1	8	Alabama	45	1314562	Colburn, Riley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1314562	Jr	OF	7	0	 	0.250	0.400	0.250	4	1	1	 	 	""	 	1	1	 	 	 	 	 	1	 	 
2015	12080	1	8	Alabama	41	1416305	Poe, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1416305	So	C	6	3	 	0.400	0.455	0.600	10	1	4	2	 	""	 	1	 	1	 	 	2	 	 	 	 
2015	12080	1	8	Alabama	25	1314590	Blanchard, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1314590	Jr	OF	6	6	 	0.263	0.263	0.263	19	3	5	 	 	""	 	2	 	 	 	 	5	 	 	 	 
2015	12080	1	8	Alabama	3	1416286	Cucjen, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1416286	Jr	INF	6	5	 	0.333	0.429	0.417	12	4	4	1	 	""	 	1	1	1	 	 	4	 	1	1	 
2015	12080	1	8	Alabama	13	1527434	Elliott, William	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527434	So	OF	4	1	 	0.286	0.444	0.286	7	0	2	 	 	""	 	1	2	 	 	 	5	 	 	 	 
2015	12080	1	8	Alabama	21	1416287	Freeman, Colton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1416287	So	P	3	0	 	0.000	0.333	0.000	2	1	0	 	 	""	 	1	1	 	 	 	1	 	 	 	 
2015	12080	1	6	Alabama A&M	10	1661653	Nunez, Julio	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661653	Sr	SS	12	12	 	0.545	0.560	1.045	22	7	12	5	 	""	2	10	2	 	1	 	3	1	 	 	 
2015	12080	1	6	Alabama A&M	6	1548773	Dhanani, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548773	Sr	C	12	9	 	0.095	0.136	0.143	21	4	2	1	 	""	 	3	1	 	 	1	4	 	1	 	 
2015	12080	1	6	Alabama A&M	21	1548788	Utterback, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548788	Sr	OF	12	12	 	0.421	0.520	0.526	19	7	8	 	1	""	 	5	4	1	1	 	9	 	 	1	 
2015	12080	1	6	Alabama A&M	26	1440365	Hulsey, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440365	Jr	INF	11	11	 	0.423	0.423	0.538	26	11	11	3	 	""	 	7	 	 	 	 	 	 	 	1	 
2015	12080	1	6	Alabama A&M	22	1322601	Friend, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1322601	Sr	INF	11	11	 	0.250	0.423	0.600	20	4	5	1	 	""	2	6	6	 	 	 	8	 	 	 	 
2015	12080	1	6	Alabama A&M	7	1322599	Crutcher, Brandyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1322599	Sr	OF	11	11	 	0.217	0.357	0.261	23	7	5	1	 	""	 	2	3	2	 	 	5	 	2	1	 
2015	12080	1	6	Alabama A&M	28	1440363	Dodson, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440363	Sr	OF	9	7	 	0.167	0.286	0.167	12	2	2	 	 	""	 	1	1	1	 	 	3	 	 	 	 
2015	12080	1	6	Alabama A&M	8	1661668	Russell, T.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661668	N/A	1B	8	6	 	0.333	0.636	1.000	6	4	2	1	 	""	1	2	5	 	 	1	1	 	 	 	 
2015	12080	1	6	Alabama A&M	5	1548781	Nelson, Ramon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548781	Sr	OF	8	8	 	0.267	0.312	0.267	15	2	4	 	 	""	 	1	1	 	 	 	3	 	 	 	 
2015	12080	1	6	Alabama A&M	9	1661652	Loft, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661652	So	P	7	5	 	0.250	0.357	0.583	12	3	3	1	 	""	1	4	2	 	 	1	2	 	 	 	 
2015	12080	1	6	Alabama A&M	35	1548782	Payne, Richard	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548782	Jr	1B	5	4	 	0.286	0.444	0.429	7	0	2	1	 	""	 	2	2	 	 	 	1	 	 	 	 
2015	12080	1	6	Alabama A&M	25	1548774	Folger, Justen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548774	Sr	2B	5	5	 	0.143	0.250	0.143	7	0	1	 	 	""	 	1	1	 	 	 	3	 	1	 	 
2015	12080	1	6	Alabama A&M	27	1548784	Smith, Allen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548784	Sr	1B	3	3	 	0.000	0.000	0.000	3	0	0	 	 	""	 	0	 	 	 	 	3	 	 	 	 
2015	12080	1	6	Alabama A&M	12	1548789	Waddell, Caleb	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1548789	Sr	C	3	3	 	0.000	0.333	0.000	2	0	0	 	 	""	 	0	1	 	 	 	 	 	 	 	 
2015	12080	1	7	Alabama St.	10	1316336	Muniz, Einar	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1316336	Sr	INF	10	10	 	0.448	0.486	0.517	29	8	13	2	 	""	 	7	3	1	2	1	2	 	5	2	 
2015	12080	1	7	Alabama St.	14	1316339	Estrada, Waldyvan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1316339	Sr	OF	10	10	 	0.294	0.324	0.529	34	7	10	2	 	""	2	9	 	2	1	 	5	2	3	 	 
2015	12080	1	7	Alabama St.	38	1661680	Allen, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661680	Fr	C	10	9	 	0.290	0.281	0.452	31	3	9	5	 	""	 	8	 	 	1	 	6	 	 	1	 
2015	12080	1	7	Alabama St.	1	1661683	Biocic, PJ	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661683	Sr	SS	10	10	 	0.269	0.394	0.269	26	5	7	 	 	""	 	3	3	3	1	2	4	 	 	 	 
2015	12080	1	7	Alabama St.	19	1661682	Biocic, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661682	So	C	10	10	 	0.375	0.429	0.500	32	4	12	2	1	""	 	9	3	 	 	 	6	 	4	1	 
2015	12080	1	7	Alabama St.	33	1661686	Harris, PJ	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661686	Fr	1B	9	7	 	0.455	0.538	0.864	22	7	10	3	 	""	2	5	4	 	 	 	7	 	 	 	 
2015	12080	1	7	Alabama St.	11	1661689	Pagan, Yamil	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661689	Fr	INF	9	8	 	0.417	0.462	0.500	24	5	10	2	 	""	 	2	1	1	 	 	2	 	2	 	 
2015	12080	1	7	Alabama St.	8	1661684	Estrada, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661684	Fr	OF	9	6	 	0.286	0.333	0.357	14	4	4	1	 	""	 	3	1	 	 	 	6	 	 	 	 
2015	12080	1	7	Alabama St.	15	1430276	Rivera, Cesar	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1430276	Sr	OF	9	9	 	0.400	0.471	0.600	30	9	12	4	1	""	 	5	4	 	 	 	11	 	1	 	 
2015	12080	1	7	Alabama St.	2	1536241	Olmeda, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1536241	So	INF	8	2	 	0.000	0.000	0.000	4	0	0	 	 	""	 	0	 	 	 	 	1	1	 	 	 
2015	12080	1	7	Alabama St.	9	1316335	Swint, Marcus	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1316335	Sr	OF	8	5	 	0.000	0.000	0.000	12	0	0	 	 	""	 	0	 	 	 	1	3	1	 	 	 
2015	12080	1	7	Alabama St.	50	1661690	Rios, Gustavo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661690	Fr	1B	6	3	 	0.000	0.000	0.000	4	0	0	 	 	""	 	0	 	 	 	 	3	 	 	 	 
2015	12080	1	7	Alabama St.	29	1661691	Rivera, Sebastian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661691	Fr	OF	6	0	 	0.667	0.667	0.667	3	0	2	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	7	Alabama St.	25	1661687	Hernandez, Ray	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661687	Fr	INF	5	0	 	0.000	0.000	0.000	2	0	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	7	Alabama St.	20	1430277	Thompson, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1430277	Jr	OF	5	0	 	0.000	0.000	0.000	5	1	0	 	 	""	 	0	 	 	 	 	3	 	1	 	 
2015	12080	1	7	Alabama St.	28	1661685	Garcia, Ruben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661685	Fr	INF	2	0	 	0.000	0.500	0.000	1	0	0	 	 	""	 	0	1	 	 	 	 	 	 	 	 
2015	12080	1	7	Alabama St.	35	1662157	Rodriguez, Manny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1662157	N/A	C	2	0	 	0.000	0.000	0.000	2	0	0	 	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	7	Alabama St.	31	1430278	Cooper, Dillon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1430278	Jr	OF	1	1	 	""	""	""	0	0	0	 	 	""	 	0	 	 	 	1	 	 	 	 	 
2015	12080	1	14	Albany (NY)	19	1640193	DeMerritt, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1640193	Jr	INF	6	6	 	0.357	0.400	0.357	14	1	5	 	 	""	 	2	1	 	 	 	3	 	 	1	 
