year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12080	1	vs_rhp	10281	87	Butler	3	1638926	Malloy, Cole	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638926	Fr	OF	30	3	 	0.300	0.364	0.400	2	10	3	1	 		 	2	1	 	 	 	3	1	 	 	 
2015	12080	1	vs_rhp	10281	87	Butler	10	1421345	Kseniak, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1421345	Jr	OF	28	17	 	0.167	0.265	0.200	3	30	5	1	 		 	2	2	2	 	 	1	2	 	1	 
2015	12080	1	vs_rhp	10281	87	Butler	33	1638930	Parker, Gehrig	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638930	Fr	OF	21	10	 	0.095	0.296	0.095	1	21	2	 	 		 	3	6	 	 	 	3	1	3	 	 
2015	12080	1	vs_rhp	10281	87	Butler	2	1542000	Meyer, Brodie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542000	So	2B	21	0	 	0.500	0.500	0.500	2	2	1	 	 		 	0	 	 	 	 	 	1	1	 	 
2015	12080	1	vs_rhp	10281	87	Butler	20	1541992	Busch, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541992	So	3B	14	2	 	0.000	0.000	0.000	0	6	0	 	 		 	0	 	 	 	 	3	1	 	 	 
2015	12080	1	vs_rhp	10281	87	Butler	7	1541993	DiViesti, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541993	So	C	9	0	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	vs_rhp	10281	87	Butler	12	1541995	Horowitz, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1541995	So	INF	4	4	 	0.111	0.111	0.222	2	9	1	1	 		 	1	 	 	 	 	4	 	 	 	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	15	1523527	Metzgar, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1523527	So	INF	62	62	 	0.356	0.401	0.456	30	149	53	12	 		1	22	8	4	1	5	15	3	6	2	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	1	1300403	Hein, Jordie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1300403	Sr	OF	62	62	 	0.241	0.308	0.297	19	145	35	3	1		1	12	10	4	 	9	23	2	3	2	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	24	1418680	Jones, Mylz	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1418680	Jr	INF	61	61	 	0.288	0.373	0.333	23	132	38	1	1		1	23	16	3	2	1	20	3	5	2	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	22	1418677	Gusbeth, Chance	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1418677	Jr	OF	61	58	 	0.258	0.326	0.400	18	120	31	5	3		2	24	11	2	2	4	36	1	5	 	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	9	1523523	Grotjohn, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1523523	So	INF	60	46	 	0.267	0.381	0.386	19	101	27	1	4		1	14	16	5	4	 	24	3	3	2	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	18	1523529	Williams, Soloman	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1523529	Sr	INF	59	55	 	0.302	0.377	0.453	17	106	32	7	 		3	21	14	 	2	1	36	2	 	 	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	8	1523522	Carter, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1523522	So	INF	57	39	 	0.319	0.377	0.372	16	94	30	5	 		 	16	10	 	2	1	9	1	 	 	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	7	1523537	Trowbridge, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1523537	Sr	C	57	49	 	0.158	0.289	0.200	11	95	15	2	1		 	9	14	4	1	1	21	 	3	 	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	5	1523536	Sanchez, Joey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1523536	So	INF	57	50	 	0.352	0.500	0.396	24	91	32	4	 		 	14	13	14	 	5	9	1	1	1	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	12	1661134	Cayton, Kris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661134	N/A	PH	39	17	 	0.235	0.325	0.294	2	34	8	2	 		 	4	5	 	1	1	11	1	 	 	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	27	1523532	White, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1523532	So	INF	34	8	 	0.261	0.357	0.348	7	23	6	 	1		 	3	1	3	1	 	4	 	1	 	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	20	1300409	Pierce, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1300409	Sr	OF	32	22	 	0.326	0.370	0.349	5	43	14	1	 		 	5	3	 	 	1	8	 	1	1	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	29	1630367	Seelman, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1630367	Fr	OF	29	1	 	0.286	0.375	0.500	7	14	4	 	 		1	5	2	 	 	 	4	 	1	1	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	10	1523524	Jones, Mahlik	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1523524	So	INF	28	2	 	0.308	0.357	0.308	1	13	4	 	 		 	2	1	 	 	 	4	1	 	1	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	32	1630369	Deaton, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1630369	Fr	P	27	4	 	0.269	0.387	0.269	3	26	7	 	 		 	2	4	1	 	 	9	 	 	 	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	25	1418684	Vehlewald, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1418684	Jr	INF	26	4	 	0.261	0.346	0.435	5	23	6	1	 		1	1	2	1	 	 	6	 	 	 	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	14	1523526	Hough, Ross	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1523526	Sr	C	25	18	 	0.079	0.143	0.105	0	38	3	1	 		 	5	3	 	1	 	6	3	 	 	 
2015	12080	1	vs_rhp	10281	94	CSU Bakersfield	31	1630365	Franco, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1630365	Fr	P	2	0	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	vs_rhp	10281	101	CSUN	7	1646177	Akitoshi, Yusuke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646177	Jr	INF	57	57	 	0.241	0.333	0.379	11	58	14	3	1		1	6	8	 	 	1	12	 	2	3	 
2015	12080	1	vs_rhp	10281	101	CSUN	8	1195565	Pak, Chester	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1195565	Sr	OF	57	54	 	0.271	0.306	0.424	8	59	16	7	1		 	5	1	2	 	4	19	 	 	1	 
2015	12080	1	vs_rhp	10281	101	CSUN	15	1646180	Toerner, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646180	Fr	OF	56	56	 	0.262	0.309	0.311	5	61	16	3	 		 	6	5	 	2	 	10	1	1	2	 
2015	12080	1	vs_rhp	10281	101	CSUN	2	1306356	Raslowsky, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1306356	Sr	INF	55	54	 	0.250	0.288	0.304	6	56	14	3	 		 	1	2	1	 	4	10	 	2	1	 
2015	12080	1	vs_rhp	10281	101	CSUN	3	1423658	Colantono, William	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1423658	Jr	INF	53	52	 	0.308	0.373	0.346	2	52	16	2	 		 	5	6	 	1	2	4	 	1	1	 
2015	12080	1	vs_rhp	10281	101	CSUN	5	1539543	Blaser, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539543	Sr	INF	51	43	 	0.235	0.257	0.265	3	34	8	1	 		 	3	1	 	 	1	5	 	1	 	 
2015	12080	1	vs_rhp	10281	101	CSUN	9	1646178	Weiss, Albee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646178	Fr	C	51	44	 	0.170	0.235	0.298	4	47	8	 	 		2	5	3	1	 	 	17	1	 	 	 
2015	12080	1	vs_rhp	10281	101	CSUN	31	1646192	Orona, Elias	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646192	Fr	OF	49	29	 	0.171	0.277	0.171	3	41	7	 	 		 	3	5	1	 	4	15	 	3	2	 
2015	12080	1	vs_rhp	10281	101	CSUN	33	1539551	Alexander, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539551	So	C	47	43	 	0.196	0.255	0.239	4	46	9	2	 		 	3	4	 	1	 	6	1	 	 	 
2015	12080	1	vs_rhp	10281	101	CSUN	39	1646200	Bumstead, Nolan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646200	Fr	INF	43	36	 	0.255	0.280	0.362	2	47	12	2	 		1	4	2	 	1	 	11	1	 	 	 
2015	12080	1	vs_rhp	10281	101	CSUN	35	1646194	Flashman, Nolan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646194	Jr	INF	41	13	 	0.188	0.278	0.188	1	16	3	 	 		 	0	2	 	 	2	5	 	 	2	 
2015	12080	1	vs_rhp	10281	101	CSUN	18	1539547	Murphy, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539547	Sr	C	32	18	 	0.240	0.259	0.240	2	25	6	 	 		 	2	1	 	1	1	3	1	1	1	 
2015	12080	1	vs_rhp	10281	101	CSUN	27	1646186	O'Neil, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646186	Jr	OF	21	14	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	5	1417108	Van Gansen, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417108	Jr	INF	54	54	 	0.328	0.409	0.462	26	119	39	7	3		1	15	17	 	1	 	4	5	1	2	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	26	1301851	Ellis, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1301851	Sr	OF	54	54	 	0.312	0.381	0.446	15	112	35	7	4		 	16	12	1	1	1	13	1	1	3	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	42	1526946	Zehner, Zack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1526946	Sr	OF	53	53	 	0.331	0.396	0.570	25	121	40	7	2		6	26	13	 	 	 	23	4	 	1	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	44	1208724	Pluschkell, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1208724	Sr	INF	53	47	 	0.228	0.304	0.239	16	92	21	1	 		 	6	6	4	 	5	27	2	 	 	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	20	1301849	Drobny, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1301849	Jr	INF	50	46	 	0.231	0.355	0.264	15	91	21	3	 		 	10	18	 	1	2	27	1	1	 	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	2	1417107	Schuknecht, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417107	Jr	INF	49	48	 	0.178	0.223	0.356	14	101	18	2	2		4	13	4	3	4	 	23	3	1	1	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	28	1417111	Barbier, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417111	So	C	48	48	 	0.272	0.345	0.417	14	103	28	4	1		3	20	8	4	1	2	23	 	2	1	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	12	1417109	Mathias, Mark	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417109	Jr	INF	47	47	 	0.345	0.423	0.451	24	113	39	5	2		1	14	13	3	1	 	13	4	3	3	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	16	1417110	Mundell, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1417110	Jr	C	45	42	 	0.272	0.342	0.417	11	103	28	9	 		2	22	11	1	2	 	17	1	 	 	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	19	1636985	Polshuk, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1636985	Fr	OF	27	4	 	0.083	0.083	0.083	0	12	1	 	 		 	0	 	 	 	 	5	 	1	 	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	11	1526937	Morgan, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1526937	So	OF	27	7	 	0.222	0.263	0.306	2	36	8	3	 		 	6	2	 	 	 	12	 	 	 	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	14	1526938	Smith, Alec	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1526938	So	INF	25	14	 	0.320	0.320	0.400	3	25	8	2	 		 	3	 	 	 	 	7	 	 	 	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	8	1636984	George, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1636984	Fr	OF	18	2	 	0.286	0.333	0.357	2	14	4	1	 		 	0	1	 	 	 	3	1	 	 	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	10	1636980	Kron, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1636980	Fr	C	17	7	 	0.231	0.444	0.308	2	13	3	1	 		 	1	4	1	 	3	5	 	 	 	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	30	1526940	Lesinski, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1526940	So	C	13	11	 	0.115	0.148	0.154	1	26	3	1	 		 	1	1	 	 	2	7	 	 	 	 
2015	12080	1	vs_rhp	10281	90	Cal Poly	13	1636981	O'Hare, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1636981	Jr	INF	13	1	 	0.333	0.500	0.333	1	3	1	 	 		 	0	1	 	 	 	 	 	 	 	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	3	1528260	Stieb, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528260	Jr	OF	63	59	 	0.319	0.377	0.420	8	69	22	3	2		 	6	4	3	1	1	15	2	5	2	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	10	1434753	Kennedy, A.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434753	Jr	C	61	58	 	0.085	0.200	0.128	2	47	4	2	 		 	6	7	 	1	4	9	2	 	 	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	40	1651367	Vargas, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651367	Jr	OF	61	57	 	0.286	0.392	0.302	12	63	18	1	 		 	5	10	1	 	6	15	 	4	1	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	23	1434754	Olmedo-Barrera, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434754	Jr	OF	60	56	 	0.333	0.438	0.561	14	66	22	5	2		2	12	9	4	1	 	16	 	3	1	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	31	1651364	Vaught, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651364	Jr	INF	57	40	 	0.282	0.440	0.308	6	39	11	1	 		 	3	6	5	 	1	3	 	1	 	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	13	1528258	Richards, Timmy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528258	So	INF	57	57	 	0.167	0.375	0.204	9	54	9	2	 		 	5	12	6	 	2	9	1	2	 	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	35	1434758	Pinkston, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434758	Jr	INF	56	23	 	0.227	0.286	0.295	3	44	10	3	 		 	4	3	1	1	 	5	1	2	 	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	1	1528251	Bryant, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528251	So	INF	56	31	 	0.147	0.268	0.147	3	34	5	 	 		 	4	5	1	1	1	12	 	 	1	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	38	1651366	Estill, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651366	So	INF	49	42	 	0.314	0.385	0.571	6	35	11	3	 		2	10	2	2	 	 	8	 	 	 	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	12	1651358	Bravo, Jerrod	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651358	Jr	INF	48	43	 	0.250	0.431	0.273	11	44	11	1	 		 	10	10	4	 	1	11	 	2	 	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	33	1651365	Cullen, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651365	So	OF	48	3	 	0.500	0.500	0.500	2	12	6	 	 		 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	4	1434752	Jefferies, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434752	Jr	INF	47	31	 	0.062	0.158	0.094	2	32	2	1	 		 	2	2	2	2	 	8	1	 	 	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	22	1651361	Blaser, Dalton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651361	Jr	INF	42	21	 	0.242	0.286	0.303	2	33	8	2	 		 	4	2	 	 	1	5	1	1	 	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	6	1651357	Hurst, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651357	Fr	OF	41	36	 	0.395	0.419	0.553	8	38	15	1	1		1	8	3	 	2	2	11	 	1	 	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	2	1651355	Hildebrandt, Tristan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651355	Fr	INF	35	7	 	0.111	0.200	0.333	1	9	1	 	1		 	1	1	 	 	2	5	 	 	 	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	24	1651362	Hudgins, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651362	Fr	C	33	9	 	0.222	0.300	0.278	1	18	4	1	 		 	3	1	1	 	 	4	 	 	 	 
2015	12080	1	vs_rhp	10281	97	Cal St. Fullerton	41	1651368	Buis, Turner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1651368	Fr	INF	4	2	 	0.500	0.500	0.500	0	2	1	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	vs_rhp	10281	107	California	17	1530980	Erceg, Lucas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530980	So	INF	57	57	 	0.295	0.356	0.530	26	132	39	5	1		8	24	8	5	1	 	18	5	3	1	 
2015	12080	1	vs_rhp	10281	107	California	23	1530982	Knapp, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530982	So	OF	57	57	 	0.331	0.422	0.408	32	130	43	4	3		 	15	19	3	2	2	28	 	8	3	 
2015	12080	1	vs_rhp	10281	107	California	9	1641154	Grand Pre, Preston	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1641154	Fr	SS	57	57	 	0.234	0.274	0.289	19	128	30	2	1		1	16	4	3	 	6	29	2	1	4	 
2015	12080	1	vs_rhp	10281	107	California	28	1641159	Cumberland, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1641159	Fr	C	56	55	 	0.248	0.391	0.436	19	101	25	4	 		5	22	18	7	2	 	18	4	 	 	 
2015	12080	1	vs_rhp	10281	107	California	6	1301984	Paul, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1301984	Sr	INF	54	54	 	0.344	0.434	0.598	26	122	42	7	3		6	27	19	2	2	 	29	1	4	2	 
2015	12080	1	vs_rhp	10281	107	California	30	1438862	Kranson, Mitchell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438862	Jr	C	49	42	 	0.282	0.312	0.466	16	103	29	8	1		3	12	4	2	3	3	7	3	 	 	 
2015	12080	1	vs_rhp	10281	107	California	3	1301985	Celsi, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1301985	Jr	OF	47	43	 	0.275	0.312	0.341	10	91	25	3	 		1	17	5	 	 	2	18	1	1	2	 
2015	12080	1	vs_rhp	10281	107	California	20	1530981	Tenerowicz, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530981	So	INF	42	37	 	0.127	0.192	0.183	4	71	9	 	2		 	4	5	1	1	2	28	1	 	1	 
2015	12080	1	vs_rhp	10281	107	California	27	1438866	Pearson, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438866	Jr	OF	38	36	 	0.395	0.447	0.500	11	76	30	6	1		 	12	3	5	1	3	15	3	2	3	 
2015	12080	1	vs_rhp	10281	107	California	14	1438861	Dutto, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438861	Jr	INF	37	25	 	0.240	0.433	0.420	9	50	12	3	 		2	6	15	2	 	3	13	2	1	 	 
2015	12080	1	vs_rhp	10281	107	California	19	1438865	Halamandaris, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438865	Jr	1B	36	31	 	0.250	0.308	0.375	7	72	18	4	1		1	9	6	 	 	 	19	1	1	 	 
2015	12080	1	vs_rhp	10281	107	California	44	1438869	Peters, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438869	Jr	OF	33	2	 	0.273	0.333	0.364	3	11	3	1	 		 	3	 	1	 	 	5	 	 	 	 
2015	12080	1	vs_rhp	10281	107	California	15	1438864	Diede, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438864	Jr	OF	21	9	 	0.176	0.333	0.176	3	17	3	 	 		 	0	3	1	 	 	9	 	 	 	 
2015	12080	1	vs_rhp	10281	107	California	22	1530983	Jefferies, Daulton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530983	So	P	15	13	 				1	0	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	vs_rhp	10281	107	California	4	1438863	Soteropulos, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1438863	Jr	INF	13	3	 	0.000	0.100	0.000	0	9	0	 	 		 	0	1	 	 	 	4	 	 	 	 
2015	12080	1	vs_rhp	10281	107	California	10	1641155	Karas, Denis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1641155	Fr	INF	10	4	 	0.100	0.250	0.100	1	10	1	 	 		 	0	1	1	 	 	7	 	 	 	 
2015	12080	1	vs_rhp	10281	107	California	36	1530985	Haseltine, Trevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530985	So	P	7	1	 	0.286	0.286	0.286	0	7	2	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	vs_rhp	10281	107	California	18	1641156	Ruff, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1641156	Fr	C	3	0	 		1.000		2	0	0	 	 		 	0	2	1	 	 	 	 	 	 	 
2015	12080	1	vs_rhp	10281	107	California	5	1530979	McInerny, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530979	Fr	INF	1	0	 	0.000	0.000	0.000	0	1	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	vs_rhp	10281	115	Campbell	26	1645118	Taylor, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645118	Jr	OF	57	54	 	0.280	0.321	0.400	8	50	14	3	 		1	6	2	1	 	2	11	1	4	 	 
2015	12080	1	vs_rhp	10281	115	Campbell	25	1527901	Leady, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527901	Sr	INF	56	55	 	0.304	0.381	0.375	16	56	17	1	 		1	5	1	6	 	 	12	 	3	2	 
2015	12080	1	vs_rhp	10281	115	Campbell	23	1645116	Mullins, Cedric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645116	Jr	OF	56	56	 	0.368	0.400	0.632	14	57	21	5	2		2	9	2	1	 	1	10	1	8	1	 
2015	12080	1	vs_rhp	10281	115	Campbell	6	1527902	Leonard, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527902	Jr	C	55	54	 	0.269	0.356	0.346	8	52	14	4	 		 	2	3	4	 	5	7	1	8	 	 
2015	12080	1	vs_rhp	10281	115	Campbell	24	1527900	LaRue, Seth	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1527900	Sr	INF	53	53	 	0.327	0.397	0.365	13	52	17	2	 		 	9	4	2	 	 	7	2	2	2	 
2015	12080	1	vs_rhp	10281	115	Campbell	12	1310229	Beard, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310229	Sr	INF	49	43	 	0.243	0.317	0.270	1	37	9	1	 		 	8	4	 	 	 	6	1	1	 	 
2015	12080	1	vs_rhp	10281	115	Campbell	10	1645111	Hallum, Cole	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645111	Jr	OF	48	46	 	0.405	0.500	0.892	12	37	15	3	 		5	23	5	4	2	 	13	1	 	 	 
2015	12080	1	vs_rhp	10281	115	Campbell	7	1421954	Parrish, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1421954	Jr	C	43	35	 	0.400	0.450	0.514	4	35	14	1	 		1	9	3	1	1	 	7	2	1	 	 
