year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	2	vs_lhp	10588	30093	AUM	21	1871858	Johnson, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871858	Sr	P	21	13		0.250	0.250	0.250	0	8	2			2		1					1	1				
2017	12560	2	vs_lhp	10588	30093	AUM	33	1871879	Mathereson, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871879	Sr	P	21	12		0.167	0.444	0.167	0	6	1			1		1	1	2		1	4					
2017	12560	2	vs_lhp	10588	30093	AUM	36	1871882	Albritton, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871882	Sr	INF	19	4		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	2	vs_lhp	10588	30093	AUM	9	1871824	Scott, Hank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871824	Fr	P	19	10		0.000	0.000	0.000	0	2	0			0		0					1					
2017	12560	2	vs_lhp	10588	30093	AUM	30	1871827	Hillyer, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871827	Fr	INF	18	6		0.000	0.500	0.000	0	2	0			0		0	2									
2017	12560	2	vs_lhp	10588	30093	AUM	5	1871821	Daniels, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871821	Fr	OF	16	0		0.000	0.000	0.000	1	1	0			0		0					1				1	
2017	12560	2	vs_lhp	10588	30093	AUM	6	1871822	Pruitt, Landon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871822	Sr	OF	13	0		0.000	0.000	0.000	2	1	0			0		0									1	
2017	12560	2	vs_lhp	10588	30093	AUM	11	1871825	Friesen, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871825	Fr	OF	11	4		0.286	0.444	0.286	0	7	2			2		1	2									
2017	12560	2	vs_lhp	10588	30093	AUM	26	1871861	Brock, Johnathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871861	Fr	C	2	1		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	2	vs_lhp	10588	30123	Academy of Art	4	1765248	Luna, Erick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765248	Sr	INF	51	51		0.378	0.511	0.568	6	37	14	5	1	21		5	10				4	2	1		1	
2017	12560	2	vs_lhp	10588	30123	Academy of Art	27	1765256	Maleski, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765256	Fr	C	51	51		0.265	0.294	0.286	3	49	13	1		14		2	2			1	12		1		4	
2017	12560	2	vs_lhp	10588	30123	Academy of Art	5	1878357	Martin, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878357	Jr	SS	50	49		0.235	0.308	0.353	1	34	8	4		12		6	1	3	1	4	7	1	1		1	
2017	12560	2	vs_lhp	10588	30123	Academy of Art	25	1878364	Bauer, Izac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878364	Jr	OF	50	49		0.323	0.432	0.452	8	31	10	4		14		4	5	1			5	1	1			
2017	12560	2	vs_lhp	10588	30123	Academy of Art	21	1765254	Villanueva, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765254	So	3B	43	42		0.435	0.458	0.609	2	23	10	1		14	1	4	1				3		1			
2017	12560	2	vs_lhp	10588	30123	Academy of Art	28	1878365	Reichel, Marciano	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878365	Jr	C	41	38		0.208	0.367	0.250	4	24	5	1		6		0	5	1		1	12					
2017	12560	2	vs_lhp	10588	30123	Academy of Art	2	1765246	Jones, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765246	Sr	OF	40	34		0.074	0.212	0.074	1	27	2			2		1	5		1	2	7		1		1	
2017	12560	2	vs_lhp	10588	30123	Academy of Art	8	1878359	Ray, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878359	Jr	OF	36	33		0.217	0.280	0.217	0	23	5			5		3	2				5					
2017	12560	2	vs_lhp	10588	30123	Academy of Art	1	1765245	Dawson, Taj	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765245	So	OF	35	12		0.250	0.250	0.375	2	8	2	1		3		0					3				1	
2017	12560	2	vs_lhp	10588	30123	Academy of Art	24	1878363	McGraw, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878363	Jr	OF	32	23		0.188	0.316	0.188	3	16	3			3		1	3			1	1	1				
2017	12560	2	vs_lhp	10588	30123	Academy of Art	20	1878367	Murphy, Jackson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878367	Jr	OF	31	28		0.190	0.346	0.381	3	21	4	1		8	1	2	5				9				2	
2017	12560	2	vs_lhp	10588	30123	Academy of Art	13	1878361	Harry, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878361	Jr	C	30	15		0.400	0.400	0.467	0	15	6	1		7		3					1					
2017	12560	2	vs_lhp	10588	30123	Academy of Art	3	1878369	Fernandez, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878369	Jr	P	28	24		0.278	0.333	0.278	2	18	5			5		1	1	1	1		7					
2017	12560	2	vs_lhp	10588	30123	Academy of Art	7	1878358	Mauchline, Brennan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878358	Jr	INF	20	14		0.118	0.286	0.118	0	17	2			2		0	4				10	1				
2017	12560	2	vs_lhp	10588	30123	Academy of Art	6	1652666	Barragan, Jacoby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1652666	Jr	OF	11	0		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	2	vs_lhp	10588	929	Adams St.	21	1762427	Weidner, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1762427	Sr	SS	46	44		0.355	0.417	0.581	6	31	11	4		18	1	7	4		1		5				1	
2017	12560	2	vs_lhp	10588	929	Adams St.	5	1762422	Mares, Thomaslee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1762422	Sr	SS	45	43		0.346	0.393	0.538	5	26	9	3	1	14		6	2			2		2			4	
2017	12560	2	vs_lhp	10588	929	Adams St.	24	1539832	Garmendia, Marco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1539832	Sr	3B	44	42		0.370	0.455	0.519	7	27	10	2	1	14		6	5		1		3				1	
2017	12560	2	vs_lhp	10588	929	Adams St.	18	1877466	Kachel, Dustin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877466	Jr	OF	44	42		0.286	0.375	0.393	5	28	8			11	1	3	4				3	1			2	
2017	12560	2	vs_lhp	10588	929	Adams St.	9	1762423	Downs, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1762423	Sr	C	39	34		0.286	0.348	0.286	5	21	6			6		0	1	1		1	2	1	1		1	
2017	12560	2	vs_lhp	10588	929	Adams St.	15	1877464	Niemi, Ryne	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877464	Jr	OF	39	35		0.286	0.474	0.357	4	14	4	1		5		3	4	1		1	3					
2017	12560	2	vs_lhp	10588	929	Adams St.	8	1877461	Hill, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877461	Sr	OF	37	27		0.400	0.464	0.560	7	25	10	4		14		4		3		1	6		1		3	
2017	12560	2	vs_lhp	10588	929	Adams St.	2	1877458	Hildebrandt, Erik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877458	Fr	SS	37	17		0.353	0.353	0.529	3	17	6			9	1	1					2					
2017	12560	2	vs_lhp	10588	929	Adams St.	35	1762430	Denovellis, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1762430	Sr	3B	36	23		0.118	0.211	0.118	1	17	2			2		1	2				5	1				
2017	12560	2	vs_lhp	10588	929	Adams St.	33	1642808	April, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1642808	Sr	C	28	24		0.294	0.400	0.294	1	17	5			5		0	3			1	1					
2017	12560	2	vs_lhp	10588	929	Adams St.	38	1877472	Templin, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877472	Jr	1B	27	19		0.417	0.417	0.917	3	12	5			11	2	6				1	1	1				
2017	12560	2	vs_lhp	10588	929	Adams St.	41	1889948	Stanich, Tony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889948	Jr	1B	27	19		0.174	0.269	0.261	2	23	4	2		6		5	2	1		1	1	3				
2017	12560	2	vs_lhp	10588	929	Adams St.	34	1877471	Huffaker, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877471	So	OF	27	22		0.200	0.294	0.267	2	15	3	1		4		2	1	1		2	1	1			1	
2017	12560	2	vs_lhp	10588	929	Adams St.	42	1877474	Morain, Sawyer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877474	Jr	1B	25	16		0.000	0.000	0.000	0	3	0			0		0					1					
2017	12560	2	vs_lhp	10588	929	Adams St.	10	1556703	Bybee, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1556703	Sr	INF	22	5		0.200	0.429	0.800	1	5	1			4	1	1	2				1	1				
2017	12560	2	vs_lhp	10588	929	Adams St.	48	1762433	Munford, Mason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1762433	Sr	P	14	0		0.000	0.000	0.000	0	1	0			0		0					1					
2017	12560	2	vs_lhp	10588	929	Adams St.	47	1877475	Guillory, Codi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877475	Jr	C	8	0		0.200	0.200	0.200	1	5	1			1		1					2					
2017	12560	2	vs_lhp	10588	929	Adams St.	32	1877470	West, Gregory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877470	Jr	C	3	0		0.000	0.667	0.000	0	1	0			0		0	2				1					
2017	12560	2	vs_lhp	10588	929	Adams St.	32	1896843	Brown, B.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1896843	Fr	DH	3	1		1.000	1.000	4.000	1	1	1			4	1	2										
2017	12560	2	vs_lhp	10588	929	Adams St.	12	1896904	Torres, A.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1896904	Fr	2B	2	1		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	2	vs_lhp	10588	3	Adelphi	18	1653697	Withers, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653697	Jr	INF	48	48		0.314	0.419	0.314	8	35	11			11		7	6	1	1		2		1		3	
2017	12560	2	vs_lhp	10588	3	Adelphi	26	1537989	Hassell, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1537989	Sr	OF	47	46		0.464	0.515	0.536	6	28	13	2		15		5	3	1	1		3				2	
2017	12560	2	vs_lhp	10588	3	Adelphi	10	1771381	Malm, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771381	So	SS	47	45		0.406	0.429	0.562	7	32	13	3	1	18		6	2		1	1	4					
2017	12560	2	vs_lhp	10588	3	Adelphi	9	1537995	Vani, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1537995	Sr	INF	47	43		0.312	0.450	0.531	6	32	10	2	1	17	1	6	7	1			2		1		2	
2017	12560	2	vs_lhp	10588	3	Adelphi	55	1771392	Morse, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771392	So	OF	46	41		0.276	0.382	0.517	9	29	8	1		15	2	6	3	2			4	1			1	
2017	12560	2	vs_lhp	10588	3	Adelphi	7	1537992	Stack, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1537992	Sr	INF	45	40		0.208	0.269	0.208	3	24	5			5		5	2			1	4				1	
2017	12560	2	vs_lhp	10588	3	Adelphi	2	1771379	Cattani, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771379	So	OF	40	35		0.273	0.306	0.303	6	33	9	1		10		5	2		1	2	7	1				
2017	12560	2	vs_lhp	10588	3	Adelphi	6	1653690	Cassara, Kory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653690	Jr	C	38	30		0.158	0.261	0.316	4	19	3	1	1	6		3	3		1		5					
2017	12560	2	vs_lhp	10588	3	Adelphi	14	1537972	Levinson, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1537972	Sr	INF	35	35		0.176	0.300	0.235	4	17	3	1		4		0	2	1		2	7	1				
2017	12560	2	vs_lhp	10588	3	Adelphi	49	1771391	Columbo, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771391	So	1B	25	19		0.250	0.333	0.250	1	8	2			2		0	1				2					
2017	12560	2	vs_lhp	10588	3	Adelphi	41	1653705	Warshefskie, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653705	Jr	C	23	10		0.375	0.333	0.500	2	8	3	1		4		1			1		1		1			
2017	12560	2	vs_lhp	10588	3	Adelphi	8	1771380	Iadevaia, Jonathon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771380	So	OF	22	14		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	2	vs_lhp	10588	3	Adelphi	23	1890343	Becker, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1890343	Fr	INF	20	5		0.167	0.286	0.333	1	6	1	1		2		2	1				2					
2017	12560	2	vs_lhp	10588	3	Adelphi	12	1890341	Cicileo, Lawrence	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1890341	Fr	OF	19	7		0.167	0.167	0.167	1	6	1			1		0					3					
2017	12560	2	vs_lhp	10588	3	Adelphi	21	1653698	Orologio, Camden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653698	Jr	1B	15	8		0.286	0.375	0.714	3	7	2			5	1	4	1				1					
2017	12560	2	vs_lhp	10588	3	Adelphi	19	1537987	Ceparano, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1537987	Sr	P	12	1		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	2	vs_lhp	10588	3	Adelphi	17	1779110	Milo, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1779110	So	2B	9	1		1.000	1.000	2.000	1	1	1	1		2		0		1								
2017	12560	2	vs_lhp	10588	3	Adelphi	13	1890342	Bouchard, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1890342	Fr	INF	4	0			1.000		0	0	0			0		0	1									
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	4	1868415	Ware, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868415	Sr	OF	50	49		0.209	0.271	0.279	7	43	9			12	1	5	2	2	1		8				1	
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	20	1763334	Hackett, Wright	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1763334	Sr	OF	50	47		0.324	0.359	0.405	6	37	12	3		15		4	1	1			10	1			2	
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	7	1638298	Rhodes, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1638298	Jr	OF	49	49		0.200	0.396	0.275	9	40	8			11	1	5	11	2			14	1			1	
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	2	1868413	Burns, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868413	Jr	INF	48	48		0.270	0.325	0.378	1	37	10	2	1	14		5	2	1		2	4	1			2	
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	1	1868416	Copeland, Jay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868416	Jr	INF	48	45		0.367	0.441	0.433	6	30	11		1	13		4	3	1			2	2	1		1	
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	6	1538057	Walden, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1538057	Jr	C	42	42		0.306	0.359	0.500	5	36	11	1		18	2	7	3				10				2	
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	44	1538067	Mathis, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1538067	Sr	1B	36	35		0.267	0.353	0.300	2	30	8	1		9		4	2	2			4	1				
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	12	1868417	Ramsey, Nolan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868417	So	INF	34	30		0.190	0.261	0.190	4	21	4			4		1		2			7	1	1			
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	18	1868420	Cleveland, Lance	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868420	Jr	INF	34	27		0.312	0.421	0.312	3	16	5			5		4	2	1		1	4					
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	3	1868419	Duvall, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868419	Fr	INF	30	22		0.238	0.304	0.333	3	21	5	2		7		2	2			1	2				1	
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	19	1868421	Bedingfield, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868421	Jr	INF	20	15		0.357	0.400	0.643	3	14	5	1		9	1	7		1			4				1	
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	43	1422622	Giegling, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1422622	Sr	C	18	14		0.143	0.333	0.143	2	7	1			1		1	2				2					
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	9	1763325	Anderson, Wes	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1763325	Fr	INF	16	13		0.000	0.286	0.000	2	5	0			0		1	1	1		1		1				
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	28	1763336	Richardson, Seth	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1763336	Fr	OF	15	1		0.667	0.667	0.667	3	3	2			2		0									1	
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	42	1638313	Seemann, Robby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1638313	Jr	C	13	5		0.273	0.333	0.273	2	11	3			3		3	1				1					
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	5	1763323	Price, Cory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1763323	Fr	OF	11	6		0.286	0.286	0.286	1	7	2			2		0					2					
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	21	1638308	Moore, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1638308	So	P	11	0		0.500	0.625	1.000	3	4	2		1	4		1	3		1		1	1				
2017	12560	2	vs_lhp	10588	10	Ala.-Huntsville	16	1763329	Hollingworth, Drake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1763329	Fr	C	8	2		0.333	0.333	0.333	1	3	1			1		1					1					
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	8	1878379	Roulhac, Chasen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878379	N/A	SS	49	49		0.478	0.556	0.565	8	23	11	2		13		5	3	1		1	4	1				
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	13	1764387	Smith, Theodore	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1764387	Jr	OF	47	43		0.360	0.448	0.480	4	25	9	1	1	12		3	3	1					1		2	
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	20	1764386	Wimbish, Kelvin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1764386	So	INF	46	43		0.280	0.357	0.360	2	25	7	2		9		9	3			3		2	1		1	
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	23	1878381	McClendon, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878381	N/A	1B	44	44		0.273	0.385	0.273	3	22	6			6		1	4			1	6				2	
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	17	1764399	Griggs, Nicolas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1764399	Sr	INF	43	42		0.238	0.360	0.286	2	21	5	1		6		4	3	1			5					
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	4	1764372	Dodson-Williams, Quantico	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1764372	So	INF	38	33		0.353	0.368	0.647	4	17	6		1	11	1	3	1		1		3		1		1	
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	11	1878383	Feagans, Robbie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878383	N/A	C	38	37		0.217	0.217	0.304	2	23	5	2		7		2					5	1				
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	16	1441848	Galan, Jonatan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1441848	Sr	C	35	28		0.500	0.529	0.625	3	16	8	2		10		1	1				2				2	
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	1	1878384	Cirullo, Jonathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878384	N/A	CF	32	18		0.333	0.333	0.417	4	12	4	1		5		2				2	1					
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	7	1878387	Hyde, Lawrence	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878387	N/A	P	31	21		0.000	0.111	0.000	1	8	0			0		1	1			1	2					
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	31	1878382	Greenstein, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878382	N/A	DH	27	11		0.200	0.200	0.200	0	5	1			1		1					3					
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	3	1547895	Prather, Bryant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1547895	Sr	OF	25	19		0.000	0.091	0.000	1	10	0			0		0	1			1	3				1	
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	24	1658190	Worthy,	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1658190	Fr	2B	23	11		0.333	0.333	0.500	2	6	2	1		3		0				1	3					
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	21	1544454	Arrington, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1544454	Fr	RF	22	19		0.200	0.200	0.200	0	10	2			2		0					4					
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	25	1883939	Setter, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1883939	Fr	3B	19	13		0.500	0.600	0.500	0	4	2			2		0		1								
2017	12560	2	vs_lhp	10588	13	Albany St. (GA)	5	1878380	Eichelberger, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878380	N/A	3B	11	5		0.000	0.000	0.000	0	1	0			0		0										
