year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11320	4	Adrian	-	Totals	-	-	-	-	1,100	480	86	0.948	 	9	28	19	33	 
2013	11320	4	Adrian	-	Opponent Totals	-	-	-	-	1,080	447	84	0.948	1	16	55	14	27	 
2013	11320	2798	Albertus Magnus	-	Totals	-	-	-	-	669	316	59	0.943	 	2	47	14	34	 
2013	11320	2798	Albertus Magnus	-	Opponent Totals	-	-	-	-	685	247	48	0.951	 	6	33	9	42	 
2013	11320	15	Albion	-	Totals	-	-	-	-	838	329	85	0.932	 	8	69	7	26	 
2013	11320	15	Albion	-	Opponent Totals	-	-	-	-	852	331	63	0.949	 	11	77	10	24	 
2013	11320	16	Albright	-	Totals	-	-	-	-	778	366	86	0.930	1	17	75	18	40	 
2013	11320	16	Albright	-	Opponent Totals	-	-	-	-	792	310	55	0.952	2	13	35	9	20	 
2013	11320	19	Allegheny	-	Totals	-	-	-	-	1,003	459	56	0.963	 	6	51	13	48	 
2013	11320	19	Allegheny	-	Opponent Totals	-	-	-	-	980	418	61	0.958	 	5	58	24	35	 
2013	11320	21	Alma	-	Totals	-	-	-	-	771	301	74	0.935	 	10	58	12	14	 
2013	11320	21	Alma	-	Opponent Totals	-	-	-	-	777	382	50	0.959	 	4	56	12	22	 
2013	11320	938	Alvernia	-	Totals	-	-	-	-	1,074	416	68	0.956	 	12	56	16	18	 
2013	11320	938	Alvernia	-	Opponent Totals	-	-	-	-	1,033	415	97	0.937	2	9	87	21	35	 
2013	11320	24	Amherst	-	Totals	-	-	-	-	979	454	56	0.962	 	6	55	14	32	 
2013	11320	24	Amherst	-	Opponent Totals	-	-	-	-	964	448	70	0.953	 	12	85	23	46	 
2013	11320	939	Anderson (IN)	-	Totals	-	-	-	-	1,100	427	73	0.954	1	13	67	26	32	 
2013	11320	939	Anderson (IN)	-	Opponent Totals	-	-	-	-	1,095	460	73	0.955	 	7	32	14	37	 
2013	11320	26	Anna Maria	-	Totals	-	-	-	-	733	291	61	0.944	 	7	44	16	22	 
2013	11320	26	Anna Maria	-	Opponent Totals	-	-	-	-	749	343	55	0.952	 	7	49	19	28	 
2013	11320	966	Arcadia	-	Totals	-	-	-	-	1,031	421	69	0.955	 	5	60	19	29	 
2013	11320	966	Arcadia	-	Opponent Totals	-	-	-	-	1,024	432	86	0.944	 	1	40	17	30	 
2013	11320	38	Augsburg	-	Totals	-	-	-	-	833	373	53	0.958	3	5	33	14	26	 
2013	11320	38	Augsburg	-	Opponent Totals	-	-	-	-	820	402	61	0.952	2	6	50	14	30	 
2013	11320	40	Augustana (IL)	-	Totals	-	-	-	-	1,161	496	64	0.963	1	14	43	13	37	1
2013	11320	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	1,124	462	95	0.943	 	15	47	13	22	1
2013	11320	42	Aurora	-	Totals	-	-	-	-	981	401	74	0.949	 	18	36	22	28	 
2013	11320	42	Aurora	-	Opponent Totals	-	-	-	-	970	406	76	0.948	 	17	67	19	28	 
2013	11320	953	Austin	-	Totals	-	-	-	-	1,007	406	90	0.940	1	37	98	36	54	 
2013	11320	953	Austin	-	Opponent Totals	-	-	-	-	1,031	391	64	0.957	 	19	50	20	57	 
2013	11320	44	Averett	-	Totals	-	-	-	-	1,055	444	74	0.953	1	4	33	24	45	 
2013	11320	44	Averett	-	Opponent Totals	-	-	-	-	1,039	449	78	0.950	 	10	61	23	39	 
2013	11320	45	Babson	-	Totals	-	-	-	-	1,028	435	71	0.954	 	7	43	17	37	 
2013	11320	45	Babson	-	Opponent Totals	-	-	-	-	1,018	426	71	0.953	3	15	80	29	25	 
2013	11320	46	Baldwin Wallace	-	Totals	-	-	-	-	967	393	72	0.950	1	8	46	26	32	 
2013	11320	46	Baldwin Wallace	-	Opponent Totals	-	-	-	-	962	402	84	0.942	 	14	106	28	23	 
2013	11320	962	Bard	-	Totals	-	-	-	-	502	227	63	0.920	1	19	84	19	25	 
2013	11320	962	Bard	-	Opponent Totals	-	-	-	-	510	209	39	0.949	 	10	30	15	19	 
2013	11320	58	Baruch	-	Totals	-	-	-	-	927	436	70	0.951	 	17	106	14	29	 
2013	11320	58	Baruch	-	Opponent Totals	-	-	-	-	930	385	79	0.943	 	16	92	28	30	 
2013	11320	50	Bates	-	Totals	-	-	-	-	879	396	62	0.954	 	9	63	12	71	 
2013	11320	50	Bates	-	Opponent Totals	-	-	-	-	889	381	60	0.955	 	7	30	18	38	 
2013	11320	26107	Becker	-	Totals	-	-	-	-	877	356	91	0.931	 	13	90	14	27	 
2013	11320	26107	Becker	-	Opponent Totals	-	-	-	-	905	397	70	0.949	1	6	85	31	36	 
2013	11320	53	Beloit	-	Totals	-	-	-	-	794	329	64	0.946	1	6	65	5	24	 
2013	11320	53	Beloit	-	Opponent Totals	-	-	-	-	804	352	47	0.961	 	4	36	12	25	 
2013	11320	296	Benedictine (IL)	-	Totals	-	-	-	-	1,135	503	75	0.956	1	17	35	20	36	1
2013	11320	296	Benedictine (IL)	-	Opponent Totals	-	-	-	-	1,107	436	89	0.945	 	14	73	15	31	 
2013	11320	973	Berry	-	Totals	-	-	-	-	1,038	429	110	0.930	 	13	86	14	42	 
2013	11320	973	Berry	-	Opponent Totals	-	-	-	-	1,051	532	82	0.951	2	13	92	20	63	 
2013	11320	59	Bethany (WV)	-	Totals	-	-	-	-	877	355	65	0.950	 	9	61	21	29	 
2013	11320	59	Bethany (WV)	-	Opponent Totals	-	-	-	-	894	426	67	0.952	 	3	29	12	42	 
2013	11320	30038	Bethany Lutheran	-	Totals	-	-	-	-	748	306	56	0.950	 	6	40	11	17	 
2013	11320	30038	Bethany Lutheran	-	Opponent Totals	-	-	-	-	746	304	56	0.949	 	11	26	11	18	 
2013	11320	60	Bethel (MN)	-	Totals	-	-	-	-	832	408	56	0.957	1	6	41	7	27	 
2013	11320	60	Bethel (MN)	-	Opponent Totals	-	-	-	-	817	338	58	0.952	 	10	32	7	28	1
2013	11320	28593	Birmingham-So.	-	Totals	-	-	-	-	1,160	501	78	0.955	 	6	67	20	85	 
2013	11320	28593	Birmingham-So.	-	Opponent Totals	-	-	-	-	1,132	471	90	0.947	 	15	61	17	73	 
2013	11320	64	Blackburn	-	Totals	-	-	-	-	831	334	63	0.949	1	6	69	13	30	 
2013	11320	64	Blackburn	-	Opponent Totals	-	-	-	-	848	403	60	0.954	1	7	77	22	39	 
2013	11320	987	Bluffton	-	Totals	-	-	-	-	984	412	64	0.956	 	5	40	17	29	 
2013	11320	987	Bluffton	-	Opponent Totals	-	-	-	-	970	342	87	0.938	4	6	25	9	27	 
2013	11320	69	Bowdoin	-	Totals	-	-	-	-	903	340	56	0.957	 	8	37	11	21	 
2013	11320	69	Bowdoin	-	Opponent Totals	-	-	-	-	889	408	59	0.956	 	10	76	10	51	 
2013	11320	73	Brandeis	-	Totals	-	-	-	-	903	418	71	0.949	 	10	60	12	21	1
2013	11320	73	Brandeis	-	Opponent Totals	-	-	-	-	895	429	58	0.958	2	6	22	9	35	 
2013	11320	75	Bridgewater (VA)	-	Totals	-	-	-	-	1,239	530	75	0.959	1	8	53	29	64	 
2013	11320	75	Bridgewater (VA)	-	Opponent Totals	-	-	-	-	1,210	488	83	0.953	 	15	72	20	55	 
2013	11320	76	Bridgewater St.	-	Totals	-	-	-	-	799	335	48	0.959	1	7	52	7	27	 
2013	11320	76	Bridgewater St.	-	Opponent Totals	-	-	-	-	801	359	47	0.961	 	6	47	14	27	 
2013	11320	78	Brockport	-	Totals	-	-	-	-	972	463	53	0.964	 	3	31	23	33	 
2013	11320	78	Brockport	-	Opponent Totals	-	-	-	-	966	404	60	0.958	1	10	47	21	25	 
2013	11320	84	Buena Vista	-	Totals	-	-	-	-	1,033	424	63	0.959	1	9	35	16	33	 
2013	11320	84	Buena Vista	-	Opponent Totals	-	-	-	-	1,023	440	65	38.313	 	5	43	17	43	 
2013	11320	480	CCNY	-	Totals	-	-	-	-	727	291	119	0.895	 	6	146	3	14	 
2013	11320	480	CCNY	-	Opponent Totals	-	-	-	-	765	295	62	0.945	 	13	50	17	29	 
2013	11320	1305	Cairn	-	Totals	-	-	-	-	934	358	97	0.930	 	23	105	21	21	 
2013	11320	1305	Cairn	-	Opponent Totals	-	-	-	-	957	387	71	0.950	1	28	70	15	19	 
2013	11320	105	Cal Lutheran	-	Totals	-	-	-	-	1,152	522	63	0.964	 	10	41	25	54	 
2013	11320	105	Cal Lutheran	-	Opponent Totals	-	-	-	-	1,109	448	87	0.947	 	21	60	20	81	 
2013	11320	89	Caltech	-	Totals	-	-	-	-	704	239	85	0.917	 	14	63	15	17	 
2013	11320	89	Caltech	-	Opponent Totals	-	-	-	-	734	297	36	0.966	1	7	30	12	40	 
2013	11320	114	Calvin	-	Totals	-	-	-	-	889	405	66	0.951	 	9	51	10	16	 
2013	11320	114	Calvin	-	Opponent Totals	-	-	-	-	905	368	72	0.946	 	9	59	15	26	 
2013	11320	117	Capital	-	Totals	-	-	-	-	939	436	50	0.965	 	5	43	19	40	1
2013	11320	117	Capital	-	Opponent Totals	-	-	-	-	941	371	39	0.971	 	10	60	7	36	 
2013	11320	118	Carleton	-	Totals	-	-	-	-	819	356	63	0.949	2	8	19	20	43	 
2013	11320	118	Carleton	-	Opponent Totals	-	-	-	-	820	333	69	0.944	 	10	29	15	52	 
2013	11320	120	Carroll (WI)	-	Totals	-	-	-	-	830	312	75	0.938	 	7	56	14	19	 
2013	11320	120	Carroll (WI)	-	Opponent Totals	-	-	-	-	830	357	62	0.950	 	9	67	15	26	 
2013	11320	121	Carthage	-	Totals	-	-	-	-	982	439	44	0.970	 	14	34	16	32	 
2013	11320	121	Carthage	-	Opponent Totals	-	-	-	-	992	477	49	0.968	 	13	27	11	42	 
2013	11320	122	Case	-	Totals	-	-	-	-	1,098	487	58	0.965	 	7	24	19	41	 
2013	11320	122	Case	-	Opponent Totals	-	-	-	-	1,089	456	78	0.952	 	7	30	16	43	 
2013	11320	123	Castleton	-	Totals	-	-	-	-	974	461	55	0.963	1	8	49	16	85	1
2013	11320	123	Castleton	-	Opponent Totals	-	-	-	-	963	478	76	0.950	 	15	99	34	61	 
2013	11320	124	Catholic	-	Totals	-	-	-	-	1,077	475	86	0.947	 	3	36	23	35	 
2013	11320	124	Catholic	-	Opponent Totals	-	-	-	-	1,050	469	75	0.953	 	9	55	24	35	 
2013	11320	23624	Cazenovia	-	Totals	-	-	-	-	774	298	97	0.917	 	21	99	13	20	 
2013	11320	23624	Cazenovia	-	Opponent Totals	-	-	-	-	795	331	72	0.940	 	14	32	10	29	 
2013	11320	125	Centenary (LA)	-	Totals	-	-	-	-	1,035	431	71	0.954	1	11	35	20	32	 
2013	11320	125	Centenary (LA)	-	Opponent Totals	-	-	-	-	1,008	401	94	0.937	1	23	78	30	33	 
2013	11320	12884	Centenary (NJ)	-	Totals	-	-	-	-	942	419	71	0.950	1	13	77	25	31	 
2013	11320	12884	Centenary (NJ)	-	Opponent Totals	-	-	-	-	932	378	50	0.963	 	15	34	14	17	 
2013	11320	126	Central (IA)	-	Totals	-	-	-	-	999	447	75	0.951	 	12	48	13	44	 
2013	11320	126	Central (IA)	-	Opponent Totals	-	-	-	-	991	441	69	0.954	 	10	47	14	58	 
2013	11320	132	Centre	-	Totals	-	-	-	-	928	413	67	0.952	1	21	57	29	37	 
2013	11320	132	Centre	-	Opponent Totals	-	-	-	-	942	421	70	0.951	 	7	66	18	39	 
2013	11320	134	Chapman	-	Totals	-	-	-	-	1,003	441	60	0.960	1	7	52	20	34	 
2013	11320	134	Chapman	-	Opponent Totals	-	-	-	-	1,006	465	80	0.948	 	5	41	16	29	 
2013	11320	137	Chicago	-	Totals	-	-	-	-	835	389	64	0.950	 	10	58	11	32	 
2013	11320	137	Chicago	-	Opponent Totals	-	-	-	-	833	343	67	0.946	1	8	28	12	16	 
2013	11320	139	Chris. Newport	-	Totals	-	-	-	-	1,114	405	61	0.961	1	11	66	19	26	 
2013	11320	139	Chris. Newport	-	Opponent Totals	-	-	-	-	1,087	433	66	0.958	 	14	52	17	40	 
2013	11320	142	Claremont-M-S	-	Totals	-	-	-	-	908	401	62	0.955	3	9	74	21	64	 
2013	11320	142	Claremont-M-S	-	Opponent Totals	-	-	-	-	932	377	60	0.956	 	4	38	16	44	 
2013	11320	145	Clark (MA)	-	Totals	-	-	-	-	805	347	65	0.947	1	19	55	20	12	1
