year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11620	2	30123	Academy of Art	18	1425753	Marchini, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1425753	So	OF	48	48	48	159	6	2	0.988	 	 	 	 	1	 
2014	11620	2	30123	Academy of Art	12	1425750	Brackenridge, Lyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1425750	Sr	INF	46	46	46	83	101	6	0.968	 	 	 	 	22	 
2014	11620	2	30123	Academy of Art	6	1539896	Thomas, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1539896	Jr	SS	46	46	46	82	108	19	0.909	 	 	 	 	16	 
2014	11620	2	30123	Academy of Art	26	1539902	Skinner, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1539902	Jr	INF	45	42	45	329	22	6	0.983	 	 	 	 	24	 
2014	11620	2	30123	Academy of Art	15	1425752	Ramirez, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1425752	Sr	INF	44	41	44	42	35	7	0.917	 	 	 	 	5	 
2014	11620	2	30123	Academy of Art	16	1539903	Cavestany, Chucky	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1539903	Sr	C	39	36	39	122	28	8	0.949	 	5	49	18	 	 
2014	11620	2	30123	Academy of Art	17	1539898	Brady, Maclane	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1539898	Jr	P	39	27	39	66	6	5	0.935	 	 	12	1	1	 
2014	11620	2	30123	Academy of Art	21	1539900	Gutierrez, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1539900	Fr	OF	37	30	37	60	3	7	0.900	 	 	 	 	 	 
2014	11620	2	30123	Academy of Art	3	1539893	Robertson, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1539893	Jr	OF	34	30	34	69	5	3	0.961	 	 	 	 	1	 
2014	11620	2	30123	Academy of Art	23	1425756	Redhead, Dante	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1425756	Sr	INF	33	30	33	8	11	6	0.760	 	 	 	 	 	 
