year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs	era	ip	h	r	er	bb	so	sho	bf	p-oab	d-a	t-a	hr-a	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2016	12360	3	vs_rhb	10559	19	Allegheny	27	1662755	Wagner, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1662755	So	P	33	30				0.00	2.0		4	0	0	0	1		9	9													2	2				1
2016	12360	3	vs_rhb	10559	19	Allegheny	40	1543893	Orr, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543893	Jr	C	24	24				0.00	10.6		13	0	0	8	12		58	48	1			2									12	11				7
2016	12360	3	vs_rhb	10559	19	Allegheny	44	1543895	Beaumont, Shea	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543895	Jr	1B	22	15				0.00	0.1		2	0	0	2	0		5	3				1										1				
2016	12360	3	vs_rhb	10559	19	Allegheny	21	1662759	Perry, Cy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1662759	So	INF	14	1				0.00	7.8		12	0	0	5	7		47	39	4					1							11	8				2
2016	12360	3	vs_rhb	10559	19	Allegheny	19	1766541	Nagel, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766541	Fr	P	13	1				0.00	12.0		23	0	0	6	8		64	55	3		1	2			0						13	12				2
2016	12360	3	vs_rhb	10559	19	Allegheny	15	1543882	Julian, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543882	Jr	P	13	6				0.00	19.4		28	0	0	7	13		97	85	3	1		1	1	2	0						24	20				5
2016	12360	3	vs_rhb	10559	19	Allegheny	31	1543888	Boyer, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543888	Jr	P	12	9				0.00	36.9		31	0	0	9	50		163	146	7			2		3	0						26	36				12
2016	12360	3	vs_rhb	10559	19	Allegheny	7	1766536	Sibiga, Wyatt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766536	Fr	P	11	8				0.00	44.8		38	0	0	13	31		195	174	9	1		1	7	6	0						66	38				11
2016	12360	3	vs_rhb	10559	19	Allegheny	23	1431298	Smith, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1431298	Sr	P	10	0				0.00	8.9		12	0	0	4	6		48	43	2	1				1							15	10				4
2016	12360	3	vs_rhb	10559	19	Allegheny	38	1662756	O'Connell, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1662756	So	P	7	3				0.00	6.5		11	0	0	6	4		42	30	2				2	4	0						6	11				1
2016	12360	3	vs_rhb	10559	19	Allegheny	34	1662760	DiBucci, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1662760	So	P	7	0				0.00	2.7		8	0	0	2	4		23	21	2	1			1		0						2	6				3
2016	12360	3	vs_rhb	10559	19	Allegheny	7	1543894	Stascak, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543894	Jr	P	6	0				0.00	3.3		3	0	0	2	3		18	16	1												5	3				3
2016	12360	3	vs_rhb	10559	19	Allegheny	30	1543885	Keenan, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543885	Jr	P	5	3				0.00	12.4		14	0	0	5	10		63	55	3				1	3							16	12				2
2016	12360	3	vs_rhb	10559	19	Allegheny	24	1662762	Coon, Clay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1662762	So	P	3	0				0.00	1.1		3	0	0	1	0		8	7		1											2	2				
2016	12360	3	vs_rhb	10559	19	Allegheny	22	1662753	Neamon, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1662753	So	P	2	0				0.00	0.1		2	0	0	0	0		3	3													1					
2016	12360	3	vs_rhb	10559	21	Alma	19	1443452	Ordiway, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1443452	Sr	P	19	0				0.00	3.4		4	0	0	0	3		16	16	1		1				0						3	6				
2016	12360	3	vs_rhb	10559	21	Alma	4	1552516	Valasek, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1552516	Jr	P	12	12				0.00	10.1		5	0	0	2	11		36	31	1	1	1			1							6	11				2
2016	12360	3	vs_rhb	10559	21	Alma	33	1443454	Launstein, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1443454	Sr	P	12	9				0.00	14.1		12	0	0	8	17		67	57	1	1			1	1							14	11				6
2016	12360	3	vs_rhb	10559	21	Alma	13	1667537	Frontzak, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1667537	So	P	11	0				0.00	2.2		3	0	0	3	0		17	13													4	4				
2016	12360	3	vs_rhb	10559	21	Alma	35	1552505	Mallory, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1552505	Jr	P	10	1				0.00	3.0		5	0	0	1	0		14	13	2												5	3				
2016	12360	3	vs_rhb	10559	21	Alma	27	1446651	Nash, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1446651	Sr	P	9	9				0.00	8.0		5	0	0	4	3		31	25					1								14	4				3
2016	12360	3	vs_rhb	10559	21	Alma	23	1776306	O'Keefe, Bailey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1776306	Fr	P	5	1				0.00	4.1		3	0	0	1	0		17	15		1			2								2	10				
2016	12360	3	vs_rhb	10559	21	Alma	26	1776307	Masters, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1776307	Fr	P	4	0				0.00	0.4		3	0	0	1	2		10	9	2			1									1	1				
2016	12360	3	vs_rhb	10559	938	Alvernia	16	1774702	Catchmark, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774702	Fr	INF	27	26				0.00	32.6		36	0	0	8	37		150	136	8	2		1	1	3	0						39	22				10
2016	12360	3	vs_rhb	10559	938	Alvernia	43	1446027	Marotta, Louis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1446027	Sr	P	18	0				0.00	2.7		3	0	0	4	3		19	14													4	5				3
2016	12360	3	vs_rhb	10559	938	Alvernia	35	1774704	Landy, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774704	Fr	P	15	0				0.00	9.1		10	0	0	3	5		46	42						1							14	13				2
2016	12360	3	vs_rhb	10559	938	Alvernia	6	1559647	Baglivo, Antonio	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1559647	Jr	P	14	1				0.00	5.0		3	0	0	2	7		27	24	1												8	7				3
2016	12360	3	vs_rhb	10559	938	Alvernia	34	1780395	Malik, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780395	Fr	P	11	10				0.00	29.1		31	0	0	5	21		129	120	7				4	2	0						28	39				6
2016	12360	3	vs_rhb	10559	938	Alvernia	15	1443375	Backlund, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1443375	Sr	P	11	10				0.00	32.3		31	0	0	8	19		138	123	7		2		1	2	0						43	28				4
2016	12360	3	vs_rhb	10559	938	Alvernia	48	1780400	Young, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780400	Jr	P	10	0				0.00	7.8		10	0	0	3	3		39	32					2	2	0						14	5				
2016	12360	3	vs_rhb	10559	938	Alvernia	20	1556743	Sheekey, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1556743	Jr	P	9	8				0.00	27.5		38	0	0	12	26		130	117	5	1		3	1		1						33	18				3
2016	12360	3	vs_rhb	10559	938	Alvernia	29	1448599	Osgoodby, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1448599	Sr	P	8	0				0.00	1.5		4	0	0	1	2		14	13	1				1								2	3				2
2016	12360	3	vs_rhb	10559	938	Alvernia	23	1667819	Carfrey, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1667819	So	P	7	2				0.00	14.3		12	0	0	3	8		61	56	4				1	1	0						16	18				3
2016	12360	3	vs_rhb	10559	938	Alvernia	38	1780397	Richards, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780397	Fr	P	5	0				0.00	3.2		2	0	0	2	2		15	12				1		1	0						4	3				1
2016	12360	3	vs_rhb	10559	938	Alvernia	31	1774705	Marotta, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774705	Fr	P	5	0				0.00	2.1		4	0	0	1	1		12	10	3				2								5	1				1
2016	12360	3	vs_rhb	10559	938	Alvernia	39	1672066	Aleszczyk, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1672066	So	P	1	0				0.00	0.2		0	0	0	0	0		2	2													2					
2016	12360	3	vs_rhb	10559	938	Alvernia	35	1668817	Buffis, Robby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668817	Fr	P	1	0				0.00	0.2		4	0	0	1	0		7	6		1											1	1				
2016	12360	3	vs_rhb	10559	938	Alvernia	40	1782962	Hibbs, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1782962	N/A	P	1	0					0.0		0	0	0	1	0		1	0																		
2016	12360	3	vs_rhb	10559	24	Amherst	17	1557478	Castiglie, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1557478	Jr	P	19	0				0.00	2.2		4	0	0	0	2		12	11	1													5				1
2016	12360	3	vs_rhb	10559	24	Amherst	45	1783268	Ferrero, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783268	N/A	P	16	0				0.00	0.4		3	0	0	1	0		7	5	1						1						1	2				
2016	12360	3	vs_rhb	10559	24	Amherst	35	1557479	Baldi, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1557479	Jr	P	15	0				0.00	2.2		2	0	0	2	0		11	6							0						3	4				
2016	12360	3	vs_rhb	10559	24	Amherst	32	1557480	Long, George	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1557480	Jr	P	14	1				0.00	1.2		4	0	0	1	1		10	9	1				1								1	3				
2016	12360	3	vs_rhb	10559	24	Amherst	51	1670150	Schneider, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1670150	So	P	8	0				0.00	0.1		2	0	0	1	0		5	2	1					1								1				
2016	12360	3	vs_rhb	10559	24	Amherst	31	1782311	Taylo, W.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1782311	N/A	P	8	6				0.00	10.4		9	0	0	4	10		49	42	2			1	1	2							16	7				3
2016	12360	3	vs_rhb	10559	24	Amherst	24	1782750	Vasiliu, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1782750	N/A	P	6	0				0.00	1.4		5	0	0	0	0		10	10													4	1				
2016	12360	3	vs_rhb	10559	24	Amherst	19	1670392	Fischer, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1670392	So	P	5	2				0.00	4.1		6	0	0	4	3		23	17	1				1	1							5	4				
2016	12360	3	vs_rhb	10559	24	Amherst	11	1557473	Pinto, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1557473	Sr	P	5	0				0.00	0.3		1	0	0	2	1		6	4					1								1	1				1
2016	12360	3	vs_rhb	10559	24	Amherst	34	1670147	Anderson, JR	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1670147	So	P	3	0					0.0		1	0	0	0	0		3	1			1	1		2												
2016	12360	3	vs_rhb	10559	24	Amherst	21	1781977	Brown,	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1781977	N/A	P	3	1				0.00	2.1		6	0	0	0	2		13	13					1								2	3				2
2016	12360	3	vs_rhb	10559	24	Amherst	14	1783476	Dow, M.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783476	N/A	P	3	1				0.00	3.0		4	0	0	1	0		14	12	2				2								4	4				
2016	12360	3	vs_rhb	10559	939	Anderson (IN)	35	987205	Will, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=987205	So	1B	25	19				0.00	0.1		2	0	0	0	1		3	3																		
2016	12360	3	vs_rhb	10559	939	Anderson (IN)	13	1523725	Hanzel, Lane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1523725	Jr	P	19	0				0.00	12.7		12	0	0	8	18		64	51					5	1	1						10	14				7
2016	12360	3	vs_rhb	10559	939	Anderson (IN)	16	1644129	Becker, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1644129	So	P	18	0				0.00	7.9		8	0	0	4	10		42	35	3				2	1	0						10	9				5
2016	12360	3	vs_rhb	10559	939	Anderson (IN)	2	1430846	Dotson, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1430846	Sr	P	13	5				0.00	15.4		27	0	0	4	10		81	72	6	3				2	0						28	9				2
2016	12360	3	vs_rhb	10559	939	Anderson (IN)	29	1644133	Howell, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1644133	So	P	12	0				0.00	5.0		7	0	0	3	7		34	28	5					1							6	8				1
