sport_code	year	year_id	division_id	team_id	team_name	team_url
MBA	2014	11620	1	26172	A&M-Corpus Chris	http://stats.ncaa.org/team/26172/11620
MBA	2014	11620	1	2	Abilene Christian	http://stats.ncaa.org/team/2/11620
MBA	2014	11620	1	721	Air Force	http://stats.ncaa.org/team/721/11620
MBA	2014	11620	1	5	Akron	http://stats.ncaa.org/team/5/11620
MBA	2014	11620	1	8	Alabama	http://stats.ncaa.org/team/8/11620
MBA	2014	11620	1	6	Alabama A&M	http://stats.ncaa.org/team/6/11620
MBA	2014	11620	1	7	Alabama St.	http://stats.ncaa.org/team/7/11620
MBA	2014	11620	1	14	Albany (NY)	http://stats.ncaa.org/team/14/11620
MBA	2014	11620	1	17	Alcorn	http://stats.ncaa.org/team/17/11620
MBA	2014	11620	1	27	Appalachian St.	http://stats.ncaa.org/team/27/11620
MBA	2014	11620	1	29	Arizona	http://stats.ncaa.org/team/29/11620
MBA	2014	11620	1	28	Arizona St.	http://stats.ncaa.org/team/28/11620
MBA	2014	11620	1	2678	Ark.-Pine Bluff	http://stats.ncaa.org/team/2678/11620
MBA	2014	11620	1	31	Arkansas	http://stats.ncaa.org/team/31/11620
MBA	2014	11620	1	30	Arkansas St.	http://stats.ncaa.org/team/30/11620
MBA	2014	11620	1	725	Army West Point	http://stats.ncaa.org/team/725/11620
MBA	2014	11620	1	37	Auburn	http://stats.ncaa.org/team/37/11620
MBA	2014	11620	1	43	Austin Peay	http://stats.ncaa.org/team/43/11620
MBA	2014	11620	1	77	BYU	http://stats.ncaa.org/team/77/11620
MBA	2014	11620	1	47	Ball St.	http://stats.ncaa.org/team/47/11620
MBA	2014	11620	1	51	Baylor	http://stats.ncaa.org/team/51/11620
MBA	2014	11620	1	14927	Belmont	http://stats.ncaa.org/team/14927/11620
MBA	2014	11620	1	61	Bethune-Cookman	http://stats.ncaa.org/team/61/11620
MBA	2014	11620	1	62	Binghamton	http://stats.ncaa.org/team/62/11620
MBA	2014	11620	1	67	Boston College	http://stats.ncaa.org/team/67/11620
MBA	2014	11620	1	71	Bowling Green	http://stats.ncaa.org/team/71/11620
MBA	2014	11620	1	72	Bradley	http://stats.ncaa.org/team/72/11620
MBA	2014	11620	1	80	Brown	http://stats.ncaa.org/team/80/11620
MBA	2014	11620	1	81	Bryant	http://stats.ncaa.org/team/81/11620
MBA	2014	11620	1	83	Bucknell	http://stats.ncaa.org/team/83/11620
MBA	2014	11620	1	86	Buffalo	http://stats.ncaa.org/team/86/11620
MBA	2014	11620	1	87	Butler	http://stats.ncaa.org/team/87/11620
MBA	2014	11620	1	94	CSU Bakersfield	http://stats.ncaa.org/team/94/11620
MBA	2014	11620	1	101	CSUN	http://stats.ncaa.org/team/101/11620
MBA	2014	11620	1	90	Cal Poly	http://stats.ncaa.org/team/90/11620
MBA	2014	11620	1	97	Cal St. Fullerton	http://stats.ncaa.org/team/97/11620
MBA	2014	11620	1	107	California	http://stats.ncaa.org/team/107/11620
MBA	2014	11620	1	115	Campbell	http://stats.ncaa.org/team/115/11620
MBA	2014	11620	1	116	Canisius	http://stats.ncaa.org/team/116/11620
MBA	2014	11620	1	1004	Central Ark.	http://stats.ncaa.org/team/1004/11620
MBA	2014	11620	1	127	Central Conn. St.	http://stats.ncaa.org/team/127/11620
MBA	2014	11620	1	129	Central Mich.	http://stats.ncaa.org/team/129/11620
MBA	2014	11620	1	48	Charleston So.	http://stats.ncaa.org/team/48/11620
MBA	2014	11620	1	458	Charlotte	http://stats.ncaa.org/team/458/11620
MBA	2014	11620	1	136	Chicago St.	http://stats.ncaa.org/team/136/11620
MBA	2014	11620	1	140	Cincinnati	http://stats.ncaa.org/team/140/11620
MBA	2014	11620	1	147	Clemson	http://stats.ncaa.org/team/147/11620
MBA	2014	11620	1	149	Coastal Caro.	http://stats.ncaa.org/team/149/11620
MBA	2014	11620	1	1014	Col. of Charleston	http://stats.ncaa.org/team/1014/11620
MBA	2014	11620	1	158	Columbia	http://stats.ncaa.org/team/158/11620
MBA	2014	11620	1	165	Coppin St.	http://stats.ncaa.org/team/165/11620
MBA	2014	11620	1	167	Cornell	http://stats.ncaa.org/team/167/11620
MBA	2014	11620	1	169	Creighton	http://stats.ncaa.org/team/169/11620
MBA	2014	11620	1	1045	Dallas Baptist	http://stats.ncaa.org/team/1045/11620
MBA	2014	11620	1	172	Dartmouth	http://stats.ncaa.org/team/172/11620
MBA	2014	11620	1	173	Davidson	http://stats.ncaa.org/team/173/11620
MBA	2014	11620	1	175	Dayton	http://stats.ncaa.org/team/175/11620
MBA	2014	11620	1	180	Delaware	http://stats.ncaa.org/team/180/11620
MBA	2014	11620	1	178	Delaware St.	http://stats.ncaa.org/team/178/11620
MBA	2014	11620	1	193	Duke	http://stats.ncaa.org/team/193/11620
MBA	2014	11620	1	198	ETSU	http://stats.ncaa.org/team/198/11620
MBA	2014	11620	1	196	East Carolina	http://stats.ncaa.org/team/196/11620
MBA	2014	11620	1	201	Eastern Ill.	http://stats.ncaa.org/team/201/11620
MBA	2014	11620	1	202	Eastern Ky.	http://stats.ncaa.org/team/202/11620
MBA	2014	11620	1	204	Eastern Mich.	http://stats.ncaa.org/team/204/11620
MBA	2014	11620	1	1068	Elon	http://stats.ncaa.org/team/1068/11620
MBA	2014	11620	1	219	Evansville	http://stats.ncaa.org/team/219/11620
MBA	2014	11620	1	28755	FGCU	http://stats.ncaa.org/team/28755/11620
MBA	2014	11620	1	231	FIU	http://stats.ncaa.org/team/231/11620
MBA	2014	11620	1	220	Fairfield	http://stats.ncaa.org/team/220/11620
MBA	2014	11620	1	222	Fairleigh Dickinson	http://stats.ncaa.org/team/222/11620
MBA	2014	11620	1	229	Fla. Atlantic	http://stats.ncaa.org/team/229/11620
MBA	2014	11620	1	235	Florida	http://stats.ncaa.org/team/235/11620
MBA	2014	11620	1	228	Florida A&M	http://stats.ncaa.org/team/228/11620
MBA	2014	11620	1	234	Florida St.	http://stats.ncaa.org/team/234/11620
MBA	2014	11620	1	236	Fordham	http://stats.ncaa.org/team/236/11620
MBA	2014	11620	1	308	Fort Wayne	http://stats.ncaa.org/team/308/11620
MBA	2014	11620	1	96	Fresno St.	http://stats.ncaa.org/team/96/11620
MBA	2014	11620	1	244	Furman	http://stats.ncaa.org/team/244/11620
MBA	2014	11620	1	253	Ga. Southern	http://stats.ncaa.org/team/253/11620
MBA	2014	11620	1	1092	Gardner-Webb	http://stats.ncaa.org/team/1092/11620
MBA	2014	11620	1	248	George Mason	http://stats.ncaa.org/team/248/11620
MBA	2014	11620	1	249	George Washington	http://stats.ncaa.org/team/249/11620
MBA	2014	11620	1	251	Georgetown	http://stats.ncaa.org/team/251/11620
MBA	2014	11620	1	257	Georgia	http://stats.ncaa.org/team/257/11620
MBA	2014	11620	1	254	Georgia St.	http://stats.ncaa.org/team/254/11620
MBA	2014	11620	1	255	Georgia Tech	http://stats.ncaa.org/team/255/11620
MBA	2014	11620	1	260	Gonzaga	http://stats.ncaa.org/team/260/11620
MBA	2014	11620	1	261	Grambling	http://stats.ncaa.org/team/261/11620
MBA	2014	11620	1	1104	Grand Canyon	http://stats.ncaa.org/team/1104/11620
MBA	2014	11620	1	272	Hartford	http://stats.ncaa.org/team/272/11620
MBA	2014	11620	1	275	Harvard	http://stats.ncaa.org/team/275/11620
MBA	2014	11620	1	277	Hawaii	http://stats.ncaa.org/team/277/11620
MBA	2014	11620	1	19651	High Point	http://stats.ncaa.org/team/19651/11620
MBA	2014	11620	1	283	Hofstra	http://stats.ncaa.org/team/283/11620
MBA	2014	11620	1	285	Holy Cross	http://stats.ncaa.org/team/285/11620
MBA	2014	11620	1	288	Houston	http://stats.ncaa.org/team/288/11620
MBA	2014	11620	1	287	Houston Baptist	http://stats.ncaa.org/team/287/11620
MBA	2014	11620	1	302	Ill.-Chicago	http://stats.ncaa.org/team/302/11620
MBA	2014	11620	1	301	Illinois	http://stats.ncaa.org/team/301/11620
MBA	2014	11620	1	299	Illinois St.	http://stats.ncaa.org/team/299/11620
MBA	2014	11620	1	2743	Incarnate Word	http://stats.ncaa.org/team/2743/11620
MBA	2014	11620	1	306	Indiana	http://stats.ncaa.org/team/306/11620
MBA	2014	11620	1	305	Indiana St.	http://stats.ncaa.org/team/305/11620
MBA	2014	11620	1	310	Iona	http://stats.ncaa.org/team/310/11620
MBA	2014	11620	1	312	Iowa	http://stats.ncaa.org/team/312/11620
MBA	2014	11620	1	314	Jackson St.	http://stats.ncaa.org/team/314/11620
MBA	2014	11620	1	316	Jacksonville	http://stats.ncaa.org/team/316/11620
MBA	2014	11620	1	315	Jacksonville St.	http://stats.ncaa.org/team/315/11620
MBA	2014	11620	1	317	James Madison	http://stats.ncaa.org/team/317/11620
MBA	2014	11620	1	328	Kansas	http://stats.ncaa.org/team/328/11620
MBA	2014	11620	1	327	Kansas St.	http://stats.ncaa.org/team/327/11620
MBA	2014	11620	1	1157	Kennesaw St.	http://stats.ncaa.org/team/1157/11620
MBA	2014	11620	1	331	Kent St.	http://stats.ncaa.org/team/331/11620
MBA	2014	11620	1	334	Kentucky	http://stats.ncaa.org/team/334/11620
MBA	2014	11620	1	361	LIU Brooklyn	http://stats.ncaa.org/team/361/11620
MBA	2014	11620	1	365	LSU	http://stats.ncaa.org/team/365/11620
MBA	2014	11620	1	340	La Salle	http://stats.ncaa.org/team/340/11620
MBA	2014	11620	1	498	La.-Monroe	http://stats.ncaa.org/team/498/11620
MBA	2014	11620	1	342	Lafayette	http://stats.ncaa.org/team/342/11620
MBA	2014	11620	1	346	Lamar University	http://stats.ncaa.org/team/346/11620
MBA	2014	11620	1	352	Lehigh	http://stats.ncaa.org/team/352/11620
MBA	2014	11620	1	355	Liberty	http://stats.ncaa.org/team/355/11620
MBA	2014	11620	1	28600	Lipscomb	http://stats.ncaa.org/team/28600/11620
MBA	2014	11620	1	32	Little Rock	http://stats.ncaa.org/team/32/11620
MBA	2014	11620	1	99	Long Beach St.	http://stats.ncaa.org/team/99/11620
MBA	2014	11620	1	363	Longwood	http://stats.ncaa.org/team/363/11620
MBA	2014	11620	1	671	Louisiana	http://stats.ncaa.org/team/671/11620
MBA	2014	11620	1	366	Louisiana Tech	http://stats.ncaa.org/team/366/11620
MBA	2014	11620	1	367	Louisville	http://stats.ncaa.org/team/367/11620
