year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11620	3	vs_rhp	10201	4	Adrian	27	1321507	Kolvey, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321507	Jr	INF	27	21	 	0.242	0.435	0.424	33	8	8	1	1	14	1	3	10	2	1	 	6	2	 	1	 
2014	11620	3	vs_rhp	10201	4	Adrian	10	1448955	Gertley, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1448955	So	OF	24	9	 	0.250	0.400	0.286	28	9	7	1	 		 	2	6	1	 	 	5	 	1	 	 
2014	11620	3	vs_rhp	10201	4	Adrian	21	1557011	Mikowski, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1557011	Fr	OF	21	3	 	0.273	0.400	0.273	11	3	3	 	 		 	2	3	 	1	1	3	 	 	 	 
2014	11620	3	vs_rhp	10201	4	Adrian	3	1549584	Potter, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1549584	So	OF	17	11	 	0.273	0.304	0.273	22	5	6	 	 		 	3	1	 	 	1	5	1	2	 	 
2014	11620	3	vs_rhp	10201	4	Adrian	16	1215229	Gomes, Braydon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1215229	Sr	OF	15	3	 	0.111	0.111	0.111	9	0	1	 	 		 	1	 	 	 	 	2	 	 	 	 
2014	11620	3	vs_rhp	10201	4	Adrian	23	1321504	Joseph, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321504	Jr	INF	14	5	 	0.429	0.667	0.429	7	2	3	 	 		 	3	5	 	 	 	2	 	 	1	 
2014	11620	3	vs_rhp	10201	4	Adrian	5	1449370	Andrus, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1449370	So	INF	10	2	 	0.111	0.200	0.111	9	1	1	 	 		 	1	 	1	 	1	2	 	 	 	 
2014	11620	3	vs_rhp	10201	4	Adrian	39	1559643	Cararo, Dakota	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1559643	Fr	C	8	7	 	0.417	0.385	0.500	12	1	5	1	 		 	3	 	 	1	1	 	 	 	 	 
2014	11620	3	vs_rhp	10201	4	Adrian	4	1321498	Paul, Clay	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321498	Jr	OF	3	1	 	0.000	0.500	0.000	1	0	0	 	 		 	1	 	1	 	 	 	 	 	 	 
2014	11620	3	vs_rhp	10201	4	Adrian	20	1446236	Gilstorff, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1446236	So	INF	2	0	 	0.000	0.000	0.000	2	0	0	 	 		 	0	 	 	 	 	2	 	 	 	 
2014	11620	3	vs_rhp	10201	4	Adrian	31	1557012	Drzewiecki, Miccoy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1557012	Fr	1B	2	0	 	0.000	0.500	0.000	1	0	0	 	 		 	0	1	 	 	 	1	 	 	 	 
2014	11620	3	vs_rhp	10201	4	Adrian	45	1321515	White, Derek	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321515	Sr	INF	1	0	 	0.000	0.000	0.000	1	0	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	6	1212606	Dornfried, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1212606	Sr	INF	30	30	 	0.279	0.333	0.311	61	17	17	2	 		 	4	5	 	 	 	7	1	2	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	23	1423098	Kubilus, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1423098	So	P	30	30	 	0.321	0.350	0.429	56	8	18	3	 		1	9	3	 	1	 	7	2	1	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	10	1212608	Sokolis, Zak	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1212608	Sr	INF	29	29	 	0.349	0.368	0.508	63	20	22	7	 		1	15	2	1	2	1	9	1	2	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	55	1437110	Pritchard, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1437110	So	INF	28	27	 	0.311	0.373	0.422	45	4	14	5	 		 	9	2	3	1	 	8	 	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	21	1334153	Pellegrino, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1334153	Jr	INF	28	27	 	0.415	0.448	0.660	53	6	22	8	1	35	1	16	2	2	1	 	10	1	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	7	1532083	Saia, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1532083	So	C	25	25	 	0.275	0.302	0.300	40	9	11	1	 		 	4	2	 	1	1	8	 	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	3	1423101	Piorier, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1423101	So	INF	24	22	 	0.300	0.364	0.375	40	5	12	 	 		1	6	4	 	 	 	7	 	1	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	4	1532081	Robertson, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1532081	Jr	INF	22	18	 	0.300	0.344	0.400	30	7	9	3	 		 	3	 	2	 	 	6	 	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	30	1532061	Daur-Schierholz, Kris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1532061	Jr	P	22	22	 	0.188	0.235	0.281	32	2	6	 	 		1	4	2	 	 	 	1	2	1	1	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	29	1437108	Leonard, Sage	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1437108	So	C	21	17	 	0.292	0.414	0.292	24	5	7	 	 		 	2	4	1	 	 	7	1	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	5	1300695	Sedia, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1300695	Jr	INF	18	14	 	0.273	0.314	0.303	33	7	9	1	 		 	4	2	 	 	 	2	 	2	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	9	1300690	Purgatore, Vinny	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1300690	Jr	INF	15	5	 	0.421	0.522	0.474	19	2	8	1	 		 	3	4	 	 	 	3	 	2	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	14	1532064	Lusita, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1532064	Fr	INF	12	0	 	0.400	0.571	0.400	5	3	2	 	 		 	0	2	 	 	 	1	 	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	24	1422674	Lockman, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422674	So	INF	10	3	 	0.083	0.214	0.167	12	2	1	1	 		 	1	1	1	 	 	2	 	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	1	1532084	Santiago, Roberto	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1532084	Fr	OF	10	1	 	0.250	0.250	0.250	4	1	1	 	 		 	0	 	 	 	 	2	 	 	1	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	32	1532065	Macchia, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1532065	Fr	INF	8	0	 	0.000	0.000	0.000	2	1	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	28	1423097	Hughes, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1423097	So	P	7	1	 	0.000	0.000	0.000	1	0	0	 	 		 	0	 	 	 	 	 	1	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	51	1532063	Gravel, Ted	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1532063	Jr	C	7	1	 	0.200	0.333	0.200	5	1	1	 	 		 	0	 	1	 	 	 	 	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	35	1437104	Anastasio, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1437104	So	P	5	3	 	0.143	0.143	0.286	7	1	1	1	 		 	1	 	 	 	 	4	 	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	31	1552445	Mehmedi, Arber	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1552445	Jr	C	4	0	 	0.333	0.500	0.333	3	1	1	 	 		 	0	1	 	 	 	 	 	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	40	1532060	Criscio, Jon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1532060	Fr	OF	4	3	 				0	0	0	 	 		 	0	 	 	 	 	 	 	 	1	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	26	1532066	Martin, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1532066	So	OF	3	0	 	0.250	0.250	0.250	4	1	1	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	25	1532058	Barreuther, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1532058	Fr	INF	3	0	 	0.000	0.000	0.000	1	0	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	13	1532082	Russo, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1532082	Jr	C	1	1	 	0.000	0.000	0.000	3	0	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	3	vs_rhp	10201	2798	Albertus Magnus	11	1532062	Donarumo, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1532062	Fr	INF	1	0	 	0.000	0.000	0.000	1	0	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	3	vs_rhp	10201	15	Albion	17	1417186	Fischbach, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1417186	So	OF	40	39	 	0.333	0.386	0.625	48	13	16	3	1	30	3	15	5	1	3	 	3	2	10	1	 
2014	11620	3	vs_rhp	10201	15	Albion	16	1198000	Montgomery, Davin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1198000	Sr	SS	40	40	 	0.326	0.500	0.442	43	10	14	2	 		1	9	12	4	1	 	4	1	1	 	 
2014	11620	3	vs_rhp	10201	15	Albion	11	1417182	Kowal, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1417182	Jr	INF	39	39	 	0.302	0.444	0.326	43	6	13	1	 		 	5	10	1	 	 	10	1	7	1	 
2014	11620	3	vs_rhp	10201	15	Albion	3	1417181	Bonofiglio, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1417181	So	C	39	39	 	0.275	0.408	0.400	40	5	11	3	1		 	11	7	2	 	1	8	 	1	 	 
2014	11620	3	vs_rhp	10201	15	Albion	5	1197998	Mills, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1197998	Sr	INF	39	39	 	0.306	0.358	0.388	49	15	15	1	 		1	12	3	1	 	1	 	 	1	 	 
2014	11620	3	vs_rhp	10201	15	Albion	4	1320300	Diamond, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1320300	Sr	OF	38	38	 	0.204	0.291	0.204	49	12	10	 	 		 	5	5	1	 	1	6	 	9	1	 
2014	11620	3	vs_rhp	10201	15	Albion	10	1320305	Cappelletty, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1320305	Jr	INF	36	29	 	0.250	0.289	0.306	36	8	9	2	 		 	4	2	 	 	1	5	 	1	 	 
2014	11620	3	vs_rhp	10201	15	Albion	12	1417184	Madziar, Lee	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1417184	Sr	OF	31	27	 	0.345	0.459	0.448	29	5	10	1	1		 	11	6	1	1	2	6	 	3	 	 
2014	11620	3	vs_rhp	10201	15	Albion	19	1552063	Lindemann, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1552063	Fr	OF	30	22	 	0.476	0.593	0.619	21	6	10	1	1		 	3	3	3	 	 	2	 	1	 	 
2014	11620	3	vs_rhp	10201	15	Albion	2	1417180	Crawford, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1417180	So	OF	25	19	 	0.429	0.538	0.476	21	9	9	1	 		 	1	5	 	 	1	6	 	2	 	 
2014	11620	3	vs_rhp	10201	15	Albion	6	1552060	Fischer, Joshua	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1552060	Fr	C	25	18	 	0.067	0.067	0.067	15	0	1	 	 		 	1	 	 	 	 	4	2	1	 	 
2014	11620	3	vs_rhp	10201	15	Albion	22	1447088	Cox, Thomas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1447088	So	1B	13	2	 	0.143	0.250	0.286	7	2	1	1	 		 	2	 	1	 	 	5	 	1	 	 
2014	11620	3	vs_rhp	10201	15	Albion	33	1552087	Lasceski, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1552087	Fr	OF	12	2	 	0.125	0.222	0.125	8	1	1	 	 		 	1	 	1	 	 	2	 	 	 	 
2014	11620	3	vs_rhp	10201	15	Albion	13	1320303	Bodtke, Troy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1320303	N/A	PH	9	1	 	0.000	0.000	0.000	4	0	0	 	 		 	0	 	 	 	 	3	 	 	 	 
2014	11620	3	vs_rhp	10201	15	Albion	9	1417183	Gehan, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1417183	So	1B	7	0	 	0.000	0.000	0.000	1	0	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	3	vs_rhp	10201	15	Albion	1	1447087	Barrett, Zachary	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1447087	So	INF	3	1	 	0.000	0.000	0.000	2	0	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	3	vs_rhp	10201	15	Albion	8	1552061	McCosh, Kenton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1552061	Fr	C	2	0	 	0.500	0.500	0.500	2	2	1	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	3	vs_rhp	10201	16	Albright	17	1329556	Dundore, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1329556	Jr	OF	28	27	 	0.286	0.338	0.333	63	11	18	3	 		 	5	5	 	 	 	7	1	5	1	 
2014	11620	3	vs_rhp	10201	16	Albright	8	1329560	Medvecky, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1329560	Jr	3B	28	25	 	0.237	0.277	0.288	59	8	14	3	 		 	8	4	 	2	1	10	2	 	 	 
2014	11620	3	vs_rhp	10201	16	Albright	25	1440296	High, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1440296	Jr	OF	28	25	 	0.290	0.308	0.419	62	7	18	1	2	26	1	8	2	 	1	 	8	1	5	2	 
2014	11620	3	vs_rhp	10201	16	Albright	27	1329568	Santone, Gabe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1329568	Jr	1B	27	25	 	0.357	0.431	0.446	56	5	20	2	 		1	15	8	 	1	2	7	3	 	 	 
2014	11620	3	vs_rhp	10201	16	Albright	6	1197986	Peiffer, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1197986	Sr	INF	27	25	 	0.313	0.378	0.373	67	14	21	4	 		 	9	6	1	 	1	11	 	1	1	 
2014	11620	3	vs_rhp	10201	16	Albright	20	1197987	Hecker, Collin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1197987	Sr	INF	27	26	 	0.233	0.343	0.267	60	8	14	2	 		 	2	10	 	 	2	8	 	4	 	 
2014	11620	3	vs_rhp	10201	16	Albright	23	1329565	Okonski, Zac	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1329565	Jr	3B	22	20	 	0.417	0.531	0.500	36	8	15	3	 		 	8	8	3	2	1	6	 	 	2	 
2014	11620	3	vs_rhp	10201	16	Albright	13	1552732	Storms, Micah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1552732	Fr	SS	21	18	 	0.167	0.268	0.194	36	2	6	1	 		 	0	4	1	 	2	5	4	1	 	 
2014	11620	3	vs_rhp	10201	16	Albright	21	1329555	Boll, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1329555	Jr	C	20	19	 	0.289	0.383	0.368	38	5	11	1	1		 	6	7	 	2	 	6	1	 	 	 
2014	11620	3	vs_rhp	10201	16	Albright	26	1440297	Triantos, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1440297	So	INF	15	11	 	0.240	0.296	0.240	25	3	6	 	 		 	3	2	 	 	 	8	 	3	 	 
2014	11620	3	vs_rhp	10201	16	Albright	12	1329558	Keibler, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1329558	Jr	C	13	12	 	0.179	0.226	0.214	28	3	5	1	 		 	2	2	 	1	1	6	1	 	 	 
2014	11620	3	vs_rhp	10201	16	Albright	4	1552729	Fretz, Nathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1552729	Fr	2B	13	4	 	0.400	0.538	0.500	10	5	4	1	 		 	0	3	 	 	 	2	1	2	1	 
2014	11620	3	vs_rhp	10201	16	Albright	18	1440299	Cimino, Julian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1440299	So	OF	12	2	 	0.000	0.200	0.000	4	1	0	 	 		 	0	1	 	 	 	3	 	 	 	 
2014	11620	3	vs_rhp	10201	16	Albright	29	1552734	Louviaux, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1552734	Fr	P	12	7	 	0.000	0.000	0.000	4	0	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2014	11620	3	vs_rhp	10201	16	Albright	15	1197991	DeFrancisci, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1197991	Sr	INF	11	5	 	0.250	0.286	0.250	12	0	3	 	 		 	1	1	 	1	 	7	 	 	 	 
2014	11620	3	vs_rhp	10201	16	Albright	31	1552736	Pechulis, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1552736	Fr	3B	11	5	 	0.400	0.438	0.733	15	2	6	2	 		1	1	1	 	 	 	3	 	 	 	 
2014	11620	3	vs_rhp	10201	16	Albright	35	1440300	Hook, Trey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1440300	Jr	1B	8	3	 	0.000	0.125	0.000	7	1	0	 	 		 	0	1	 	 	 	3	1	 	 	 
2014	11620	3	vs_rhp	10201	16	Albright	30	1552735	Stern, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1552735	Fr	C	7	2	 	0.000	0.333	0.000	2	0	0	 	 		 	0	1	 	 	 	1	 	 	 	 
2014	11620	3	vs_rhp	10201	16	Albright	19	1329559	Makowski, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1329559	Jr	OF	6	3	 	0.000	0.000	0.000	6	0	0	 	 		 	0	 	 	 	 	2	1	 	 	 
2014	11620	3	vs_rhp	10201	16	Albright	33	1552738	Belskie, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1552738	Fr	1B	4	2	 	0.400	0.400	0.400	5	0	2	 	 		 	1	 	 	 	 	 	 	 	 	 
2014	11620	3	vs_rhp	10201	19	Allegheny	3	1196338	Pezzone, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1196338	Sr	INF	41	40	 	0.362	0.426	0.638	94	21	34	13	2	60	3	25	5	7	2	1	12	2	10	1	 
2014	11620	3	vs_rhp	10201	19	Allegheny	4	1307584	Weyant, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1307584	Jr	INF	41	40	 	0.327	0.415	0.446	101	19	33	10	1		 	10	12	4	1	2	15	1	9	 	 
2014	11620	3	vs_rhp	10201	19	Allegheny	20	1431297	Killian, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1431297	So	INF	41	41	 	0.298	0.395	0.394	94	25	28	6	 		1	19	14	3	3	 	15	3	4	 	 
2014	11620	3	vs_rhp	10201	19	Allegheny	29	1196345	Davis, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1196345	Sr	INF	40	37	 	0.274	0.404	0.356	73	19	20	2	2		 	6	11	5	 	3	11	1	 	1	 
2014	11620	3	vs_rhp	10201	19	Allegheny	42	1307575	Gray, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1307575	Jr	INF	40	40	 	0.364	0.451	0.477	88	22	32	8	1		 	19	11	3	 	3	13	1	13	4	 
2014	11620	3	vs_rhp	10201	19	Allegheny	9	1543878	Shick, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1543878	Fr	INF	38	33	 	0.273	0.323	0.432	88	18	24	5	 		3	17	4	3	1	1	12	1	3	1	 
2014	11620	3	vs_rhp	10201	19	Allegheny	17	1431306	Bronson, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1431306	Jr	C	37	36	 	0.282	0.429	0.423	71	20	20	5	1	30	1	18	8	11	1	2	12	1	3	2	 
2014	11620	3	vs_rhp	10201	19	Allegheny	16	1431307	Murray, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1431307	Jr	3B	35	31	 	0.288	0.359	0.333	66	7	19	1	1		 	14	8	1	3	2	7	1	 	 	 
2014	11620	3	vs_rhp	10201	19	Allegheny	1	1431295	Sardini, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1431295	So	OF	28	28	 	0.273	0.385	0.273	55	10	15	 	 		 	10	6	4	 	4	16	1	5	1	 
2014	11620	3	vs_rhp	10201	19	Allegheny	24	1543883	Frazier, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1543883	Fr	OF	21	15	 	0.185	0.267	0.222	27	3	5	1	 		 	2	3	 	 	3	7	 	3	1	 
2014	11620	3	vs_rhp	10201	19	Allegheny	28	1543887	DiMaggio, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1543887	Fr	INF	18	6	 	0.278	0.316	0.278	18	3	5	 	 		 	3	1	 	 	2	4	 	1	 	 
2014	11620	3	vs_rhp	10201	19	Allegheny	26	1558394	Green, S.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1558394	N/A	P	18	3	 	0.250	0.333	0.375	8	1	2	1	 		 	0	1	 	 	 	3	 	 	 	 
2014	11620	3	vs_rhp	10201	19	Allegheny	34	1196347	Regel, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1196347	Sr	C	18	17	 	0.222	0.382	0.259	27	5	6	1	 		 	2	7	 	 	 	8	1	 	 	 
2014	11620	3	vs_rhp	10201	19	Allegheny	22	1196340	Feikls, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1196340	Sr	OF	18	0	 	0.000	0.000	0.000	4	0	0	 	 		 	0	 	 	 	1	2	 	 	 	 
