year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	30093	AUM	-	Totals	-	-	-	-	48	1193	1750	501	56	0.968	""	8	40	18	32	""
2017	12560	30093	AUM	-	Opponent Totals	-	-	-	-	48	1180	1783	516	87	0.951	3	11	66	23	29	""
2017	12560	30123	Academy of Art	-	Totals	-	-	-	-	51	1305	1898	519	74	0.961	1	15	60	29	43	""
2017	12560	30123	Academy of Art	-	Opponent Totals	-	-	-	-	51	1309	1920	548	63	0.967	1	3	34	14	38	""
2017	12560	929	Adams St.	-	Totals	-	-	-	-	46	1089	1608	465	54	0.966	1	13	51	17	24	""
2017	12560	929	Adams St.	-	Opponent Totals	-	-	-	-	46	1130	1684	497	57	0.966	""	13	40	12	40	""
2017	12560	3	Adelphi	-	Totals	-	-	-	-	48	1225	1788	505	58	0.968	1	7	36	19	42	""
2017	12560	3	Adelphi	-	Opponent Totals	-	-	-	-	48	1223	1832	524	85	0.954	""	13	66	24	33	""
2017	12560	10	Ala.-Huntsville	-	Totals	-	-	-	-	50	1174	1630	389	67	0.959	3	9	57	16	35	1
2017	12560	10	Ala.-Huntsville	-	Opponent Totals	-	-	-	-	50	1192	1756	497	67	0.962	""	9	54	12	37	""
2017	12560	13	Albany St. (GA)	-	Totals	-	-	-	-	49	1196	1810	516	98	0.946	""	23	94	27	32	""
2017	12560	13	Albany St. (GA)	-	Opponent Totals	-	-	-	-	49	1196	1805	504	105	0.942	""	21	41	16	35	""
2017	12560	934	Alderson Broaddus	-	Totals	-	-	-	-	43	990	1510	443	77	0.949	""	14	70	23	30	1
2017	12560	934	Alderson Broaddus	-	Opponent Totals	-	-	-	-	43	1018	1476	400	58	0.961	1	14	26	11	29	""
2017	12560	22	American Int'l	-	Totals	-	-	-	-	44	1140	1722	495	87	0.949	3	20	69	19	21	""
2017	12560	22	American Int'l	-	Opponent Totals	-	-	-	-	44	1156	1706	481	69	0.960	""	11	84	36	31	""
2017	12560	13028	Anderson (SC)	-	Totals	-	-	-	-	47	1151	1651	433	67	0.959	1	17	64	17	26	""
2017	12560	13028	Anderson (SC)	-	Opponent Totals	-	-	-	-	47	1176	1683	439	68	0.960	""	6	19	11	34	""
2017	12560	25	Angelo St.	-	Totals	-	-	-	-	58	1408	2074	600	66	0.968	""	7	34	10	51	""
2017	12560	25	Angelo St.	-	Opponent Totals	-	-	-	-	58	1343	1976	574	59	0.970	""	12	116	32	32	""
2017	12560	30105	Ark.-Fort Smith	-	Totals	-	-	-	-	57	1452	2059	534	73	0.965	""	15	32	22	40	""
2017	12560	30105	Ark.-Fort Smith	-	Opponent Totals	-	-	-	-	57	1431	2037	534	72	0.965	""	26	49	18	30	""
2017	12560	8411	Ark.-Monticello	-	Totals	-	-	-	-	54	1342	1843	456	45	0.976	""	18	30	13	34	""
2017	12560	8411	Ark.-Monticello	-	Opponent Totals	-	-	-	-	54	1325	1848	464	59	0.968	""	19	52	8	42	""
2017	12560	947	Arkansas Tech	-	Totals	-	-	-	-	55	1368	1956	525	63	0.968	""	7	32	15	49	""
2017	12560	947	Arkansas Tech	-	Opponent Totals	-	-	-	-	55	1348	1930	495	87	0.955	1	10	55	15	37	""
2017	12560	33	Armstrong St.	-	Totals	-	-	-	-	48	1302	1853	469	82	0.956	2	16	73	12	42	""
2017	12560	33	Armstrong St.	-	Opponent Totals	-	-	-	-	48	1283	1841	470	88	0.952	""	8	63	11	47	""
2017	12560	35	Ashland	-	Totals	-	-	-	-	49	1154	1727	475	98	0.943	""	7	56	10	39	""
2017	12560	35	Ashland	-	Opponent Totals	-	-	-	-	49	1170	1659	433	56	0.966	""	22	49	13	34	""
2017	12560	36	Assumption	-	Totals	-	-	-	-	42	1068	1514	373	73	0.952	""	14	66	18	24	""
2017	12560	36	Assumption	-	Opponent Totals	-	-	-	-	42	1083	1517	382	52	0.966	""	7	13	13	30	""
2017	12560	39	Augusta	-	Totals	-	-	-	-	46	1206	1764	489	69	0.961	""	11	49	16	41	""
2017	12560	39	Augusta	-	Opponent Totals	-	-	-	-	46	1218	1763	448	97	0.945	2	3	74	13	21	""
2017	12560	41	Augustana (SD)	-	Totals	-	-	-	-	59	1395	2001	533	73	0.964	2	20	48	27	36	""
2017	12560	41	Augustana (SD)	-	Opponent Totals	-	-	-	-	59	1371	2008	559	78	0.961	""	14	112	13	32	""
2017	12560	30146	Azusa Pacific	-	Totals	-	-	-	-	53	1356	1994	578	60	0.970	1	4	25	21	36	""
2017	12560	30146	Azusa Pacific	-	Opponent Totals	-	-	-	-	53	1302	1847	473	72	0.961	2	15	67	24	31	""
2017	12560	49	Barry	-	Totals	-	-	-	-	50	1329	1895	468	98	0.948	1	18	72	25	36	""
2017	12560	49	Barry	-	Opponent Totals	-	-	-	-	50	1319	1927	524	84	0.956	1	23	91	30	40	""
2017	12560	15646	Barton	-	Totals	-	-	-	-	50	1211	1729	446	72	0.958	""	10	52	22	30	""
2017	12560	15646	Barton	-	Opponent Totals	-	-	-	-	50	1177	1642	395	70	0.957	1	15	82	16	23	""
2017	12560	52	Bellarmine	-	Totals	-	-	-	-	55	1302	1881	521	58	0.969	""	7	26	22	38	""
2017	12560	52	Bellarmine	-	Opponent Totals	-	-	-	-	55	1278	1873	505	90	0.952	4	10	45	23	37	""
2017	12560	2683	Belmont Abbey	-	Totals	-	-	-	-	54	1351	1878	469	58	0.969	1	9	50	17	43	""
2017	12560	2683	Belmont Abbey	-	Opponent Totals	-	-	-	-	54	1326	1873	455	92	0.951	""	17	94	25	38	""
2017	12560	54	Bemidji St.	-	Totals	-	-	-	-	50	1164	1706	466	76	0.955	""	14	43	19	37	""
2017	12560	54	Bemidji St.	-	Opponent Totals	-	-	-	-	50	1182	1674	423	69	0.959	6	9	61	23	26	""
2017	12560	55	Benedict	-	Totals	-	-	-	-	41	961	1380	339	80	0.942	""	27	71	15	23	""
2017	12560	55	Benedict	-	Opponent Totals	-	-	-	-	41	927	1399	375	97	0.931	""	50	113	23	27	""
2017	12560	56	Bentley	-	Totals	-	-	-	-	41	1108	1620	457	55	0.966	1	7	53	30	23	""
2017	12560	56	Bentley	-	Opponent Totals	-	-	-	-	41	1133	1639	447	59	0.964	""	10	32	11	30	""
2017	12560	984	Bloomfield	-	Totals	-	-	-	-	40	940	1395	386	69	0.951	""	16	45	19	26	1
2017	12560	984	Bloomfield	-	Opponent Totals	-	-	-	-	40	954	1483	453	76	0.949	4	14	97	44	20	""
2017	12560	65	Bloomsburg	-	Totals	-	-	-	-	47	1018	1451	363	70	0.952	""	11	64	7	28	""
2017	12560	65	Bloomsburg	-	Opponent Totals	-	-	-	-	47	1023	1439	356	60	0.958	""	18	48	13	31	""
