year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11620	26172	A&M-Corpus Chris	-	Totals	-	-	-	-	58	1,522	553	84	0.961	2	9	65	22	56	 
2014	11620	26172	A&M-Corpus Chris	-	Opponent Totals	-	-	-	-	58	1,516	650	90	0.960	1	11	73	22	91	 
2014	11620	2	Abilene Christian	-	Totals	-	-	-	-	54	1,379	544	82	0.959	2	12	54	19	38	 
2014	11620	2	Abilene Christian	-	Opponent Totals	-	-	-	-	54	1,412	616	77	0.963	 	12	57	34	37	 
2014	11620	721	Air Force	-	Totals	-	-	-	-	54	1,383	619	94	0.955	1	12	54	21	55	 
2014	11620	721	Air Force	-	Opponent Totals	-	-	-	-	54	1,417	578	63	0.969	1	10	27	23	46	 
2014	11620	5	Akron	-	Totals	-	-	-	-	57	1,517	628	74	0.967	1	13	55	33	71	 
2014	11620	5	Akron	-	Opponent Totals	-	-	-	-	57	1,539	617	74	0.967	1	9	74	14	71	 
2014	11620	8	Alabama	-	Totals	-	-	-	-	61	1,636	700	64	0.973	2	12	46	29	58	1
2014	11620	8	Alabama	-	Opponent Totals	-	-	-	-	61	1,608	626	69	0.970	 	10	31	13	52	 
2014	11620	6	Alabama A&M	-	Totals	-	-	-	-	53	1,345	490	85	0.956	 	14	61	32	40	 
2014	11620	6	Alabama A&M	-	Opponent Totals	-	-	-	-	53	1,356	591	68	0.966	1	12	63	33	50	1
2014	11620	7	Alabama St.	-	Totals	-	-	-	-	57	1,487	569	58	0.973	1	9	44	25	40	 
2014	11620	7	Alabama St.	-	Opponent Totals	-	-	-	-	57	1,469	573	97	0.955	1	17	73	35	37	 
2014	11620	14	Albany (NY)	-	Totals	-	-	-	-	45	1,054	395	78	0.949	 	11	85	17	19	 
2014	11620	14	Albany (NY)	-	Opponent Totals	-	-	-	-	45	1,106	500	44	0.973	3	10	48	15	41	 
2014	11620	17	Alcorn	-	Totals	-	-	-	-	53	1,339	560	120	0.941	 	17	159	37	35	 
2014	11620	17	Alcorn	-	Opponent Totals	-	-	-	-	53	1,411	566	72	0.965	1	15	92	34	32	 
2014	11620	27	Appalachian St.	-	Totals	-	-	-	-	55	1,424	575	80	0.962	3	8	83	21	43	 
2014	11620	27	Appalachian St.	-	Opponent Totals	-	-	-	-	55	1,461	512	64	0.969	1	5	29	12	25	 
2014	11620	29	Arizona	-	Totals	-	-	-	-	55	1,484	573	57	0.973	 	9	63	22	42	 
2014	11620	29	Arizona	-	Opponent Totals	-	-	-	-	55	1,477	592	69	0.968	 	12	57	34	46	 
2014	11620	28	Arizona St.	-	Totals	-	-	-	-	57	1,537	564	76	0.965	1	8	32	25	54	 
2014	11620	28	Arizona St.	-	Opponent Totals	-	-	-	-	57	1,505	568	85	0.961	1	13	52	19	50	1
2014	11620	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	50	1,290	562	77	0.960	 	8	64	21	33	 
2014	11620	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	50	1,307	546	74	0.962	2	13	53	27	42	 
2014	11620	31	Arkansas	-	Totals	-	-	-	-	65	1,726	723	73	0.971	2	14	43	25	60	 
2014	11620	31	Arkansas	-	Opponent Totals	-	-	-	-	65	1,677	609	58	0.975	1	10	56	16	43	 
2014	11620	30	Arkansas St.	-	Totals	-	-	-	-	59	1,592	554	57	0.974	2	9	57	23	34	 
2014	11620	30	Arkansas St.	-	Opponent Totals	-	-	-	-	59	1,574	645	96	0.959	 	9	63	21	44	 
2014	11620	725	Army	-	Totals	-	-	-	-	45	1,141	508	51	0.970	 	12	20	21	35	 
2014	11620	725	Army	-	Opponent Totals	-	-	-	-	45	1,107	526	69	0.959	 	12	89	20	29	 
2014	11620	37	Auburn	-	Totals	-	-	-	-	56	1,503	591	65	0.970	 	14	33	23	51	 
2014	11620	37	Auburn	-	Opponent Totals	-	-	-	-	56	1,477	624	68	0.969	1	9	81	37	48	 
2014	11620	43	Austin Peay	-	Totals	-	-	-	-	56	1,481	587	108	0.950	 	9	100	30	48	 
2014	11620	43	Austin Peay	-	Opponent Totals	-	-	-	-	56	1,493	524	69	0.967	5	19	82	38	43	 
2014	11620	77	BYU	-	Totals	-	-	-	-	53	1,402	547	60	0.970	 	11	45	16	43	 
2014	11620	77	BYU	-	Opponent Totals	-	-	-	-	53	1,419	553	71	0.965	 	3	28	14	40	 
2014	11620	94	Bakersfield	-	Totals	-	-	-	-	59	1,546	647	54	0.976	 	9	48	16	62	 
2014	11620	94	Bakersfield	-	Opponent Totals	-	-	-	-	59	1,550	610	103	0.954	 	12	53	14	52	 
2014	11620	47	Ball St.	-	Totals	-	-	-	-	57	1,522	584	65	0.970	3	15	47	24	50	 
2014	11620	47	Ball St.	-	Opponent Totals	-	-	-	-	57	1,500	595	80	0.963	 	11	43	22	50	 
2014	11620	51	Baylor	-	Totals	-	-	-	-	57	1,490	579	86	0.960	 	14	58	13	54	1
2014	11620	51	Baylor	-	Opponent Totals	-	-	-	-	57	1,479	578	55	0.974	 	8	52	25	39	 
2014	11620	14927	Belmont	-	Totals	-	-	-	-	55	1,441	600	87	0.959	 	11	48	17	47	 
2014	11620	14927	Belmont	-	Opponent Totals	-	-	-	-	55	1,443	506	52	0.974	2	12	73	30	37	 
2014	11620	61	Bethune-Cookman	-	Totals	-	-	-	-	60	1,556	607	62	0.972	1	7	67	19	57	 
2014	11620	61	Bethune-Cookman	-	Opponent Totals	-	-	-	-	60	1,556	660	81	0.965	1	10	48	17	45	 
2014	11620	62	Binghamton	-	Totals	-	-	-	-	52	1,319	529	52	0.973	 	6	63	14	41	 
2014	11620	62	Binghamton	-	Opponent Totals	-	-	-	-	52	1,346	547	65	0.967	2	4	75	13	46	 
2014	11620	67	Boston College	-	Totals	-	-	-	-	55	1,468	602	73	0.966	1	17	54	26	55	 
2014	11620	67	Boston College	-	Opponent Totals	-	-	-	-	55	1,499	619	59	0.973	 	10	37	22	50	 
2014	11620	71	Bowling Green	-	Totals	-	-	-	-	52	1,345	559	77	0.961	 	8	34	26	41	 
2014	11620	71	Bowling Green	-	Opponent Totals	-	-	-	-	52	1,372	635	90	0.957	 	3	76	21	46	 
2014	11620	72	Bradley	-	Totals	-	-	-	-	51	1,317	485	81	0.957	 	12	58	22	34	 
2014	11620	72	Bradley	-	Opponent Totals	-	-	-	-	51	1,332	497	62	0.967	1	15	75	26	33	 
2014	11620	80	Brown	-	Totals	-	-	-	-	37	867	319	45	0.963	2	5	33	13	21	 
2014	11620	80	Brown	-	Opponent Totals	-	-	-	-	37	902	330	49	0.962	 	11	16	11	34	 
2014	11620	81	Bryant	-	Totals	-	-	-	-	58	1,476	613	73	0.966	2	8	38	24	109	 
2014	11620	81	Bryant	-	Opponent Totals	-	-	-	-	58	1,458	635	93	0.957	 	14	98	21	86	 
2014	11620	83	Bucknell	-	Totals	-	-	-	-	53	1,296	595	69	0.965	1	11	54	22	37	 
2014	11620	83	Bucknell	-	Opponent Totals	-	-	-	-	53	1,272	485	56	0.969	 	9	24	12	28	 
2014	11620	86	Buffalo	-	Totals	-	-	-	-	52	1,364	490	92	0.953	1	7	47	21	34	 
2014	11620	86	Buffalo	-	Opponent Totals	-	-	-	-	52	1,379	483	64	0.967	2	14	72	18	37	 
2014	11620	87	Butler	-	Totals	-	-	-	-	50	1,269	474	84	0.954	1	13	72	17	37	 
2014	11620	87	Butler	-	Opponent Totals	-	-	-	-	50	1,280	541	60	0.968	 	13	34	14	51	 
2014	11620	101	CSUN	-	Totals	-	-	-	-	56	1,478	571	60	0.972	 	5	51	28	92	 
2014	11620	101	CSUN	-	Opponent Totals	-	-	-	-	56	1,511	641	83	0.963	5	7	44	24	110	 
2014	11620	90	Cal Poly	-	Totals	-	-	-	-	59	1,575	583	51	0.977	 	2	30	28	52	 
2014	11620	90	Cal Poly	-	Opponent Totals	-	-	-	-	59	1,519	608	91	56.629	1	9	46	20	61	 
2014	11620	97	Cal St. Fullerton	-	Totals	-	-	-	-	58	1,636	608	72	0.969	2	8	23	19	43	 
2014	11620	97	Cal St. Fullerton	-	Opponent Totals	-	-	-	-	58	1,614	706	62	0.974	 	15	56	19	85	1
2014	11620	107	California	-	Totals	-	-	-	-	53	1,417	557	65	0.968	 	2	52	17	42	 
2014	11620	107	California	-	Opponent Totals	-	-	-	-	53	1,416	575	56	0.973	1	3	41	25	37	 
2014	11620	115	Campbell	-	Totals	-	-	-	-	62	1,690	655	88	0.964	 	7	36	29	51	 
2014	11620	115	Campbell	-	Opponent Totals	-	-	-	-	62	1,642	765	92	0.963	2	14	80	30	63	 
2014	11620	116	Canisius	-	Totals	-	-	-	-	56	1,418	562	54	0.973	 	19	49	15	43	 
2014	11620	116	Canisius	-	Opponent Totals	-	-	-	-	56	1,395	587	84	0.959	1	21	84	23	44	 
2014	11620	1004	Central Ark.	-	Totals	-	-	-	-	54	1,477	659	70	0.968	2	5	47	17	49	 
2014	11620	1004	Central Ark.	-	Opponent Totals	-	-	-	-	54	1,461	570	82	0.961	1	16	58	18	38	 
2014	11620	127	Central Conn. St.	-	Totals	-	-	-	-	49	1,234	549	45	0.975	1	3	34	14	61	 
2014	11620	127	Central Conn. St.	-	Opponent Totals	-	-	-	-	49	1,231	537	51	0.972	2	8	40	13	59	 
2014	11620	129	Central Mich.	-	Totals	-	-	-	-	58	1,539	572	109	0.951	2	19	69	24	28	 
2014	11620	129	Central Mich.	-	Opponent Totals	-	-	-	-	58	1,531	628	112	0.951	3	23	93	18	47	 
2014	11620	48	Charleston So.	-	Totals	-	-	-	-	56	1,512	584	63	0.971	1	8	78	22	42	 
2014	11620	48	Charleston So.	-	Opponent Totals	-	-	-	-	56	1,494	589	77	0.964	1	10	45	24	44	 
2014	11620	458	Charlotte	-	Totals	-	-	-	-	51	1,356	547	71	0.964	 	10	31	14	43	 
2014	11620	458	Charlotte	-	Opponent Totals	-	-	-	-	51	1,363	599	49	0.976	 	7	23	10	53	 
2014	11620	136	Chicago St.	-	Totals	-	-	-	-	54	1,390	560	81	0.960	1	6	57	41	44	 
2014	11620	136	Chicago St.	-	Opponent Totals	-	-	-	-	54	1,421	577	81	0.961	5	9	77	33	37	 
2014	11620	140	Cincinnati	-	Totals	-	-	-	-	53	1,359	543	74	0.963	1	5	52	20	36	 
2014	11620	140	Cincinnati	-	Opponent Totals	-	-	-	-	53	1,380	492	68	0.965	1	5	88	36	42	 
2014	11620	141	Citadel	-	Totals	-	-	-	-	58	1,521	560	83	0.962	 	5	71	19	41	1
2014	11620	141	Citadel	-	Opponent Totals	-	-	-	-	58	1,520	626	76	0.966	 	10	54	23	57	 
2014	11620	147	Clemson	-	Totals	-	-	-	-	61	1,644	611	89	0.962	1	9	50	20	39	 
2014	11620	147	Clemson	-	Opponent Totals	-	-	-	-	61	1,610	634	82	0.965	 	12	89	29	42	 
