year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11620	1	vs_lhp	10208	26172	A&M-Corpus Chris	19	1438802	Lopez, Dominic	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438802	So	INF	40	17	 	0.000	0.000	0.000	2	0	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2014	11620	1	vs_lhp	10208	26172	A&M-Corpus Chris	18	1438813	Hardy, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438813	So	OF	33	15	 	0.400	0.409	0.400	20	1	8	 	 		 	2	1	 	1	 	1	1	1	 	 
2014	11620	1	vs_lhp	10208	26172	A&M-Corpus Chris	44	1546837	Yates, Dawson	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1546837	Fr	INF	26	11	 	0.000	0.000	0.000	1	0	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	1	vs_lhp	10208	26172	A&M-Corpus Chris	6	1546820	Hermanson, Lukas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1546820	Fr	C	24	13	 	0.000	0.167	0.000	5	0	0	 	 		 	0	1	 	 	 	 	 	 	 	 
2014	11620	1	vs_lhp	10208	26172	A&M-Corpus Chris	42	1438800	Guilford, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1438800	Fr	INF	19	2	 		1.000		0	0	0	 	 		 	0	1	 	 	 	 	 	 	 	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	8	1311152	Eager, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1311152	Jr	1B	54	54	 	0.259	0.344	0.315	54	7	14	1	1		 	5	5	2	 	2	6	1	2	2	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	7	1547027	Grudzielanek, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1547027	Fr	OF	52	51	 	0.417	0.481	0.438	48	4	20	1	 		 	7	6	 	 	1	6	 	 	1	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	6	1420612	Spivey, Seth	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1420612	Sr	INF	52	52	 	0.310	0.403	0.362	58	8	18	3	 		 	3	5	4	 	 	7	4	4	 	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	19	1547039	Buhner, Gunnar	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1547039	Fr	INF	51	49	 	0.268	0.348	0.317	41	4	11	 	1		 	2	5	 	 	 	8	 	1	 	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	9	1547018	Draper, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1547018	Fr	INF	50	49	 	0.367	0.385	0.388	49	3	18	1	 		 	5	2	 	1	2	5	 	 	1	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	18	1547025	Hall, Colton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1547025	Jr	OF	44	43	 	0.250	0.314	0.312	32	4	8	 	1		 	5	1	2	 	2	8	 	1	1	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	20	1547048	Forrester, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1547048	Jr	OF	43	32	 	0.148	0.179	0.222	27	5	4	2	 		 	1	1	 	 	1	6	 	2	2	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	10	1547029	Crippen, Russell	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1547029	Fr	P	42	36	 	0.258	0.324	0.452	31	6	8	3	 		1	7	3	 	 	 	7	 	 	 	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	12	1547030	Litterer, Emil	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1547030	So	INF	32	26	 	0.200	0.200	0.267	30	1	6	2	 		 	3	 	 	 	 	5	 	1	1	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	29	1420632	Beasley, Heath	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1420632	So	OF	30	19	 	0.263	0.364	0.421	19	2	5	1	1		 	1	3	 	 	1	7	 	 	 	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	33	1547059	Demeyere, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1547059	So	P	26	24	 	0.000	0.400	0.000	3	0	0	 	 		 	0	1	1	 	 	1	 	 	 	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	5	1420613	Giusti, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1420613	Sr	3B	26	24	 	0.476	0.478	0.524	21	6	10	1	 		 	4	1	 	1	1	3	1	1	 	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	4	1547026	Waters, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1547026	Fr	OF	25	14	 	0.214	0.267	0.214	14	2	3	 	 		 	0	1	 	 	1	5	1	1	 	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	24	1547053	Messman, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1547053	Fr	C	23	22	 	0.000	0.273	0.000	8	2	0	 	 		 	0	3	 	 	1	2	 	1	 	 
2014	11620	1	vs_lhp	10208	2	Abilene Christian	13	1547031	Altimont, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1547031	Fr	OF	9	7	 	0.000	0.364	0.000	7	0	0	 	 		 	1	4	 	 	 	2	 	1	 	 
2014	11620	1	vs_lhp	10208	721	Air Force	2	1527628	Jones, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527628	Fr	INF	54	54	 	0.486	0.538	0.800	35	6	17	4	2	28	1	3	3	1	 	 	2	2	2	1	 
2014	11620	1	vs_lhp	10208	721	Air Force	35	1217055	Kline, Seth	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1217055	Fr	1B	54	52	 	0.108	0.298	0.162	37	5	4	2	 		 	2	8	2	 	 	3	1	1	1	 
2014	11620	1	vs_lhp	10208	721	Air Force	25	1422367	Draws, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422367	So	INF	54	51	 	0.302	0.333	0.372	43	4	13	3	 		 	4	1	1	 	 	4	2	 	1	 
2014	11620	1	vs_lhp	10208	721	Air Force	17	1527634	Williams, Russell	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527634	Fr	INF	53	53	 	0.259	0.333	0.370	27	5	7	 	 		1	3	3	 	 	 	6	 	 	1	 
2014	11620	1	vs_lhp	10208	721	Air Force	11	1308135	Pierce, Noah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1308135	Jr	INF	52	49	 	0.333	0.353	0.515	33	4	11	3	 		1	4	1	 	 	2	4	2	 	 	 
2014	11620	1	vs_lhp	10208	721	Air Force	24	1308140	Thomas, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1308140	Jr	OF	51	44	 	0.250	0.419	0.333	24	0	6	 	1		 	3	5	2	 	 	3	 	1	 	 
2014	11620	1	vs_lhp	10208	721	Air Force	20	1527635	Neubeck, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527635	Fr	C	42	30	 	0.133	0.278	0.133	15	2	2	 	 		 	1	3	 	 	2	2	 	 	 	 
2014	11620	1	vs_lhp	10208	721	Air Force	29	1308138	Schomaker, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1308138	Sr	OF	39	12	 	0.333	0.368	0.389	18	1	6	1	 		 	2	 	1	 	 	3	 	 	 	 
2014	11620	1	vs_lhp	10208	721	Air Force	19	1308134	Sicher, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1308134	Jr	C	38	27	 	0.188	0.235	0.250	16	0	3	1	 		 	1	1	 	 	1	2	2	 	 	 
2014	11620	1	vs_lhp	10208	721	Air Force	1	1527627	Groesbeck, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527627	Fr	INF	38	24	 	0.000	0.100	0.000	9	0	0	 	 		 	0	1	 	 	 	3	 	 	 	 
2014	11620	1	vs_lhp	10208	721	Air Force	33	1527639	Haslam, Bradley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527639	Fr	INF	35	23	 	0.429	0.467	0.500	14	3	6	1	 		 	1	1	 	 	 	2	 	 	 	 
2014	11620	1	vs_lhp	10208	721	Air Force	39	1422373	Poje, Coleman	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422373	So	P	31	18	 	0.125	0.125	0.125	16	1	2	 	 		 	1	 	 	 	 	7	1	 	 	 
2014	11620	1	vs_lhp	10208	721	Air Force	5	1527630	Blankenship, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527630	So	OF	30	16	 	0.222	0.222	0.222	9	0	2	 	 		 	0	 	 	 	 	1	 	 	 	 
2014	11620	1	vs_lhp	10208	721	Air Force	22	1527636	Jax, Griffin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527636	Fr	INF	29	25	 	0.000	0.500	0.000	1	1	0	 	 		 	0	1	 	 	 	 	 	 	 	 
2014	11620	1	vs_lhp	10208	721	Air Force	18	1308133	Saleck, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1308133	Jr	INF	25	19	 	0.278	0.316	0.444	18	2	5	 	 		1	2	1	 	 	 	6	1	 	 	 
2014	11620	1	vs_lhp	10208	721	Air Force	4	1527629	Denkinger, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527629	Fr	INF	19	0	 	0.000	0.000	0.000	4	0	0	 	 		 	0	 	 	 	 	2	 	 	 	 
2014	11620	1	vs_lhp	10208	721	Air Force	26	1527637	Hanlin, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527637	Fr	C	14	0	 	0.000	0.000	0.000	4	0	0	 	 		 	0	 	 	 	 	2	 	 	 	 
2014	11620	1	vs_lhp	10208	5	Akron	6	1218820	Ahart, Devan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1218820	Jr	OF	56	56	 	0.250	0.375	0.333	12	3	3	1	 		 	3	 	3	1	 	1	 	2	1	 
2014	11620	1	vs_lhp	10208	5	Akron	37	1543284	Meeker III, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1543284	Fr	INF	56	56	 	0.467	0.529	0.467	15	1	7	 	 		 	4	2	 	 	 	3	 	1	 	 
2014	11620	1	vs_lhp	10208	5	Akron	23	1543289	Sheltrown, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1543289	Sr	INF	54	53	 	0.417	0.500	0.500	12	4	5	1	 		 	0	1	1	 	1	 	3	1	 	 
2014	11620	1	vs_lhp	10208	5	Akron	7	1436916	Simonton, Kris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1436916	So	INF	50	50	 	0.308	0.357	0.538	13	1	4	 	 		1	3	1	 	 	 	3	 	 	 	 
2014	11620	1	vs_lhp	10208	5	Akron	4	1436915	Mosbarger, Daulton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1436915	So	P	46	35	 	0.250	0.500	0.250	4	1	1	 	 		 	0	1	1	 	 	1	 	 	 	 
2014	11620	1	vs_lhp	10208	5	Akron	18	1436926	LaRocca, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1436926	Jr	INF	45	35	 	0.182	0.308	0.455	11	3	2	 	 		1	3	2	 	 	 	5	 	 	 	 
2014	11620	1	vs_lhp	10208	5	Akron	13	1321052	Rembielak, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321052	Jr	INF	43	42	 	0.455	0.500	0.455	11	0	5	 	 		 	2	1	 	 	 	 	 	 	 	 
2014	11620	1	vs_lhp	10208	5	Akron	5	1104710	Stewart, Brady	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1104710	Sr	C	41	35	 	0.300	0.300	0.300	10	1	3	 	 		 	2	 	 	 	 	2	 	 	 	 
2014	11620	1	vs_lhp	10208	5	Akron	17	1436919	Salem, Billy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1436919	So	INF	37	27	 	0.333	0.429	0.333	6	1	2	 	 		 	1	 	1	 	 	2	 	 	 	 
2014	11620	1	vs_lhp	10208	5	Akron	15	1543279	Iero, Dom	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1543279	Fr	INF	35	23	 	0.667	0.667	0.667	3	0	2	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	1	vs_lhp	10208	5	Akron	19	1218821	Havrilak, Joey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1218821	Jr	OF	33	30	 	0.250	0.333	0.375	8	2	2	1	 		 	0	1	 	 	 	1	 	 	 	 
2014	11620	1	vs_lhp	10208	5	Akron	16	1543281	Lees, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1543281	Fr	C	31	30	 	0.000	0.286	0.000	5	2	0	 	 		 	0	2	 	 	 	 	 	 	 	 
2014	11620	1	vs_lhp	10208	5	Akron	38	1543280	Lawrence, Danny	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1543280	Jr	OF	30	14	 	0.500	0.500	0.500	2	0	1	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	1	vs_lhp	10208	5	Akron	24	1441460	Alvarez, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1441460	Sr	1B	20	18	 	0.167	0.167	0.167	6	1	1	 	 		 	1	 	 	 	 	 	 	 	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	22	1416288	Salem, Georgie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1416288	So	OF	61	61	 	0.267	0.329	0.307	75	6	20	3	 		 	6	5	2	 	1	14	5	 	1	 
2014	11620	1	vs_lhp	10208	8	Alabama	7	1314580	Moore, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1314580	Jr	OF	61	61	 	0.274	0.328	0.403	62	13	17	2	 		2	5	3	2	 	 	3	1	1	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	1	1416281	White, Mikey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1416281	So	INF	61	61	 	0.273	0.437	0.400	55	11	15	4	 		1	5	13	3	 	1	7	1	1	1	 
2014	11620	1	vs_lhp	10208	8	Alabama	10	1416283	Wass, Wade	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1416283	Sr	C	61	60	 	0.333	0.413	0.463	54	8	18	7	 		 	9	5	3	1	 	9	1	1	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	6	1416282	Overstreet, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1416282	So	INF	60	60	 	0.222	0.263	0.370	54	7	12	2	 		2	8	3	 	 	6	7	2	 	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	18	1195669	Smith, Austen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1195669	Sr	INF	57	57	 	0.354	0.468	0.521	48	3	17	5	 		1	12	11	1	2	 	6	1	1	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	12	1416284	Vincent, Chance	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1416284	So	INF	56	53	 	0.277	0.300	0.277	47	4	13	 	 		 	2	2	 	1	1	6	2	 	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	9	1527432	Hughston, Casey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527432	Fr	OF	52	47	 	0.263	0.333	0.447	38	4	10	1	 		2	7	1	3	 	1	11	1	 	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	19	1527436	Webb, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527436	Fr	OF	42	25	 	0.345	0.441	0.414	29	2	10	2	 		 	1	5	 	 	 	2	1	3	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	24	1527437	Haynie, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527437	Fr	C	35	32	 	0.267	0.290	0.400	30	4	8	1	 		1	4	1	 	 	1	14	 	 	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	3	1416286	Cucjen, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1416286	So	INF	32	15	 	0.214	0.267	0.214	14	0	3	 	 		 	0	1	 	 	 	3	 	 	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	33	1416300	Greer, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1416300	So	P	17	1	 	0.000	0.000	0.000	2	0	0	 	 		 	0	 	 	 	 	2	 	 	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	13	1527434	Elliott, William	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527434	Fr	OF	14	6	 	0.000	0.250	0.000	3	0	0	 	 		 	0	 	1	 	 	3	 	 	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	14	1416285	Goodson, Mathew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1416285	Fr	OF	13	4	 	0.100	0.231	0.100	10	0	1	 	 		 	1	2	 	1	 	3	 	 	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	41	1416305	Poe, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1416305	Fr	C	10	1	 	0.000	0.200	0.000	4	0	0	 	 		 	0	1	 	 	 	3	 	 	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	45	1314562	Colburn, Riley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1314562	So	OF	8	0	 		1.000		0	0	0	 	 		 	0	 	1	 	 	 	 	 	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	49	1416306	Cole, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1416306	Sr	INF	8	0	 	1.000	1.000	1.000	1	0	1	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	38	1527440	Wilhite, J.C.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527440	Jr	INF	8	2	 	0.000	0.000	0.000	1	0	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	1	vs_lhp	10208	8	Alabama	25	1314590	Blanchard, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1314590	So	OF	7	3	 	0.000	0.000	0.000	1	1	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	21	1548788	Utterback, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1548788	Jr	OF	53	51	 	0.333	0.351	0.364	33	3	11	1	 		 	8	2	 	2	 	6	 	3	1	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	10	1322607	Nunez, Julio	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1322607	Sr	3B	52	51	 	0.281	0.333	0.469	32	5	9	1	1	15	1	5	3	 	1	 	3	2	3	 	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	26	1440365	Hulsey, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1440365	So	INF	50	48	 	0.241	0.333	0.379	29	5	7	1	 		1	3	3	1	 	1	8	 	1	 	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	5	1548781	Nelson, Ramon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1548781	Jr	OF	46	39	 	0.067	0.222	0.067	15	2	1	 	 		 	1	3	 	 	2	6	1	 	1	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	7	1322599	Crutcher, Brandyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1322599	Jr	OF	45	39	 	0.125	0.364	0.125	8	3	1	 	 		 	2	3	 	 	1	2	1	 	 	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	28	1440363	Dodson, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1440363	Jr	OF	45	44	 	0.200	0.304	0.250	20	5	4	1	 		 	1	3	 	 	2	6	 	1	 	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	6	1548773	Dhanani, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1548773	Jr	C	40	34	 	0.000	0.000	0.000	9	1	0	 	 		 	0	 	 	 	 	1	1	1	 	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	22	1322601	Friend, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1322601	Jr	INF	39	36	 	0.286	0.267	0.357	14	0	4	1	 		 	2	 	 	1	 	4	1	 	 	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	25	1548774	Folger, Justen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1548774	Jr	2B	37	35	 	0.370	0.452	0.593	27	7	10	2	2		 	5	4	 	 	 	7	 	1	 	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	42	1548791	Welch, Keyonta	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1548791	Fr	OF	27	17	 	0.263	0.417	0.368	19	4	5	 	1		 	2	5	 	 	 	9	 	5	1	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	27	1548784	Smith, Allen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1548784	Jr	1B	24	18	 	0.188	0.235	0.250	16	2	3	1	 		 	4	1	 	 	 	4	 	 	 	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	12	1548789	Waddell, Caleb	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1548789	Jr	C	23	21	 	0.000	0.316	0.000	13	0	0	 	 		 	0	5	1	 	2	4	 	 	 	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	36	1440371	Woods, Cornelius	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1440371	So	INF	19	12	 	0.625	0.625	1.000	8	1	5	 	 		1	2	 	 	 	 	2	 	 	 	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	14	1440361	Benford, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1440361	So	C	18	6	 	0.000	0.000	0.000	8	0	0	 	 		 	0	 	 	 	1	2	 	 	 	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	8	1322602	Johnson, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1322602	Jr	3B	16	13	 	0.000	0.111	0.000	8	0	0	 	 		 	0	1	 	 	 	6	 	 	 	 
2014	11620	1	vs_lhp	10208	6	Alabama A&M	35	1548782	Payne, Richard	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1548782	So	1B	16	12	 	0.125	0.222	0.125	8	0	1	 	 		 	1	1	 	 	 	3	 	 	 	 
2014	11620	1	vs_lhp	10208	7	Alabama St.	30	1430246	Price, Dexter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1430246	Sr	INF	57	57	 	0.394	0.412	0.636	33	6	13	2	 		2	9	1	 	 	 	5	 	1	 	 
