year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2017	12560	220	Fairfield	-	Totals	-	-	-	-	""	""	""	3.80	475.2	""	495	252	201	147	372	6	2068	1837	105	13	6	32	25	36	16	""	""	33	15	""	484	476	""	""	""	114
2017	12560	220	Fairfield	-	Opponent Totals	-	-	-	-	""	""	""	4.73	477.1	""	544	320	251	200	297	2	2178	1874	68	10	2	26	39	42	5	""	""	44	17	""	540	494	""	""	""	88
2017	12560	222	Fairleigh Dickinson	-	Totals	-	-	-	-	""	""	""	7.96	370.2	""	504	392	328	264	267	""	1897	1527	99	11	12	47	61	44	3	""	""	23	39	""	341	443	""	""	""	90
2017	12560	222	Fairleigh Dickinson	-	Opponent Totals	-	-	-	-	""	""	""	5.38	388.1	""	463	282	232	163	260	4	1786	1546	85	5	2	35	28	39	2	""	""	12	23	""	425	388	""	""	""	78
2017	12560	229	Fla. Atlantic	-	Totals	-	-	-	-	""	""	""	4.43	508.1	""	514	303	250	192	444	2	2249	1959	85	14	5	58	38	44	5	""	""	32	19	""	460	554	""	""	""	131
2017	12560	229	Fla. Atlantic	-	Opponent Totals	-	-	-	-	""	""	""	6.39	494.1	""	562	397	351	286	350	2	2369	1943	102	6	8	70	50	87	2	""	""	30	23	""	457	593	""	""	""	103
2017	12560	235	Florida	-	Totals	-	-	-	-	""	""	""	3.55	590.1	""	578	267	233	202	581	8	2547	2253	105	11	7	33	31	51	5	""	""	31	10	""	637	454	""	""	""	176
2017	12560	235	Florida	-	Opponent Totals	-	-	-	-	""	""	""	5.19	568.2	""	563	357	328	292	448	2	2556	2149	99	5	7	50	58	55	5	""	""	24	35	""	585	571	""	""	""	118
2017	12560	228	Florida A&M	-	Totals	-	-	-	-	""	""	""	4.93	450.2	""	505	335	247	221	320	1	2156	1782	97	8	5	20	84	73	4	""	""	50	30	""	454	507	""	""	""	99
2017	12560	228	Florida A&M	-	Opponent Totals	-	-	-	-	""	""	""	5.51	449.1	""	517	327	275	254	326	1	2163	1807	70	5	6	30	39	55	7	""	""	29	17	""	484	474	""	""	""	97
2017	12560	234	Florida St.	-	Totals	-	-	-	-	""	""	""	3.72	593.1	""	542	295	245	203	618	6	2571	2246	119	7	4	42	45	64	8	""	""	37	19	""	566	523	""	""	""	164
2017	12560	234	Florida St.	-	Opponent Totals	-	-	-	-	""	""	""	6.70	575.0	""	604	488	428	380	503	4	2760	2222	114	11	5	72	43	88	4	""	""	33	37	""	515	617	""	""	""	146
2017	12560	236	Fordham	-	Totals	-	-	-	-	""	""	""	3.86	443.1	""	409	222	190	191	414	2	1931	1664	70	6	7	25	39	32	3	""	""	28	16	""	445	406	""	""	""	145
2017	12560	236	Fordham	-	Opponent Totals	-	-	-	-	""	""	""	3.66	440.1	""	432	222	179	153	320	6	1909	1666	74	12	3	24	41	47	3	""	""	32	11	""	489	436	""	""	""	80
2017	12560	308	Fort Wayne	-	Totals	-	-	-	-	""	""	""	7.61	432.2	""	598	424	366	252	342	1	2188	1806	132	11	4	37	50	59	13	""	""	50	20	""	476	405	""	""	""	101
2017	12560	308	Fort Wayne	-	Opponent Totals	-	-	-	-	""	""	""	3.41	449.0	""	445	196	170	191	386	8	1989	1734	78	13	5	23	38	36	3	""	""	17	11	""	396	500	""	""	""	111
2017	12560	96	Fresno St.	-	Totals	-	-	-	-	""	""	""	5.64	537.2	""	589	381	337	294	464	2	2494	2086	105	12	9	43	93	64	17	""	""	26	23	""	568	475	""	""	""	135
2017	12560	96	Fresno St.	-	Opponent Totals	-	-	-	-	""	""	""	6.75	530.2	""	700	455	398	213	444	1	2521	2206	136	23	9	76	62	43	3	""	""	47	12	""	602	465	""	""	""	116
2017	12560	244	Furman	-	Totals	-	-	-	-	""	""	""	4.85	538.0	""	588	338	290	156	421	2	2371	2125	101	10	3	69	42	37	8	""	""	33	20	""	523	595	""	""	""	136
2017	12560	244	Furman	-	Opponent Totals	-	-	-	-	""	""	""	5.89	531.2	""	676	410	348	206	370	6	2487	2167	125	14	5	69	73	51	7	""	""	35	25	""	602	534	""	""	""	80
2017	12560	253	Ga. Southern	-	Totals	-	-	-	-	""	""	""	4.10	529.1	""	532	280	241	210	541	5	2328	2034	87	12	6	47	57	41	5	""	""	25	18	""	445	526	""	""	""	142
2017	12560	253	Ga. Southern	-	Opponent Totals	-	-	-	-	""	""	""	5.14	520.1	""	559	351	297	251	510	5	2401	2012	87	6	6	44	76	74	14	""	""	43	21	""	529	432	""	""	""	127
2017	12560	1092	Gardner-Webb	-	Totals	-	-	-	-	""	""	""	5.60	485.1	""	576	356	302	228	328	3	2244	1910	104	11	6	54	39	48	11	""	""	32	26	""	505	517	""	""	""	98
2017	12560	1092	Gardner-Webb	-	Opponent Totals	-	-	-	-	""	""	""	4.53	487.0	""	512	300	245	177	422	1	2162	1896	96	2	2	71	58	40	5	""	""	29	20	""	455	497	""	""	""	125
2017	12560	248	George Mason	-	Totals	-	-	-	-	""	""	""	4.70	522.2	""	562	320	273	219	374	2	2364	2034	99	7	5	45	44	52	5	""	""	39	20	""	525	581	""	""	""	100
2017	12560	248	George Mason	-	Opponent Totals	-	-	-	-	""	""	""	4.32	523.0	""	497	310	251	241	453	1	2358	1995	93	10	9	46	46	75	3	""	""	29	18	""	463	576	""	""	""	128
2017	12560	249	George Washington	-	Totals	-	-	-	-	""	""	""	4.42	511.0	""	527	283	251	225	311	3	2276	1951	101	16	6	26	58	54	14	""	""	23	23	""	543	581	""	""	""	86
2017	12560	249	George Washington	-	Opponent Totals	-	-	-	-	""	""	""	4.55	510.0	""	572	299	258	185	297	4	2287	1979	97	7	11	23	33	51	2	""	""	45	26	""	555	580	""	""	""	81
2017	12560	251	Georgetown	-	Totals	-	-	-	-	""	""	""	4.98	486.0	""	554	335	269	180	414	4	2222	1945	99	13	6	44	45	41	3	""	""	31	25	""	499	472	""	""	""	129
2017	12560	251	Georgetown	-	Opponent Totals	-	-	-	-	""	""	""	4.70	488.0	""	533	322	255	216	335	4	2248	1899	87	15	5	29	44	55	""	""	""	44	31	""	507	545	""	""	""	89
2017	12560	257	Georgia	-	Totals	-	-	-	-	""	""	""	5.03	502.1	""	504	313	281	237	477	5	2282	1941	97	7	4	45	69	53	11	""	""	33	17	""	504	466	""	""	""	112
2017	12560	257	Georgia	-	Opponent Totals	-	-	-	-	""	""	""	3.99	501.0	""	491	257	222	187	440	3	2188	1908	94	6	1	40	51	51	12	""	""	28	14	""	482	502	""	""	""	126
2017	12560	254	Georgia St.	-	Totals	-	-	-	-	""	""	""	5.90	477.1	""	464	379	313	343	386	4	2289	1790	92	3	7	34	81	88	1	""	""	41	25	""	504	452	""	""	""	118
2017	12560	254	Georgia St.	-	Opponent Totals	-	-	-	-	""	""	""	4.13	481.2	""	446	249	221	218	419	5	2111	1794	75	9	7	39	50	38	6	""	""	41	20	""	484	463	""	""	""	134
2017	12560	255	Georgia Tech	-	Totals	-	-	-	-	""	""	""	5.36	494.0	""	512	335	294	261	396	3	2277	1894	100	9	1	51	50	61	10	""	""	34	27	""	454	549	""	""	""	138
2017	12560	255	Georgia Tech	-	Opponent Totals	-	-	-	-	""	""	""	5.16	490.1	""	562	354	281	215	468	2	2277	1963	119	10	10	71	30	39	8	""	""	36	24	""	468	469	""	""	""	86
2017	12560	260	Gonzaga	-	Totals	-	-	-	-	""	""	""	3.73	480.2	""	507	231	199	143	436	5	2100	1886	80	6	4	37	37	29	11	""	""	28	14	""	436	511	""	""	""	114
2017	12560	260	Gonzaga	-	Opponent Totals	-	-	-	-	""	""	""	4.57	476.1	""	504	285	242	225	393	1	2175	1840	77	5	5	33	53	54	6	""	""	32	22	""	441	526	""	""	""	92
2017	12560	261	Grambling	-	Totals	-	-	-	-	""	""	""	6.30	435.2	""	540	377	305	235	320	1	2108	1762	105	20	11	41	29	55	4	""	""	29	26	""	442	455	""	""	""	70
2017	12560	261	Grambling	-	Opponent Totals	-	-	-	-	""	""	""	5.09	442.1	""	451	325	250	274	325	3	2094	1671	81	7	13	23	44	80	8	""	""	42	26	""	459	440	""	""	""	97
2017	12560	1104	Grand Canyon	-	Totals	-	-	-	-	""	""	""	5.06	478.0	""	524	300	269	177	346	4	2154	1847	103	9	8	33	35	79	6	""	""	37	14	""	512	486	""	""	""	101
2017	12560	1104	Grand Canyon	-	Opponent Totals	-	-	-	-	""	""	""	5.02	479.0	""	550	320	267	221	360	3	2196	1875	104	10	5	27	46	34	3	""	""	34	30	""	538	457	""	""	""	107
2017	12560	272	Hartford	-	Totals	-	-	-	-	""	""	""	7.29	425.2	""	538	393	345	261	324	""	2106	1728	107	17	10	43	68	66	5	""	""	26	25	""	439	448	""	""	""	102
2017	12560	272	Hartford	-	Opponent Totals	-	-	-	-	""	""	""	4.82	434.2	""	458	287	233	222	299	4	1994	1678	86	14	3	37	51	38	15	""	""	40	15	""	484	436	""	""	""	101
2017	12560	275	Harvard	-	Totals	-	-	-	-	""	""	""	5.41	336.1	""	385	240	202	149	244	1	1557	1320	71	9	7	26	40	50	1	""	""	15	23	""	360	335	""	""	""	61
2017	12560	275	Harvard	-	Opponent Totals	-	-	-	-	""	""	""	4.76	344.1	""	361	233	182	136	348	3	1553	1355	76	12	2	32	33	38	2	""	""	19	4	""	310	323	""	""	""	110
2017	12560	277	Hawaii	-	Totals	-	-	-	-	""	""	""	3.58	457.0	""	479	235	182	114	290	1	1977	1763	80	12	4	25	34	37	2	""	""	39	24	""	531	483	""	""	""	68
2017	12560	277	Hawaii	-	Opponent Totals	-	-	-	-	""	""	""	4.47	444.2	""	448	249	221	193	317	1	1972	1690	95	12	6	29	41	40	4	""	""	29	20	""	490	459	""	""	""	87
2017	12560	19651	High Point	-	Totals	-	-	-	-	""	""	""	4.46	469.2	""	452	293	233	223	406	4	2106	1800	73	8	2	51	59	39	""	""	""	27	17	""	447	479	""	""	""	98
2017	12560	19651	High Point	-	Opponent Totals	-	-	-	-	""	""	""	4.44	464.0	""	462	276	229	195	378	2	2068	1778	86	5	6	43	61	53	7	""	""	26	16	""	436	494	""	""	""	90
2017	12560	283	Hofstra	-	Totals	-	-	-	-	""	""	""	6.00	437.2	""	496	348	292	258	411	""	2084	1711	103	17	10	53	36	61	7	""	""	34	20	""	372	450	""	""	""	119
2017	12560	283	Hofstra	-	Opponent Totals	-	-	-	-	""	""	""	3.72	453.0	""	449	229	187	154	349	2	1944	1716	87	6	4	42	35	34	1	""	""	26	13	""	494	429	""	""	""	133
2017	12560	285	Holy Cross	-	Totals	-	-	-	-	""	""	""	5.31	437.0	""	491	304	258	179	375	2	1998	1720	88	8	6	48	62	47	1	""	""	30	22	""	426	431	""	""	""	100
2017	12560	285	Holy Cross	-	Opponent Totals	-	-	-	-	""	""	""	4.86	441.0	""	442	279	238	178	391	4	1980	1716	84	3	2	36	44	41	1	""	""	30	15	""	447	437	""	""	""	112
2017	12560	288	Houston	-	Totals	-	-	-	-	""	""	""	3.43	556.2	""	558	264	212	141	445	5	2361	2139	105	8	6	40	22	40	5	""	""	30	11	""	672	462	""	""	""	140
2017	12560	288	Houston	-	Opponent Totals	-	-	-	-	""	""	""	5.64	542.2	""	616	403	340	272	391	2	2533	2122	102	26	11	60	40	74	8	""	""	42	22	""	552	572	""	""	""	118
2017	12560	287	Houston Baptist	-	Totals	-	-	-	-	""	""	""	4.11	473.0	""	490	254	216	195	310	2	2103	1785	79	10	7	25	48	63	1	""	""	39	20	""	546	454	""	""	""	59
2017	12560	287	Houston Baptist	-	Opponent Totals	-	-	-	-	""	""	""	4.26	468.2	""	491	265	222	173	336	2	2074	1800	79	12	3	21	49	48	7	""	""	31	22	""	478	502	""	""	""	104
2017	12560	302	Ill.-Chicago	-	Totals	-	-	-	-	""	""	""	2.65	496.1	""	386	174	146	166	401	11	2014	1779	70	1	2	25	35	35	4	""	""	22	10	""	569	436	""	""	""	105
2017	12560	302	Ill.-Chicago	-	Opponent Totals	-	-	-	-	""	""	""	5.42	488.0	""	535	339	294	212	350	1	2235	1873	99	8	7	40	56	73	4	""	""	45	32	""	541	495	""	""	""	119
2017	12560	301	Illinois	-	Totals	-	-	-	-	""	""	""	5.85	449.1	""	467	324	292	266	344	""	2080	1718	88	11	10	63	64	56	3	""	""	24	14	""	463	444	""	""	""	98
2017	12560	301	Illinois	-	Opponent Totals	-	-	-	-	""	""	""	4.68	452.0	""	470	292	235	203	388	3	2045	1780	80	11	3	58	41	30	8	""	""	13	16	""	431	474	""	""	""	117
2017	12560	299	Illinois St.	-	Totals	-	-	-	-	""	""	""	5.93	483.0	""	567	376	318	252	360	1	2300	1921	105	15	10	45	87	54	7	""	""	41	32	""	500	526	""	""	""	105
2017	12560	299	Illinois St.	-	Opponent Totals	-	-	-	-	""	""	""	4.30	500.1	""	492	293	239	224	453	2	2244	1933	100	19	4	24	58	46	5	""	""	12	29	""	470	517	""	""	""	128
2017	12560	2743	Incarnate Word	-	Totals	-	-	-	-	""	""	""	7.41	483.1	""	682	456	398	242	331	2	2405	2030	125	28	8	44	73	67	5	""	""	34	29	""	458	566	""	""	""	84
2017	12560	2743	Incarnate Word	-	Opponent Totals	-	-	-	-	""	""	""	4.85	491.2	""	530	312	265	250	368	4	2251	1911	84	21	9	16	73	44	6	""	""	22	24	""	553	465	""	""	""	115
2017	12560	306	Indiana	-	Totals	-	-	-	-	""	""	""	4.58	542.0	""	597	298	276	161	407	5	2362	2116	124	17	3	50	47	36	""	""	""	25	24	""	540	595	""	""	""	122
2017	12560	306	Indiana	-	Opponent Totals	-	-	-	-	""	""	""	5.21	539.0	""	559	345	312	201	486	2	2415	2091	114	9	3	75	46	65	5	""	""	39	18	""	471	588	""	""	""	135
2017	12560	305	Indiana St.	-	Totals	-	-	-	-	""	""	""	4.73	472.1	""	472	286	248	198	468	""	2100	1815	89	17	11	45	75	51	10	""	""	22	14	""	501	404	""	""	""	124
2017	12560	305	Indiana St.	-	Opponent Totals	-	-	-	-	""	""	""	5.22	475.2	""	498	323	276	211	417	4	2147	1842	88	15	5	63	54	40	4	""	""	39	15	""	491	464	""	""	""	125
2017	12560	310	Iona	-	Totals	-	-	-	-	""	""	""	4.27	423.2	""	421	255	201	179	285	1	1895	1608	66	8	2	23	41	59	4	""	""	37	11	""	492	408	""	""	""	80
2017	12560	310	Iona	-	Opponent Totals	-	-	-	-	""	""	""	4.50	430.0	""	421	260	215	217	351	4	1925	1625	58	10	8	10	66	35	5	""	""	32	15	""	510	350	""	""	""	122
2017	12560	312	Iowa	-	Totals	-	-	-	-	""	""	""	4.39	543.2	""	596	304	265	227	470	2	2408	2082	99	17	7	38	52	38	4	""	""	42	18	""	591	458	""	""	""	142
2017	12560	312	Iowa	-	Opponent Totals	-	-	-	-	""	""	""	5.68	532.0	""	594	376	336	268	421	3	2457	2089	113	9	8	71	49	55	7	""	""	22	21	""	497	576	""	""	""	137
2017	12560	314	Jackson St.	-	Totals	-	-	-	-	""	""	""	3.61	476.1	""	466	253	191	207	410	4	2147	1840	76	8	11	28	30	71	""	""	""	12	16	""	443	494	""	""	""	135
2017	12560	314	Jackson St.	-	Opponent Totals	-	-	-	-	""	""	""	7.21	463.1	""	579	440	371	262	295	1	2285	1823	109	17	9	24	69	91	7	""	""	76	33	""	529	483	""	""	""	81
2017	12560	316	Jacksonville	-	Totals	-	-	-	-	""	""	""	3.95	539.2	""	550	299	237	218	498	3	2414	2091	73	10	5	43	42	51	4	""	""	41	13	""	498	552	""	""	""	150
2017	12560	316	Jacksonville	-	Opponent Totals	-	-	-	-	""	""	""	4.71	529.2	""	586	332	277	226	380	2	2415	2075	103	4	7	28	63	46	1	""	""	44	21	""	586	529	""	""	""	109
2017	12560	315	Jacksonville St.	-	Totals	-	-	-	-	""	""	""	5.11	496.2	""	527	324	282	194	484	2	2221	1939	94	13	5	64	46	42	""	""	""	31	15	""	451	475	""	""	""	163
2017	12560	315	Jacksonville St.	-	Opponent Totals	-	-	-	-	""	""	""	5.32	500.1	""	556	333	296	215	433	3	2267	1973	93	10	6	45	59	41	6	""	""	21	17	""	472	513	""	""	""	94
2017	12560	317	James Madison	-	Totals	-	-	-	-	""	""	""	5.57	441.0	""	487	326	273	228	420	1	2068	1736	91	12	1	43	63	60	3	""	""	21	22	""	468	372	""	""	""	141
2017	12560	317	James Madison	-	Opponent Totals	-	-	-	-	""	""	""	6.04	441.0	""	484	339	296	204	410	1	2040	1706	90	13	7	65	61	59	6	""	""	49	22	""	402	442	""	""	""	129
2017	12560	328	Kansas	-	Totals	-	-	-	-	""	""	""	4.43	504.0	""	515	300	248	207	468	1	2250	1929	97	16	11	35	68	49	2	""	""	37	28	""	462	495	""	""	""	126
2017	12560	328	Kansas	-	Opponent Totals	-	-	-	-	""	""	""	4.80	499.0	""	473	293	266	230	459	5	2244	1875	104	8	8	18	51	84	6	""	""	31	24	""	453	513	""	""	""	121
2017	12560	327	Kansas St.	-	Totals	-	-	-	-	""	""	""	5.08	487.2	""	499	316	275	233	357	4	2220	1879	106	9	5	47	48	56	11	""	""	28	21	""	511	521	""	""	""	94
2017	12560	327	Kansas St.	-	Opponent Totals	-	-	-	-	""	""	""	5.65	479.1	""	518	338	301	276	362	5	2223	1864	90	12	5	51	39	33	4	""	""	30	20	""	525	475	""	""	""	107
2017	12560	1157	Kennesaw St.	-	Totals	-	-	-	-	""	""	""	5.16	495.2	""	511	352	284	293	452	1	2300	1914	112	3	6	53	82	50	7	""	""	17	23	""	442	511	""	""	""	148
2017	12560	1157	Kennesaw St.	-	Opponent Totals	-	-	-	-	""	""	""	5.41	496.0	""	563	338	298	231	430	3	2294	1972	103	9	3	58	51	37	1	""	""	39	15	""	428	568	""	""	""	108
2017	12560	331	Kent St.	-	Totals	-	-	-	-	""	""	""	3.43	493.0	""	439	232	188	188	487	8	2133	1835	75	3	7	36	37	53	4	""	""	40	16	""	446	473	""	""	""	121
2017	12560	331	Kent St.	-	Opponent Totals	-	-	-	-	""	""	""	4.98	489.1	""	562	328	271	211	402	1	2246	1917	106	13	6	41	55	61	3	""	""	33	24	""	482	495	""	""	""	109
2017	12560	334	Kentucky	-	Totals	-	-	-	-	""	""	""	3.85	576.2	""	496	281	247	217	583	4	2473	2154	101	6	5	68	32	63	8	""	""	24	13	""	527	542	""	""	""	150
2017	12560	334	Kentucky	-	Opponent Totals	-	-	-	-	""	""	""	6.95	563.0	""	706	484	435	310	415	1	2723	2235	148	10	7	73	64	92	7	""	""	57	28	""	561	596	""	""	""	122
2017	12560	361	LIU Brooklyn	-	Totals	-	-	-	-	""	""	""	7.00	408.2	""	502	362	318	218	295	""	1960	1643	105	17	6	37	47	53	3	""	""	20	25	""	448	410	""	""	""	88
2017	12560	361	LIU Brooklyn	-	Opponent Totals	-	-	-	-	""	""	""	5.46	422.0	""	460	309	256	228	347	6	1979	1634	85	15	5	27	32	63	2	""	""	22	27	""	431	403	""	""	""	130
2017	12560	365	LSU	-	Totals	-	-	-	-	""	""	""	3.54	577.2	""	492	248	227	238	570	10	2456	2142	89	5	4	54	50	42	19	""	""	24	8	""	492	590	""	""	""	151
2017	12560	365	LSU	-	Opponent Totals	-	-	-	-	""	""	""	6.60	552.1	""	647	456	405	273	380	2	2646	2199	113	12	6	61	64	99	20	""	""	37	37	""	555	640	""	""	""	88
2017	12560	340	La Salle	-	Totals	-	-	-	-	""	""	""	5.56	437.1	""	510	360	270	209	384	""	2060	1756	103	22	13	45	58	47	""	""	""	28	18	""	417	443	""	""	""	113
2017	12560	340	La Salle	-	Opponent Totals	-	-	-	-	""	""	""	2.49	458.2	""	386	162	127	148	483	5	1918	1688	75	15	4	19	31	32	""	""	""	35	15	""	441	384	""	""	""	141
2017	12560	498	La.-Monroe	-	Totals	-	-	-	-	""	""	""	6.77	475.2	""	617	422	358	218	368	""	2274	1944	113	18	8	62	66	55	3	""	""	30	27	""	459	512	""	""	""	96
2017	12560	498	La.-Monroe	-	Opponent Totals	-	-	-	-	""	""	""	3.11	495.0	""	481	198	171	160	421	4	2099	1873	91	8	3	29	37	25	2	""	""	30	10	""	520	462	""	""	""	119
2017	12560	342	Lafayette	-	Totals	-	-	-	-	""	""	""	8.00	419.2	""	587	461	373	243	250	""	2154	1793	134	21	11	44	64	49	1	""	""	40	29	""	434	519	""	""	""	79
2017	12560	342	Lafayette	-	Opponent Totals	-	-	-	-	""	""	""	4.15	442.1	""	460	248	204	173	392	2	1998	1708	102	13	3	35	41	62	1	""	""	39	16	""	418	451	""	""	""	98
2017	12560	346	Lamar University	-	Totals	-	-	-	-	""	""	""	4.52	505.1	""	523	293	254	220	415	1	2269	1954	96	21	5	29	27	43	2	""	""	32	19	""	530	487	""	""	""	122
2017	12560	346	Lamar University	-	Opponent Totals	-	-	-	-	""	""	""	5.89	500.0	""	569	370	327	289	365	4	2357	1982	108	4	8	48	50	40	3	""	""	16	30	""	545	509	""	""	""	126
2017	12560	352	Lehigh	-	Totals	-	-	-	-	""	""	""	4.62	407.1	""	449	259	209	186	313	2	1879	1598	83	13	5	27	42	48	3	""	""	30	17	""	433	406	""	""	""	78
2017	12560	352	Lehigh	-	Opponent Totals	-	-	-	-	""	""	""	5.48	414.0	""	425	283	252	174	340	6	1873	1613	88	10	5	53	55	47	2	""	""	22	17	""	367	493	""	""	""	126
2017	12560	355	Liberty	-	Totals	-	-	-	-	""	""	""	4.31	490.2	""	486	276	235	223	434	1	2177	1863	87	8	1	45	51	42	8	""	""	28	19	""	503	446	""	""	""	101
2017	12560	355	Liberty	-	Opponent Totals	-	-	-	-	""	""	""	5.97	483.2	""	505	386	321	341	436	""	2346	1894	100	10	8	47	65	55	6	""	""	35	21	""	427	527	""	""	""	142
2017	12560	28600	Lipscomb	-	Totals	-	-	-	-	""	""	""	4.92	497.1	""	517	309	272	204	398	2	2236	1933	102	4	1	40	53	49	4	""	""	29	18	""	525	508	""	""	""	115
2017	12560	28600	Lipscomb	-	Opponent Totals	-	-	-	-	""	""	""	5.29	491.2	""	501	327	289	289	460	3	2257	1883	100	12	9	32	54	41	4	""	""	26	17	""	437	491	""	""	""	133
2017	12560	32	Little Rock	-	Totals	-	-	-	-	""	""	""	4.76	488.0	""	479	300	258	240	463	2	2213	1865	82	10	9	29	47	52	10	""	""	38	17	""	489	450	""	""	""	120
2017	12560	32	Little Rock	-	Opponent Totals	-	-	-	-	""	""	""	4.94	494.0	""	519	300	271	187	423	2	2193	1919	109	10	4	40	54	44	5	""	""	26	16	""	503	475	""	""	""	94
2017	12560	99	Long Beach St.	-	Totals	-	-	-	-	""	""	""	3.07	565.1	""	482	220	193	153	447	12	2342	2080	77	17	3	46	30	46	6	""	""	40	23	""	623	553	""	""	""	137
2017	12560	99	Long Beach St.	-	Opponent Totals	-	-	-	-	""	""	""	4.17	556.2	""	569	312	258	199	425	1	2481	2108	92	22	8	30	54	86	11	""	""	66	22	""	594	562	""	""	""	115
2017	12560	363	Longwood	-	Totals	-	-	-	-	""	""	""	5.94	463.1	""	536	383	306	253	511	1	2217	1861	115	17	12	42	81	52	5	""	""	33	18	""	345	470	""	""	""	136
2017	12560	363	Longwood	-	Opponent Totals	-	-	-	-	""	""	""	3.91	474.2	""	472	256	206	222	404	4	2133	1810	84	17	5	17	47	46	6	""	""	36	16	""	509	435	""	""	""	124
2017	12560	671	Louisiana	-	Totals	-	-	-	-	""	""	""	3.33	519.2	""	412	229	192	217	554	9	2220	1870	65	8	5	34	38	70	7	""	""	48	12	""	537	392	""	""	""	130
2017	12560	671	Louisiana	-	Opponent Totals	-	-	-	-	""	""	""	4.73	509.2	""	515	302	268	231	459	3	2287	1936	92	20	4	41	41	54	6	""	""	47	19	""	515	474	""	""	""	109
2017	12560	366	Louisiana Tech	-	Totals	-	-	-	-	""	""	""	4.44	498.2	""	511	265	246	167	413	3	2150	1907	89	11	4	56	46	32	5	""	""	22	22	""	522	477	""	""	""	119
2017	12560	366	Louisiana Tech	-	Opponent Totals	-	-	-	-	""	""	""	6.81	488.2	""	594	418	370	260	401	""	2367	1945	137	11	5	62	57	99	9	""	""	38	25	""	442	540	""	""	""	85
2017	12560	367	Louisville	-	Totals	-	-	-	-	""	""	""	2.85	559.0	""	449	208	177	197	584	9	2328	2043	81	8	5	22	34	45	5	""	""	29	13	""	487	524	""	""	""	191
2017	12560	367	Louisville	-	Opponent Totals	-	-	-	-	""	""	""	6.61	531.1	""	607	452	390	277	384	""	2533	2101	120	19	6	70	60	79	12	""	""	42	33	""	486	645	""	""	""	95
2017	12560	370	Loyola Marymount	-	Totals	-	-	-	-	""	""	""	3.46	502.1	""	448	245	193	150	446	6	2135	1895	100	11	9	35	49	39	3	""	""	28	22	""	515	502	""	""	""	125
2017	12560	370	Loyola Marymount	-	Opponent Totals	-	-	-	-	""	""	""	5.06	492.1	""	557	329	277	216	421	2	2244	1905	101	18	4	29	64	64	6	""	""	38	20	""	501	453	""	""	""	113
2017	12560	380	Maine	-	Totals	-	-	-	-	""	""	""	4.73	464.1	""	444	280	244	281	392	3	2126	1733	88	22	8	22	49	56	7	""	""	31	24	""	430	480	""	""	""	116
2017	12560	380	Maine	-	Opponent Totals	-	-	-	-	""	""	""	3.85	467.2	""	482	266	200	218	331	3	2116	1790	97	12	5	25	49	49	8	""	""	38	21	""	498	481	""	""	""	94
2017	12560	381	Manhattan	-	Totals	-	-	-	-	""	""	""	5.77	430.1	""	490	324	276	183	374	2	1977	1682	101	23	5	28	52	47	2	""	""	42	23	""	460	380	""	""	""	124
2017	12560	381	Manhattan	-	Opponent Totals	-	-	-	-	""	""	""	3.95	446.2	""	456	233	196	132	353	3	1950	1705	92	17	3	16	26	60	5	""	""	37	15	""	468	432	""	""	""	78
2017	12560	386	Marist	-	Totals	-	-	-	-	""	""	""	4.02	468.1	""	445	241	209	193	446	2	2090	1792	78	10	6	16	50	52	8	""	""	29	23	""	475	437	""	""	""	120
2017	12560	386	Marist	-	Opponent Totals	-	-	-	-	""	""	""	4.76	469.1	""	504	331	248	242	419	1	2182	1821	83	6	6	28	62	50	8	""	""	40	29	""	428	476	""	""	""	137
2017	12560	388	Marshall	-	Totals	-	-	-	-	""	""	""	6.01	471.1	""	563	372	315	229	367	3	2223	1887	129	10	5	60	60	62	21	""	""	28	17	""	428	533	""	""	""	115
2017	12560	388	Marshall	-	Opponent Totals	-	-	-	-	""	""	""	4.99	474.0	""	486	304	263	190	438	2	2094	1831	94	8	7	55	41	40	7	""	""	17	15	""	456	456	""	""	""	116
2017	12560	392	Maryland	-	Totals	-	-	-	-	""	""	""	3.98	533.2	""	529	288	236	177	498	4	2332	2040	85	12	3	47	56	62	11	""	""	26	23	""	532	486	""	""	""	138
2017	12560	392	Maryland	-	Opponent Totals	-	-	-	-	""	""	""	5.61	526.1	""	555	373	328	275	459	1	2429	2026	93	15	8	67	46	73	8	""	""	25	28	""	472	556	""	""	""	153
2017	12560	400	Massachusetts	-	Totals	-	-	-	-	""	""	""	5.28	407.2	""	464	286	239	178	326	4	1881	1611	91	9	5	41	39	46	5	""	""	29	16	""	370	455	""	""	""	101
2017	12560	400	Massachusetts	-	Opponent Totals	-	-	-	-	""	""	""	3.20	419.2	""	372	181	149	181	383	7	1813	1543	61	4	11	20	40	33	2	""	""	47	9	""	442	370	""	""	""	113
2017	12560	402	McNeese	-	Totals	-	-	-	-	""	""	""	4.19	496.0	""	514	279	231	234	452	1	2220	1892	72	15	5	28	49	36	3	""	""	39	18	""	539	399	""	""	""	143
