year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2012	10942	1	26172	A&M-Corpus Chris	10	983435	Marek, Jeramie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=983435	Sr	INF	56	56	125	159	10	0.966	""	""	""	""	32	""
2012	10942	1	26172	A&M-Corpus Chris	6	1314554	Weiss, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314554	Jr	C	55	54	109	8	4	0.967	""	""	8	1	""	""
2012	10942	1	26172	A&M-Corpus Chris	19	1214382	Ruiz, Santiago	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1214382	Sr	C	55	53	375	52	5	0.988	""	5	58	19	3	""
2012	10942	1	26172	A&M-Corpus Chris	1	1214377	Vest, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1214377	Sr	INF	53	47	76	151	15	0.938	""	""	""	""	25	""
2012	10942	1	26172	A&M-Corpus Chris	32	1314587	Porras, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314587	Jr	INF	50	41	330	18	8	0.978	""	""	""	""	32	""
2012	10942	1	26172	A&M-Corpus Chris	24	1314599	Gonzales, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314599	Jr	P	49	47	47	2	0	1.000	""	""	""	""	4	""
2012	10942	1	26172	A&M-Corpus Chris	2	1314523	Lee, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314523	Fr	OF	48	36	58	1	3	0.952	""	""	""	""	""	""
2012	10942	1	26172	A&M-Corpus Chris	3	1314524	Brantley, Stafford	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314524	Jr	OF	46	34	70	2	4	0.947	""	""	""	""	""	""
2012	10942	1	26172	A&M-Corpus Chris	13	1214380	Sciantarelli, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1214380	Sr	INF	44	30	12	59	15	0.826	""	""	""	""	3	""
2012	10942	1	26172	A&M-Corpus Chris	34	1314588	Danford, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=10942&stats_player_seq=1314588	Fr	OF	37	32	56	1	2	0.966	""	""	""	""	""	""
