year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs	era	ip	h	r	er	bb	so	sho	bf	p-oab	d-a	t-a	hr-a	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2017	12560	2	vs_rhb	10605	3	Adelphi	44	1771390	Kuhn, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771390	Jr	P	5	4				0.00	7.4		6	0	0	4	5		32	27					2	1	0						7	8				4
2017	12560	2	vs_rhb	10605	3	Adelphi	46	1890349	Lotito, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1890349	Fr	P	5	1				0.00	5.2		8	0	0	3	6		29	25	2					1							6	5				1
2017	12560	2	vs_rhb	10605	3	Adelphi	34	1653702	Hickey, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653702	Sr	P	4	0				0.00	1.3		3	0	0	3	1		14	9	1		1			1							4	1				
2017	12560	2	vs_rhb	10605	3	Adelphi	37	1890348	Simpson, Troy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1890348	Fr	P	1	1					0.0		0	0	0	0	0		2	0						2												
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	24	1763335	Clemons, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1763335	So	P	18	4				0.00	23.5		45	0	0	10	26		143	128	7			5	6	5							26	27				10
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	33	1868438	Bracewell, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868438	Jr	P	17	5				0.00	36.1		49	0	0	14	26		188	154	6	4	1	2	7	10	0						38	46				5
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	35	1763337	Gunter, Gabe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1763337	Sr	P	17	2				0.00	26.7		22	0	0	16	26		137	107	7			3	5	7	0						26	36				9
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	22	1868433	Case, Harper	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868433	Fr	P	16	2				0.00	23.6		34	0	0	11	17		129	109	8	1		3	2	4	0						21	41				5
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	13	1763328	Myers, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1763328	Sr	P	14	14				0.00	62.6		48	0	0	31	81		292	237	11	1	2	5	4	17	0						29	79				21
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	8	1868435	Thomas, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868435	Fr	P	12	0				0.00	12.8		12	0	0	8	13		66	52	1			1	3	5							10	17				3
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	11	1763327	Camp, Riley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1763327	Jr	P	11	10				0.00	36.4		62	0	0	12	21		196	173	17	1		5	3	9	0						51	37				4
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	26	1763340	Scoggins, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1763340	Fr	P	11	2				0.00	12.0		17	0	0	5	9		70	59	2		1	3	3	3							14	18				5
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	23	1638305	McRae, Heath	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1638305	Jr	P	11	6				0.00	24.0		30	0	0	16	24		125	103	5		1	3	3	3	0						24	26				9
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	31	1868436	Bryant, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868436	Fr	P	9	1				0.00	5.9		18	0	0	2	3		46	39	1	1	1	1		3	0						11	8				1
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	34	1868439	McCoy, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868439	Fr	P	9	4				0.00	11.0		22	0	0	11	7		80	64	6		2	2	5	4	0						13	17				2
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	46	1895257	Rappleyea, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1895257	Fr	P	5	0				0.00	2.3		5	0	0	3	5		21	14	3					3							1	3				1
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	30	1868437	Robinson, Chad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868437	Jr	P	3	0				0.00	0.1		2	0	0	2	0		5	3				1									1					
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	32	1538063	McCrae, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1538063	Jr	P	2	0				0.00	0.3		4	0	0	2	0		12	6	1					3							1	2				
2017	12560	2	vs_rhb	10605	10	Ala.-Huntsville	38	1868440	Shirey, Jay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1868440	Fr	P	2	0				0.00	0.1		5	0	0	1	0		7	6	2				1								1					
2017	12560	2	vs_rhb	10605	13	Albany St. (GA)	8	1878379	Roulhac, Chasen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878379	N/A	SS	49	49				0.00	15.2		24	0	0	5	14		85	78	2			6	2	1							18	21				2
2017	12560	2	vs_rhb	10605	13	Albany St. (GA)	7	1878387	Hyde, Lawrence	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878387	N/A	P	31	21				0.00	20.0		35	0	0	11	11		116	104	10		1	3	3	1							34	18				4
2017	12560	2	vs_rhb	10605	13	Albany St. (GA)	14	1764398	Pearson, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1764398	Jr	P	21	1				0.00	29.6		30	0	0	33	33		170	128	5	1	3	3	13	6							27	34				9
2017	12560	2	vs_rhb	10605	13	Albany St. (GA)	10	1878385	Davis, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878385	N/A	P	20	3				0.00	31.4		48	0	0	15	26		177	152	5	2		4	6	2	0						29	50				10
2017	12560	2	vs_rhb	10605	13	Albany St. (GA)	21	1764391	Payano, Eden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1764391	Sr	P	19	1				0.00	25.7		45	0	0	15	22		149	127	6	3	1	1	2	4							32	27				11
2017	12560	2	vs_rhb	10605	13	Albany St. (GA)	22	1783460	Tatum, Calvin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1783460	Fr	P	17	10				0.00	55.2		71	0	0	27	29		260	228	11	3	1	3	2	2							78	45				6
2017	12560	2	vs_rhb	10605	13	Albany St. (GA)	6	1656314	Wilcher, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656314	Jr	P	13	8				0.00	27.3		36	0	0	20	12		155	125	5			4		6							32	42				4
2017	12560	2	vs_rhb	10605	13	Albany St. (GA)	19	1890166	Rice, Tristan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1890166	Fr	P	12	10				0.00	57.6		69	0	0	22	41		271	241	15	3		5	3	1	1						68	59				12
2017	12560	2	vs_rhb	10605	13	Albany St. (GA)	18	1878386	Johnson, Chancellor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878386	N/A	P	10	5				0.00	8.6		10	0	0	16	9		60	37	1		1	2	2	5							6	13				4
2017	12560	2	vs_rhb	10605	13	Albany St. (GA)	28	1889737	Washington, Fontaine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889737	Fr	P	7	0				0.00	5.8		9	0	0	6	10		45	30	2	1			2	8							8	4				1
2017	12560	2	vs_rhb	10605	13	Albany St. (GA)	33	1891086	Roundtree,	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891086	Fr	P	6	3				0.00	8.9		18	0	0	7	5		58	48	3			5									9	19				3
2017	12560	2	vs_rhb	10605	13	Albany St. (GA)	27	1891087	Pullens,	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891087	Fr	P	5	2				0.00	0.8		8	0	0	7	0		23	14	1		1	1	1	1							1	5				
2017	12560	2	vs_rhb	10605	13	Albany St. (GA)	12	1764388	Cannon, Gary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1764388	Jr	P	4	0				0.00	1.3		4	0	0	3	2		11	8			1	1										2				1
2017	12560	2	vs_rhb	10605	934	Alderson Broaddus	3	1777831	Amedure, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777831	So	INF	43	43				0.00	4.3		6	0	0	3	4		25	21	2			1		1							7	2				2
2017	12560	2	vs_rhb	10605	934	Alderson Broaddus	24	1656335	Griffiths, Mitchell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656335	Jr	P	20	1				0.00	15.6		19	0	0	8	14		88	72	3		1		4	3	0						13	27				7
2017	12560	2	vs_rhb	10605	934	Alderson Broaddus	4	1777833	Mallon, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777833	So	OF	15	4				0.00	23.6		38	0	0	12	17		122	106	6	2		2	6	1	0						33	16				8
2017	12560	2	vs_rhb	10605	934	Alderson Broaddus	38	1537703	Larkey, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1537703	Sr	P	14	0				0.00	11.1		17	0	0	12	21		72	54	2	1			6	3	0						9	10				2
2017	12560	2	vs_rhb	10605	934	Alderson Broaddus	28	1537718	Mnich, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1537718	Sr	P	10	9				0.00	34.0		44	0	0	11	23		169	149	6	1	1	3	2	5	0						49	29				9
2017	12560	2	vs_rhb	10605	934	Alderson Broaddus	0	1557397	Dobnak, Randy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1557397	Sr	P	10	10				0.00	44.8		44	0	0	9	49		195	178	6		1	1	4	3	0						52	29				12
2017	12560	2	vs_rhb	10605	934	Alderson Broaddus	18	1777834	Salmon, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777834	So	P	10	10				0.00	35.8		42	0	0	17	22		168	146	5			1	7	1	0						43	38				6
2017	12560	2	vs_rhb	10605	934	Alderson Broaddus	41	1656341	Noon, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656341	Jr	P	9	2				0.00	14.0		22	0	0	13	8		85	65	5	1	1	1	1	4	0						8	28				4
2017	12560	2	vs_rhb	10605	934	Alderson Broaddus	21	1777835	Smith, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777835	So	P	8	4				0.00	14.5		20	0	0	16	12		83	64	4		2	1	5	1							14	16				5
2017	12560	2	vs_rhb	10605	934	Alderson Broaddus	25	1537715	Overstreet, Koby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1537715	Sr	P	5	1				0.00	3.6		5	0	0	9	0		29	18	1		1		1	1							3	9				
2017	12560	2	vs_rhb	10605	934	Alderson Broaddus	30	1895156	Espy, J.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1895156	Fr	P	4	2				0.00	10.3		4	0	0	6	7		44	35	1				3	2	0						13	11				2
2017	12560	2	vs_rhb	10605	934	Alderson Broaddus	32	1656336	Hayden, Cory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1656336	Jr	P	2	0				0.00	0.3		1	0	0	4	2		9	4					1	1								1				
2017	12560	2	vs_rhb	10605	22	American Int'l	15	1768350	Wroth, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1768350	Fr	1B	42	41				0.00	11.5		11	0	0	7	7		53	44	2	1				1	0						15	11				2
2017	12560	2	vs_rhb	10605	22	American Int'l	9	1863383	Costanza, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1863383	Fr	2B	33	31				0.00	44.1		59	0	0	5	15		216	197	8	3		1	3	6							58	58				6
2017	12560	2	vs_rhb	10605	22	American Int'l	1	1863381	Pepe, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1863381	So	SS	30	20				0.00	16.5		19	0	0	5	23		90	77	5				2	5	3						19	15				9
2017	12560	2	vs_rhb	10605	22	American Int'l	19	1557394	Crudale, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1557394	Sr	2B	16	2				0.00	16.6		32	0	0	5	9		106	85	9	1			2	8	1						29	17				4
