year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11320	1	vs_lhp	10168	26172	A&M-Corpus Chris	24	1314599	Gonzales, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314599	Sr	INF	57	57	41	15	0.366	0.381	 	0.512	6	3	 	1	8	 	1	 	 	6	2	 	 	 
2013	11320	1	vs_lhp	10168	26172	A&M-Corpus Chris	2	1314523	Lee, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314523	So	OF	57	56	40	12	0.300	0.400	 	0.325	9	1	 	 	7	6	2	2	2	6	1	 	1	 
2013	11320	1	vs_lhp	10168	26172	A&M-Corpus Chris	6	1314554	Weiss, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314554	Sr	C	57	56	42	11	0.262	0.340	 	0.310	8	2	 	 	0	5	 	 	 	9	 	2	1	 
2013	11320	1	vs_lhp	10168	26172	A&M-Corpus Chris	32	1314587	Porras, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314587	Sr	INF	57	56	46	15	0.326	0.340	 	0.413	3	4	 	 	5	1	 	 	 	6	 	 	 	 
2013	11320	1	vs_lhp	10168	26172	A&M-Corpus Chris	13	1438799	Stephens, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1438799	Jr	INF	57	57	43	15	0.349	0.440	 	0.372	9	1	 	 	4	4	3	 	2	4	 	7	2	 
2013	11320	1	vs_lhp	10168	26172	A&M-Corpus Chris	10	1438838	Taylor, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1438838	Sr	INF	53	50	34	6	0.176	0.237	 	0.176	5	 	 	 	3	3	 	1	1	8	1	1	1	 
2013	11320	1	vs_lhp	10168	26172	A&M-Corpus Chris	3	1314524	Brantley, Stafford	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314524	Sr	OF	51	38	13	2	0.154	0.267	 	0.154	2	 	 	 	0	2	 	 	 	6	 	 	 	 
2013	11320	1	vs_lhp	10168	26172	A&M-Corpus Chris	4	1438797	Lamberti, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1438797	Jr	C	45	29	34	7	0.206	0.250	 	0.265	1	 	1	 	4	1	1	 	 	12	3	 	 	 
2013	11320	1	vs_lhp	10168	26172	A&M-Corpus Chris	34	1314588	Danford, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1314588	So	OF	42	26	33	10	0.303	0.361	 	0.364	4	2	 	 	3	2	1	 	 	6	3	4	 	 
2013	11320	1	vs_lhp	10168	26172	A&M-Corpus Chris	12	1438801	Tierney, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1438801	Jr	INF	42	40	31	11	0.355	0.394	 	0.484	7	1	 	1	6	1	1	 	1	3	 	 	1	 
