year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11620	26172	A&M-Corpus Chris	-	Totals	-	-	-	-	 	 	4.75	507.1	587	324	268	188	403	2	2,357	2,018	65	7	16	39	6	82	7	 	 	44	23	 	524	518	 	 	 	153
2014	11620	26172	A&M-Corpus Chris	-	Opponent Totals	-	-	-	-	 	 	4.24	505.1	553	305	238	198	319	2	2,295	1,979	84	17	12	47	7	65	4	 	 	27	25	 	563	527	 	 	 	103
2014	11620	2	Abilene Christian	-	Totals	-	-	-	-	 	 	5.54	459.2	543	347	283	211	336	3	2,173	1,830	91	24	23	43	12	59	3	 	 	38	33	 	500	465	 	 	 	106
2014	11620	2	Abilene Christian	-	Opponent Totals	-	-	-	-	 	 	3.67	470.2	482	246	192	181	345	3	2,084	1,787	65	12	9	56	8	53	5	 	 	46	17	 	521	449	 	 	 	116
2014	11620	721	Air Force	-	Totals	-	-	-	-	 	 	5.33	461.0	570	341	273	153	363	2	2,157	1,885	108	37	24	33	7	61	3	 	 	40	17	 	577	362	 	 	 	90
2014	11620	721	Air Force	-	Opponent Totals	-	-	-	-	 	 	3.56	472.1	448	236	187	139	342	3	1,991	1,784	94	11	24	36	7	32	6	 	 	30	5	 	491	494	 	 	 	100
2014	11620	5	Akron	-	Totals	-	-	-	-	 	 	4.24	505.2	558	287	238	212	295	5	2,298	1,948	104	16	15	61	5	63	11	 	 	52	22	 	536	581	 	 	 	88
2014	11620	5	Akron	-	Opponent Totals	-	-	-	-	 	 	3.73	513.1	510	278	213	224	340	5	2,303	1,966	81	5	14	40	7	55	10	 	 	40	17	 	577	545	 	 	 	121
2014	11620	8	Alabama	-	Totals	-	-	-	-	 	 	3.19	545.1	435	223	193	241	406	7	2,314	1,941	53	10	20	47	10	60	6	 	 	48	22	 	608	518	 	 	 	136
2014	11620	8	Alabama	-	Opponent Totals	-	-	-	-	 	 	4.50	536.0	571	305	268	178	396	6	2,390	2,076	89	8	42	52	8	68	5	 	 	41	26	 	557	574	 	 	 	93
2014	11620	6	Alabama A&M	-	Totals	-	-	-	-	 	 	6.46	448.1	519	372	322	284	309	1	2,185	1,723	91	15	25	52	7	83	 	 	 	57	38	 	426	504	 	 	 	113
2014	11620	6	Alabama A&M	-	Opponent Totals	-	-	-	-	 	 	4.86	452.0	483	284	244	196	329	 	2,032	1,710	83	15	26	34	9	49	5	 	 	54	22	 	492	429	 	 	 	90
2014	11620	7	Alabama St.	-	Totals	-	-	-	-	 	 	4.34	495.2	532	277	239	191	373	4	2,222	1,899	78	17	23	43	6	74	3	 	 	36	21	 	500	521	 	 	 	113
2014	11620	7	Alabama St.	-	Opponent Totals	-	-	-	-	 	 	6.08	489.2	564	412	331	236	336	 	2,330	1,929	95	21	35	52	6	95	5	 	 	40	29	 	477	553	 	 	 	84
2014	11620	14	Albany (NY)	-	Totals	-	-	-	-	 	 	6.61	351.1	423	314	258	243	279	1	1,765	1,435	70	18	14	73	11	44	5	 	 	31	12	 	353	362	 	 	 	76
2014	11620	14	Albany (NY)	-	Opponent Totals	-	-	-	-	 	 	3.78	368.2	337	187	155	148	256	5	1,634	1,376	57	3	13	37	3	69	1	 	 	25	13	 	451	336	 	 	 	86
2014	11620	17	Alcorn	-	Totals	-	-	-	-	 	 	7.74	446.1	618	489	384	297	188	 	2,333	1,839	93	23	35	50	7	108	2	 	 	44	45	 	490	555	 	 	 	62
2014	11620	17	Alcorn	-	Opponent Totals	-	-	-	-	 	 	3.46	470.1	461	211	181	138	408	3	1,997	1,765	73	6	20	32	6	50	2	 	 	26	17	 	460	428	 	 	 	105
2014	11620	27	Appalachian St.	-	Totals	-	-	-	-	 	 	5.10	474.2	503	329	269	194	346	2	2,156	1,849	90	13	46	50	5	58	4	 	 	30	22	 	517	483	 	 	 	111
2014	11620	27	Appalachian St.	-	Opponent Totals	-	-	-	-	 	 	4.84	487.0	503	299	262	183	400	2	2,180	1,908	88	21	40	41	3	44	10	 	 	29	15	 	467	542	 	 	 	110
2014	11620	29	Arizona	-	Totals	-	-	-	-	 	 	4.49	494.2	522	278	247	160	345	2	2,186	1,905	84	28	14	39	5	58	12	 	 	42	21	 	514	548	 	 	 	93
2014	11620	29	Arizona	-	Opponent Totals	-	-	-	-	 	 	4.44	492.1	527	286	243	208	295	6	2,213	1,881	85	25	8	35	6	48	7	 	 	48	28	 	526	566	 	 	 	91
2014	11620	28	Arizona St.	-	Totals	-	-	-	-	 	 	3.88	512.1	498	275	221	215	419	2	2,269	1,916	80	13	19	45	7	62	4	 	 	61	14	 	492	532	 	 	 	105
2014	11620	28	Arizona St.	-	Opponent Totals	-	-	-	-	 	 	4.68	501.2	560	331	261	220	377	3	2,320	1,975	101	12	26	58	7	68	11	 	 	33	23	 	515	528	 	 	 	91
