year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs	era	ip	h	r	er	bb	so	sho	bf	p-oab	d-a	t-a	hr-a	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2016	12360	3	vs_lhb	10552	4	Adrian	38	1783575	Cash, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783575	N/A	P	3	0				0.00	0.2		0	0	0	0	2		2	2					1													1
2016	12360	3	vs_lhb	10552	4	Adrian	25	1783574	Perry, Preston	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783574	N/A	P	3	0				0.00	0.2		0	0	0	0	0		1	1													1					
2016	12360	3	vs_lhb	10552	4	Adrian	41	1783576	Stoll, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783576	N/A	P	2	0				0.00	0.1		1	0	0	0	0		2	2													1					
2016	12360	3	vs_lhb	10552	4	Adrian	33	1783582	Suminski, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783582	N/A	P	1	0				0.00	0.2		0	0	0	1	0		3	2					1		1						1	1				
2016	12360	3	vs_lhb	10552	4	Adrian	37	1668513	Korte, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668513	So	P	1	0					0.0		1	0	0	0	0		1	1																		
2016	12360	3	vs_lhb	10552	2798	Albertus Magnus	8	1780653	Terzi, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780653	Jr	P	16	14				0.00	2.3		13	0	0	2	2		24	21		1		1		1							2	3				
2016	12360	3	vs_lhb	10552	2798	Albertus Magnus	33	1532067	Moore, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1532067	Jr	P	12	2				0.00	0.1		1	0	0	0	1		3	2	1					1												
2016	12360	3	vs_lhb	10552	2798	Albertus Magnus	36	1782217	Zarnik, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1782217	Sr	P	9	0				0.00	0.2		0	0	0	0	1		2	2													1					1
2016	12360	3	vs_lhb	10552	2798	Albertus Magnus	18	1780654	Emond, Malachi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780654	Fr	P	8	7				0.00	6.3		6	0	0	5	6		35	29					2	1							13	2				3
2016	12360	3	vs_lhb	10552	2798	Albertus Magnus	42	1648508	Ogando, Oscar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1648508	Sr	INF	7	0					0.0		1	0	0	0	0		2	1						1												
2016	12360	3	vs_lhb	10552	2798	Albertus Magnus	19	1423097	Hughes, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1423097	Sr	P	7	2				0.00	0.2		0	0	0	1	0		4	2						1							1	1				
2016	12360	3	vs_lhb	10552	2798	Albertus Magnus	16	1782219	Revan, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1782219	Fr	P	4	1				0.00	0.1		0	0	0	0	0		1	1													1					
2016	12360	3	vs_lhb	10552	2798	Albertus Magnus	9	1552443	DeRubeis, Dave	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1552443	Jr	P	4	1				0.00	0.1		0	0	0	0	0		1	1														1				
2016	12360	3	vs_lhb	10552	2798	Albertus Magnus	67	1783441	Uhrstadt, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783441	Fr	P	4	0					0.0		1	0	0	0	0		1	1																		
2016	12360	3	vs_lhb	10552	15	Albion	23	1659182	Wyman, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659182	So	P	35	33				0.00	0.1		0	0	0	0	0		1	1														1				
2016	12360	3	vs_lhb	10552	15	Albion	9	1417183	Gehan, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1417183	Sr	1B	29	16				0.00	0.1		1	0	0	0	0		2	2					1									1				
2016	12360	3	vs_lhb	10552	15	Albion	10	1761591	Fabry, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1761591	Fr	P	15	4				0.00	1.4		3	0	0	2	2		12	10	1												1	4				
2016	12360	3	vs_lhb	10552	15	Albion	36	1659200	O'Brien, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659200	N/A	P	14	0				0.00	0.3		1	0	0	0	0		5	4													2	1				
2016	12360	3	vs_lhb	10552	15	Albion	28	1417201	Owens, Gunnar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1417201	Sr	P	13	0				0.00	2.3		1	0	0	1	2		9	7							0						4	1				1
2016	12360	3	vs_lhb	10552	15	Albion	15	1552062	Maresh, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1552062	Jr	P	12	5				0.00	1.3		4	0	0	0	1		9	9	2						0						2	2				1
2016	12360	3	vs_lhb	10552	15	Albion	29	1447091	Temrowski, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1447091	Sr	P	12	8				0.00	1.1		2	0	0	1	0		7	6	1												3	1				
2016	12360	3	vs_lhb	10552	15	Albion	32	1761596	Shedlowsky, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1761596	Fr	P	10	8				0.00	1.0		4	0	0	0	0		8	7				1	1	1							2					
2016	12360	3	vs_lhb	10552	15	Albion	24	1417197	Conway, Craig	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1417197	Sr	P	10	10				0.00	1.3		2	0	0	6	3		15	8	1												3					2
2016	12360	3	vs_lhb	10552	15	Albion	25	1659195	Scott, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659195	So	P	7	2				0.00	1.3		4	0	0	0	0		11	11													4	2				
2016	12360	3	vs_lhb	10552	16	Albright	8	1767155	Yordy, Jeff	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767155	Fr	OF	31	29				0.00	0.1		3	0	0	0	0		4	4														1				
2016	12360	3	vs_lhb	10552	16	Albright	33	1655169	Krause, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1655169	So	1B	21	13				0.00	0.4		0	0	0	1	0		6	3						1							1	3				
2016	12360	3	vs_lhb	10552	16	Albright	17	1767136	Pijanowski, Daron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767136	Fr	P	16	0				0.00	0.9		4	0	0	3	6		19	14					2	1							1	2				3
2016	12360	3	vs_lhb	10552	16	Albright	2	1440294	Price, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1440294	Sr	P	14	5				0.00	5.8		9	0	0	5	2		41	32	1			1	4	2							9	11				1
2016	12360	3	vs_lhb	10552	16	Albright	32	1552737	Mastria, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1552737	Jr	P	13	8				0.00	4.3		14	0	0	3	10		42	37	4	1		1		2							9	2				3
2016	12360	3	vs_lhb	10552	16	Albright	5	1552730	Costa, Mat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1552730	Jr	P	12	7				0.00	2.5		3	0	0	7	1		22	13	1					1							6	4				
2016	12360	3	vs_lhb	10552	16	Albright	11	1440295	Franks, Doug	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1440295	Sr	P	12	9				0.00	6.7		14	0	0	3	4		41	37	3	1			3		0						10	9				1
2016	12360	3	vs_lhb	10552	16	Albright	28	1552733	Eberly, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1552733	Jr	P	11	0				0.00	0.6		4	0	0	1	2		11	10	1						0						3					1
2016	12360	3	vs_lhb	10552	16	Albright	24	1655168	Keller, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1655168	So	1B	11	4				0.00	0.3		2	0	0	1	1		6	5					1									2				
2016	12360	3	vs_lhb	10552	16	Albright	35	1767153	Travis, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767153	Jr	P	11	5				0.00	3.9		10	0	0	3	4		31	27		1			2	1	0						6	7				1
2016	12360	3	vs_lhb	10552	16	Albright	37	1552739	Angelastro, Phillip	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1552739	Jr	P	11	0				0.00	0.4		4	0	0	4	0		12	8	1				1								1	3				
2016	12360	3	vs_lhb	10552	16	Albright	36	1767135	Lewis, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767135	So	P	10	1				0.00	2.4		5	0	0	0	2		15	15													5	3				1
2016	12360	3	vs_lhb	10552	16	Albright	9	1552731	Nicoletto, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1552731	Jr	P	9	0				0.00	1.1		6	0	0	1	2		12	10	1												1	1				1
2016	12360	3	vs_lhb	10552	16	Albright	29	1767139	Staehle, Phil	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767139	Fr	P	7	0				0.00	0.5		0	0	0	0	1		6	6													2	2				1
2016	12360	3	vs_lhb	10552	16	Albright	27	1767130	Bartok, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767130	Jr	P	7	0				0.00	0.3		1	0	0	0	1		4	4	1													2				
2016	12360	3	vs_lhb	10552	19	Allegheny	40	1543893	Orr, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543893	Jr	C	24	24				0.00	1.5		3	0	0	2	2		15	10	1												3	3				
2016	12360	3	vs_lhb	10552	19	Allegheny	44	1543895	Beaumont, Shea	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543895	Jr	1B	22	15				0.00	0.4		1	0	0	0	0		4	4							0						1	2				
2016	12360	3	vs_lhb	10552	19	Allegheny	21	1662759	Perry, Cy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1662759	So	INF	14	1				0.00	0.9		3	0	0	1	0		10	9	2			1	1		0						6					
2016	12360	3	vs_lhb	10552	19	Allegheny	19	1766541	Nagel, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766541	Fr	P	13	1				0.00	3.5		3	0	0	1	4		20	19													4	6				2
2016	12360	3	vs_lhb	10552	19	Allegheny	15	1543882	Julian, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543882	Jr	P	13	6				0.00	4.0		14	0	0	4	5		35	30	3			1	1		1						5	7				3
2016	12360	3	vs_lhb	10552	19	Allegheny	31	1543888	Boyer, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543888	Jr	P	12	9				0.00	15.8		14	0	0	3	16		68	63	2												17	16				2
2016	12360	3	vs_lhb	10552	19	Allegheny	7	1766536	Sibiga, Wyatt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1766536	Fr	P	11	8				0.00	9.7		12	0	0	3	3		49	44	3												16	14				
2016	12360	3	vs_lhb	10552	19	Allegheny	23	1431298	Smith, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1431298	Sr	P	10	0				0.00	1.4		1	0	0	2	2		11	8				1		1							2	3				1
2016	12360	3	vs_lhb	10552	19	Allegheny	38	1662756	O'Connell, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1662756	So	P	7	3				0.00	3.2		3	0	0	5	5		21	14						2							3	3				2
2016	12360	3	vs_lhb	10552	19	Allegheny	34	1662760	DiBucci, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1662760	So	P	7	0				0.00	0.2		3	0	0	0	0		5	5					1									2				
2016	12360	3	vs_lhb	10552	19	Allegheny	7	1543894	Stascak, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543894	Jr	P	6	0				0.00	0.3		1	0	0	1	1		5	4													1	1				
2016	12360	3	vs_lhb	10552	19	Allegheny	30	1543885	Keenan, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543885	Jr	P	5	3				0.00	4.5		8	0	0	4	3		29	23	2	1	1	1	1		0						10	3				2
2016	12360	3	vs_lhb	10552	19	Allegheny	24	1662762	Coon, Clay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1662762	So	P	3	0				0.00	0.1		0	0	0	0	1		1	1																		
2016	12360	3	vs_lhb	10552	19	Allegheny	22	1662753	Neamon, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1662753	So	P	2	0					0.0		1	0	0	0	0		1	1																		
2016	12360	3	vs_lhb	10552	21	Alma	19	1443452	Ordiway, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1443452	Sr	P	19	0				0.00	1.0		1	0	0	0	0		4	4														3				
2016	12360	3	vs_lhb	10552	21	Alma	4	1552516	Valasek, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1552516	Jr	P	12	12				0.00	2.2		5	0	0	0	2		13	12	1												3	3				
2016	12360	3	vs_lhb	10552	21	Alma	33	1443454	Launstein, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1443454	Sr	P	12	9				0.00	2.4		2	0	0	2	1		13	11	1												3	5				1
2016	12360	3	vs_lhb	10552	21	Alma	13	1667537	Frontzak, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1667537	So	P	11	0				0.00	2.0		1	0	0	0	0		7	6					1								4	1				
2016	12360	3	vs_lhb	10552	21	Alma	35	1552505	Mallory, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1552505	Jr	P	10	1				0.00	1.2		4	0	0	2	1		11	7	1												1	3				
2016	12360	3	vs_lhb	10552	21	Alma	23	1776306	O'Keefe, Bailey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1776306	Fr	P	5	1				0.00	1.2		0	0	0	0	0		5	5													3	1				
2016	12360	3	vs_lhb	10552	21	Alma	26	1776307	Masters, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1776307	Fr	P	4	0				0.00	1.3		0	0	0	1	0		5	4							0						3	1				
2016	12360	3	vs_lhb	10552	938	Alvernia	16	1774702	Catchmark, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774702	Fr	INF	27	26				0.00	5.7		9	0	0	2	8		35	31	1			1		2							10	3				4
2016	12360	3	vs_lhb	10552	938	Alvernia	43	1446027	Marotta, Louis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1446027	Sr	P	18	0				0.00	0.7		5	0	0	0	0		14	12	1					1							4	3				
2016	12360	3	vs_lhb	10552	938	Alvernia	35	1774704	Landy, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774704	Fr	P	15	0				0.00	1.4		1	0	0	0	1		7	7													2	3				1
2016	12360	3	vs_lhb	10552	938	Alvernia	6	1559647	Baglivo, Antonio	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1559647	Jr	P	14	1				0.00	1.4		1	0	0	3	1		12	8	1				1	1							1	5				
2016	12360	3	vs_lhb	10552	938	Alvernia	34	1780395	Malik, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780395	Fr	P	11	10				0.00	8.7		17	0	0	1	4		46	44	2			1	2								14	9				3
2016	12360	3	vs_lhb	10552	938	Alvernia	15	1443375	Backlund, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1443375	Sr	P	11	10				0.00	8.7		13	0	0	4	6		47	42	1			1		1							12	11				1
2016	12360	3	vs_lhb	10552	938	Alvernia	48	1780400	Young, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780400	Jr	P	10	0				0.00	0.6		1	0	0	0	1		6	6							0						3					
2016	12360	3	vs_lhb	10552	938	Alvernia	20	1556743	Sheekey, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1556743	Jr	P	9	8				0.00	8.4		9	0	0	3	9		41	34	3					2	0						12	4				2
2016	12360	3	vs_lhb	10552	938	Alvernia	29	1448599	Osgoodby, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1448599	Sr	P	8	0				0.00	0.1		0	0	0	1	0		1	0																		
2016	12360	3	vs_lhb	10552	938	Alvernia	23	1667819	Carfrey, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1667819	So	P	7	2				0.00	5.5		4	0	0	3	5		27	22			1	1									8	6				2
2016	12360	3	vs_lhb	10552	938	Alvernia	38	1780397	Richards, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780397	Fr	P	5	0				0.00	0.1		3	0	0	0	0		4	4														1				
2016	12360	3	vs_lhb	10552	938	Alvernia	31	1774705	Marotta, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774705	Fr	P	5	0				0.00	0.3		1	0	0	0	0		3	3													1	1				
2016	12360	3	vs_lhb	10552	938	Alvernia	39	1672066	Aleszczyk, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1672066	So	P	1	0				0.00	0.1		0	0	0	0	0		1	1													1					
2016	12360	3	vs_lhb	10552	938	Alvernia	35	1668817	Buffis, Robby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668817	Fr	P	1	0				0.00	0.1		0	0	0	1	0		2	0														1				
2016	12360	3	vs_lhb	10552	24	Amherst	17	1557478	Castiglie, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1557478	Jr	P	19	0				0.00	0.1		0	0	0	1	0		2	1													1					
2016	12360	3	vs_lhb	10552	24	Amherst	45	1783268	Ferrero, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783268	N/A	P	16	0					0.0		1	0	0	0	0		1	1																		
2016	12360	3	vs_lhb	10552	24	Amherst	35	1557479	Baldi, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1557479	Jr	P	15	0				0.00	0.1		1	0	0	0	0		3	3													1					
2016	12360	3	vs_lhb	10552	24	Amherst	51	1670150	Schneider, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1670150	So	P	8	0					0.0		2	0	0	1	0		3	2	1																	
2016	12360	3	vs_lhb	10552	24	Amherst	31	1782311	Taylo, W.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1782311	N/A	P	8	6				0.00	4.2		3	0	0	2	1		19	15			1			1							8	4				
2016	12360	3	vs_lhb	10552	24	Amherst	24	1782750	Vasiliu, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1782750	N/A	P	6	0				0.00	2.1		1	0	0	0	0		8	8					1								5	2				
2016	12360	3	vs_lhb	10552	24	Amherst	19	1670392	Fischer, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1670392	So	P	5	2				0.00	1.3		2	0	0	1	3		9	8	1												2	1				1
2016	12360	3	vs_lhb	10552	24	Amherst	11	1557473	Pinto, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1557473	Sr	P	5	0				0.00	0.1		0	0	0	0	1		1	1																		
2016	12360	3	vs_lhb	10552	24	Amherst	34	1670147	Anderson, JR	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1670147	So	P	3	0				0.00	0.1		0	0	0	0	1		2	2													1					
2016	12360	3	vs_lhb	10552	24	Amherst	21	1781977	Brown,	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1781977	N/A	P	3	1				0.00	1.2		0	0	0	0	0		4	4							0						2	2				
2016	12360	3	vs_lhb	10552	24	Amherst	14	1783476	Dow, M.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783476	N/A	P	3	1					0.0		2	0	0	0	0		2	2				1														
2016	12360	3	vs_lhb	10552	24	Amherst	3	1783640	Brinkl, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783640	N/A	P	1	0					0.0		0	0	0	1	0		1	0																		
2016	12360	3	vs_lhb	10552	939	Anderson (IN)	13	1523725	Hanzel, Lane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1523725	Jr	P	19	0				0.00	0.4		1	0	0	1	2		5	4														1				1
2016	12360	3	vs_lhb	10552	939	Anderson (IN)	16	1644129	Becker, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1644129	So	P	18	0				0.00	0.7		5	0	0	3	4		15	11		1			1								1	2				1
2016	12360	3	vs_lhb	10552	939	Anderson (IN)	2	1430846	Dotson, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1430846	Sr	P	13	5				0.00	3.2		7	0	0	2	4		20	17		1				1							5	1				1
2016	12360	3	vs_lhb	10552	939	Anderson (IN)	29	1644133	Howell, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1644133	So	P	12	0				0.00	1.5		1	0	0	1	1		11	9						1							6	1				1
2016	12360	3	vs_lhb	10552	939	Anderson (IN)	32	1315136	Eaton, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1315136	Sr	P	12	10				0.00	5.8		4	0	0	4	9		31	26				1	2								7	6				2
2016	12360	3	vs_lhb	10552	939	Anderson (IN)	1	1430845	Garrett, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1430845	Sr	P	12	2				0.00	3.2		2	0	0	3	6		16	13	1				2								2	3				1
2016	12360	3	vs_lhb	10552	939	Anderson (IN)	19	1430853	Yoder, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1430853	Sr	P	12	10				0.00	4.2		9	0	0	1	6		25	23		1			1								6	3				1
2016	12360	3	vs_lhb	10552	939	Anderson (IN)	3	1430847	Page, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1430847	Jr	P	11	10				0.00	7.6		3	0	0	2	8		33	30	1	1			1	1	1						8	10				5
2016	12360	3	vs_lhb	10552	939	Anderson (IN)	15	1558190	Ellis, Brad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1558190	Sr	P	7	0				0.00	0.2		1	0	0	1	1		4	3														1				
2016	12360	3	vs_lhb	10552	939	Anderson (IN)	41	1523733	Clark, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1523733	So	P	2	0				0.00	0.3		0	0	0	1	1		4	3														2				
2016	12360	3	vs_lhb	10552	939	Anderson (IN)	38	1768168	Kingery, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1768168	Fr	P	1	0				0.00	0.1		0	0	0	1	0		2	1													1					
2016	12360	3	vs_lhb	10552	26	Anna Maria	12	1537765	Leahey, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537765	Sr	INF	37	37				0.00	1.2		2	0	0	0	0		9	7		1				2							4	1				
2016	12360	3	vs_lhb	10552	26	Anna Maria	6	1660349	Brown, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1660349	So	OF	29	22				0.00	0.3		2	0	0	0	0		3	3	1												1					
