year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2016	12360	195	Earlham	-	Opponent Totals	-	-	-	-	""	0.266	0.324	0.354	202	1498	399	68	8	""	16	181	94	40	14	27	262	38	12	""	30	""
2016	12360	1062	East Tex. Baptist	-	Totals	-	-	-	-	""	0.332	0.417	0.537	381	1542	512	83	10	""	71	337	185	53	20	23	267	39	22	""	77	""
2016	12360	1062	East Tex. Baptist	-	Opponent Totals	-	-	-	-	""	0.308	0.372	0.438	244	1492	459	79	11	""	31	219	106	55	15	32	252	43	18	""	37	""
2016	12360	203	East. Mennonite	-	Totals	-	-	-	-	""	0.317	0.400	0.397	270	1329	421	68	12	""	5	234	151	42	12	36	200	25	16	""	29	""
2016	12360	203	East. Mennonite	-	Opponent Totals	-	-	-	-	""	0.325	0.393	0.443	273	1315	427	82	8	""	19	248	132	29	22	31	180	29	17	""	37	""
2016	12360	8968	Eastern	-	Totals	-	-	-	-	""	0.323	0.400	0.443	280	1306	422	90	11	""	15	246	136	36	8	16	211	30	16	""	33	""
2016	12360	8968	Eastern	-	Opponent Totals	-	-	-	-	""	0.330	0.431	0.434	309	1267	418	66	9	""	16	258	197	45	24	21	172	25	20	""	73	""
2016	12360	200	Eastern Conn. St.	-	Totals	-	-	-	-	""	0.283	0.369	0.411	267	1471	417	75	13	""	29	241	187	24	20	13	276	48	6	""	33	""
2016	12360	200	Eastern Conn. St.	-	Opponent Totals	-	-	-	-	""	0.291	0.368	0.363	235	1470	428	58	10	""	9	213	131	59	19	17	259	30	23	""	56	""
2016	12360	1064	Eastern Nazarene	-	Totals	-	-	-	-	""	0.262	0.339	0.347	193	1184	310	66	4	""	9	162	105	38	11	24	236	19	16	""	57	""
2016	12360	1064	Eastern Nazarene	-	Opponent Totals	-	-	-	-	""	0.303	0.398	0.414	252	1216	369	66	21	""	9	223	147	54	15	21	193	31	20	""	65	""
2016	12360	1066	Edgewood	-	Totals	-	-	-	-	""	0.268	0.360	0.352	192	1221	327	51	5	""	14	168	148	34	11	38	228	18	20	""	58	""
2016	12360	1066	Edgewood	-	Opponent Totals	-	-	-	-	""	0.310	0.376	0.403	251	1308	405	82	5	""	10	219	115	35	18	29	212	34	16	""	24	""
2016	12360	211	Elizabethtown	-	Totals	-	-	-	-	""	0.311	0.409	0.429	336	1471	457	95	11	""	19	293	201	60	25	43	254	29	7	""	30	""
2016	12360	211	Elizabethtown	-	Opponent Totals	-	-	-	-	""	0.301	0.371	0.429	249	1444	434	76	8	""	31	225	142	30	19	37	224	26	17	""	66	""
2016	12360	212	Elmhurst	-	Totals	-	-	-	-	""	0.312	0.397	0.410	277	1392	435	67	9	""	17	244	158	47	17	13	248	33	18	""	71	""
2016	12360	212	Elmhurst	-	Opponent Totals	-	-	-	-	""	0.298	0.394	0.425	280	1354	403	87	7	""	24	244	171	56	17	27	244	23	13	""	49	""
2016	12360	213	Elmira	-	Totals	-	-	-	-	""	0.298	0.374	0.378	264	1369	408	74	7	""	7	226	135	39	12	23	259	19	18	""	68	""
2016	12360	213	Elmira	-	Opponent Totals	-	-	-	-	""	0.304	0.380	0.406	266	1334	406	83	10	""	11	225	134	45	26	15	183	22	7	""	74	""
2016	12360	532	Elms	-	Totals	-	-	-	-	""	0.270	0.371	0.318	234	1357	367	56	1	""	2	199	179	48	19	19	196	44	11	""	47	""
2016	12360	532	Elms	-	Opponent Totals	-	-	-	-	""	0.261	0.335	0.326	162	1314	343	43	6	""	10	144	109	41	9	27	246	27	28	""	50	""
2016	12360	214	Emerson	-	Totals	-	-	-	-	""	0.203	0.286	0.239	93	972	197	33	1	""	""	69	91	26	8	21	204	26	22	""	77	""
2016	12360	214	Emerson	-	Opponent Totals	-	-	-	-	""	0.335	0.434	0.472	326	1174	393	72	19	""	17	270	161	61	22	13	130	18	16	""	69	""
2016	12360	217	Emory	-	Totals	-	-	-	-	""	0.287	0.388	0.365	282	1508	433	64	4	""	15	246	210	57	27	34	288	32	24	""	106	""
2016	12360	217	Emory	-	Opponent Totals	-	-	-	-	""	0.246	0.320	0.307	167	1507	370	56	6	""	8	136	142	33	20	41	325	32	19	""	67	""
2016	12360	216	Emory & Henry	-	Totals	-	-	-	-	""	0.281	0.356	0.377	217	1324	372	71	1	""	18	194	126	36	15	29	245	29	11	""	22	""
2016	12360	216	Emory & Henry	-	Opponent Totals	-	-	-	-	""	0.343	0.419	0.482	357	1386	476	86	11	""	28	311	154	39	19	35	182	28	13	""	50	""
2016	12360	8981	Endicott	-	Totals	-	-	-	-	""	0.307	0.388	0.422	274	1391	427	75	11	""	21	238	158	38	19	47	232	30	25	""	97	""
2016	12360	8981	Endicott	-	Opponent Totals	-	-	-	-	""	0.265	0.347	0.359	196	1391	368	69	10	""	14	175	137	43	10	19	246	25	19	""	54	""
2016	12360	218	Eureka	-	Totals	-	-	-	-	""	0.232	0.316	0.317	130	1018	236	50	2	""	11	113	110	19	7	18	264	20	16	""	36	""
2016	12360	218	Eureka	-	Opponent Totals	-	-	-	-	""	0.374	0.435	0.537	344	1215	454	84	18	""	26	297	114	35	21	12	138	18	17	""	56	""
2016	12360	221	FDU-Florham	-	Totals	-	-	-	-	""	0.300	0.388	0.405	216	1143	343	56	5	""	18	192	148	25	15	11	180	35	1	""	30	""
2016	12360	221	FDU-Florham	-	Opponent Totals	-	-	-	-	""	0.332	0.410	0.443	262	1145	380	69	11	""	12	228	121	43	17	28	188	28	13	""	45	""
2016	12360	27892	Farmingdale St.	-	Totals	-	-	-	-	""	0.280	0.375	0.347	208	1141	320	43	15	""	1	169	139	40	10	40	166	24	38	""	104	""
2016	12360	27892	Farmingdale St.	-	Opponent Totals	-	-	-	-	""	0.270	0.342	0.350	179	1192	322	48	16	""	5	158	122	16	16	26	233	23	14	""	34	""
2016	12360	225	Ferrum	-	Totals	-	-	-	-	""	0.285	0.368	0.417	263	1463	417	94	9	""	27	244	152	54	23	24	295	27	14	""	38	""
2016	12360	225	Ferrum	-	Opponent Totals	-	-	-	-	""	0.220	0.311	0.286	158	1397	308	48	4	""	12	131	133	57	13	25	374	27	14	""	62	""
2016	12360	30032	Finlandia	-	Totals	-	-	-	-	""	0.227	0.307	0.284	104	758	172	33	2	""	2	78	76	13	4	13	174	10	11	""	49	""
2016	12360	30032	Finlandia	-	Opponent Totals	-	-	-	-	""	0.301	0.420	0.429	199	753	227	48	15	""	6	159	124	40	15	14	119	22	8	""	57	""
2016	12360	227	Fitchburg St.	-	Totals	-	-	-	-	""	0.279	0.391	0.351	218	1152	321	57	4	""	6	189	161	58	11	20	228	31	25	""	82	""
2016	12360	227	Fitchburg St.	-	Opponent Totals	-	-	-	-	""	0.299	0.397	0.395	238	1186	355	57	6	""	15	214	148	51	12	26	211	14	27	""	47	""
2016	12360	11538	Fontbonne	-	Totals	-	-	-	-	""	0.274	0.345	0.353	206	1265	346	61	3	""	11	182	116	27	9	22	234	25	18	""	31	""
2016	12360	11538	Fontbonne	-	Opponent Totals	-	-	-	-	""	0.286	0.384	0.388	243	1251	358	68	3	""	18	210	166	44	17	31	309	22	18	""	60	""
2016	12360	238	Framingham St.	-	Totals	-	-	-	-	""	0.260	0.350	0.372	198	1281	333	64	4	""	24	182	153	29	7	""	344	33	22	""	80	""
2016	12360	238	Framingham St.	-	Opponent Totals	-	-	-	-	""	0.315	0.398	0.456	312	1329	418	89	9	""	27	275	143	55	21	17	228	28	15	""	107	""
2016	12360	239	Frank. & Marsh.	-	Totals	-	-	-	-	""	0.296	0.366	0.385	190	1269	376	56	10	""	12	170	121	25	12	38	171	41	13	""	56	""
2016	12360	239	Frank. & Marsh.	-	Opponent Totals	-	-	-	-	""	0.283	0.364	0.387	229	1270	359	55	10	""	19	195	131	39	12	29	185	39	14	""	43	""
2016	12360	2694	Franklin	-	Totals	-	-	-	-	""	0.273	0.352	0.380	217	1375	375	71	10	""	19	195	127	52	18	19	291	32	16	""	43	""
2016	12360	2694	Franklin	-	Opponent Totals	-	-	-	-	""	0.277	0.367	0.390	242	1409	390	79	9	""	21	203	172	34	8	24	297	26	23	""	42	""
2016	12360	242	Fredonia	-	Totals	-	-	-	-	""	0.303	0.371	0.356	200	1368	415	58	4	""	2	178	126	27	9	30	176	34	17	""	38	""
2016	12360	242	Fredonia	-	Opponent Totals	-	-	-	-	""	12.612	15.715	17.306	247	1355	431	89	18	""	13	225	136	42	13	27	239	24	24	""	53	""
2016	12360	243	Frostburg St.	-	Totals	-	-	-	-	""	0.298	0.383	0.453	334	1546	461	84	13	""	43	295	181	41	15	16	297	39	11	""	64	""
2016	12360	243	Frostburg St.	-	Opponent Totals	-	-	-	-	""	0.262	0.357	0.359	244	1469	385	64	9	""	20	208	172	51	10	31	341	34	20	""	41	""
2016	12360	245	Gallaudet	-	Totals	-	-	-	-	""	0.270	0.357	0.333	184	1219	329	48	13	""	1	146	138	34	13	19	226	29	17	""	32	""
2016	12360	245	Gallaudet	-	Opponent Totals	-	-	-	-	""	0.299	0.389	0.392	289	1280	383	68	18	""	5	232	165	36	19	18	161	29	16	""	101	""
2016	12360	30084	Geneva	-	Totals	-	-	-	-	""	0.277	0.374	0.341	202	1140	316	39	8	""	6	172	153	30	13	17	201	27	9	""	39	""
2016	12360	30084	Geneva	-	Opponent Totals	-	-	-	-	""	0.296	0.376	0.373	230	1181	349	57	5	""	8	217	117	43	12	17	200	29	12	""	49	""
2016	12360	1094	George Fox	-	Totals	-	-	-	-	""	0.304	0.385	0.427	284	1451	441	84	14	""	22	246	170	37	23	39	231	26	16	""	57	""
2016	12360	1094	George Fox	-	Opponent Totals	-	-	-	-	""	0.294	0.388	0.420	286	1420	417	84	3	""	30	257	189	43	19	34	211	36	12	""	35	""
2016	12360	258	Gettysburg	-	Totals	-	-	-	-	""	0.316	0.373	0.435	303	1544	488	95	29	""	10	262	108	42	16	17	220	35	10	""	37	""
2016	12360	258	Gettysburg	-	Opponent Totals	-	-	-	-	""	11.382	13.832	15.266	234	1435	400	58	4	""	24	206	117	25	12	19	276	30	11	""	33	""
2016	12360	1099	Gordon	-	Totals	-	-	-	-	""	0.289	0.371	0.396	190	1080	312	62	9	""	12	162	101	50	17	22	188	17	17	""	51	""
2016	12360	1099	Gordon	-	Opponent Totals	-	-	-	-	""	0.291	0.386	0.396	218	1100	320	56	6	""	16	195	142	36	12	17	184	29	10	""	64	""
2016	12360	263	Greensboro	-	Totals	-	-	-	-	""	0.253	0.333	0.317	157	1195	302	44	6	""	7	130	118	32	14	14	249	29	14	""	49	""
2016	12360	263	Greensboro	-	Opponent Totals	-	-	-	-	""	0.301	0.394	0.418	270	1252	377	75	7	""	19	232	157	48	21	30	146	15	13	""	89	""
2016	12360	1111	Greenville	-	Totals	-	-	-	-	""	0.288	0.355	0.424	259	1430	412	68	15	""	32	227	130	29	19	21	262	31	28	""	61	""
2016	12360	1111	Greenville	-	Opponent Totals	-	-	-	-	""	0.302	0.371	0.409	254	1416	427	75	13	""	17	224	131	33	15	27	211	45	16	""	39	""
2016	12360	264	Grinnell	-	Totals	-	-	-	-	""	0.315	0.397	0.469	268	1227	387	72	12	""	31	241	137	43	21	39	198	27	12	""	40	""
2016	12360	264	Grinnell	-	Opponent Totals	-	-	-	-	""	0.256	0.325	0.340	167	1253	321	44	2	""	19	152	95	38	11	19	255	25	8	""	26	""
2016	12360	265	Grove City	-	Totals	-	-	-	-	""	0.313	0.406	0.429	296	1389	435	78	7	""	23	261	170	61	21	20	221	38	13	""	46	""
2016	12360	265	Grove City	-	Opponent Totals	-	-	-	-	""	0.296	0.377	0.408	241	1334	395	48	10	""	27	214	148	39	23	27	178	35	10	""	36	""
2016	12360	1112	Guilford	-	Totals	-	-	-	-	""	0.282	0.363	0.358	227	1420	401	58	10	""	10	191	148	40	13	45	234	38	13	""	51	""
2016	12360	1112	Guilford	-	Opponent Totals	-	-	-	-	""	0.281	0.370	0.367	211	1383	388	61	14	""	10	183	161	45	15	37	239	35	16	""	60	""
2016	12360	266	Gust. Adolphus	-	Totals	-	-	-	-	""	0.317	0.384	0.408	197	1143	362	57	7	""	11	172	91	40	10	13	165	30	16	""	25	""
2016	12360	266	Gust. Adolphus	-	Opponent Totals	-	-	-	-	""	0.289	0.357	0.424	204	1120	324	68	16	""	17	180	90	34	12	23	186	20	8	""	22	""
2016	12360	12399	Gwynedd Mercy	-	Totals	-	-	-	-	""	0.303	0.398	0.401	252	1250	379	62	9	""	14	225	168	38	13	14	209	30	17	""	64	""
2016	12360	12399	Gwynedd Mercy	-	Opponent Totals	-	-	-	-	""	0.296	0.393	0.418	253	1231	364	69	14	""	18	204	169	40	17	22	186	25	19	""	38	""
2016	12360	267	Hamilton	-	Totals	-	-	-	-	""	0.336	0.427	0.470	217	965	324	59	7	""	19	192	122	39	10	17	158	25	13	""	37	""
2016	12360	267	Hamilton	-	Opponent Totals	-	-	-	-	""	0.301	0.365	0.410	177	930	280	39	13	""	12	153	80	24	18	21	137	24	13	""	34	""
2016	12360	268	Hamline	-	Totals	-	-	-	-	""	0.331	0.430	0.453	371	1372	454	96	12	""	16	320	158	98	25	28	213	27	13	""	42	""
2016	12360	268	Hamline	-	Opponent Totals	-	-	-	-	""	0.297	0.392	0.410	275	1342	399	80	13	""	15	240	173	45	13	18	240	37	14	""	46	""
2016	12360	269	Hampden-Sydney	-	Totals	-	-	-	-	""	0.288	0.363	0.381	241	1450	417	64	16	""	13	217	138	46	23	40	282	30	22	""	77	""
2016	12360	269	Hampden-Sydney	-	Opponent Totals	-	-	-	-	""	0.277	0.349	0.342	190	1487	412	64	10	""	4	167	136	33	7	37	291	31	24	""	43	""
2016	12360	1115	Hanover	-	Totals	-	-	-	-	""	0.267	0.348	0.335	181	1242	331	48	8	""	7	158	127	34	10	35	307	28	21	""	34	""
2016	12360	1115	Hanover	-	Opponent Totals	-	-	-	-	""	0.293	0.393	0.402	264	1282	376	70	14	""	14	228	170	54	19	20	245	27	15	""	59	""
2016	12360	271	Hardin-Simmons	-	Totals	-	-	-	-	""	0.323	0.391	0.487	313	1599	517	111	21	""	36	276	147	44	20	25	248	38	8	""	45	""
2016	12360	271	Hardin-Simmons	-	Opponent Totals	-	-	-	-	""	0.311	0.391	0.428	296	1574	490	73	10	""	30	257	176	42	19	28	226	39	20	""	61	""
2016	12360	276	Haverford	-	Totals	-	-	-	-	""	0.297	0.375	0.448	280	1443	429	81	17	""	34	240	140	49	16	24	263	26	24	""	65	""
2016	12360	276	Haverford	-	Opponent Totals	-	-	-	-	""	0.251	0.353	0.344	191	1364	342	60	5	""	19	165	188	34	11	27	296	36	16	""	59	""
2016	12360	278	Heidelberg	-	Totals	-	-	-	-	""	0.289	0.378	0.390	232	1427	413	83	6	""	16	204	158	52	11	18	292	31	23	""	37	""
2016	12360	278	Heidelberg	-	Opponent Totals	-	-	-	-	""	0.299	0.387	0.390	258	1418	424	72	12	""	11	233	166	47	16	22	254	33	18	""	46	""
2016	12360	1124	Hendrix	-	Totals	-	-	-	-	""	0.269	0.362	0.338	214	1347	362	49	10	""	8	193	167	45	28	27	207	30	7	""	28	""
2016	12360	1124	Hendrix	-	Opponent Totals	-	-	-	-	""	0.290	0.355	0.390	223	1419	411	61	18	""	15	202	128	28	22	15	218	46	21	""	55	""
2016	12360	8398	Hilbert	-	Totals	-	-	-	-	""	0.290	0.365	0.377	178	1056	306	60	4	""	8	163	100	32	12	7	158	35	7	""	15	""
2016	12360	8398	Hilbert	-	Opponent Totals	-	-	-	-	""	0.325	0.391	0.445	243	1086	353	74	13	""	10	222	112	15	16	13	177	13	17	""	51	""
2016	12360	281	Hiram	-	Totals	-	-	-	-	""	0.272	0.366	0.352	186	1138	309	44	3	""	14	159	131	45	11	19	217	26	15	""	23	""
2016	12360	281	Hiram	-	Opponent Totals	-	-	-	-	""	0.345	0.425	0.486	330	1212	418	78	15	""	21	294	152	35	25	25	123	24	21	""	47	""
2016	12360	8404	Hood	-	Totals	-	-	-	-	""	0.304	0.383	0.393	223	1253	381	65	5	""	12	195	145	23	13	12	202	27	14	""	32	""
2016	12360	8404	Hood	-	Opponent Totals	-	-	-	-	""	0.298	0.365	0.408	237	1258	375	62	11	""	18	207	102	37	12	15	158	26	12	""	53	""
2016	12360	286	Hope	-	Totals	-	-	-	-	""	0.312	0.405	0.411	289	1388	433	76	10	""	14	254	202	32	24	27	210	33	16	""	41	""
2016	12360	286	Hope	-	Opponent Totals	-	-	-	-	""	0.297	0.375	0.389	212	1357	403	70	8	""	13	189	136	43	18	25	251	31	22	""	40	""
2016	12360	30160	Houghton	-	Totals	-	-	-	-	""	0.267	0.347	0.356	167	1133	302	71	12	""	2	147	108	42	19	15	241	22	11	""	52	""
2016	12360	30160	Houghton	-	Opponent Totals	-	-	-	-	""	0.280	0.404	0.389	284	1157	324	64	22	""	6	230	197	58	20	26	234	19	16	""	51	""
2016	12360	2741	Howard Payne	-	Totals	-	-	-	-	""	0.290	0.384	0.399	241	1253	363	66	19	""	11	215	162	45	26	35	239	30	9	""	42	""
2016	12360	2741	Howard Payne	-	Opponent Totals	-	-	-	-	""	0.296	0.388	0.393	237	1289	382	51	23	""	9	200	154	49	14	22	224	20	21	""	66	""
2016	12360	1130	Huntingdon	-	Totals	-	-	-	-	""	0.278	0.382	0.349	289	1525	424	46	10	""	14	251	209	64	28	56	269	24	33	""	90	""
2016	12360	1130	Huntingdon	-	Opponent Totals	-	-	-	-	""	0.273	0.358	0.353	224	1540	421	67	10	""	12	198	161	57	25	37	259	36	23	""	42	""
2016	12360	1133	Husson	-	Totals	-	-	-	-	""	0.275	0.352	0.365	208	1340	369	68	14	""	8	190	138	32	21	13	211	28	17	""	53	""
2016	12360	1133	Husson	-	Opponent Totals	-	-	-	-	""	0.271	0.328	0.347	190	1328	360	51	10	""	10	159	101	18	14	36	178	31	7	""	35	""
2016	12360	300	Ill. Wesleyan	-	Totals	-	-	-	-	""	0.313	0.380	0.447	289	1559	488	107	9	""	28	268	138	40	15	27	231	35	19	""	25	""
2016	12360	300	Ill. Wesleyan	-	Opponent Totals	-	-	-	-	""	0.312	0.391	0.394	251	1516	473	74	4	""	14	220	137	72	18	33	268	40	17	""	49	""
2016	12360	297	Illinois Col.	-	Totals	-	-	-	-	""	0.288	0.382	0.406	216	1170	337	56	5	""	24	199	169	18	14	27	228	30	10	""	36	""
2016	12360	297	Illinois Col.	-	Opponent Totals	-	-	-	-	""	0.295	0.365	0.420	213	1178	348	64	10	""	21	188	113	27	18	21	236	19	21	""	54	""
2016	12360	303	Immaculata	-	Totals	-	-	-	-	""	0.295	0.395	0.389	297	1364	402	75	15	""	8	246	168	69	16	28	236	22	40	""	120	""
2016	12360	303	Immaculata	-	Opponent Totals	-	-	-	-	""	0.301	0.386	0.418	274	1408	424	77	15	""	19	249	158	44	12	29	261	30	11	""	44	""
2016	12360	313	Ithaca	-	Totals	-	-	-	-	""	0.294	0.392	0.428	318	1454	428	83	14	""	28	275	204	46	25	13	201	33	14	""	68	""
2016	12360	313	Ithaca	-	Opponent Totals	-	-	-	-	""	0.279	0.359	0.393	227	1403	391	76	14	""	19	210	159	30	22	15	219	45	14	""	54	""
2016	12360	320	John Carroll	-	Totals	-	-	-	-	""	0.281	0.359	0.368	232	1401	393	75	7	""	11	204	145	37	20	31	245	26	24	""	41	""
2016	12360	320	John Carroll	-	Opponent Totals	-	-	-	-	""	0.272	0.328	0.346	201	1351	368	48	11	""	10	171	98	23	21	19	234	33	13	""	43	""
2016	12360	321	John Jay	-	Totals	-	-	-	-	""	0.281	0.359	0.361	246	1274	358	62	14	""	4	198	117	45	12	17	251	19	18	""	70	""
2016	12360	321	John Jay	-	Opponent Totals	-	-	-	-	""	0.326	0.422	0.430	316	1241	404	72	8	""	14	266	187	45	33	23	204	13	24	""	102	""
2016	12360	322	Johns Hopkins	-	Totals	-	-	-	-	""	0.287	0.363	0.444	305	1546	443	88	9	""	46	276	157	46	29	24	287	32	19	""	50	""
2016	12360	322	Johns Hopkins	-	Opponent Totals	-	-	-	-	""	0.266	0.340	0.362	220	1561	416	75	13	""	16	187	126	56	15	27	311	24	23	""	43	""
2016	12360	22626	Johnson & Wales (RI)	-	Totals	-	-	-	-	""	0.291	0.370	0.357	219	1280	372	54	14	""	1	185	135	34	14	11	225	23	27	""	52	""
2016	12360	22626	Johnson & Wales (RI)	-	Opponent Totals	-	-	-	-	""	0.274	0.360	0.337	154	1218	334	53	7	""	3	135	123	48	14	25	254	33	13	""	52	""
2016	12360	325	Juniata	-	Totals	-	-	-	-	""	0.261	0.317	0.358	181	1160	303	65	4	""	13	164	81	18	9	21	306	11	18	""	44	""
2016	12360	325	Juniata	-	Opponent Totals	-	-	-	-	""	0.321	0.421	0.448	319	1203	386	79	10	""	18	260	179	44	19	27	146	23	21	""	68	""
2016	12360	326	Kalamazoo	-	Totals	-	-	-	-	""	0.279	0.369	0.333	235	1427	398	54	7	""	3	201	172	42	18	36	193	41	21	""	70	""
2016	12360	326	Kalamazoo	-	Opponent Totals	-	-	-	-	""	0.287	0.359	0.403	227	1423	409	73	17	""	19	198	148	23	21	31	231	38	21	""	44	""
2016	12360	329	Kean	-	Totals	-	-	-	-	""	0.294	0.361	0.365	265	1624	478	77	11	""	5	212	136	44	19	65	205	43	33	""	78	""
2016	12360	329	Kean	-	Opponent Totals	-	-	-	-	""	0.271	0.352	0.327	211	1625	440	56	3	""	10	186	177	33	12	30	239	47	28	""	89	""
2016	12360	330	Keene St.	-	Totals	-	-	-	-	""	0.273	0.352	0.348	207	1298	354	43	14	""	9	172	130	36	14	8	212	30	13	""	57	""
2016	12360	330	Keene St.	-	Opponent Totals	-	-	-	-	""	0.248	0.342	0.342	203	1264	313	62	6	""	15	164	149	37	10	13	297	24	17	""	102	""
2016	12360	335	Kenyon	-	Totals	-	-	-	-	""	0.291	0.369	0.411	228	1205	351	69	12	""	17	200	123	34	16	20	194	28	19	""	39	""
2016	12360	335	Kenyon	-	Opponent Totals	-	-	-	-	""	0.279	0.363	0.369	226	1185	331	53	10	""	11	197	137	29	17	18	251	24	14	""	58	""
2016	12360	1159	Keuka	-	Totals	-	-	-	-	""	0.275	0.372	0.324	169	982	270	31	7	""	1	142	138	24	16	29	129	23	12	""	47	""
2016	12360	1159	Keuka	-	Opponent Totals	-	-	-	-	""	0.324	0.395	0.423	168	1051	341	44	15	""	10	143	99	32	14	28	186	28	17	""	28	""
2016	12360	30047	Keystone	-	Totals	-	-	-	-	""	0.330	0.399	0.469	383	1719	568	119	12	""	32	333	149	57	15	36	295	27	18	""	84	""
2016	12360	30047	Keystone	-	Opponent Totals	-	-	-	-	""	0.249	0.359	0.333	213	1573	391	59	10	""	18	189	209	71	14	37	409	40	14	""	39	""
2016	12360	336	King's (PA)	-	Totals	-	-	-	-	""	0.324	0.405	0.461	283	1211	392	79	12	""	21	253	155	25	23	11	191	30	10	""	44	""
2016	12360	336	King's (PA)	-	Opponent Totals	-	-	-	-	""	0.288	0.358	0.370	184	1130	326	58	8	""	6	163	94	36	15	27	198	31	17	""	44	""
2016	12360	337	Knox	-	Totals	-	-	-	-	""	0.297	0.369	0.434	191	1123	334	60	6	""	27	173	115	21	13	28	271	12	18	""	39	""
2016	12360	337	Knox	-	Opponent Totals	-	-	-	-	""	0.300	0.398	0.419	290	1180	354	63	6	""	22	245	167	38	18	18	201	18	13	""	69	""
2016	12360	1163	La Roche	-	Totals	-	-	-	-	""	0.327	0.399	0.521	422	1841	602	119	31	""	59	382	196	44	29	13	268	35	20	""	79	""
2016	12360	1163	La Roche	-	Opponent Totals	-	-	-	-	""	0.257	0.335	0.345	242	1741	447	77	10	""	19	208	162	51	14	32	321	58	17	""	51	""
2016	12360	341	La Verne	-	Totals	-	-	-	-	""	0.299	0.407	0.402	241	1258	376	62	10	""	16	218	174	71	22	54	177	52	12	""	24	""
2016	12360	341	La Verne	-	Opponent Totals	-	-	-	-	""	0.313	0.390	0.416	252	1343	421	63	12	""	17	232	138	39	15	37	239	30	15	""	39	""
2016	12360	1162	LaGrange	-	Totals	-	-	-	-	""	0.312	0.388	0.430	286	1473	459	92	19	""	15	255	153	44	21	66	216	33	25	""	78	""
2016	12360	1162	LaGrange	-	Opponent Totals	-	-	-	-	""	0.246	0.317	0.290	165	1420	349	36	6	""	5	138	113	41	15	38	266	33	16	""	29	""
2016	12360	1164	Lakeland	-	Totals	-	-	-	-	""	0.277	0.371	0.355	202	1196	331	55	4	""	10	173	151	33	9	8	236	35	15	""	35	""
2016	12360	1164	Lakeland	-	Opponent Totals	-	-	-	-	""	0.345	0.417	0.463	320	1312	452	86	12	""	15	279	127	49	18	23	166	26	24	""	65	""
2016	12360	30085	Lancaster Bible	-	Totals	-	-	-	-	""	0.344	0.426	0.498	322	1248	429	65	5	""	39	294	147	44	18	26	197	14	6	""	38	""
2016	12360	30085	Lancaster Bible	-	Opponent Totals	-	-	-	-	""	0.270	0.376	0.386	211	1137	307	51	6	""	23	184	180	22	14	13	213	20	16	""	45	""
2016	12360	8486	Lasell	-	Totals	-	-	-	-	""	0.294	0.387	0.397	215	1190	350	81	7	""	9	187	155	37	20	26	229	19	15	""	43	""
2016	12360	8486	Lasell	-	Opponent Totals	-	-	-	-	""	0.299	0.382	0.408	240	1212	362	72	15	""	10	211	137	34	13	19	198	30	19	""	24	""
2016	12360	348	Lawrence	-	Totals	-	-	-	-	""	0.299	0.384	0.402	210	1157	346	62	12	""	11	181	123	44	13	16	218	17	12	""	36	""
2016	12360	348	Lawrence	-	Opponent Totals	-	-	-	-	""	0.330	0.438	0.458	345	1192	393	75	9	""	20	289	198	52	27	18	160	20	14	""	77	""
2016	12360	8490	LeTourneau	-	Totals	-	-	-	-	""	0.264	0.361	0.338	167	1127	298	46	2	""	11	142	140	36	9	22	216	37	18	""	30	""
2016	12360	8490	LeTourneau	-	Opponent Totals	-	-	-	-	""	0.298	0.387	0.410	240	1201	358	64	5	""	20	211	121	63	14	33	219	27	12	""	50	""
2016	12360	351	Lebanon Valley	-	Totals	-	-	-	-	""	0.305	0.369	0.403	196	1207	368	77	9	""	8	176	104	31	21	28	182	30	10	""	30	""
2016	12360	351	Lebanon Valley	-	Opponent Totals	-	-	-	-	""	0.325	0.382	0.430	242	1273	414	73	9	""	14	211	86	40	16	27	173	20	11	""	51	""
2016	12360	279	Lehman	-	Totals	-	-	-	-	""	0.281	0.360	0.400	202	1214	341	63	8	""	22	174	124	32	12	6	311	27	17	""	42	""
2016	12360	279	Lehman	-	Opponent Totals	-	-	-	-	""	0.289	0.416	0.420	309	1167	337	72	12	""	19	251	206	61	18	23	236	20	28	""	80	""
2016	12360	24317	Lesley	-	Totals	-	-	-	-	""	0.274	0.336	0.336	165	1225	336	38	7	""	8	142	100	23	19	20	253	26	13	""	26	""
2016	12360	24317	Lesley	-	Opponent Totals	-	-	-	-	""	0.288	0.363	0.392	205	1189	343	59	8	""	16	176	117	30	14	22	186	31	17	""	37	""
2016	12360	22235	Lewis & Clark	-	Totals	-	-	-	-	""	0.247	0.333	0.335	168	1359	336	62	12	""	11	155	139	41	9	28	249	34	5	""	11	""
2016	12360	22235	Lewis & Clark	-	Opponent Totals	-	-	-	-	""	0.306	0.398	0.418	313	1410	431	84	3	""	23	270	195	37	23	39	170	29	13	""	59	""
2016	12360	1179	Linfield	-	Totals	-	-	-	-	""	0.296	0.364	0.445	250	1355	401	68	13	""	36	229	124	29	13	45	176	27	28	""	46	""
2016	12360	1179	Linfield	-	Opponent Totals	-	-	-	-	""	0.250	0.321	0.346	170	1331	333	54	5	""	21	160	122	22	13	20	261	29	11	""	25	""
