year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12080	26172	A&M-Corpus Chris	-	Totals	-	-	-	-	41	1,063	441	50	0.968	 	7	39	11	37	 
2015	12080	26172	A&M-Corpus Chris	-	Opponent Totals	-	-	-	-	41	1,050	449	52	0.966	1	5	53	19	33	 
2015	12080	2	Abilene Christian	-	Totals	-	-	-	-	41	1,067	390	62	0.959	 	15	60	14	33	 
2015	12080	2	Abilene Christian	-	Opponent Totals	-	-	-	-	41	1,104	427	50	0.968	 	6	31	15	25	 
2015	12080	721	Air Force	-	Totals	-	-	-	-	42	1,089	551	51	0.970	4	12	52	28	41	 
2015	12080	721	Air Force	-	Opponent Totals	-	-	-	-	42	1,106	462	68	0.958	 	9	69	21	32	 
2015	12080	5	Akron	-	Totals	-	-	-	-	43	1,119	440	61	0.962	 	8	36	24	27	 
2015	12080	5	Akron	-	Opponent Totals	-	-	-	-	43	1,139	473	60	0.964	 	10	59	11	34	 
2015	12080	8	Alabama	-	Totals	-	-	-	-	44	1,194	478	44	0.974	 	14	49	19	44	 
2015	12080	8	Alabama	-	Opponent Totals	-	-	-	-	44	1,179	450	53	0.968	 	5	49	16	27	 
2015	12080	6	Alabama A&M	-	Totals	-	-	-	-	49	1,212	447	80	0.954	 	12	80	15	32	 
2015	12080	6	Alabama A&M	-	Opponent Totals	-	-	-	-	49	1,222	474	70	0.960	3	24	39	15	34	 
2015	12080	7	Alabama St.	-	Totals	-	-	-	-	42	1,088	375	60	0.961	 	9	65	17	24	 
2015	12080	7	Alabama St.	-	Opponent Totals	-	-	-	-	42	1,062	403	69	0.955	3	16	52	15	43	 
2015	12080	14	Albany (NY)	-	Totals	-	-	-	-	32	783	336	62	0.948	 	10	40	16	28	 
2015	12080	14	Albany (NY)	-	Opponent Totals	-	-	-	-	32	802	327	32	0.972	 	5	33	16	22	 
2015	12080	17	Alcorn	-	Totals	-	-	-	-	48	1,175	429	113	0.934	2	20	111	15	36	 
2015	12080	17	Alcorn	-	Opponent Totals	-	-	-	-	48	1,244	447	69	0.961	 	19	91	36	28	 
2015	12080	27	Appalachian St.	-	Totals	-	-	-	-	46	1,200	493	79	0.955	3	12	71	15	30	 
2015	12080	27	Appalachian St.	-	Opponent Totals	-	-	-	-	46	1,233	459	55	0.969	1	11	27	15	42	 
2015	12080	29	Arizona	-	Totals	-	-	-	-	42	1,123	482	44	0.973	1	7	32	9	42	 
2015	12080	29	Arizona	-	Opponent Totals	-	-	-	-	42	1,082	463	78	0.952	1	6	54	28	29	 
2015	12080	28	Arizona St.	-	Totals	-	-	-	-	41	1,113	434	43	0.973	 	6	40	20	27	 
2015	12080	28	Arizona St.	-	Opponent Totals	-	-	-	-	41	1,070	433	45	0.971	 	8	42	25	30	 
2015	12080	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	34	894	322	43	0.966	2	9	97	14	27	 
2015	12080	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	34	908	396	63	0.954	1	13	24	23	29	 
2015	12080	31	Arkansas	-	Totals	-	-	-	-	44	1,164	509	36	0.979	1	7	43	23	47	 
2015	12080	31	Arkansas	-	Opponent Totals	-	-	-	-	44	1,120	470	55	0.967	2	7	41	13	42	 
2015	12080	30	Arkansas St.	-	Totals	-	-	-	-	42	1,126	396	45	0.971	1	11	42	15	28	 
2015	12080	30	Arkansas St.	-	Opponent Totals	-	-	-	-	42	1,138	421	58	0.964	 	10	41	15	24	 
2015	12080	725	Army	-	Totals	-	-	-	-	44	1,066	461	58	0.963	 	16	33	28	32	 
2015	12080	725	Army	-	Opponent Totals	-	-	-	-	44	1,081	502	66	0.960	 	2	52	21	20	 
2015	12080	37	Auburn	-	Totals	-	-	-	-	46	1,218	453	41	0.976	 	3	32	13	34	 
2015	12080	37	Auburn	-	Opponent Totals	-	-	-	-	46	1,176	489	54	0.969	1	5	37	27	41	 
2015	12080	43	Austin Peay	-	Totals	-	-	-	-	43	1,150	437	76	0.954	 	14	53	13	30	 
2015	12080	43	Austin Peay	-	Opponent Totals	-	-	-	-	43	1,143	396	50	0.969	 	8	69	25	30	 
