year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	3	vs_lhp	10588	16	Albright	12	1655165	Brescancine, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655165	Jr	SS	36	34		0.385	0.529	0.615	3	13	5			8	1	2	3	1			3	1	1		1	
2017	12560	3	vs_lhp	10588	16	Albright	21	1767155	Yordy, Jeff	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767155	So	OF	36	35		0.294	0.368	0.294	0	17	5			5		1	2			1	4		1		2	
2017	12560	3	vs_lhp	10588	16	Albright	34	1655170	Beebe, Noah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655170	Jr	OF	34	34		0.250	0.455	0.500	2	16	4	1		8	1	2	5	1			3					
2017	12560	3	vs_lhp	10588	16	Albright	2	1885981	Gentry, Jimmie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885981	Fr	INF	32	31		0.353	0.353	0.412	0	17	6	1		7		1				1	4	1			1	
2017	12560	3	vs_lhp	10588	16	Albright	1	1885984	Pennypacker, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885984	Fr	OF	29	18		0.154	0.267	0.231	0	13	2	1		3		2	2				1	1				
2017	12560	3	vs_lhp	10588	16	Albright	13	1552732	Storms, Micah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1552732	Sr	SS	29	27		0.214	0.267	0.286	2	14	3	1		4		0	1				1	1				
2017	12560	3	vs_lhp	10588	16	Albright	15	1885976	Adams, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885976	Fr	INF	26	16		0.462	0.500	0.462	0	13	6			6		1		1			2					
2017	12560	3	vs_lhp	10588	16	Albright	7	1885977	Daubert, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885977	Fr	OF	25	21		0.133	0.133	0.133	3	15	2			2		0					2	1			1	
2017	12560	3	vs_lhp	10588	16	Albright	33	1655169	Krause, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655169	Jr	1B	25	24		0.143	0.200	0.286	0	14	2	2		4		0		1			5					
2017	12560	3	vs_lhp	10588	16	Albright	19	1767137	Roth, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767137	So	C	21	20		0.000	0.250	0.000	0	6	0			0		0	1	1			1	2				
2017	12560	3	vs_lhp	10588	16	Albright	8	1767152	Suppa, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767152	So	INF	18	11		0.250	0.500	0.500	1	4	1	1		2		0	2				1	1				
2017	12560	3	vs_lhp	10588	16	Albright	24	1655168	Keller, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655168	Jr	1B	14	6		0.000	0.333	0.000	1	2	0			0		0	1				1	1				
2017	12560	3	vs_lhp	10588	16	Albright	6	1767134	Gantert, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767134	So	OF	13	5		0.000	0.000	0.000	0	3	0			0		0					1					
2017	12560	3	vs_lhp	10588	16	Albright	20	1767133	Fikslin, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767133	So	OF	11	8		0.000	0.000	0.000	0	5	0			0		0					2					
2017	12560	3	vs_lhp	10588	16	Albright	25	1885985	Tokarski, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885985	Fr	1B	11	3		0.000	0.000	0.000	0	1	0			0		0					1					
2017	12560	3	vs_lhp	10588	16	Albright	3	1767131	Brubaker, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767131	So	OF	10	7		0.200	0.333	0.200	0	5	1			1		1	1				3		1			
2017	12560	3	vs_lhp	10588	30170	Alfred St.	22	1558260	Franz, Cullen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1558260	Sr	1B	39	39		0.286	0.500	0.571	4	14	4	1		8	1	2	3	3			3		1		1	
2017	12560	3	vs_lhp	10588	30170	Alfred St.	7	1558262	Baker, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1558262	Sr	OF	36	35		0.188	0.316	0.188	3	16	3			3		1	2	1			5				4	
2017	12560	3	vs_lhp	10588	30170	Alfred St.	25	1777740	Shofi, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777740	Jr	OF	34	34		0.273	0.385	0.273	1	11	3			3		1	2				5					
2017	12560	3	vs_lhp	10588	30170	Alfred St.	9	1777743	Pichardo, Andy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777743	Fr	SS	34	33		0.417	0.462	0.417	3	12	5			5		2	1				5				1	
2017	12560	3	vs_lhp	10588	30170	Alfred St.	24	1669134	Zuber, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1669134	Jr	1B	32	26		0.182	0.250	0.182	1	11	2			2		1	1				1					
2017	12560	3	vs_lhp	10588	30170	Alfred St.	32	1669136	Perozo, Rafael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1669136	Jr	1B	31	22		0.500	0.571	0.667	2	6	3	1		4		0		1			2					
2017	12560	3	vs_lhp	10588	30170	Alfred St.	28	1887999	Cornell, Lucas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1887999	So	P	31	27		0.200	0.250	0.400	1	15	3			6	1	3	1				3					
2017	12560	3	vs_lhp	10588	30170	Alfred St.	3	1668992	Cardona, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1668992	Jr	2B	30	20		0.333	0.429	0.333	1	6	2			2		0	1				2		1		1	
2017	12560	3	vs_lhp	10588	30170	Alfred St.	19	1777741	Woodward, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777741	So	3B	26	21		0.167	0.143	0.333	0	6	1	1		2		2			1		1					
2017	12560	3	vs_lhp	10588	30170	Alfred St.	1	1669133	Mora, Pedro	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1669133	Sr	SS	25	24		0.500	0.500	0.500	0	4	2			2		0					1					
2017	12560	3	vs_lhp	10588	30170	Alfred St.	6	1890035	Longergan-Gibson, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1890035	Fr	PH/2B	25	22		0.667	0.667	0.667	1	6	4			4		2					1				1	
2017	12560	3	vs_lhp	10588	30170	Alfred St.	14	1777742	Swan, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777742	Jr	C	21	13		0.375	0.444	0.500	1	8	3	1		4		0	1				3					
2017	12560	3	vs_lhp	10588	30170	Alfred St.	4	1888003	Johnson, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1888003	Fr	C	20	17		0.571	0.625	0.857	1	7	4	2		6		2	1				1				1	
2017	12560	3	vs_lhp	10588	30170	Alfred St.	10	1782501	Mack, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1782501	So	OF	16	7		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	3	vs_lhp	10588	30170	Alfred St.	29	1782102	Doran, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1782102	Fr	3B	15	5		0.500	0.400	0.500	1	4	2			2		1			1							
2017	12560	3	vs_lhp	10588	30170	Alfred St.	12	1777744	Geyer, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777744	So	C	15	13		0.000	0.000	0.000	0	2	0			0		0										
2017	12560	3	vs_lhp	10588	30170	Alfred St.	20	1668991	Martinez, Jose	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1668991	Jr	OF	10	8		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	3	vs_lhp	10588	30170	Alfred St.	5	1888005	Marrero, Marco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1888005	Fr	OF	9	1		0.000	0.000	0.000	0	1	0			0		0					1					
2017	12560	3	vs_lhp	10588	30170	Alfred St.	98	1888008	Bendert, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1888008	Fr	C	5	1		0.000	0.500	0.000	0	1	0			0		0		1								
2017	12560	3	vs_lhp	10588	30170	Alfred St.	4	1888068	Reid, Benjamin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1888068	So	C	5	2		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	3	vs_lhp	10588	19	Allegheny	4	1766534	Bristol, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1766534	So	INF	40	40		0.281	0.395	0.375	11	32	9	1	1	12		3	5	1		1	1					
2017	12560	3	vs_lhp	10588	19	Allegheny	9	1543878	Shick, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1543878	Sr	INF	40	40		0.243	0.356	0.568	12	37	9	6		21	2	11	5	2	1		3				1	
2017	12560	3	vs_lhp	10588	19	Allegheny	6	1766535	Pawlak, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1766535	So	OF	39	36		0.241	0.333	0.517	4	29	7	2		15	2	7	4			1	3	1			2	
2017	12560	3	vs_lhp	10588	19	Allegheny	17	1662751	Flaherty, Cullen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1662751	Jr	OF	38	34		0.387	0.472	0.387	11	31	12			12		2	4	1		2	2	2			1	
2017	12560	3	vs_lhp	10588	19	Allegheny	10	1543887	DiMaggio, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1543887	Sr	INF	36	36		0.562	0.595	0.906	9	32	18	6	1	29	1	16	3	1	1		1		1		4	
2017	12560	3	vs_lhp	10588	19	Allegheny	14	1766538	Carone, Vincent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1766538	So	C	36	35		0.300	0.364	0.300	5	30	9			9		5	3			2	6	2				
2017	12560	3	vs_lhp	10588	19	Allegheny	5	1543877	Dawson, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1543877	Sr	OF	34	25		0.500	0.567	0.577	11	26	13	2		15		10	3	1		3	2				2	
2017	12560	3	vs_lhp	10588	19	Allegheny	40	1543893	Orr, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1543893	Sr	C	31	23		0.222	0.333	0.222	6	18	4			4		0	2	1		2	2				1	
2017	12560	3	vs_lhp	10588	19	Allegheny	27	1662755	Wagner, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1662755	Jr	P	31	26		0.138	0.212	0.138	5	29	4			4		4	2	1	1		7	2			1	
2017	12560	3	vs_lhp	10588	19	Allegheny	18	1766540	Pouch, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1766540	So	C	29	21		0.417	0.500	0.417	1	12	5			5		0	1	1		2	1				1	
2017	12560	3	vs_lhp	10588	19	Allegheny	44	1543895	Beaumont, Shea	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1543895	Sr	1B	26	13		0.400	0.429	0.400	0	5	2			2		2	1		1		1					
2017	12560	3	vs_lhp	10588	19	Allegheny	1	1662749	Davis, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1662749	Jr	C	24	13		0.364	0.462	0.364	2	11	4			4		0		2			2	1			1	
2017	12560	3	vs_lhp	10588	19	Allegheny	29	1662757	Bonnett, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1662757	Jr	OF	15	9		0.267	0.353	0.267	1	15	4			4		4	2			1	1	1			1	
2017	12560	3	vs_lhp	10588	19	Allegheny	25	1662763	Shannon, Noah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1662763	Jr	OF	14	6		0.167	0.167	0.167	0	6	1			1		0					1		1			
2017	12560	3	vs_lhp	10588	19	Allegheny	7	1892240	Phillips, Keegan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1892240	Fr	OF	13	0		1.000	1.000	1.000	0	1	1			1		2										
2017	12560	3	vs_lhp	10588	19	Allegheny	23	1892243	Fiorentini, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1892243	Fr	INF	8	3		0.000	0.000	0.000	0	3	0			0		0										
2017	12560	3	vs_lhp	10588	19	Allegheny	16	1892241	Faiello, Francis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1892241	Fr	OF	5	0		0.500	0.500	1.500	0	2	1		1	3		0										
2017	12560	3	vs_lhp	10588	19	Allegheny	3	1892239	Vincent, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1892239	Fr	OF	4	0		0.000	0.000	0.000	0	2	0			0		0										
2017	12560	3	vs_lhp	10588	19	Allegheny	45	1766544	Vivano, Antonio	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1766544	So	1B	1	0		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	3	vs_lhp	10588	21	Alma	9	1559482	Goffee, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1559482	Sr	INF	40	40		0.375	0.474	0.375	3	16	6			6		1	2	1			1					
2017	12560	3	vs_lhp	10588	21	Alma	1	1867708	Koin, Jaret	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1867708	Fr	C	40	40		0.111	0.105	0.111	0	18	2			2		1			1		5					
