year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	class_year	games_played	games_started
2014	11620	1	19651	High Point	11	1314616.0	Angelis, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1314616.0	C	Jr	55	55
2014	11620	1	19651	High Point	17	1531323.0	Barry, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531323.0	P	Fr	11	0
2014	11620	1	19651	High Point	5	1428859.0	Brandenburg, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1428859.0	2B	Sr	53	53
2014	11620	1	19651	High Point	44	1531324.0	Brown, Bailey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531324.0	P	Fr	4	0
2014	11620	1	19651	High Point	26	1314622.0	Carlson, Jon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1314622.0	P	Sr	8	3
2014	11620	1	19651	High Point	9	1531325.0	Clare, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531325.0	INF	Fr	52	49
2014	11620	1	19651	High Point	32	1428861.0	Fazio, Dominic	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1428861.0	C	So	34	13
2014	11620	1	19651	High Point	8	1531326.0	Fortier-Bensen, Tony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531326.0	SS	Jr	55	55
2014	11620	1	19651	High Point	25	1428864.0	Gemmell, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1428864.0	OF	So	10	5
2014	11620	1	19651	High Point	33	1314635.0	Goodman, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1314635.0	P	Jr	0	0
2014	11620	1	19651	High Point	1	1531327.0	Greene, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531327.0	OF	Fr	51	46
2014	11620	1	19651	High Point	24	1531328.0	Gross, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531328.0	INF	Fr	26	6
2014	11620	1	19651	High Point	10	1428867.0	Hutton, Blake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1428867.0	OF	Sr	26	3
2014	11620	1	19651	High Point	14	1531329.0	Johnson, Jeremy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531329.0	P	Fr	21	0
2014	11620	1	19651	High Point	20	1428875.0	Krumm, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1428875.0	P	Sr	15	11
2014	11620	1	19651	High Point	37	1531330.0	Lourey, Conor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531330.0	P	Jr	27	0
2014	11620	1	19651	High Point	30	1214877.0	Maloney, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1214877.0	P	Sr	25	0
2014	11620	1	19651	High Point	40	1531331.0	Mansfield, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531331.0	INF	So	17	12
2014	11620	1	19651	High Point	13	1314617.0	Manzella, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1314617.0	OF	Jr	50	45
2014	11620	1	19651	High Point	7	1314614.0	McDermott, Dane	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1314614.0	INF	Jr	55	54
2014	11620	1	19651	High Point	15	1531332.0	McGillicuddy, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531332.0	P	Jr	15	15
2014	11620	1	19651	High Point	2	1314527.0	Miedzianowski, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1314527.0	INF	Jr	5	0
2014	11620	1	19651	High Point	31		Parnell, Jordan		P	Fr	0	0
2014	11620	1	19651	High Point	34	1531364.0	Reeves, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531364.0	INF	Fr	21	3
2014	11620	1	19651	High Point	22	1314619.0	Resnik, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1314619.0	P	Jr	4	2
2014	11620	1	19651	High Point	36	1531365.0	Ripke, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531365.0	P	Fr	14	7
2014	11620	1	19651	High Point	27	1531366.0	Rivera, Brenden	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531366.0	INF	Fr	29	12
2014	11620	1	19651	High Point	42	1541625.0	Scott, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1541625.0	OF	Fr	0	0
2014	11620	1	19651	High Point	16	1531367.0	Scrubb, Andre	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531367.0	P	Fr	14	12
2014	11620	1	19651	High Point	28	1531368.0	Silber, Cas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531368.0	P	Fr	23	4
2014	11620	1	19651	High Point	41	1531369.0	Skavinsky, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531369.0	P	Jr	9	0
2014	11620	1	19651	High Point	21	1314621.0	Spano, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1314621.0	C	Jr	54	54
2014	11620	1	19651	High Point	19	1531370.0	Vandergrift, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531370.0	INF	Fr	11	1
2014	11620	1	19651	High Point	3	1531371.0	Williamson, Brady	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1531371.0	OF	Jr	29	28
2014	11620	1	19651	High Point	12	1314637.0	Wytiaz, Stephen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1314637.0	INF	Jr	8	2
2014	11620	1	86	Buffalo	22	1321963.0	Bentley, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321963.0	P	Jr	3	0
2014	11620	1	86	Buffalo	31	1423939.0	Brennan, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1423939.0	C	So	32	26
2014	11620	1	86	Buffalo	8	1206154.0	Burke, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1206154.0	P	Sr	50	48
2014	11620	1	86	Buffalo	7	1527062.0	Cleland, Brent	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527062.0	P	Fr	13	4
2014	11620	1	86	Buffalo	5	1527063.0	Dudek, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527063.0	INF	Fr	46	42
2014	11620	1	86	Buffalo	23	1423940.0	Figgins, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1423940.0	C	Sr	33	24
2014	11620	1	86	Buffalo	27	1206162.0	Folk, Cory	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1206162.0	P	Sr	19	0
2014	11620	1	86	Buffalo	19		Francia, Dom		P	Fr	0	0
2014	11620	1	86	Buffalo	33	1206165.0	Ginader, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1206165.0	P	Sr	6	1
2014	11620	1	86	Buffalo	18	1321962.0	Gonzalez, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321962.0	C	Jr	2	2
2014	11620	1	86	Buffalo	35	1206166.0	Goodell, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1206166.0	C	Sr	2	1
2014	11620	1	86	Buffalo	6	1527065.0	Haefner, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527065.0	INF	Fr	0	0
2014	11620	1	86	Buffalo	25	1423942.0	Hartz, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1423942.0	P	So	11	2
2014	11620	1	86	Buffalo	2	1527071.0	Hughes, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1527071.0	P	Sr	17	9
