year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2017	12560	2	30093	AUM	19	1871859	Moman, Parker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871859	Jr	C	25	18	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30093	AUM	21	1871858	Johnson, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871858	Sr	P	21	13	""	18	9	4.03	73.2	4	82	41	33	20	69	1	325	295	8	2	1	7	7	6	""	9	3	2	2	860	65	75	6	4	1	18
2017	12560	2	30093	AUM	33	1871879	Mathereson, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871879	Sr	P	21	12	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30093	AUM	36	1871882	Albritton, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871882	Sr	INF	19	4	""	7	1	8.00	9.0	""	12	9	8	9	3	""	50	37	4	""	1	""	1	2	""	2	2	1	1	126	14	9	1	2	""	""
2017	12560	2	30093	AUM	9	1871824	Scott, Hank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871824	Fr	P	19	10	""	17	10	3.81	80.1	2	86	45	34	22	56	1	345	314	18	""	""	8	1	2	""	6	""	5	2	905	90	79	8	5	""	19
2017	12560	2	30093	AUM	30	1871827	Hillyer, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871827	Fr	INF	18	6	""	10	2	4.66	19.1	""	22	12	10	10	13	""	87	76	5	""	""	2	4	""	""	16	6	""	1	218	15	25	1	""	""	3
2017	12560	2	30093	AUM	12	1871826	Arroyo, Seth	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871826	Jr	P	18	7	""	18	7	6.63	54.1	""	83	52	40	17	35	""	268	233	15	3	1	4	7	11	""	8	3	4	3	733	72	43	2	5	""	5
2017	12560	2	30093	AUM	5	1871821	Daniels, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871821	Fr	OF	16	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30093	AUM	18	1871856	Deloney, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871856	Jr	P	16	14	""	16	14	4.67	81.0	1	111	49	42	13	41	""	364	345	20	2	""	7	3	1	""	""	""	2	3	857	86	105	5	4	""	13
2017	12560	2	30093	AUM	32	1871878	Bannister, Wade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871878	So	P	15	4	""	15	4	5.62	24.0	""	29	15	15	20	19	""	123	92	5	""	1	1	8	7	""	5	3	2	2	281	23	24	""	""	""	6
2017	12560	2	30093	AUM	6	1871822	Pruitt, Landon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871822	Sr	OF	13	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30093	AUM	3	1871819	Gibson, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871819	So	P	11	0	""	11	""	6.97	10.1	""	8	9	8	6	6	""	52	36	""	""	1	1	3	8	""	12	4	1	1	170	12	11	1	""	""	3
2017	12560	2	30093	AUM	11	1871825	Friesen, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871825	Fr	OF	11	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30093	AUM	16	1871854	Baker, Jameson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871854	So	P	10	1	""	9	1	10.22	12.1	""	16	16	14	4	6	""	65	51	3	1	""	3	2	8	""	7	5	""	2	200	4	25	""	""	""	3
2017	12560	2	30093	AUM	35	1871881	Gidley, Clay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871881	Jr	P	7	0	""	7	""	9.00	5.0	""	9	5	5	4	1	""	24	19	2	""	""	1	1	""	""	8	4	1	""	62	7	3	""	""	""	""
2017	12560	2	30093	AUM	38	1871883	Boan, Jackson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871883	So	P	6	0	""	6	""	24.55	3.2	""	5	10	10	8	""	""	24	15	1	""	""	""	""	1	""	5	""	""	""	53	4	6	1	""	""	""
2017	12560	2	30093	AUM	26	1871861	Brock, Johnathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871861	Fr	C	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	4	1765248	Luna, Erick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765248	Sr	INF	51	51	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	27	1765256	Maleski, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765256	Fr	C	51	51	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	5	1878357	Martin, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878357	Jr	SS	50	49	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	25	1878364	Bauer, Izac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878364	Jr	OF	50	49	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	21	1765254	Villanueva, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765254	So	3B	43	42	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	28	1878365	Reichel, Marciano	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878365	Jr	C	41	38	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	2	1765246	Jones, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765246	Sr	OF	40	34	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	8	1878359	Ray, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878359	Jr	OF	36	33	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	1	1765245	Dawson, Taj	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765245	So	OF	35	12	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	24	1878363	McGraw, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878363	Jr	OF	32	23	""	1	""	0.00	2.0	""	3	""	""	0	""	""	9	9	1	""	""	""	""	""	""	""	""	""	""	25	3	3	""	""	""	""
2017	12560	2	30123	Academy of Art	20	1878367	Murphy, Jackson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878367	Jr	OF	31	28	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	13	1878361	Harry, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878361	Jr	C	30	15	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	3	1878369	Fernandez, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878369	Jr	P	28	24	""	10	7	4.15	52.0	""	45	28	24	24	33	""	231	187	14	""	2	3	5	7	""	2	""	7	5	689	41	75	2	4	""	9
2017	12560	2	30123	Academy of Art	15	1878370	Green, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878370	Sr	P	21	0	""	21	""	2.28	43.1	""	37	12	11	10	21	""	171	155	10	""	1	""	2	2	1	22	4	2	2	576	35	64	4	1	2	3
2017	12560	2	30123	Academy of Art	7	1878358	Mauchline, Brennan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878358	Jr	INF	20	14	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	22	1878362	Johnson, Sal	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878362	Jr	P	19	0	""	19	""	3.91	25.1	""	22	13	11	9	15	""	108	96	5	1	""	3	1	3	1	7	""	""	""	381	16	41	1	3	3	4
2017	12560	2	30123	Academy of Art	14	1539897	Kuisel, Alexander	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1539897	Sr	P	16	2	""	14	2	7.01	25.2	""	41	26	20	15	10	""	127	108	7	2	""	3	5	""	""	14	3	1	3	427	26	33	3	2	1	2
2017	12560	2	30123	Academy of Art	26	1765255	Bovee, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765255	Sr	P	15	13	""	14	13	3.63	91.2	2	92	53	37	37	47	""	408	353	25	2	2	1	6	2	""	""	""	8	8	1286	101	113	3	6	""	16
2017	12560	2	30123	Academy of Art	12	1539899	Lopez, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1539899	Sr	P	15	1	""	15	1	4.91	29.1	""	32	21	16	22	16	""	148	108	6	""	1	2	6	10	""	14	7	6	2	543	32	32	""	""	""	4
2017	12560	2	30123	Academy of Art	9	1878360	Lacy, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878360	Jr	P	14	12	""	14	12	6.44	65.2	4	81	52	47	32	36	1	308	257	23	1	""	5	9	10	""	1	""	6	3	995	66	77	5	7	1	12
2017	12560	2	30123	Academy of Art	23	1878368	Petrosie, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878368	Jr	P	12	12	""	12	12	7.11	69.2	""	105	67	55	25	25	""	339	285	24	2	""	3	10	12	""	""	""	9	8	1077	87	79	2	6	""	5
2017	12560	2	30123	Academy of Art	6	1652666	Barragan, Jacoby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1652666	Jr	OF	11	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	30123	Academy of Art	51	1765259	Verhees, Mason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1765259	So	P	9	4	""	9	4	7.12	30.1	""	37	25	24	29	26	""	152	117	8	1	""	5	4	3	""	""	""	2	1	517	24	32	""	2	""	8
2017	12560	2	929	Adams St.	21	1762427	Weidner, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1762427	Sr	SS	46	44	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	5	1762422	Mares, Thomaslee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1762422	Sr	SS	45	43	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	24	1539832	Garmendia, Marco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1539832	Sr	3B	44	42	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	18	1877466	Kachel, Dustin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877466	Jr	OF	44	42	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	9	1762423	Downs, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1762423	Sr	C	39	34	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	15	1877464	Niemi, Ryne	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877464	Jr	OF	39	35	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	8	1877461	Hill, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877461	Sr	OF	37	27	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	2	1877458	Hildebrandt, Erik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877458	Fr	SS	37	17	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	35	1762430	Denovellis, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1762430	Sr	3B	36	23	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	33	1642808	April, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1642808	Sr	C	28	24	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	38	1877472	Templin, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877472	Jr	1B	27	19	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	41	1889948	Stanich, Tony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889948	Jr	1B	27	19	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	34	1877471	Huffaker, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877471	So	OF	27	22	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	42	1877474	Morain, Sawyer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877474	Jr	1B	25	16	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	10	1556703	Bybee, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1556703	Sr	INF	22	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	14	1877463	Lofink, Beau	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877463	Jr	P	16	0	""	16	""	11.88	16.2	""	32	28	22	22	12	""	102	76	7	""	1	4	4	""	4	22	12	4	""	213	23	12	1	2	1	3
2017	12560	2	929	Adams St.	45	1642810	Ferguson, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1642810	Sr	P	16	2	""	16	2	11.68	24.2	""	39	38	32	26	19	""	137	102	5	2	""	4	8	4	""	8	3	3	2	279	27	19	1	4	""	4
2017	12560	2	929	Adams St.	48	1762433	Munford, Mason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1762433	Sr	P	14	0	""	13	""	8.22	15.1	""	21	15	14	7	12	""	75	64	5	2	""	""	2	1	3	17	11	1	2	171	17	15	1	2	4	6
2017	12560	2	929	Adams St.	51	1877476	Brennan, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877476	So	P	13	11	""	13	11	8.05	53.2	""	71	50	48	27	48	""	260	220	11	4	""	7	8	5	""	2	""	7	1	333	70	36	1	7	""	15
2017	12560	2	929	Adams St.	37	1539836	Sherry, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1539836	Sr	P	12	3	""	12	3	9.71	29.2	""	47	33	32	19	26	""	156	135	6	4	3	4	3	""	1	13	8	""	1	282	28	33	""	3	2	7
2017	12560	2	929	Adams St.	25	1657995	Keaton, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1657995	Sr	P	12	11	""	12	11	5.52	75.0	4	97	53	46	34	84	1	354	309	11	4	2	3	10	8	1	""	""	3	""	669	90	36	4	6	""	25
2017	12560	2	929	Adams St.	3	1877459	Molina, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877459	Jr	P	11	0	""	11	""	9.00	9.0	""	17	14	9	11	3	""	55	40	3	1	""	1	5	3	""	12	5	""	1	127	11	8	""	1	""	1
2017	12560	2	929	Adams St.	27	1877467	Aker, Bret	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877467	Fr	P	11	3	""	9	3	8.51	24.1	""	36	27	23	8	9	""	121	105	7	1	3	3	3	4	1	12	4	""	4	270	31	29	""	1	""	""
2017	12560	2	929	Adams St.	22	1762429	Gavin, Ty	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1762429	Sr	P	10	2	""	10	2	16.30	17.2	""	32	32	32	15	8	""	99	80	12	""	""	3	7	1	""	10	3	""	3	219	16	27	""	1	""	3
2017	12560	2	929	Adams St.	12	1877462	Weber, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877462	Jr	P	9	9	""	9	9	7.96	46.1	""	69	43	41	22	37	""	227	192	13	5	1	2	2	4	""	""	""	7	2	275	54	37	2	4	""	7
2017	12560	2	929	Adams St.	47	1877475	Guillory, Codi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877475	Jr	C	8	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	4	1877460	Rone, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877460	Jr	OF	8	0	""	7	""	21.00	6.0	""	18	19	14	8	5	""	45	36	1	1	""	4	3	""	""	5	4	""	1	130	4	7	""	""	""	1
2017	12560	2	929	Adams St.	28	1877468	Ward, Chance	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877468	Jr	P	7	1	""	7	1	10.32	11.1	""	27	18	13	7	4	""	68	58	6	""	""	3	1	1	""	3	1	2	""	177	13	13	1	2	""	2
2017	12560	2	929	Adams St.	7	1642811	Garcia, Bailey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1642811	Jr	P	5	4	""	5	4	3.16	25.2	""	23	11	9	5	35	""	111	96	3	1	1	""	1	4	""	""	""	5	1	""	26	17	2	""	""	15
2017	12560	2	929	Adams St.	17	1877465	Carleo, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877465	So	P	4	0	""	4	""	20.77	4.1	""	9	10	10	5	1	""	27	20	2	""	1	1	2	""	""	4	2	1	1	84	4	8	""	""	""	""
2017	12560	2	929	Adams St.	47	1783698	Ryan, B.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1783698	N/A	DH	3	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	32	1877470	West, Gregory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877470	Jr	C	3	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	32	1896843	Brown, B.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1896843	Fr	DH	3	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	29	1877469	Contreras, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877469	Jr	P	2	0	""	2	""	0.00	1.1	""	0	""	""	0	1	""	5	5	""	""	""	""	""	""	""	2	""	""	""	""	""	3	""	""	""	""
2017	12560	2	929	Adams St.	12	1896904	Torres, A.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1896904	Fr	2B	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	929	Adams St.	41	1877473	Maldonado, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1877473	Fr	P	1	0	""	1	""	0.00	1.0	""	2	3	""	1	1	""	7	5	1	""	""	""	""	""	""	2	2	1	""	18	2	""	""	""	""	""
2017	12560	2	929	Adams St.	41	1885475	Ii, B.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1885475	Fr	P	1	0	""	1	""	0.00	1.0	""	1	""	""	0	""	""	4	4	""	""	""	""	""	""	""	""	""	""	""	""	1	2	""	""	""	""
2017	12560	2	3	Adelphi	18	1653697	Withers, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653697	Jr	INF	48	48	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	3	Adelphi	26	1537989	Hassell, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1537989	Sr	OF	47	46	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	2	3	Adelphi	10	1771381	Malm, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771381	So	SS	47	45	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
