year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	26172	A&M-Corpus Chris	-	Totals	-	-	-	-	54	1404	2022	541	77	0.962	""	10	40	24	43	""
2017	12560	26172	A&M-Corpus Chris	-	Opponent Totals	-	-	-	-	54	1404	2081	598	79	0.962	2	8	57	35	44	""
2017	12560	2	Abilene Christian	-	Totals	-	-	-	-	56	1451	2032	498	83	0.959	1	20	111	27	47	""
2017	12560	2	Abilene Christian	-	Opponent Totals	-	-	-	-	56	1489	2156	594	73	0.966	""	7	46	26	46	""
2017	12560	721	Air Force	-	Totals	-	-	-	-	53	1390	2087	630	67	0.968	2	7	48	26	52	""
2017	12560	721	Air Force	-	Opponent Totals	-	-	-	-	53	1391	2052	581	80	0.961	5	10	41	21	55	""
2017	12560	8	Alabama	-	Totals	-	-	-	-	54	1454	2113	598	61	0.971	3	21	55	18	50	1
2017	12560	8	Alabama	-	Opponent Totals	-	-	-	-	54	1443	2057	558	56	0.973	""	11	27	24	51	""
2017	12560	6	Alabama A&M	-	Totals	-	-	-	-	57	1412	2063	524	127	0.938	3	32	101	32	30	""
2017	12560	6	Alabama A&M	-	Opponent Totals	-	-	-	-	57	1470	2101	541	90	0.957	1	15	23	23	43	""
2017	12560	7	Alabama St.	-	Totals	-	-	-	-	56	1469	2045	499	77	0.962	""	10	72	20	27	""
2017	12560	7	Alabama St.	-	Opponent Totals	-	-	-	-	56	1471	2120	560	89	0.958	""	21	40	11	42	""
2017	12560	14	Albany (NY)	-	Totals	-	-	-	-	52	1290	1851	486	75	0.959	""	15	55	15	41	""
2017	12560	14	Albany (NY)	-	Opponent Totals	-	-	-	-	52	1307	1852	478	67	0.964	""	10	45	18	33	""
2017	12560	17	Alcorn	-	Totals	-	-	-	-	45	1124	1608	403	81	0.950	""	8	89	16	29	""
2017	12560	17	Alcorn	-	Opponent Totals	-	-	-	-	45	1164	1624	393	67	0.959	""	7	30	12	37	""
2017	12560	27	Appalachian St.	-	Totals	-	-	-	-	55	1419	2043	558	66	0.968	""	4	39	26	41	""
2017	12560	27	Appalachian St.	-	Opponent Totals	-	-	-	-	55	1458	2031	517	56	0.972	3	12	28	17	38	1
2017	12560	29	Arizona	-	Totals	-	-	-	-	59	1566	2247	610	71	0.968	""	8	32	19	39	""
2017	12560	29	Arizona	-	Opponent Totals	-	-	-	-	59	1529	2197	580	88	0.960	3	13	49	18	47	""
2017	12560	28	Arizona St.	-	Totals	-	-	-	-	55	1449	2110	591	70	0.967	1	6	43	27	51	""
2017	12560	28	Arizona St.	-	Opponent Totals	-	-	-	-	55	1447	2061	550	64	0.969	""	11	42	23	38	""
2017	12560	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	46	1177	1724	470	77	0.955	1	20	84	18	43	""
2017	12560	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	46	1231	1767	466	70	0.960	1	18	71	20	32	""
2017	12560	31	Arkansas	-	Totals	-	-	-	-	64	1692	2315	569	54	0.977	1	6	29	18	44	""
2017	12560	31	Arkansas	-	Opponent Totals	-	-	-	-	64	1630	2263	561	72	0.968	7	18	27	17	35	""
2017	12560	30	Arkansas St.	-	Totals	-	-	-	-	55	1463	2061	530	68	0.967	1	29	60	16	47	""
2017	12560	30	Arkansas St.	-	Opponent Totals	-	-	-	-	55	1450	1988	486	52	0.974	""	8	62	16	39	""
2017	12560	725	Army West Point	-	Totals	-	-	-	-	56	1413	2050	547	90	0.956	2	10	52	21	42	""
2017	12560	725	Army West Point	-	Opponent Totals	-	-	-	-	56	1433	2088	558	97	0.954	1	10	102	36	41	""
2017	12560	37	Auburn	-	Totals	-	-	-	-	63	1686	649	2394	59	0.975	2	15	27	18	52	""
2017	12560	37	Auburn	-	Opponent Totals	-	-	-	-	63	1643	647	2367	77	0.967	2	11	55	22	72	""
2017	12560	43	Austin Peay	-	Totals	-	-	-	-	58	1559	2171	539	73	0.966	2	20	97	19	38	""
2017	12560	43	Austin Peay	-	Opponent Totals	-	-	-	-	58	1567	2225	602	56	0.975	1	8	60	25	51	""
2017	12560	77	BYU	-	Totals	-	-	-	-	59	1581	2309	660	68	0.971	""	10	29	13	51	""
