sport_code	year	year_id	division_id	team_id	team_name	team_url
MBA	2015	12080	3	4	Adrian	http://stats.ncaa.org/team/4/12080
MBA	2015	12080	3	2798	Albertus Magnus	http://stats.ncaa.org/team/2798/12080
MBA	2015	12080	3	15	Albion	http://stats.ncaa.org/team/15/12080
MBA	2015	12080	3	16	Albright	http://stats.ncaa.org/team/16/12080
MBA	2015	12080	3	19	Allegheny	http://stats.ncaa.org/team/19/12080
MBA	2015	12080	3	21	Alma	http://stats.ncaa.org/team/21/12080
MBA	2015	12080	3	938	Alvernia	http://stats.ncaa.org/team/938/12080
MBA	2015	12080	3	24	Amherst	http://stats.ncaa.org/team/24/12080
MBA	2015	12080	3	939	Anderson (IN)	http://stats.ncaa.org/team/939/12080
MBA	2015	12080	3	26	Anna Maria	http://stats.ncaa.org/team/26/12080
MBA	2015	12080	3	966	Arcadia	http://stats.ncaa.org/team/966/12080
MBA	2015	12080	3	38	Augsburg	http://stats.ncaa.org/team/38/12080
MBA	2015	12080	3	40	Augustana (IL)	http://stats.ncaa.org/team/40/12080
MBA	2015	12080	3	42	Aurora	http://stats.ncaa.org/team/42/12080
MBA	2015	12080	3	953	Austin	http://stats.ncaa.org/team/953/12080
MBA	2015	12080	3	44	Averett	http://stats.ncaa.org/team/44/12080
MBA	2015	12080	3	45	Babson	http://stats.ncaa.org/team/45/12080
MBA	2015	12080	3	46	Baldwin Wallace	http://stats.ncaa.org/team/46/12080
MBA	2015	12080	3	962	Bard	http://stats.ncaa.org/team/962/12080
MBA	2015	12080	3	58	Baruch	http://stats.ncaa.org/team/58/12080
MBA	2015	12080	3	50	Bates	http://stats.ncaa.org/team/50/12080
MBA	2015	12080	3	26107	Becker	http://stats.ncaa.org/team/26107/12080
MBA	2015	12080	3	53	Beloit	http://stats.ncaa.org/team/53/12080
MBA	2015	12080	3	296	Benedictine (IL)	http://stats.ncaa.org/team/296/12080
MBA	2015	12080	3	973	Berry	http://stats.ncaa.org/team/973/12080
MBA	2015	12080	3	59	Bethany (WV)	http://stats.ncaa.org/team/59/12080
MBA	2015	12080	3	30038	Bethany Lutheran	http://stats.ncaa.org/team/30038/12080
