game_id	section_id	team_id	team_name	team_url	period_scores
1860705	0	325	Juniata		[0, 0, 0, 1, 0, 1, 0, 0, 1, 3, 10, 3]
1860705	1	75	Bridgewater (VA)		[1, 2, 0, 3, 2, 0, 2, 0, 0, 10, 9, 2]
2079934	0	22235	Lewis & Clark		[0, 0, 3, 0, 0, 0, 0, 0, 1, 4, 7, 0]
2079934	1	1297	Pacific Lutheran		[0, 3, 0, 1, 0, 1, 1, 0, 0, 6, 12, 2]
2057270	0	28593	Birmingham-So.		[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 1]
2057270	1	426	Millsaps		[2, 4, 0, 0, 0, 0, 1, 0, 0, 7, 11, 1]
2117256	0	227	Fitchburg St.		[0, 0, 0, 1, 0, 1, 2, 4, 8, 1]
2117256	1	621	Salem St.		[1, 0, 0, 0, 0, 2, 2, 5, 8, 1]
2030954	0	150	Coe		[0, 0, 2, 1, 0, 2, 0, 0, 0, 5, 11, 2]
2030954	1	372	Luther		[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 8, 1]
1600053	0	203	East. Mennonite		[1, 0, 0, 0, 0, 0, 2, 3, 5, 1]
1600053	1	491	N.C. Wesleyan		[0, 0, 0, 0, 0, 0, 0, 0, 5, 4]
2160053	0	411	Messiah		[0, 0, 3, 0, 0, 0, 1, 0, 0, 4, 8, 5]
2160053	1	258	Gettysburg		[3, 1, 0, 4, 4, 0, 0, 0, 0, 12, 12, 4]
1910695	0	21830	Piedmont		[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 2]
1910695	1	139	Chris. Newport		[3, 0, 0, 0, 2, 1, 0, 1, 0, 7, 11, 0]
1959933	0	303	Immaculata		[0, 0, 0, 2, 0, 1, 0, 3, 9, 0]
1959933	1	1254	Neumann		[2, 6, 0, 0, 0, 1, 0, 9, 12, 0]
1994519	0	780	Whitman		[3, 2, 0, 0, 2, 0, 0, 1, 1, 9, 8, 0]
