year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs	era	ip	h	r	er	bb	so	sho	bf	p-oab	d-a	t-a	hr-a	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2017	12560	1	vs_rhb	10605	26172	A&M-Corpus Chris	20	1546833	Skapura, Devin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1546833	Sr	P	15	12				0.00	39.3		69	0	0	8	25		208	191	20	1		5	1	3	0						51	44				7
2017	12560	1	vs_rhb	10605	26172	A&M-Corpus Chris	33	1884355	Glover, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884355	Jr	P	13	4				0.00	12.3		23	0	0	9	9		78	65	3		1		4	3	0						13	20				4
2017	12560	1	vs_rhb	10605	26172	A&M-Corpus Chris	34	1770945	Hanks, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1770945	So	P	10	0				0.00	4.0		8	0	0	2	8		32	27	2			1		3							4	5				5
2017	12560	1	vs_rhb	10605	26172	A&M-Corpus Chris	22	1884321	Rhodes, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884321	Jr	P	6	2				0.00	7.3		13	0	0	2	9		42	34	3			1		3	1						6	7				2
2017	12560	1	vs_rhb	10605	26172	A&M-Corpus Chris	27	1652736	Allec, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1652736	Sr	P	5	2				0.00	4.6		8	0	0	7	4		32	25	3						1						7	6				2
2017	12560	1	vs_rhb	10605	26172	A&M-Corpus Chris	30	1652724	Lilly, Carter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1652724	So	P	2	0				0.00	0.4		1	0	0	2	3		7	5														1				2
2017	12560	1	vs_rhb	10605	26172	A&M-Corpus Chris	31	1770937	Philp, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1770937	So	P	1	0					0.0		0	0	0	0	0		1	0						1												
2017	12560	1	vs_rhb	10605	2	Abilene Christian	7	1767864	Scott, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767864	So	OF	55	55				0.00	25.5		27	0	0	7	23		111	100	6	1		3	1		0						23	29				6
2017	12560	1	vs_rhb	10605	2	Abilene Christian	25	1547054	Lambright, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1547054	Sr	P	22	2				0.00	20.1		22	0	0	14	33		111	93	5	1	1	3	7	1	0						16	24				10
2017	12560	1	vs_rhb	10605	2	Abilene Christian	22	1884442	Brewer, Keaton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884442	Sr	P	22	5				0.00	21.4		32	0	0	13	27		128	111	6	4		1	2	3	0						17	34				8
2017	12560	1	vs_rhb	10605	2	Abilene Christian	28	1884455	Smith, Jonah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884455	Fr	P	20	1				0.00	22.5		27	0	0	7	10		118	106	7				3	4	0						22	45				4
2017	12560	1	vs_rhb	10605	2	Abilene Christian	32	1767887	Ruot, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767887	So	INF	20	2				0.00	9.6		20	0	0	4	8		66	57	3	2	1		2	1	1						15	17				2
2017	12560	1	vs_rhb	10605	2	Abilene Christian	35	1767888	Dougherty, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767888	Sr	P	20	1				0.00	8.0		27	0	0	7	9		74	62	4	2		1		3	0						13	14				2
2017	12560	1	vs_rhb	10605	2	Abilene Christian	16	1659965	Hanson, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1659965	Jr	P	17	11				0.00	27.7		41	0	0	14	20		154	132	5	3	1	5	1	2							20	51				7
2017	12560	1	vs_rhb	10605	2	Abilene Christian	34	1884458	Kotulek, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884458	Fr	P	16	0				0.00	8.6		22	0	0	6	10		66	55	3	1		1	2	3	0						10	14				2
2017	12560	1	vs_rhb	10605	2	Abilene Christian	17	1767870	Dudley, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767870	Jr	P	16	0				0.00	8.0		22	0	0	8	8		71	60	4		1	5		3							11	17				
2017	12560	1	vs_rhb	10605	2	Abilene Christian	43	1884460	Watkins, Cyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884460	Fr	P	16	0				0.00	12.2		19	0	0	9	5		69	52	3			1	2	3	0						17	15				4
2017	12560	1	vs_rhb	10605	2	Abilene Christian	44	1767891	Kornely, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1767891	Sr	P	15	2				0.00	14.2		28	0	0	7	12		86	73	3			4	5		1						13	25				4
2017	12560	1	vs_rhb	10605	2	Abilene Christian	31	1547057	Lambright, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1547057	Sr	P	15	13				0.00	39.6		38	0	0	56	46		220	155	4	2	3	3	19	5	0						41	27				8
2017	12560	1	vs_rhb	10605	2	Abilene Christian	19	1884440	Bouffard, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884440	Jr	P	12	0				0.00	11.7		20	0	0	8	12		69	55	6				3	5	0						10	13				2
2017	12560	1	vs_rhb	10605	2	Abilene Christian	15	1884438	Skeffington, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884438	Fr	P	12	7				0.00	19.4		43	0	0	14	15		128	108	9	1	1	7	1	2	0						18	32				3
2017	12560	1	vs_rhb	10605	2	Abilene Christian	21	1884441	Rolen, Case	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884441	Jr	P	6	6				0.00	17.5		10	0	0	11	16		77	61	2		1		3	4	0						17	20				4
2017	12560	1	vs_rhb	10605	2	Abilene Christian	14	1896883	Dyer, Doug	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1896883	Fr	P	3	0				0.00	1.3		0	0	0	3	1		10	7													1	4				1
2017	12560	1	vs_rhb	10605	2	Abilene Christian	18	1884439	Hill, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884439	Fr	P	1	1				0.00	1.1		5	0	0	0	0		9	7	1				1	1							1	2				
2017	12560	1	vs_rhb	10605	721	Air Force	5	1769403	Ready, Nic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769403	So	INF	53	53				0.00	1.2		1	0	0	0	0		6	6													4	1				
2017	12560	1	vs_rhb	10605	721	Air Force	23	1879033	Easley, Ashton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879033	Fr	OF	42	23				0.00	2.3		3	0	0	1	3		13	12	1												3	3				1
2017	12560	1	vs_rhb	10605	721	Air Force	29	1653236	Holloway, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653236	Jr	P	24	0				0.00	24.5		17	0	0	23	36		138	104	2			1	1	11	1						29	16				17
2017	12560	1	vs_rhb	10605	721	Air Force	45	1769416	Gilbert, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769416	So	P	24	0				0.00	13.0		24	0	0	13	16		89	72	4	1	1	3	5	2	0						19	13				7
2017	12560	1	vs_rhb	10605	721	Air Force	42	1879039	Kelley, Shawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879039	Fr	C	19	0				0.00	9.6		17	0	0	7	6		67	54	7			1	1	3	0						17	15				2
2017	12560	1	vs_rhb	10605	721	Air Force	11	1769406	Nichols, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769406	So	P	18	11				0.00	37.0		55	0	0	9	33		190	176	17		1	3	4		1						58	31				6
2017	12560	1	vs_rhb	10605	721	Air Force	31	1653237	Biancalana, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653237	Jr	P	18	9				0.00	34.9		47	0	0	15	33		173	155	9		1	7	1	1	0						40	35				8
2017	12560	1	vs_rhb	10605	721	Air Force	24	1769410	Hargreaves, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769410	So	P	16	13				0.00	36.3		55	0	0	14	34		192	164	9	1		6	3	4							44	38				8
2017	12560	1	vs_rhb	10605	721	Air Force	40	1769415	Mortenson, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769415	So	P	16	1				0.00	13.6		13	0	0	10	20		75	63	2	2	1	3	5	1							13	18				6
2017	12560	1	vs_rhb	10605	721	Air Force	32	1879036	Floyd, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879036	Fr	P	16	8				0.00	18.1		30	0	0	13	18		103	83	8	1		4	4	2	0						17	22				5
2017	12560	1	vs_rhb	10605	721	Air Force	16	1527633	DeVries, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1527633	Sr	P	14	11				0.00	35.0		46	0	0	21	27		175	152	12	1		2	4		0						53	25				6
2017	12560	1	vs_rhb	10605	721	Air Force	10	1769405	Martinez, Gabe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769405	So	C	12	0					0.0		1	0	0	1	0		2	1																		
2017	12560	1	vs_rhb	10605	721	Air Force	22	1879032	Kincart, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879032	Jr	P	11	0				0.00	5.1		13	0	0	7	7		43	31	1	1		2	2	2	0						9	4				1
2017	12560	1	vs_rhb	10605	721	Air Force	38	1653243	Rieker, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653243	Jr	P	8	0				0.00	3.5		8	0	0	3	5		26	23	2	1											2	5				2
2017	12560	1	vs_rhb	10605	721	Air Force	30	1879035	Jones, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879035	Fr	P	7	1				0.00	4.5		11	0	0	2	3		30	27	2		1		1		0						5	8				2
2017	12560	1	vs_rhb	10605	721	Air Force	35	1879037	Gerlica, Jeff	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879037	Fr	P	7	0				0.00	2.6		6	0	0	2	1		20	16	3												7	4				1
2017	12560	1	vs_rhb	10605	721	Air Force	37	1879038	Leaser, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879038	Fr	P	6	0				0.00	1.5		11	0	0	7	2		25	18	3			1	1		0						3	2				
2017	12560	1	vs_rhb	10605	721	Air Force	7	1653230	Jacobs, Tucker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1653230	Jr	P	6	0				0.00	1.3		4	0	0	3	0		12	9	1	1					0						2	3				
2017	12560	1	vs_rhb	10605	721	Air Force	27	1527638	Stanford, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1527638	Sr	P	5	0				0.00	3.2		5	0	0	5	2		19	12		1				1	0						6					
2017	12560	1	vs_rhb	10605	721	Air Force	28	1879040	Harrison, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879040	Fr	P	2	0				0.00	0.1		1	0	0	2	0		4	2	1												1					
2017	12560	1	vs_rhb	10605	721	Air Force	33	1769413	Plaskett, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769413	So	P	2	0				0.00	0.1		3	0	0	0	0		4	4	1			1									1					
2017	12560	1	vs_rhb	10605	8	Alabama	10	1774386	Finnerty, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774386	So	OF	41	20				0.00	27.4		25	0	0	12	23		128	111	7		1	2	3	1	3						36	30				2
2017	12560	1	vs_rhb	10605	8	Alabama	55	1871436	Oczypok, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871436	Sr	P	25	0				0.00	8.6		14	0	0	5	11		67	58	4				2	2	1						20	12				4
2017	12560	1	vs_rhb	10605	8	Alabama	24	1871447	Suchey, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871447	Jr	P	24	1				0.00	41.0		32	0	0	12	52		177	158	5	1		4	6	1	1						39	37				11
2017	12560	1	vs_rhb	10605	8	Alabama	44	1772376	Vainer, Davis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772376	Fr	P	23	0				0.00	15.2		17	0	0	15	31		89	73			2		9		0						13	12				3
2017	12560	1	vs_rhb	10605	8	Alabama	27	1655481	Rogers, Zac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655481	Jr	P	20	1				0.00	14.0		23	0	0	18	19		94	73	5				2	2	2						17	14				10
2017	12560	1	vs_rhb	10605	8	Alabama	32	1871435	Medders, Deacon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871435	Fr	P	15	6				0.00	22.6		30	0	0	10	21		121	102	8		2	3	3	4	0						37	16				6
2017	12560	1	vs_rhb	10605	8	Alabama	16	1655483	Walters, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655483	Jr	P	14	13				0.00	44.1		41	0	0	23	42		199	172	6	1		3	5	2	0						44	43				12
2017	12560	1	vs_rhb	10605	8	Alabama	25	1772294	Duarte, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772294	So	P	13	13				0.00	43.3		59	0	0	17	33		212	184	12			4	2	2	0						52	47				7
2017	12560	1	vs_rhb	10605	8	Alabama	12	1871437	Potter, Sonny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871437	Fr	P	12	0				0.00	3.0		8	0	0	4	4		26	21	1				1		0						7	2				
2017	12560	1	vs_rhb	10605	8	Alabama	29	1527438	Eicholtz, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1527438	Sr	P	12	12				0.00	32.1		38	0	0	23	20		160	131	8		1		5	3	0						44	31				8
2017	12560	1	vs_rhb	10605	8	Alabama	21	1871445	Rukes, Garret	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871445	Fr	P	7	4				0.00	18.6		15	0	0	4	12		78	74	1				2								15	31				2
2017	12560	1	vs_rhb	10605	8	Alabama	20	1774391	Love, Brock	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774391	So	P	6	2				0.00	11.2		14	0	0	6	19		53	46	3		1	2	2								3	11				6
2017	12560	1	vs_rhb	10605	8	Alabama	42	1527448	Adams, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1527448	Jr	P	5	0				0.00	1.6		4	0	0	2	3		16	13					1	1							4	1				1
2017	12560	1	vs_rhb	10605	8	Alabama	31	1871415	Altstadt, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871415	Fr	P	2	0				0.00	0.2		0	0	0	3	0		5	2													1	1				
2017	12560	1	vs_rhb	10605	8	Alabama	36	1655480	McMurray, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655480	Jr	P	2	0				0.00	1.3		4	0	0	0	1		10	10	1				2								3	1				1
2017	12560	1	vs_rhb	10605	8	Alabama	33	1774383	Cameron, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774383	So	P	2	0				0.00	1.2		1	0	0	0	1		6	5													1	3				1
2017	12560	1	vs_rhb	10605	6	Alabama A&M	22	1879692	Mitchell, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879692	So	P	54	44				0.00	20.1		36	0	0	20	4		139	111	6	1	2	6	9	6							23	44				
2017	12560	1	vs_rhb	10605	6	Alabama A&M	20	1440371	Woods, Cornelious	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1440371	Sr	INF	49	48				0.00	0.1		2	0	0	1	0		8	3	1		1			3								1				
2017	12560	1	vs_rhb	10605	6	Alabama A&M	7	1879677	Diaz Jr., Fernando	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879677	Fr	P	45	34				0.00	35.3		49	0	0	22	22		192	161	11	1		2	8	2							37	49				4
2017	12560	1	vs_rhb	10605	6	Alabama A&M	21	1879691	Hunter, Njike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879691	Fr	OF	38	28				0.00	4.9		8	0	0	7	6		35	26	1				2		0						6	8				
2017	12560	1	vs_rhb	10605	6	Alabama A&M	34	1773882	Marsonek, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773882	Sr	P	38	8				0.00	84.3		75	0	0	53	107		404	333	13	1		4	13	8	2						78	74				43
2017	12560	1	vs_rhb	10605	6	Alabama A&M	13	1889146	Gay, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889146	Fr	P	31	24				0.00	41.8		75	0	0	23	24		236	196	14	2	5	4	4	2	0						44	54				7
2017	12560	1	vs_rhb	10605	6	Alabama A&M	36	1773883	Stubberfield, Owen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773883	Sr	P	26	4				0.00	33.7		52	0	0	26	20		217	172	10	1	3		2	17	0						48	45				6
2017	12560	1	vs_rhb	10605	6	Alabama A&M	29	1879695	Milam, Blaine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879695	Jr	P	20	15				0.00	65.2		86	0	0	21	22		329	287	16	3	2	4	3	13	0						60	115				6
2017	12560	1	vs_rhb	10605	6	Alabama A&M	18	1879685	Mayhand, Dameyune	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879685	Fr	INF	18	4				0.00	6.2		13	0	0	9	4		56	42	3			1	3	4							5	17				1
2017	12560	1	vs_rhb	10605	6	Alabama A&M	12	1879681	Parry, Johnathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879681	Fr	P	14	4				0.00	7.5		19	0	0	23	10		80	53	2	1		3	5	4	0						12	8				3
2017	12560	1	vs_rhb	10605	6	Alabama A&M	28	1773880	Warner, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773880	Fr	P	9	1				0.00	6.7		16	0	0	9	8		53	44	4			2									5	11				3
2017	12560	1	vs_rhb	10605	6	Alabama A&M	15	1879682	Banks II, Franklin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879682	Fr	OF	4	0				0.00	2.3		5	0	0	6	2		22	16	1												3	4				2
2017	12560	1	vs_rhb	10605	6	Alabama A&M	8	1879678	O'Neal-El, Tyus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879678	Jr	OF	1	0					0.0		1	0	0	1	0		2	1					1													
2017	12560	1	vs_rhb	10605	7	Alabama St.	8	1661684	Estrada, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661684	Jr	OF	48	44				0.00	0.2		3	0	0	0	1		5	5														1				
2017	12560	1	vs_rhb	10605	7	Alabama St.	7	1761906	Bizzle, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761906	Sr	P	26	2				0.00	48.9		40	0	0	13	63		228	197	7	1	1	1	1	6	3						42	58				19
2017	12560	1	vs_rhb	10605	7	Alabama St.	20	1879497	Laney, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879497	Jr	P	21	0				0.00	26.9		26	0	0	6	21		128	112	5	1		2		6	2						37	28				3
2017	12560	1	vs_rhb	10605	7	Alabama St.	17	1536244	Coffin, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1536244	Sr	P	19	1				0.00	33.0		36	0	0	16	25		158	133	9	1	2	2	2	4	2						28	48				5
2017	12560	1	vs_rhb	10605	7	Alabama St.	13	1536243	Caples, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1536243	Sr	P	18	9				0.00	36.5		53	0	0	18	34		189	164	10	2	1	5	2	1	1						34	46				8
2017	12560	1	vs_rhb	10605	7	Alabama St.	34	1430239	Howe, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1430239	Sr	P	14	14				0.00	73.8		71	0	0	26	87		329	286	15	1			5	10							56	75				16
2017	12560	1	vs_rhb	10605	7	Alabama St.	36	1761916	Echelmeier, Burke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761916	Sr	P	13	13				0.00	50.1		56	0	0	21	47		242	205	4	3		1	4	6	1						59	44				10
2017	12560	1	vs_rhb	10605	7	Alabama St.	30	1879498	Perez, Ricky	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879498	Fr	OF	13	1				0.00	0.3		2	0	0	3	0		8	5					1								2	1				
2017	12560	1	vs_rhb	10605	7	Alabama St.	12	1661692	Vazquez, Ivanniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661692	Jr	P	12	2				0.00	7.0		16	0	0	3	7		49	43	1			2	2	2							11	10				2
2017	12560	1	vs_rhb	10605	7	Alabama St.	28	1761913	McCall, Terrell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761913	So	P	11	11				0.00	29.2		41	0	0	19	26		152	129	8	1	1	3	5	1	0						25	38				9
2017	12560	1	vs_rhb	10605	7	Alabama St.	22	1761912	Roblez, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761912	Sr	P	11	2				0.00	14.3		22	0	0	10	15		85	70	2	2		2	2	3	0						21	12				8
2017	12560	1	vs_rhb	10605	7	Alabama St.	18	1661688	Kelly, Darren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661688	Jr	P	10	1				0.00	8.4		10	0	0	9	12		49	38	1			2	4	1	0						10	6				3
2017	12560	1	vs_rhb	10605	7	Alabama St.	21	1761911	Gonzalez, Carlos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761911	So	P	4	1				0.00	2.3		4	0	0	4	0		18	12	1					1							4	4				
2017	12560	1	vs_rhb	10605	7	Alabama St.	37	1761917	Drayton, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761917	So	P	1	0				0.00	0.1		1	0	0	1	1		4	2						1												
2017	12560	1	vs_rhb	10605	14	Albany (NY)	36	1771127	Savino, Dominic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771127	So	P	27	0				0.00	32.7		34	0	0	14	22		169	142	3			1	1	5	0						55	32				12
2017	12560	1	vs_rhb	10605	14	Albany (NY)	8	1771130	Torres, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771130	So	P	19	1				0.00	23.1		32	0	0	14	18		124	103	6			1	1	1	1						28	23				5
2017	12560	1	vs_rhb	10605	14	Albany (NY)	32	1878157	Smith, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878157	So	P	18	9				0.00	29.2		30	0	0	18	26		145	121	6	2			2	2							25	40				9
2017	12560	1	vs_rhb	10605	14	Albany (NY)	17	1878152	Hutchison, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878152	Fr	P	16	3				0.00	17.4		28	0	0	8	13		98	84	5	1	1	5		2	1						24	20				4
2017	12560	1	vs_rhb	10605	14	Albany (NY)	35	1878160	Weber, Ray	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878160	Fr	P	15	2				0.00	17.4		20	0	0	3	12		89	80	2	1	1	1	1	3	0						19	29				1
