1952,1,Bill Abernathie,/players/a/abernbi01.shtml,abernbi01,23,CLE,AL,1,0,0,0,0,0,0,0,,0.00,P
1952,2,Cal Abrams,/players/a/abramca01.shtml,abramca01,28,TOT,NL,47,36,22,88,87,1,0,1,1.000,1.87,OF
1952,3,Bobby Adams,/players/a/adamsbo03.shtml,adamsbo03,30,CIN,NL,154,154,150,524,176,328,20,28,.962,3.27,3B
1952,4,Joe Adcock,/players/a/adcocjo01.shtml,adcocjo01,24,CIN,NL,102,94,79,317,306,8,3,8,.991,3.08,OF-1B
1952,5,Bob Addis,/players/a/addisbo01.shtml,addisbo01,26,CHC,NL,79,67,49,170,160,8,2,2,.988,2.13,OF
1952,6,Luis Aloma,/players/a/alomalu01.shtml,alomalu01,29,CHW,AL,25,0,0,9,3,6,0,0,1.000,0.36,P
1952,7,Sandy Amoros,/players/a/amorosa01.shtml,amorosa01,22,BRO,NL,10,8,2,18,18,0,0,0,1.000,1.80,OF
1952,8,Hank Arft,/players/a/arftha01.shtml,arftha01,30,SLB,AL,10,7,6,68,63,4,1,11,.985,6.70,1B
1952,9,Richie Ashburn,/players/a/ashburi01.shtml,ashburi01,25,PHI,NL,154,152,152,460,428,23,9,5,.980,2.93,OF
1952,10,Joe Astroth,/players/a/astrojo01.shtml,astrojo01,29,PHA,AL,102,92,90,476,436,36,4,9,.992,4.63,C
1952,11,James Atkins,/players/a/atkinja01.shtml,atkinja01,31,BOS,AL,3,1,0,3,1,2,0,0,1.000,1.00,P
1952,12,Toby Atwell,/players/a/atwelto01.shtml,atwelto01,28,CHC,NL,101,97,89,513,451,50,12,2,.977,4.96,C
1952,13,Bobby Avila,/players/a/avilabo01.shtml,avilabo01,28,CLE,AL,149,147,140,814,355,431,28,81,.966,5.28,2B
1952,14,Loren Babe,/players/b/babelo01.shtml,babelo01,24,NYY,AL,9,5,4,22,4,16,2,3,.909,2.22,3B
1952,15,Floyd Baker,/players/b/bakerfl01.shtml,bakerfl01,35,WSH,AL,76,70,61,368,166,196,6,42,.984,4.76,2B-SS-3B
1952,16,George Bamberger,/players/b/bambege01.shtml,bambege01,28,NYG,NL,5,0,0,1,0,1,0,0,1.000,0.20,P
1952,17,Tony Bartirome,/players/b/bartito01.shtml,bartito01,20,PIT,NL,118,93,79,992,909,72,11,91,.989,8.31,1B
1952,18,Matt Batts,/players/b/battsma01.shtml,battsma01,30,DET,AL,55,50,42,303,262,36,5,4,.983,5.42,C
1952,19,Hank Bauer,/players/b/bauerha01.shtml,bauerha01,29,NYY,AL,139,138,133,253,233,16,4,2,.984,1.79,OF
1952,20,Frank Baumholtz,/players/b/baumhfr01.shtml,baumhfr01,33,CHC,NL,101,101,87,265,248,10,7,3,.974,2.55,OF
1952,21,Ted Beard,/players/b/beardte01.shtml,beardte01,31,PIT,NL,13,11,10,28,27,1,0,0,1.000,2.15,OF
1952,22,Gene Bearden,/players/b/beardge01.shtml,beardge01,31,SLB,AL,34,16,3,46,12,32,2,0,.957,1.29,P
1952,23,Bill Bell,/players/b/bellbi01.shtml,bellbi01,18,PIT,NL,4,1,0,5,1,4,0,1,1.000,1.25,P
1952,24,Gus Bell,/players/b/bellgu01.shtml,bellgu01,23,PIT,NL,123,118,116,216,202,8,6,2,.972,1.71,OF
1952,25,Vern Benson,/players/b/bensove01.shtml,bensove01,27,STL,NL,15,11,8,36,5,27,4,3,.889,2.13,3B
1952,26,Al Benton,/players/b/bentoal01.shtml,bentoal01,41,BOS,AL,24,0,0,9,3,5,1,0,.889,0.33,P
1952,27,Johnny Berardino,/players/b/berarjo01.shtml,berarjo01,35,TOT,MLB,40,22,18,138,50,83,5,15,.964,3.33,2B-SS-3B-1B
1952,28,Yogi Berra,/players/b/berrayo01.shtml,berrayo01,27,NYY,AL,140,138,131,779,700,73,6,10,.992,5.52,C
1952,29,Neil Berry,/players/b/berryne01.shtml,berryne01,30,DET,AL,68,55,42,260,91,160,9,26,.965,3.69,SS-3B
1952,30,Hal Bevan,/players/b/bevanha01.shtml,bevanha01,21,TOT,AL,7,5,3,14,5,9,0,0,1.000,2.00,3B
1952,31,Vern Bickford,/players/b/bickfve01.shtml,bickfve01,31,BSN,NL,26,22,7,45,12,32,1,4,.978,1.69,P
1952,32,Steve Bilko,/players/b/bilkost01.shtml,bilkost01,23,STL,NL,20,20,19,202,177,24,1,14,.995,10.05,1B
1952,33,Charlie Bishop,/players/b/bishoch01.shtml,bishoch01,28,PHA,AL,6,5,1,11,3,7,1,0,.909,1.67,P
1952,34,Bud Black,/players/b/blackbu01.shtml,blackbu01,19,DET,AL,2,2,0,1,0,1,0,0,1.000,0.50,P
1952,35,Joe Black,/players/b/blackjo02.shtml,blackjo02,28,BRO,NL,56,2,1,29,7,18,4,2,.862,0.45,P
1952,36,Ewell Blackwell,/players/b/blackew01.shtml,blackew01,29,TOT,ZZ,28,19,3,23,3,20,0,1,1.000,0.82,P
1952,37,Ed Blake,/players/b/blakeed01.shtml,blakeed01,26,CIN,NL,2,0,0,2,0,2,0,0,1.000,1.00,P
1952,38,Dick Bokelmann,/players/b/bokeldi01.shtml,bokeldi01,25,STL,NL,11,0,0,8,3,5,0,0,1.000,0.73,P
