1947	1	Cliff Aberson	http://www.baseball-reference.com/players/a/aberscl01.shtml	aberscl01	25	161	CHC	2	0	36%	58	0			0	0	0	0	0	0	0	0	2	0	0	1	1	2	53%	10	7	3	3	1	2	6	1	5
1947	2	Bobby Adams	http://www.baseball-reference.com/players/a/adamsbo03.shtml	adamsbo03	25	253	CIN	4	0	35%	130	9			9	2	1	0	0	0	0	0	2	0	1	0	1	3	43%	15	10	5	4	3	1	9	2	6
1947	3	Buster Adams	http://www.baseball-reference.com/players/a/adamsbu01.shtml	adamsbu01	32	209	PHI	2	0	28%	58	2			1	1	0	0	0	0	0	0	2	0	0	1	1	0	50%	10	7	3	1	1	0	9	2	7
1947	4	Dick Adams	http://www.baseball-reference.com/players/a/adamsdi01.shtml	adamsdi01	27	93	PHA	3	0	39%	21	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	29%	4	3	1	1	1	0	2	1	1
1947	5	Jack Albright	http://www.baseball-reference.com/players/a/albrija01.shtml	albrija01	26	112	PHI	2	0	18%	51	1			1	1	0	0	0	0	0	0	2	0	1	0	1	0	0%	6	6	0	0	0	0	1	0	0
1947	6	Luke Appling	http://www.baseball-reference.com/players/a/applilu01.shtml	applilu01	40	573	CHW	6	0	28%	226	8	6	57%	7	4	1	0	0	0	0	0	4	0	0	2	2	0	50%	29	13	13	10	9	1	21	4	16
1947	7	Tex Aulds	http://www.baseball-reference.com/players/a/auldsle01.shtml	auldsle01	26	4	BOS	0	0	0%	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1947	8	Bill Ayers	http://www.baseball-reference.com/players/a/ayersbi01.shtml	ayersbi01	27	10	NYG	1	0	0%	2	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0%	0	0	0	0	0	0	1	1	0
1947	9	Jim Bagby	http://www.baseball-reference.com/players/b/bagbyji02.shtml	bagbyji02	30	36	PIT	0	0	38%	8	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	50%	0	0	0	0	0	0	2	1	1
1947	10	Ed Bahr	http://www.baseball-reference.com/players/b/bahred01.shtml	bahred01	27	26	PIT	0	0	0%	5	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1947	11	Floyd Baker*	http://www.baseball-reference.com/players/b/bakerfl01.shtml	bakerfl01	30	439	CHW	3	0	36%	189	9	7	56%	6	6	0	1	0	0	0	0	5	0	1	1	3	1	44%	29	23	6	12	4	8	18	5	12
1947	12	Dan Bankhead	http://www.baseball-reference.com/players/b/bankhda01.shtml	bankhda01	27	5	BRO	0	0	100%	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	100%	1	0	1	0	0	0	0	0	0
1947	13	Jack Banta*	http://www.baseball-reference.com/players/b/bantaja01.shtml	bantaja01	22	2	BRO	0	0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1947	14	Rex Barney	http://www.baseball-reference.com/players/b/barnere02.shtml	barnere02	22	27	BRO	1	0	100%	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	100%	0	0	0	0	0	0	1	0	1
1947	15	Red Barrett	http://www.baseball-reference.com/players/b/barrere01.shtml	barrere01	32	79	BSN	0	0	67%	14	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	50%	1	0	1	1	1	0	2	1	1
1947	16	Eddie Basinski	http://www.baseball-reference.com/players/b/basined01.shtml	basined01	24	182	PIT	6	0	23%	62	0			0	0	0	0	0	0	1	0	1	0	0	1	0	1	75%	7	3	4	0	0	0	5	0	5
1947	17	Matt Batts	http://www.baseball-reference.com/players/b/battsma01.shtml	battsma01	25	17	BOS	0	0	25%	6	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1947	18	Frank Baumholtz*	http://www.baseball-reference.com/players/b/baumhfr01.shtml	baumhfr01	28	711	CIN	9	0	39%	345	6			6	7	0	0	0	0	2	0	6	0	1	1	4	7	47%	48	32	16	13	6	7	25	5	17
1947	19	Johnny Beazley	http://www.baseball-reference.com/players/b/beazljo01.shtml	beazljo01	29	9	BSN	0	0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1947	20	Heinz Becker#	http://www.baseball-reference.com/players/b/beckehe02.shtml	beckehe02	31	2	CLE	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1947	21	Joe Beggs	http://www.baseball-reference.com/players/b/beggsjo01.shtml	beggsjo01	36	27	TOT	1	0	50%	4	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	100%	0	0	0	0	0	0	1	0	1
1947	22	Joe Beggs	http://www.baseball-reference.com/players/b/beggsjo01.shtml	beggsjo01	36	12	CIN	1	0	100%	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	100%	0	0	0	0	0	0	1	0	1
