1982,1,Don Aase,/players/a/aasedo01.shtml,aasedo01,27,CAL,52.0,24,0,20,3.46,4.48,0.26,-0.35,97.1,3.76,2,0.2,1.85,-0.0,0.7,7,.509,.501,"$215,000",Traded
1982,2,Juan Agosto*,/players/a/agostju01.shtml,agostju01,24,CHW,2.0,1,0,4,18.00,4.46,-0.49,-0.35,98.0,4.50,-3,-0.2,.06,0.1,-0.1,-3,.262,.499,,Free Agency
1982,3,Doyle Alexander,/players/a/alexado01.shtml,alexado01,31,NYY,66.2,16,11,52,7.02,4.34,-0.49,0.03,95.0,4.62,-17,-1.7,.55,0.0,-1.0,-12,.396,.490,"$400,000",Traded
1982,4,Neil Allen,/players/a/allenne01.shtml,allenne01,24,NYM,64.2,50,0,22,3.06,4.24,-0.37,-0.33,100.8,4.31,8,0.9,2.21,0.4,2.0,14,.519,.506,"$357,500",Amateur Draft
1982,5,Porfi Altamirano,/players/a/altampo01.shtml,altampo01,30,PHI,39.0,29,0,19,4.38,4.07,-0.07,-0.32,104.0,3.99,-2,-0.2,1.20,-0.1,0.0,2,.492,.499,,Purchased
1982,6,Jose Alvarez,/players/a/alvarjo01.shtml,alvarjo01,26,ATL,7.2,7,0,4,4.70,4.00,-0.16,-0.31,107.6,4.14,-1,-0.1,.52,-0.0,0.0,0,.491,.500,,Amateur Draft
1982,7,Larry Andersen,/players/a/anderla02.shtml,anderla02,29,SEA,79.2,40,1,56,6.33,4.57,0.03,-0.33,106.2,4.48,-16,-1.6,.92,-0.1,-0.9,-9,.460,.490,,Traded
1982,8,Bud Anderson,/players/a/anderbu01.shtml,anderbu01,26,CLE,80.2,25,5,37,4.13,4.55,-0.13,-0.16,101.4,4.59,5,0.5,.90,-0.1,1.1,12,.519,.503,,Traded
1982,9,Joaquin Andujar,/players/a/andujjo01.shtml,andujjo01,29,STL,265.2,38,37,85,2.88,4.10,0.32,0.14,101.3,3.98,29,3.5,.26,-0.1,5.8,55,.592,.522,,Traded
1982,10,Luis Aponte,/players/a/apontlu01.shtml,apontlu01,29,BOS,85.0,40,0,31,3.28,4.60,0.00,-0.36,105.5,4.47,12,1.2,.94,-0.2,1.9,19,.531,.508,,Free Agency
1982,11,Mike Armstrong,/players/a/armstmi01.shtml,armstmi01,28,KCR,112.2,52,0,45,3.59,4.51,0.20,-0.35,100.4,3.97,5,0.6,1.05,-0.2,1.4,15,.511,.503,,Purchased
1982,12,Fernando Arroyo,/players/a/arroyfe01.shtml,arroyfe01,30,2TM,36.0,16,0,22,5.50,4.47,0.16,-0.35,97.0,3.82,-7,-0.7,.83,-0.0,-0.3,-3,.459,.498,,Traded
1982,13,Jerry Augustine*,/players/a/augusje01.shtml,augusje01,29,MIL,62.0,20,2,43,6.24,4.42,0.10,-0.24,96.5,3.94,-16,-1.5,.51,0.2,-0.7,-10,.424,.491,,Amateur Draft
1982,14,Stan Bahnsen,/players/b/bahnsst01.shtml,bahnsst01,37,2TM,23.0,15,0,8,3.13,4.17,0.12,-0.33,102.8,3.84,2,0.2,.93,-0.0,0.4,4,.515,.501,,Free Agency
1982,15,Howard Bailey*,/players/b/baileho01.shtml,baileho01,24,DET,10.0,8,0,0,0.00,4.70,0.48,-0.37,99.5,3.83,4,0.5,1.37,0.1,0.6,5,.558,.503,,Amateur Free Agent
1982,16,Doug Bair,/players/b/bairdo01.shtml,bairdo01,32,STL,91.2,63,0,27,2.65,4.11,0.28,-0.32,101.2,3.55,8,0.9,1.33,-0.0,1.7,17,.515,.506,"$200,000",Traded
1982,17,Steve Baker,/players/b/bakerst01.shtml,bakerst01,25,OAK,25.2,5,3,14,4.91,4.16,0.03,-0.03,93.0,3.81,-3,-0.3,.58,-0.0,-0.1,-1,.440,.498,,Free Agency
1982,18,Jay Baller,/players/b/balleja01.shtml,balleja01,21,PHI,8.0,4,1,4,4.50,4.20,-0.07,-0.09,103.7,4.33,-0,-0.0,.11,-0.0,0.0,1,.493,.500,,Amateur Draft
1982,19,Floyd Bannister*,/players/b/bannifl01.shtml,bannifl01,27,SEA,247.0,35,35,112,4.08,4.55,0.02,0.16,105.0,4.92,24,2.7,,-0.1,4.8,46,.576,.517,"$290,000",Traded
1982,20,Len Barker,/players/b/barkele01.shtml,barkele01,26,CLE,244.2,33,33,117,4.30,4.48,-0.12,0.15,100.3,4.77,14,1.5,,-0.1,3.6,36,.545,.509,"$366,000",Traded
1982,21,Rich Barnes*,/players/b/barneri01.shtml,barneri01,22,CHW,17.0,6,2,15,7.94,4.24,-0.33,-0.10,96.6,4.31,-7,-0.6,.03,0.1,-0.3,-5,.393,.496,,Amateur Draft
1982,22,Salome Barojas,/players/b/barojsa01.shtml,barojsa01,25,CHW,106.2,61,0,43,3.63,4.50,-0.25,-0.35,99.4,4.37,9,1.0,1.91,0.2,2.2,19,.516,.506,,Purchased
1982,23,Jim Barr,/players/b/barrji01.shtml,barrji01,34,SFG,128.2,53,9,54,3.78,4.09,-0.46,-0.14,99.9,4.41,8,0.9,1.43,-0.1,2.0,20,.516,.505,"$138,000",Free Agency
1982,24,Ross Baumgarten*,/players/b/baumgro01.shtml,baumgro01,27,PIT,44.0,12,10,33,6.75,3.98,-0.02,0.11,106.3,4.36,-12,-1.2,.06,0.0,-0.8,-8,.397,.492,,Traded
1982,25,Dave Beard,/players/b/beardda01.shtml,beardda01,22,OAK,91.2,54,2,41,4.03,4.59,0.02,-0.31,95.0,4.04,1,0.1,2.05,-0.1,0.8,9,.501,.500,,Amateur Draft
1982,26,Jim Beattie,/players/b/beattji01.shtml,beattji01,27,SEA,172.1,28,26,73,3.81,4.50,0.02,0.14,105.3,4.87,21,2.3,.15,-0.1,3.8,36,.583,.514,,Traded
1982,27,Joe Beckwith,/players/b/beckwjo01.shtml,beckwjo01,27,LAD,40.0,19,1,14,3.15,4.00,0.01,-0.28,99.7,3.69,2,0.2,1.05,-0.1,0.5,6,.512,.501,,Amateur Draft
1982,28,Steve Bedrosian,/players/b/bedrost01.shtml,bedrost01,24,ATL,137.2,64,3,39,2.55,4.01,-0.17,-0.26,103.5,4.06,21,2.5,1.66,0.5,4.2,35,.539,.515,"$37,000",Amateur Draft
1982,29,Juan Berenguer,/players/b/berenju01.shtml,berenju01,27,DET,6.2,2,1,5,6.75,4.68,0.38,-0.13,105.0,4.38,-2,-0.2,1.53,-0.0,-0.1,-1,.416,.499,,Free Agency
1982,30,Bruce Berenyi,/players/b/berenbr01.shtml,berenbr01,27,CIN,222.1,34,34,90,3.64,4.16,-0.33,0.15,102.4,4.75,25,2.9,,-0.1,4.9,46,.587,.518,"$75,000",Amateur Draft
1982,31,Dwight Bernard,/players/b/bernadw01.shtml,bernadw01,30,MIL,79.0,47,0,39,4.44,4.33,0.10,-0.34,92.9,3.62,-7,-0.7,1.48,-0.3,-0.3,0,.485,.496,,Traded
1982,32,Doug Bird,/players/b/birddo01.shtml,birddo01,32,CHC,191.0,35,33,119,5.61,4.03,-0.20,0.14,104.4,4.55,-25,-2.6,.01,-0.1,-0.9,-6,.426,.484,,Traded
1982,33,Bud Black*,/players/b/blackbu02.shtml,blackbu02,25,KCR,88.1,22,14,48,4.89,4.39,0.23,0.06,99.7,4.21,-6,-0.6,.38,-0.0,0.2,2,.471,.496,,Traded
1982,34,Vida Blue*,/players/b/bluevi01.shtml,bluevi01,32,KCR,181.0,31,31,80,3.98,4.52,0.21,0.15,99.5,4.44,10,1.1,,-0.1,2.7,26,.535,.507,,Traded
1982,35,Bert Blyleven,/players/b/blylebe01.shtml,blylebe01,31,CLE,20.1,4,4,14,6.20,4.87,-0.11,0.17,97.4,5.01,-3,-0.3,,-0.0,-0.1,-1,.436,.498,"$650,000",Traded
1982,36,Mike Boddicker,/players/b/boddimi01.shtml,boddimi01,24,BAL,25.2,7,0,10,3.51,4.38,0.23,-0.34,102.3,3.89,1,0.1,.73,-0.1,0.3,4,.519,.501,,Amateur Draft
1982,37,Tommy Boggs,/players/b/boggsto01.shtml,boggsto01,26,ATL,46.1,10,10,22,4.27,3.88,-0.19,0.14,102.7,4.32,-0,-0.0,,-0.0,0.4,4,.497,.500,,Traded
1982,38,John Bohnet*,/players/b/bohnejo01.shtml,bohnejo01,21,CLE,11.2,3,3,9,6.94,4.58,-0.13,0.16,102.1,4.96,-3,-0.2,,-0.0,-0.1,-1,.419,.498,,Amateur Draft
1982,39,Dan Boitano,/players/b/boitada01.shtml,boitada01,29,TEX,30.1,19,0,19,5.64,4.66,-0.17,-0.37,99.7,4.46,-4,-0.4,.54,0.0,-0.1,-1,.479,.498,,Traded
1982,40,Mark Bomback,/players/b/bombama01.shtml,bombama01,29,TOR,59.2,16,8,44,6.64,4.80,0.17,-0.02,114.3,5.27,-9,-0.9,.49,0.0,-0.3,-4,.445,.495,,Traded
1982,41,Danny Boone*,/players/b/booneda02.shtml,booneda02,28,2TM,28.2,20,0,16,5.02,4.21,0.17,-0.33,91.3,3.39,-6,-0.6,1.38,-0.2,-0.5,-3,.470,.498,,Traded
1982,42,Rich Bordi,/players/b/bordiri01.shtml,bordiri01,23,SEA,13.0,7,2,12,8.31,4.64,0.03,-0.34,105.3,4.50,-5,-0.5,.74,0.0,-0.4,-4,.424,.497,,Traded
1982,43,Paul Boris,/players/b/borispa01.shtml,borispa01,26,MIN,49.2,23,0,24,4.35,4.38,0.34,-0.34,104.2,3.85,-2,-0.3,.62,-0.1,0.2,2,.489,.498,,Traded
1982,44,Derek Botelho,/players/b/botelde01.shtml,botelde01,25,KCR,24.0,8,4,11,4.13,4.63,0.21,0.03,102.9,4.58,1,0.1,.21,-0.0,0.3,3,.517,.501,,Free Agency
1982,45,Oil Can Boyd,/players/b/boydoi01.shtml,boydoi01,22,BOS,8.1,3,1,5,5.40,4.25,0.01,-0.03,110.1,4.64,-1,-0.1,1.00,-0.0,0.0,0,.477,.500,,Amateur Draft
1982,46,Fred Breining,/players/b/breinfr01.shtml,breinfr01,26,SFG,143.1,54,9,61,3.83,4.15,-0.41,-0.14,99.3,4.39,7,0.8,1.02,-0.2,2.0,21,.515,.505,,Traded
1982,47,Tom Brennan,/players/b/brennto01.shtml,brennto01,29,CLE,92.2,30,4,51,4.95,4.64,-0.14,-0.22,100.9,4.60,-3,-0.3,.99,-0.1,0.4,5,.489,.498,,Amateur Draft
1982,48,Mike Brown,/players/b/brownmi01.shtml,brownmi01,23,BOS,6.0,3,0,0,0.00,4.47,0.00,-0.35,96.9,3.99,3,0.3,.64,-0.1,0.3,3,.600,.502,,Amateur Draft
1982,49,Warren Brusstar,/players/b/brusswa01.shtml,brusswa01,30,2TM,41.0,32,0,19,4.17,4.06,-0.18,-0.32,101.5,3.97,-1,-0.1,1.70,-0.1,0.1,3,.496,.499,,Purchased
