1956,1,Al Aber*,/players/a/aberal01.shtml,aberal01,28,DET,63.0,30%,0.4%,7.5%,8.9%,3.9%,17%,,1.18,79%,,,,78,4,5%
1956,2,Ted Abernathy,/players/a/abernte02.shtml,abernte02,23,WSH,30.1,55%,1.5%,13.6%,7.6%,7.6%,29%,,1.92,77%,,,,25,3,12%
1956,3,Tom Acker,/players/a/ackerto01.shtml,ackerto01,26,CIN,83.2,62%,2.1%,16.0%,8.6%,5.6%,32%,,0.87,71%,,,,67,5,7%
1956,4,Hank Aguirre*,/players/a/aguirha01.shtml,aguirha01,25,CLE,65.1,32%,2.5%,11.0%,9.6%,5.7%,25%,,0.76,76%,,,,57,7,12%
1956,5,Johnny Antonelli*,/players/a/antonjo02.shtml,antonjo02,26,NYG,258.1,23%,1.9%,13.7%,7.1%,5.7%,27%,,1.15,75%,,,,172,19,11%
1956,6,Luis Arroyo*,/players/a/arroylu01.shtml,arroylu01,29,PIT,28.2,34%,3.7%,12.7%,9.0%,6.7%,25%,,0.77,73%,,,,36,1,3%
1956,7,Frank Baumann*,/players/b/baumafr01.shtml,baumafr01,22,BOS,24.2,28%,2.8%,16.5%,12.8%,6.4%,32%,,0.63,67%,,,,32,3,9%
1956,8,Charlie Beamon,/players/b/beamoch01.shtml,beamoch01,21,BAL,13.0,55%,0.0%,25.5%,14.6%,3.6%,22%,,2.00,60%,,,,11,0,0%
1956,9,Fred Besana*,/players/b/besanfr01.shtml,besanfr01,26,BAL,17.2,27%,0.0%,7.5%,15.1%,8.6%,36%,,1.14,70%,,,,28,0,0%
1956,10,Don Bessent,/players/b/bessedo01.shtml,bessedo01,25,BRO,79.1,64%,1.5%,16.1%,9.6%,7.1%,37%,,0.96,71%,,,,51,7,14%
1956,11,Babe Birrer,/players/b/birreba01.shtml,birreba01,26,BAL,5.1,73%,0.0%,3.9%,3.9%,15.4%,44%,,0.50,92%,,,,5,0,0%
1956,12,Bud Black,/players/b/blackbu01.shtml,blackbu01,23,DET,10.0,67%,4.4%,15.6%,11.1%,4.4%,20%,,0.77,69%,,,,10,0,0%
1956,13,Joe Black,/players/b/blackjo02.shtml,blackjo02,32,CIN,61.2,61%,4.2%,10.2%,9.5%,8.7%,38%,,0.72,76%,,,,50,6,12%
1956,14,Bob Blaylock,/players/b/blaylbo01.shtml,blaylbo01,21,STL,41.0,61%,3.7%,20.6%,12.7%,7.9%,33%,,1.28,61%,,,,44,3,7%
1956,15,Bill Bradford,/players/b/bradfbi01.shtml,bradfbi01,34,KCA,2.0,56%,22.2%,0.0%,11.1%,22.2%,100%,,5.00,67%,,,,0,0,
1956,16,Jim Brady*,/players/b/bradyji01.shtml,bradyji01,20,DET,6.1,26%,7.0%,7.0%,25.6%,11.6%,33%,,2.50,58%,,,,14,1,7%
1956,17,Ralph Branca,/players/b/brancra01.shtml,brancra01,30,BRO,2.0,56%,0.0%,22.2%,22.2%,0.0%,0%,,1.00,56%,,,,4,0,0%
1956,18,Tom Brewer,/players/b/breweto01.shtml,breweto01,24,BOS,244.1,59%,1.4%,12.2%,10.8%,4.8%,25%,,1.27,74%,,,,219,23,11%
1956,19,John Briggs,/players/b/briggjo01.shtml,briggjo01,22,CHC,5.1,71%,3.6%,3.6%,14.3%,7.1%,40%,,0.50,68%,,,,8,0,0%
1956,20,Dick Brodowski,/players/b/brododi01.shtml,brododi01,23,WSH,17.2,52%,5.3%,8.5%,12.8%,9.6%,29%,,1.00,70%,,,,25,2,8%
1956,21,Jim Brosnan,/players/b/brosnji01.shtml,brosnji01,26,CHC,95.0,58%,2.2%,12.4%,11.0%,5.4%,23%,,0.77,72%,,,,85,8,9%
1956,22,Hal Brown,/players/b/brownha01.shtml,brownha01,31,BAL,151.2,60%,2.9%,9.2%,6.0%,7.6%,33%,,0.71,81%,,,,98,8,8%
1956,23,George Brunet*,/players/b/brunege01.shtml,brunege01,21,KCA,9.0,43%,2.1%,10.6%,23.4%,10.6%,50%,,0.58,62%,,,,9,0,0%
1956,24,Bob Buhl,/players/b/buhlbo01.shtml,buhlbo01,27,MLN,216.2,62%,2.0%,9.3%,11.4%,5.0%,24%,,1.09,76%,,,,182,23,13%
1956,25,Jim Bunning,/players/b/bunniji01.shtml,bunniji01,24,DET,53.1,59%,2.5%,14.2%,11.7%,7.1%,31%,,0.71,72%,,,,51,2,4%
1956,26,Lew Burdette,/players/b/burdele01.shtml,burdele01,29,MLN,256.1,57%,2.1%,10.6%,5.0%,5.7%,25%,,1.23,81%,,,,170,24,14%
1956,27,Wally Burnette,/players/b/burnewa01.shtml,burnewa01,27,KCA,121.1,60%,2.6%,10.7%,7.7%,6.1%,27%,,0.81,77%,,,,80,7,9%
1956,28,Moe Burtschy,/players/b/burtsmo01.shtml,burtsmo01,34,KCA,43.1,64%,3.1%,9.2%,15.4%,5.6%,27%,,1.55,68%,,,,36,6,17%
1956,29,Bud Byerly,/players/b/byerlbu01.shtml,byerlbu01,35,WSH,51.2,66%,2.9%,9.2%,6.8%,6.3%,29%,,1.47,77%,,,,47,6,13%
1956,30,Harry Byrd,/players/b/byrdha01.shtml,byrdha01,31,CHW,4.1,65%,0.0%,0.0%,15.4%,11.5%,33%,,0.63,77%,,,,6,0,0%
1956,31,Tommy Byrne*,/players/b/byrneto01.shtml,byrneto01,36,NYY,109.2,29%,1.8%,10.6%,14.6%,5.1%,23%,,0.93,72%,,,,104,15,14%
1956,32,Art Ceccarelli*,/players/c/ceccaar01.shtml,ceccaar01,26,KCA,10.0,10%,6.1%,4.1%,8.2%,10.2%,39%,,1.25,73%,,,,7,0,0%
1956,33,Bob Chakales,/players/c/chakabo01.shtml,chakabo01,28,WSH,96.0,70%,0.7%,7.6%,13.2%,4.6%,21%,,1.18,76%,,,,111,9,8%
1956,34,Tex Clevenger,/players/c/clevete01.shtml,clevete01,23,WSH,31.2,68%,2.7%,11.4%,14.1%,10.7%,49%,,1.44,71%,,,,31,2,6%
1956,35,Jim Coates,/players/c/coateji01.shtml,coateji01,23,NYY,2.0,67%,0.0%,0.0%,33.3%,8.3%,100%,,0.50,50%,,,,2,0,0%
1956,36,Rip Coleman*,/players/c/colemri01.shtml,colemri01,24,NYY,88.1,32%,1.5%,10.7%,10.7%,5.9%,24%,,1.34,75%,,,,91,13,14%
1956,37,Jackie Collum*,/players/c/colluja01.shtml,colluja01,29,STL,60.0,37%,2.3%,6.5%,10.3%,9.9%,41%,,0.76,80%,,,,49,4,8%
1956,38,Gene Conley,/players/c/conlege01.shtml,conlege01,25,MLN,158.1,57%,1.9%,10.0%,7.6%,4.9%,20%,,0.95,78%,,,,127,15,12%
1956,39,Jim Constable*,/players/c/constji01.shtml,constji01,23,NYG,4.1,27%,0.0%,3.3%,23.3%,3.3%,11%,,1.40,67%,,,,8,0,0%
1956,40,Sandy Consuegra,/players/c/consusa01.shtml,consusa01,35,TOT,47.0,63%,1.0%,3.9%,6.3%,5.3%,20%,,1.32,87%,,,,45,4,9%
1956,41,Sandy Consuegra,/players/c/consusa01.shtml,consusa01,35,CHW,38.1,65%,0.0%,4.1%,6.5%,4.1%,16%,,1.38,87%,,,,40,4,10%
1956,42,Sandy Consuegra,/players/c/consusa01.shtml,consusa01,35,BAL,8.2,54%,5.4%,2.7%,5.4%,10.8%,40%,,1.09,86%,,,,5,0,0%
1956,43,Glenn Cox,/players/c/coxgl01.shtml,coxgl01,25,KCA,23.1,49%,2.0%,5.9%,21.8%,6.9%,47%,,1.30,66%,,,,21,4,19%
1956,44,Walt Craddock*,/players/c/craddwa01.shtml,craddwa01,24,KCA,9.1,22%,2.2%,17.8%,22.2%,6.7%,33%,,0.90,56%,,,,14,1,7%
1956,45,Roger Craig,/players/c/craigro01.shtml,craigro01,26,BRO,199.0,58%,3.0%,13.0%,10.4%,6.8%,34%,,1.01,72%,,,,156,14,9%
1956,46,Jack Crimian,/players/c/crimija01.shtml,crimija01,30,KCA,129.0,63%,3.5%,10.8%,8.9%,8.9%,38%,,0.81,75%,,,,102,10,10%
1956,47,Ray Crone,/players/c/cronera01.shtml,cronera01,24,MLN,169.2,58%,2.7%,10.2%,6.2%,6.8%,28%,,0.92,80%,,,,119,10,8%
1956,48,Jerry Dahlke,/players/d/dahlkje01.shtml,dahlkje01,27,CHW,2.1,61%,0.0%,5.6%,33.3%,11.1%,40%,,2.00,56%,,,,9,0,0%
1956,49,Bud Daley*,/players/d/daleybu01.shtml,daleybu01,23,CLE,20.1,46%,2.0%,12.9%,13.9%,5.9%,29%,,1.14,63%,,,,28,2,7%
1956,50,Bob Darnell,/players/d/darnebo01.shtml,darnebo01,25,BRO,1.1,100%,0.0%,0.0%,0.0%,0.0%,0%,,,100%,,,,0,0,
1956,51,Jim Davis*,/players/d/davisji01.shtml,davisji01,31,CHC,120.1,29%,2.1%,12.6%,11.2%,6.3%,28%,,0.95,72%,,,,91,14,15%
1956,52,Ike Delock,/players/d/delocik01.shtml,delocik01,26,BOS,128.1,58%,2.1%,18.0%,13.7%,6.2%,30%,,0.55,64%,,,,142,5,4%
1956,53,Jim Derrington*,/players/d/derriji01.shtml,derriji01,16,CHW,6.0,3%,6.5%,9.7%,19.4%,12.9%,44%,,2.25,61%,,,,8,1,13%
1956,54,Murry Dickson,/players/d/dicksmu01.shtml,dicksmu01,39,TOT,219.1,63%,2.3%,12.3%,7.7%,6.4%,29%,,1.01,76%,,,,158,26,16%
1956,55,Murry Dickson,/players/d/dicksmu01.shtml,dicksmu01,39,PHI,23.0,74%,1.0%,1.0%,12.4%,6.2%,30%,,1.31,85%,,,,28,6,21%
1956,56,Murry Dickson,/players/d/dicksmu01.shtml,dicksmu01,39,STL,196.1,61%,2.5%,13.6%,7.1%,6.4%,29%,,0.97,75%,,,,130,20,15%
1956,57,Art Ditmar,/players/d/ditmaar01.shtml,ditmaar01,27,KCA,254.1,59%,2.7%,11.4%,9.8%,7.5%,33%,,1.19,75%,,,,216,24,11%
1956,58,Sonny Dixon,/players/d/dixonso01.shtml,dixonso01,31,NYY,4.1,65%,0.0%,4.4%,21.7%,4.4%,20%,,0.71,70%,,,,5,0,0%
1956,59,Lino Donoso*,/players/d/donosli01.shtml,donosli01,33,PIT,1.2,11%,0.0%,11.1%,11.1%,0.0%,0%,,1.50,78%,,,,3,0,0%
1956,60,Dick Donovan,/players/d/donovdi01.shtml,donovdi01,28,CHW,234.2,57%,2.3%,12.4%,6.1%,5.6%,26%,,1.13,77%,,,,183,21,11%
1956,61,Fritz Dorish,/players/d/dorisha01.shtml,dorisha01,34,TOT,42.1,66%,2.2%,8.3%,7.2%,7.2%,29%,,1.29,78%,,,,44,4,9%
1956,62,Fritz Dorish,/players/d/dorisha01.shtml,dorisha01,34,BAL,19.2,68%,3.7%,4.9%,3.7%,7.3%,27%,,1.35,84%,,,,19,2,11%
1956,63,Fritz Dorish,/players/d/dorisha01.shtml,dorisha01,34,BOS,22.2,64%,1.0%,11.1%,10.1%,7.1%,30%,,1.24,73%,,,,25,2,8%
1956,64,Moe Drabowsky,/players/d/drabomo01.shtml,drabomo01,20,CHC,51.0,61%,0.4%,16.0%,17.3%,4.0%,24%,,1.23,64%,,,,48,5,10%
1956,65,Don Drysdale,/players/d/drysddo01.shtml,drysddo01,19,BRO,99.0,64%,2.2%,13.3%,7.5%,5.8%,25%,,1.32,75%,,,,80,12,15%
1956,66,Carl Duser*,/players/d/duserca01.shtml,duserca01,23,KCA,6.0,24%,0.0%,15.2%,6.1%,12.1%,29%,,3.33,79%,,,,9,1,11%
1956,67,Carl Erskine,/players/e/erskica01.shtml,erskica01,29,BRO,186.1,61%,3.2%,12.0%,7.2%,8.1%,34%,,1.01,76%,,,,161,11,7%
1956,68,Roy Face,/players/f/facero01.shtml,facero01,28,PIT,135.1,57%,2.8%,16.9%,7.4%,4.1%,18%,,0.99,71%,,,,80,7,9%
1956,69,Turk Farrell,/players/f/farretu01.shtml,farretu01,22,PHI,4.1,43%,0.0%,0.0%,14.3%,9.5%,33%,,1.60,81%,,,,8,1,13%
1956,70,Bob Feller,/players/f/fellebo01.shtml,fellebo01,37,CLE,58.0,62%,2.8%,7.1%,9.1%,6.3%,25%,,0.82,80%,,,,51,6,12%
