2001	1	Andy Abad*	http://www.baseball-reference.com/players/a/abadan01.shtml	abadan01	28	OAK	1	2	2.00	1	50.0%	0.0%	0.0%	0.0%	100.0%	100.0%	0.0%	50.0%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2001	2	Jeff Abbott	http://www.baseball-reference.com/players/a/abbotje01.shtml	abbotje01	28	FLA	46	170	3.70	108	63.5%	31.5%	11.1%	25.0%	32.4%	68.5%	0.0%	43.5%	83.8%	19.6%	6.5%	3	0	8.7%	4	0	8.7%	4	0	3	4	42.9%	0	0	0
2001	3	Kurt Abbott	http://www.baseball-reference.com/players/a/abbotku01.shtml	abbotku01	32	ATL	9	41	4.56	27	65.9%	7.4%	40.7%	29.6%	22.2%	92.6%	0.0%	61.0%	56.0%	66.7%	0.0%	0	0	11.1%	1	1	11.1%	1	1	0	3	0.0%	0	0	0
2001	4	Paul Abbott	http://www.baseball-reference.com/players/a/abbotpa01.shtml	abbotpa01	33	SEA	5	17	3.40	12	70.6%	16.7%	33.3%	16.7%	33.3%	83.3%	0.0%	58.8%	60.0%	60.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2001	5	Brent Abernathy	http://www.baseball-reference.com/players/a/abernbr01.shtml	abernbr01	23	TBD	336	1187	3.53	773	65.3%	26.9%	9.6%	28.2%	35.3%	73.1%	1.0%	47.8%	86.9%	27.7%	5.1%	17	1	13.1%	44	9	7.4%	25	15	10	25	28.6%	0	0	0
2001	6	Bobby Abreu*	http://www.baseball-reference.com/players/a/abreubo01.shtml	abreubo01	27	PHI	705	2940	4.17	1648	56.9%	35.2%	13.8%	23.1%	27.9%	64.8%	3.4%	36.9%	78.7%	15.7%	9.2%	65	2	19.4%	137	40	14.8%	104	63	45	92	32.8%	0	0	0
2001	7	Jose Acevedo	http://www.baseball-reference.com/players/a/acevejo01.shtml	acevejo01	23	CIN	36	118	3.28	90	76.3%	25.6%	33.3%	21.1%	20.0%	74.4%	0.0%	56.8%	55.2%	41.7%	0.0%	0	0	2.8%	1	1	0.0%	0	0	4	13	22.2%	0	0	0
2001	8	Juan Acevedo	http://www.baseball-reference.com/players/a/aceveju01.shtml	aceveju01	31	TOT	4	12	3.00	9	75.0%	22.2%	0.0%	33.3%	44.4%	77.8%	0.0%	58.3%	100.0%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2001	9	Juan Acevedo	http://www.baseball-reference.com/players/a/aceveju01.shtml	aceveju01	31	FLA	4	12	3.00	9	75.0%	22.2%	0.0%	33.3%	44.4%	77.8%	0.0%	58.3%	100.0%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2001	10	Terry Adams	http://www.baseball-reference.com/players/a/adamste01.shtml	adamste01	28	LAD	48	177	3.69	122	68.9%	28.7%	23.8%	26.2%	21.3%	71.3%	0.0%	49.2%	66.7%	43.8%	0.0%	0	0	12.5%	6	3	6.3%	3	0	6	12	31.6%	0	0	0
2001	11	Benny Agbayani	http://www.baseball-reference.com/players/a/agbaybe01.shtml	agbaybe01	29	NYM	340	1408	4.14	859	61.0%	26.9%	17.2%	29.7%	26.2%	73.1%	0.0%	44.6%	76.4%	26.2%	3.2%	11	0	14.1%	48	18	9.4%	32	23	19	54	26.0%	0	0	0
2001	12	Israel Alcantara	http://www.baseball-reference.com/players/a/alcanis01.shtml	alcanis01	28	BOS	42	142	3.38	92	64.8%	29.3%	23.9%	19.6%	27.2%	70.7%	0.0%	45.8%	66.2%	42.9%	2.4%	1	0	7.1%	3	1	9.5%	4	1	3	10	23.1%	0	0	0
2001	13	Cory Aldridge*	http://www.baseball-reference.com/players/a/aldrico01.shtml	aldrico01	22	ATL	5	14	2.80	14	100.0%	21.4%	57.1%	14.3%	7.1%	78.6%		78.6%	27.3%	60.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	4	0.0%	0	0	0
