1950	1	Al Aber*	http://www.baseball-reference.com/players/a/aberal01.shtml	aberal01	22	1	1	3	2	0	0	0	0	0	0	0	0	1	1	.000	.333	.000	.333	-7	0	0	0	0		
1950	2	Cal Abrams*	http://www.baseball-reference.com/players/a/abramca01.shtml	abramca01	26	2	46	85	68	11	11	2	0	0	4	1		16	19	.162	.321	.191	.513	37	13	1	0	1		
1950	3	Bobby Adams	http://www.baseball-reference.com/players/a/adamsbo03.shtml	adamsbo03	28	5	484	1594	1415	196	381	81	18	12	115	42		137	143	.269	.337	.377	.715	93	534	22	8	36		
1950	4	Herb Adams*	http://www.baseball-reference.com/players/a/adamshe01.shtml	adamshe01	22	3	95	364	337	39	88	8	6	0	18	4	2	22	24	.261	.310	.320	.631	68	108	5	2	3		
1950	5	Joe Adcock	http://www.baseball-reference.com/players/a/adcocjo01.shtml	adcocjo01	22	1	102	398	372	46	109	16	1	8	55	2		24	24	.293	.336	.406	.742	94	151	12	0	3		
1950	6	Bob Addis*	http://www.baseball-reference.com/players/a/addisbo01.shtml	addisbo01	24	1	16	31	28	7	7	1	0	0	2	1		3	5	.250	.323	.286	.608	66	8	0	0	0		
1950	7	Ed Albrecht	http://www.baseball-reference.com/players/a/albreed01.shtml	albreed01	21	2	3	4	3	0	0	0	0	0	0	0	0	1	1	.000	.250	.000	.250	-32	0	1	0	0		
1950	8	Luis Aloma	http://www.baseball-reference.com/players/a/alomalu01.shtml	alomalu01	27	1	42	16	15	0	1	0	0	0	1	0	0	0	6	.067	.067	.067	.133	-65	1	1	0	1		
1950	9	Ferrell Anderson	http://www.baseball-reference.com/players/a/anderfe01.shtml	anderfe01	32	1	79	228	199	19	51	10	0	2	14	1		18	21	.256	.330	.337	.667	89	67	6	4	7		
1950	10	Johnny Antonelli*	http://www.baseball-reference.com/players/a/antonjo02.shtml	antonjo02	20	3	46	48	41	1	5	0	0	0	1	0		1	12	.122	.143	.122	.265	-27	5	1	0	5		
