1992	1	Kyle Abbott*	http://www.baseball-reference.com/players/a/abbotky01.shtml	abbotky01	24	PHI	36	139	3.86	96	69.1%	38.5%	21.9%	21.9%	17.7%	61.5%	0.0%	42.4%	64.4%	25.0%	5.6%	2	0	8.3%	3	1	11.1%	4	1	5	11	27.8%	0	0	0
1992	2	Shawn Abner	http://www.baseball-reference.com/players/a/abnersh01.shtml	abnersh01	26	CHW	228	831	3.64	554	67.3%	18.6%	17.5%	31.8%	32.1%	81.4%	2.9%	54.8%	78.5%	30.7%	2.6%	6	1	11.8%	27	19	6.6%	15	11	6	29	17.1%	0	0	0
1992	3	Troy Afenir	http://www.baseball-reference.com/players/a/afenitr01.shtml	afenitr01	28	CIN	40	156	3.90	99	63.5%	22.2%	33.3%	21.2%	23.2%	77.8%	0.0%	49.4%	57.1%	52.5%	7.5%	3	0	17.5%	7	4	12.5%	5	2	3	9	25.0%	0	0	0
1992	4	Juan Agosto*	http://www.baseball-reference.com/players/a/agostju01.shtml	agostju01	34	TOT	4	14	3.50	11	78.6%	18.2%	36.4%	27.3%	18.2%	81.8%	0.0%	64.3%	55.6%	75.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
1992	5	Juan Agosto*	http://www.baseball-reference.com/players/a/agostju01.shtml	agostju01	34	STL	4	14	3.50	11	78.6%	18.2%	36.4%	27.3%	18.2%	81.8%	0.0%	64.3%	55.6%	75.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
1992	6	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	21	BAL	5	22	4.40	16	72.7%	12.5%	43.8%	31.3%	12.5%	87.5%	0.0%	63.6%	50.0%	20.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	3	0.0%	0	0	0
1992	7	Luis Alicea#	http://www.baseball-reference.com/players/a/alicelu01.shtml	alicelu01	26	STL	305	1091	3.58	644	59.2%	29.7%	9.6%	24.8%	35.9%	70.3%	0.9%	41.7%	86.3%	26.6%	5.9%	18	1	14.8%	45	24	8.5%	26	11	16	24	40.0%	0	0	0
1992	8	Andy Allanson	http://www.baseball-reference.com/players/a/allanan01.shtml	allanan01	30	MIL	28	87	3.11	55	63.2%	14.5%	10.9%	29.1%	45.5%	85.5%	0.0%	54.0%	87.2%	42.9%	3.6%	1	0	7.1%	2	1	7.1%	2	2	0	2	0.0%	0	0	0
1992	9	Roberto Alomar#	http://www.baseball-reference.com/players/a/alomaro01.shtml	alomaro01	24	TOR	674	2668	3.96	1545	58.3%	28.3%	6.9%	30.7%	34.1%	71.7%	1.4%	41.8%	90.3%	22.8%	6.7%	45	4	18.8%	127	39	10.7%	72	40	19	33	36.5%	0	0	0
1992	10	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	26	CLE	321	1065	3.32	708	67.2%	23.6%	12.3%	26.0%	38.1%	76.4%	3.4%	51.4%	83.9%	27.1%	4.4%	14	0	11.2%	36	12	3.7%	12	7	4	28	12.5%	0	0	0
1992	11	Moises Alou	http://www.baseball-reference.com/players/a/aloumo01.shtml	aloumo01	25	MON	378	1320	3.49	840	63.6%	21.3%	17.4%	25.0%	36.3%	78.7%	0.0%	50.1%	77.9%	33.9%	4.2%	16	0	10.8%	41	19	7.7%	29	18	6	40	13.0%	0	0	0
1992	12	Rich Amaral	http://www.baseball-reference.com/players/a/amarari01.shtml	amarari01	30	SEA	109	388	3.56	253	65.2%	25.7%	9.1%	30.4%	34.8%	74.3%	0.0%	48.5%	87.8%	41.3%	2.8%	3	0	9.2%	10	3	2.8%	3	1	9	7	56.3%	0	0	0
1992	13	Ruben Amaro#	http://www.baseball-reference.com/players/a/amaroru02.shtml	amaroru02	27	PHI	427	1563	3.66	963	61.8%	29.3%	11.0%	25.8%	34.0%	70.7%	0.7%	43.7%	84.4%	30.2%	5.6%	24	0	15.2%	65	20	9.8%	42	13	15	39	27.8%	0	0	0
1992	14	Larry Andersen	http://www.baseball-reference.com/players/a/anderla02.shtml	anderla02	39	SDP	2	7	3.50	3	42.9%	0.0%	100.0%	0.0%	0.0%	100.0%	0.0%	42.9%	0.0%	50.0%	50.0%	1	0	50.0%	1	0	0.0%	0	0	0	1	0.0%	0	0	0
1992	15	Brady Anderson*	http://www.baseball-reference.com/players/a/anderbr01.shtml	anderbr01	28	BAL	749	3022	4.03	1728	58.1%	36.0%	9.0%	23.6%	31.5%	64.0%	3.6%	37.2%	86.0%	17.1%	8.3%	62	1	20.7%	155	38	15.0%	112	52	30	68	30.6%	0	0	0
1992	16	Dave Anderson	http://www.baseball-reference.com/players/a/anderda02.shtml	anderda02	31	LAD	91	316	3.47	198	62.7%	24.2%	13.1%	24.2%	38.4%	75.8%	0.0%	47.5%	82.7%	35.2%	6.6%	6	0	13.2%	12	3	7.7%	7	5	5	6	45.5%	0	0	0
1992	17	Eric Anthony*	http://www.baseball-reference.com/players/a/anthoer01.shtml	anthoer01	24	HOU	484	1814	3.75	1123	62.5%	29.1%	18.3%	21.8%	30.8%	70.9%	2.5%	44.3%	74.2%	28.3%	3.9%	19	0	13.6%	66	31	6.8%	33	20	31	67	31.6%	0	0	0
1992	18	Alex Arias	http://www.baseball-reference.com/players/a/ariasal01.shtml	ariasal01	24	CHC	113	446	3.95	270	60.5%	37.4%	6.7%	23.7%	32.2%	62.6%	0.0%	37.9%	89.3%	12.4%	5.3%	6	0	22.1%	25	11	10.6%	12	7	6	7	46.2%	0	0	0
1992	19	Andy Ashby	http://www.baseball-reference.com/players/a/ashbyan01.shtml	ashbyan01	24	PHI	13	44	3.38	35	79.5%	22.9%	34.3%	25.7%	17.1%	77.1%	0.0%	61.4%	55.6%	46.2%	0.0%	0	0	7.7%	1	0	0.0%	0	0	1	5	14.3%	0	0	0
1992	20	Billy Ashley	http://www.baseball-reference.com/players/a/ashlebi01.shtml	ashlebi01	21	LAD	100	387	3.87	254	65.6%	22.0%	28.7%	25.2%	24.0%	78.0%	0.0%	51.2%	63.1%	47.0%	2.0%	2	0	10.0%	10	6	7.0%	7	6	11	23	32.4%	0	0	0
1992	21	Paul Assenmacher*	http://www.baseball-reference.com/players/a/assenpa01.shtml	assenpa01	31	CHC	7	18	2.57	12	66.7%	41.7%	8.3%	8.3%	41.7%	58.3%	0.0%	38.9%	85.7%	42.9%	14.3%	1	0	14.3%	1	0	0.0%	0	0	0	1	0.0%	0	0	0
1992	22	Pedro Astacio	http://www.baseball-reference.com/players/a/astacpe01.shtml	astacpe01	23	LAD	29	83	2.86	73	88.0%	5.5%	46.6%	27.4%	20.5%	94.5%	0.0%	83.1%	50.7%	82.8%	0.0%	0	0	3.4%	1	1	0.0%	0	0	2	12	14.3%	0	0	0
1992	23	Steve Avery*	http://www.baseball-reference.com/players/a/averyst01.shtml	averyst01	22	ATL	88	291	3.31	209	71.8%	16.7%	28.7%	24.4%	30.1%	83.3%	0.0%	59.8%	65.5%	52.3%	3.4%	3	0	8.0%	7	4	1.1%	1	0	2	20	9.1%	0	0	0
1992	24	Bobby Ayala	http://www.baseball-reference.com/players/a/ayalabo01.shtml	ayalabo01	22	CIN	10	29	2.90	27	93.1%	18.5%	44.4%	22.2%	14.8%	81.5%	0.0%	75.9%	45.5%	70.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	2	4	33.3%	0	0	0
1992	25	Oscar Azocar*	http://www.baseball-reference.com/players/a/azocaos01.shtml	azocaos01	27	SDP	183	548	2.99	384	70.6%	22.9%	9.6%	25.5%	41.9%	77.1%	2.4%	54.4%	87.5%	37.7%	3.8%	7	0	7.1%	13	6	2.2%	4	1	0	12	0.0%	0	0	0
1992	26	Wally Backman#	http://www.baseball-reference.com/players/b/backmwa01.shtml	backmwa01	32	PHI	55	255	4.64	156	62.2%	32.1%	7.7%	34.6%	25.6%	67.9%	4.0%	42.2%	88.7%	14.5%	5.5%	3	0	16.4%	9	0	9.1%	5	2	4	5	44.4%	0	0	0
1992	27	Carlos Baerga#	http://www.baseball-reference.com/players/b/baergca01.shtml	baergca01	23	CLE	719	2421	3.37	1598	67.1%	19.9%	13.4%	29.7%	37.0%	80.1%	4.9%	53.8%	83.3%	23.1%	3.9%	28	0	12.4%	89	52	4.9%	35	21	11	65	14.5%	0	0	0
1992	28	Kevin Baez	http://www.baseball-reference.com/players/b/baezke01.shtml	baezke01	25	NYM	13	38	2.92	28	73.7%	17.9%	7.1%	28.6%	46.4%	82.1%	0.0%	60.5%	91.3%	30.8%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
1992	29	Jeff Bagwell	http://www.baseball-reference.com/players/b/bagweje01.shtml	bagweje01	24	HOU	699	2718	3.89	1563	58.5%	27.9%	14.3%	25.5%	32.2%	72.1%	3.9%	42.2%	80.1%	27.2%	7.6%	53	14	19.6%	137	53	11.6%	81	44	31	66	32.0%	0	0	0
1992	30	Mark Bailey#	http://www.baseball-reference.com/players/b/bailema01.shtml	bailema01	30	SFG	29	120	4.14	67	55.8%	35.8%	19.4%	16.4%	28.4%	64.2%	0.0%	35.8%	69.8%	31.0%	6.9%	2	0	24.1%	7	5	20.7%	6	2	2	5	28.6%	0	0	0
1992	31	Harold Baines*	http://www.baseball-reference.com/players/b/baineha01.shtml	baineha01	33	OAK	547	1907	3.49	1103	58.4%	23.4%	13.7%	24.6%	38.3%	76.6%	2.4%	44.8%	82.1%	35.6%	6.4%	35	0	18.8%	103	46	11.2%	61	36	19	42	31.1%	0	0	0
