1963,1,Hank Aaron,/players/a/aaronha01.shtml,aaronha01,29,MLN,NL,161,161,157,1446.0,283,267,10,6,1,.979,-5,-4,1.72,1.72,OF
1963,2,Tommie Aaron,/players/a/aaronto01.shtml,aaronto01,23,MLN,NL,66,28,17,320.0,240,221,18,1,28,.996,-5,-20,6.72,3.62,1B-OF-2B-3B
1963,3,Ted Abernathy,/players/a/abernte02.shtml,abernte02,30,CLE,AL,43,0,0,59.1,24,4,18,2,2,.917,,,3.34,0.51,P
1963,4,Fritz Ackley,/players/a/acklefr01.shtml,acklefr01,26,CHW,AL,2,2,0,13.0,4,0,4,0,0,1.000,,,2.77,2.00,P
1963,5,Jerry Adair,/players/a/adairje01.shtml,adairje01,26,BAL,AL,103,100,94,893.1,518,242,268,8,67,.985,2,2,5.14,4.95,2B
1963,6,Joe Adcock,/players/a/adcocjo01.shtml,adcocjo01,35,CLE,AL,78,69,58,619.1,647,608,36,3,46,.995,-4,-7,9.36,8.26,1B
1963,7,Dave Adlesh,/players/a/adlesda01.shtml,adlesda01,19,HOU,NL,6,0,0,15.1,9,8,0,1,0,.889,-1,-78,4.70,1.33,C
1963,8,Tommie Agee,/players/a/ageeto01.shtml,ageeto01,20,CLE,AL,13,6,5,70.1,12,10,2,0,1,1.000,-0,-5,1.54,0.92,OF
1963,9,Hank Aguirre,/players/a/aguirha01.shtml,aguirha01,32,DET,AL,38,33,14,225.2,31,7,23,1,1,.968,,,1.20,0.79,P
1963,10,Bernie Allen,/players/a/allenbe01.shtml,allenbe01,24,MIN,AL,128,110,108,1018.0,504,236,256,12,65,.976,-5,-5,4.35,3.84,2B
1963,11,Bob Allen,/players/a/allenbo04.shtml,allenbo04,25,CLE,AL,43,0,0,56.0,12,2,9,1,2,.917,,,1.77,0.26,P
1963,12,Dick Allen,/players/a/allendi01.shtml,allendi01,21,PHI,NL,8,5,3,52.0,12,10,0,2,0,.833,-0,-5,1.73,1.25,OF-3B
1963,13,Gene Alley,/players/a/alleyge01.shtml,alleyge01,22,PIT,NL,15,12,12,116.2,58,20,35,3,7,.948,-0,-4,4.24,3.67,3B-SS-2B
1963,14,Bob Allison,/players/a/allisbo01.shtml,allisbo01,28,MIN,AL,147,145,137,1304.2,347,326,11,10,4,.971,17,16,2.32,2.29,OF
1963,15,Felipe Alou,/players/a/aloufe01.shtml,aloufe01,28,SFG,NL,153,138,126,1286.0,292,279,9,4,2,.986,7,7,2.02,1.88,OF
1963,16,Jesus Alou,/players/a/alouje01.shtml,alouje01,21,SFG,NL,12,3,3,48.1,8,7,0,1,0,.875,-2,-45,1.30,0.58,OF
1963,17,Matty Alou,/players/a/alouma01.shtml,alouma01,24,SFG,NL,20,6,3,85.0,21,19,1,1,0,.952,1,13,2.12,1.00,OF
1963,18,George Altman,/players/a/altmage01.shtml,altmage01,30,STL,NL,124,118,91,1039.1,233,220,8,5,1,.979,2,3,1.97,1.84,OF
1963,19,George Alusik,/players/a/alusige01.shtml,alusige01,28,KCA,AL,63,53,40,482.0,103,98,5,0,1,1.000,2,4,1.92,1.63,OF
1963,20,Max Alvis,/players/a/alvisma01.shtml,alvisma01,25,CLE,AL,158,158,154,1420.2,483,170,285,28,32,.942,-3,-2,2.88,2.88,3B
1963,21,Joey Amalfitano,/players/a/amalfjo01.shtml,amalfjo01,29,SFG,NL,44,33,21,302.0,156,61,92,3,13,.981,1,4,4.56,3.48,2B-3B
1963,22,Ruben Amaro,/players/a/amaroru01.shtml,amaroru01,27,PHI,NL,113,58,41,601.1,293,111,169,13,29,.956,1,3,4.19,2.48,SS-3B-1B
1963,23,Bob Anderson,/players/a/anderbo01.shtml,anderbo01,27,DET,AL,32,3,0,60.0,13,2,9,2,0,.846,,,1.65,0.34,P
1963,24,Craig Anderson,/players/a/andercr01.shtml,andercr01,24,NYM,NL,3,2,0,9.1,4,1,2,1,0,.750,,,2.89,1.00,P
1963,25,Luis Aparicio,/players/a/aparilu01.shtml,aparilu01,29,BAL,AL,145,145,142,1274.1,690,275,403,12,76,.983,7,7,4.79,4.68,SS
1963,26,Gerry Arrigo,/players/a/arrigge01.shtml,arrigge01,22,MIN,AL,5,1,0,15.2,5,2,3,0,0,1.000,,,2.87,1.00,P
1963,27,Luis Arroyo,/players/a/arroylu01.shtml,arroylu01,36,NYY,AL,6,0,0,6.0,0,0,0,0,0,,,,0.00,0.00,P
1963,28,Bob Aspromonte,/players/a/asprobo01.shtml,asprobo01,25,HOU,NL,132,127,122,1118.0,373,137,213,23,4,.938,-15,-16,2.82,2.65,3B-1B
1963,29,Ken Aspromonte,/players/a/asproke01.shtml,asproke01,31,CHC,NL,9,6,4,63.0,47,19,26,2,4,.957,0,2,6.43,5.00,2B-1B
1963,30,Earl Averill,/players/a/averiea02.shtml,averiea02,31,PHI,NL,30,15,6,131.2,106,89,12,5,0,.953,-1,-13,6.90,3.37,C-OF-3B-1B
1963,31,Joe Azcue,/players/a/azcuejo01.shtml,azcuejo01,23,TOT,AL,92,84,70,742.0,616,569,42,5,13,.992,4,6,7.41,6.64,C
1963,32,Bob Bailey,/players/b/bailebo01.shtml,bailebo01,20,PIT,NL,156,153,148,1362.0,488,118,337,33,40,.932,5,4,3.01,2.92,3B-SS
1963,33,Ed Bailey,/players/b/baileed01.shtml,baileed01,32,SFG,NL,88,83,77,759.1,612,560,44,8,3,.987,-2,-3,7.16,6.86,C
1963,34,Bob Baird,/players/b/bairdbo01.shtml,bairdbo01,23,WSA,AL,5,3,0,11.2,2,0,1,1,0,.500,,,0.77,0.20,P
1963,35,Tom Baker,/players/b/bakerto02.shtml,bakerto02,29,CHC,NL,10,1,0,18.0,4,1,3,0,0,1.000,,,2.00,0.40,P
1963,36,Jack Baldschun,/players/b/baldsja01.shtml,baldsja01,26,PHI,NL,65,0,0,113.2,40,8,27,5,0,.875,,,2.77,0.54,P
1963,37,Ernie Banks,/players/b/bankser01.shtml,bankser01,32,CHC,NL,125,117,112,1054.0,1265,1178,78,9,97,.993,0,1,10.72,10.05,1B
