1987	1	Shawn Abner	http://www.baseball-reference.com/players/a/abnersh01.shtml	abnersh01	21	49	SDP	49	55%	13			3	1	0	0	0.57	2	0	1	2	0	1	1	0	2	0	0%	10	0	0%	5	1	20%	33	5	15%	1	0	0%	3	0	0%	0
1987	2	Jim Acker	http://www.baseball-reference.com/players/a/ackerji01.shtml	ackerji01	28	15	ATL	15	33%	3			0	0	0	0		0	0	0	0	0	0	0	0	2	0	0%	4	0	0%	3	0	0%	11	1	9%	2	0	0%	0	0		0
1987	3	Troy Afenir	http://www.baseball-reference.com/players/a/afenitr01.shtml	afenitr01	23	20	HOU	20	70%	6			1	0	0	0	0.00	0	0	1	0	0	0	0	0	0	0		4	0	0%	1	0	0%	13	1	8%	1	0	0%	0	0		0
1987	4	Juan Agosto*	http://www.baseball-reference.com/players/a/agostju01.shtml	agostju01	29	1	HOU	1	0%	0			0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0		0
1987	5	Luis Aguayo	http://www.baseball-reference.com/players/a/aguaylu01.shtml	aguaylu01	28	234	PHI	234	34%	43			18	2	1	1	1.55	12	0	7	5	7	5	7	0	5	3	60%	40	5	13%	23	7	30%	138	10	7%	8	3	38%	5	3	60%	0
1987	6	Rick Aguilera	http://www.baseball-reference.com/players/a/aguilri01.shtml	aguilri01	25	47	NYM	47	19%	9			0	0	0	0		1	0	0	1	0	0	1	0	9	6	67%	11	0	0%	15	3	20%	33	2	6%	4	1	25%	2	1	50%	0
1987	7	Mike Aldrete*	http://www.baseball-reference.com/players/a/aldremi01.shtml	aldremi01	26	406	SFG	406	81%	116			25	6	1	3	1.13	9	0	4	9	0	7	2	0	5	4	80%	71	6	8%	35	18	51%	213	44	21%	15	10	67%	19	15	79%	0
1987	8	Doyle Alexander	http://www.baseball-reference.com/players/a/alexado01.shtml	alexado01	36	42	TOT	42	24%	1			0	0	0	0		0	0	1	0	0	0	0	0	8	6	75%	10	0	0%	13	4	31%	29	1	3%	1	1	100%	2	1	50%	0
1987	9	Doyle Alexander	http://www.baseball-reference.com/players/a/alexado01.shtml	alexado01	36	42	ATL	42	24%	1			0	0	0	0		0	0	1	0	0	0	0	0	8	6	75%	10	0	0%	13	4	31%	29	1	3%	1	1	100%	2	1	50%	0
1987	10	Andy Allanson	http://www.baseball-reference.com/players/a/allanan01.shtml	allanan01	25	172	CLE	172	33%	41			0	0	0	0		3	0	6	3	0	2	1	0	8	4	50%	37	2	5%	25	13	52%	117	15	13%	15	10	67%	8	4	50%	0
1987	11	Bill Almon	http://www.baseball-reference.com/players/a/almonbi01.shtml	almonbi01	34	83	TOT	83	58%	17			22	4	0	0	0.81	0	0	2	0	0	0	0	0	1	0	0%	12	0	0%	4	0	0%	45	5	11%	4	2	50%	0	0		0
1987	12	Bill Almon	http://www.baseball-reference.com/players/a/almonbi01.shtml	almonbi01	34	21	PIT	21	76%	4			7	2	0	0	0.75	0	0	0	0	0	0	0	0	0	0		4	0	0%	2	0	0%	11	1	9%	1	1	100%	0	0		0
1987	13	Bill Almon	http://www.baseball-reference.com/players/a/almonbi01.shtml	almonbi01	34	62	NYM	62	52%	13			15	2	0	0	0.83	0	0	2	0	0	0	0	0	1	0	0%	8	0	0%	2	0	0%	34	4	12%	3	1	33%	0	0		0
