1988,1,Don Aase,/players/a/aasedo01.shtml,aasedo01,33,BAL,46.2,52%,1.9%,13.4%,17.7%,7.7%,40%,0.46,0.58,66%,17%,10.3%,58%,42,5,12%
1988,2,Jim Acker,/players/a/ackerji01.shtml,ackerji01,29,ATL,42.0,53%,3.3%,13.6%,7.6%,6.5%,27%,1.11,1.27,72%,15%,15.0%,38%,24,2,8%
1988,3,Juan Agosto*,/players/a/agostju01.shtml,agostju01,30,HOU,91.2,32%,1.6%,8.9%,8.1%,4.9%,24%,1.78,2.51,79%,12%,8.0%,29%,61,12,20%
1988,4,Rick Aguilera,/players/a/aguilri01.shtml,aguilri01,26,NYM,24.2,55%,1.8%,14.4%,9.0%,6.3%,24%,0.67,0.93,72%,29%,5.7%,29%,27,1,4%
1988,5,Gibson Alba*,/players/a/albagi01.shtml,albagi01,28,STL,3.1,29%,0.0%,21.4%,14.3%,7.1%,100%,0.50,0.40,64%,0%,0.0%,33%,5,0,0%
1988,6,Doyle Alexander,/players/a/alexado01.shtml,alexado01,37,DET,229.0,49%,3.1%,12.8%,4.7%,9.2%,35%,0.51,0.64,79%,22%,9.0%,35%,154,10,6%
1988,7,Neil Allen,/players/a/allenne01.shtml,allenne01,30,NYY,117.1,59%,2.8%,12.1%,7.3%,8.5%,36%,0.56,0.68,76%,19%,9.5%,41%,95,8,8%
1988,8,Jose Alvarez,/players/a/alvarjo01.shtml,alvarjo01,32,ATL,102.1,52%,1.6%,18.6%,12.2%,5.1%,25%,0.89,1.13,64%,19%,8.9%,47%,89,9,10%
1988,9,Larry Andersen,/players/a/anderla02.shtml,anderla02,35,HOU,82.2,51%,0.9%,18.9%,5.7%,4.9%,21%,0.96,1.25,73%,19%,3.4%,31%,56,7,13%
1988,10,Allan Anderson*,/players/a/anderal02.shtml,anderal02,24,MIN,202.1,17%,1.7%,10.2%,4.5%,6.1%,25%,0.78,0.96,82%,21%,5.2%,28%,156,25,16%
1988,11,Rick Anderson,/players/a/anderri02.shtml,anderri02,31,KCR,34.0,46%,2.0%,6.1%,6.1%,7.5%,27%,0.66,0.80,84%,23%,5.8%,32%,28,2,7%
1988,12,Joaquin Andujar,/players/a/andujjo01.shtml,andujjo01,35,HOU,78.2,52%,2.6%,10.0%,6.0%,8.0%,30%,0.78,1.02,79%,22%,8.6%,34%,65,4,6%
1988,13,Luis Aquino,/players/a/aquinlu01.shtml,aquinlu01,24,KCR,29.0,40%,0.7%,8.1%,12.5%,5.9%,24%,0.62,0.83,77%,22%,2.1%,28%,32,3,9%
1988,14,Jack Armstrong,/players/a/armstja01.shtml,armstja01,23,CIN,65.1,45%,2.7%,15.4%,13.0%,8.5%,40%,0.55,0.66,68%,22%,12.3%,49%,57,2,4%
1988,15,Scott Arnold,/players/a/arnolsc01.shtml,arnolsc01,25,STL,6.2,56%,0.0%,25.0%,12.5%,9.4%,33%,0.67,1.00,63%,30%,0.0%,8%,7,1,14%
1988,16,Paul Assenmacher*,/players/a/assenpa01.shtml,assenpa01,27,ATL,79.1,29%,1.2%,21.6%,9.7%,5.2%,24%,0.79,1.12,65%,25%,5.6%,40%,74,10,14%
1988,17,Keith Atherton,/players/a/atherke01.shtml,atherke01,29,MIN,74.0,53%,3.2%,13.9%,7.1%,7.1%,34%,0.50,0.61,73%,17%,9.6%,31%,62,3,5%
1988,18,Don August,/players/a/augusdo01.shtml,augusdo01,24,MIL,148.1,49%,2.0%,10.8%,7.8%,6.0%,27%,0.87,1.21,79%,20%,7.9%,42%,112,16,14%
1988,19,Scott Bailes*,/players/b/bailesc01.shtml,bailesc01,26,CLE,145.0,21%,3.6%,8.6%,7.5%,7.0%,29%,0.84,1.15,79%,21%,12.0%,32%,115,17,15%
1988,20,Doug Bair,/players/b/bairdo01.shtml,bairdo01,38,TOR,13.1,75%,3.6%,14.6%,5.5%,9.1%,36%,0.74,1.07,73%,20%,14.3%,39%,13,1,8%
1988,21,Jeff Ballard*,/players/b/ballaje01.shtml,ballaje01,24,BAL,153.1,14%,2.3%,6.3%,6.4%,8.3%,32%,0.65,0.86,84%,20%,9.2%,51%,116,19,16%
1988,22,Scott Bankhead,/players/b/bankhsc01.shtml,bankhsc01,24,SEA,135.0,51%,1.4%,18.3%,6.8%,8.3%,40%,0.46,0.54,73%,21%,6.4%,55%,70,9,13%
1988,23,Floyd Bannister*,/players/b/bannifl01.shtml,bannifl01,33,KCR,189.1,19%,2.7%,13.9%,8.3%,8.1%,36%,0.62,0.80,74%,22%,10.3%,43%,123,12,10%
1988,24,Salome Barojas,/players/b/barojsa01.shtml,barojsa01,31,PHI,8.2,44%,2.6%,2.6%,20.5%,7.7%,43%,1.00,1.67,72%,13%,12.5%,43%,9,1,11%
1988,25,Tim Barrett,/players/b/barreti01.shtml,barreti01,27,MON,9.1,41%,5.1%,12.8%,5.1%,7.7%,30%,0.63,0.77,77%,25%,15.4%,32%,3,0,0%
1988,26,Jose Bautista,/players/b/bautijo01.shtml,bautijo01,23,BAL,171.2,50%,2.9%,10.5%,6.2%,7.5%,32%,0.63,0.73,79%,20%,11.9%,50%,107,14,13%
1988,27,Steve Bedrosian,/players/b/bedrost01.shtml,bedrost01,30,PHI,74.1,46%,1.9%,18.9%,8.4%,6.8%,29%,0.55,0.55,71%,18%,7.4%,45%,58,4,7%
1988,28,Tim Belcher,/players/b/belchti01.shtml,belchti01,26,LAD,179.2,48%,1.1%,21.1%,7.1%,4.6%,23%,0.68,0.76,70%,18%,5.6%,51%,120,9,8%
1988,29,Juan Berenguer,/players/b/berenju01.shtml,berenju01,33,MIN,100.0,47%,1.6%,23.1%,14.3%,6.1%,35%,0.49,0.54,60%,17%,5.9%,32%,83,5,6%
1988,30,Karl Best,/players/b/bestka01.shtml,bestka01,29,MIN,12.0,46%,1.7%,15.3%,11.9%,6.8%,27%,0.37,0.29,69%,16%,6.3%,47%,11,0,0%
1988,31,Mike Bielecki,/players/b/bielemi01.shtml,bielemi01,28,CHC,48.1,44%,1.9%,15.4%,7.4%,5.6%,22%,0.72,0.69,75%,18%,9.5%,55%,40,2,5%
1988,32,Mike Birkbeck,/players/b/birkbmi01.shtml,birkbmi01,27,MIL,124.0,50%,1.9%,11.9%,6.9%,6.1%,23%,1.19,1.67,78%,19%,9.0%,42%,98,12,12%
1988,33,Tim Birtsas*,/players/b/birtsti01.shtml,birtsti01,27,CIN,64.1,34%,2.2%,13.7%,8.7%,6.1%,28%,0.91,1.00,73%,18%,12.0%,53%,45,5,11%
