1956,1,Al Aber*,/players/a/aberal01.shtml,aberal01,28,DET,63.0,,42,281,241,30,65,9,1,1,0,1,25,21,.270,.341,.328,.669,.290,79,4,2,11,2,6,6
1956,2,Ted Abernathy,/players/a/abernte02.shtml,abernte02,23,WSH,30.1,,5,132,120,16,35,5,3,2,3,2,10,18,.292,.348,.433,.782,.327,52,3,1,0,1,0,1
1956,3,Tom Acker,/players/a/ackerto01.shtml,ackerto01,26,CIN,83.2,,29,338,297,23,60,9,3,7,6,2,29,54,.202,.273,.323,.597,.220,96,5,2,4,5,1,4
1956,4,Hank Aguirre*,/players/a/aguirha01.shtml,aguirha01,25,CLE,65.1,,16,282,249,35,63,8,1,7,8,1,27,31,.253,.326,.378,.704,.263,94,7,1,3,2,1,5
1956,5,Johnny Antonelli*,/players/a/antonjo02.shtml,antonjo02,26,NYG,258.1,128,41,1060,959,93,225,31,9,20,1,0,75,145,.235,.291,.348,.639,.257,334,19,3,18,5,10,15
1956,6,Luis Arroyo*,/players/a/arroylu01.shtml,arroylu01,29,PIT,28.2,11,18,134,120,17,36,4,0,5,1,0,12,17,.300,.364,.458,.822,.316,55,1,0,2,0,1,4
1956,7,Frank Baumann*,/players/b/baumafr01.shtml,baumafr01,22,BOS,24.2,,7,109,94,11,22,4,0,3,0,0,14,18,.234,.333,.372,.706,.260,35,3,0,1,0,0,2
1956,8,Charlie Beamon,/players/b/beamoch01.shtml,beamoch01,21,BAL,13.0,,2,55,47,2,9,1,1,0,0,1,8,14,.191,.309,.255,.564,.273,12,0,0,0,0,0,0
1956,9,Fred Besana*,/players/b/besanfr01.shtml,besanfr01,26,BAL,17.2,,7,93,71,12,22,7,1,0,1,0,14,7,.310,.432,.437,.868,.338,31,0,2,5,1,0,2
1956,10,Don Bessent,/players/b/bessedo01.shtml,bessedo01,25,BRO,79.1,,38,324,285,23,63,13,5,5,2,2,31,52,.221,.295,.354,.649,.251,101,7,0,5,3,6,3
1956,11,Babe Birrer,/players/b/birreba01.shtml,birreba01,26,BAL,5.1,,4,26,25,5,9,4,0,0,0,0,1,1,.360,.385,.520,.905,.375,13,0,0,0,0,0,1
1956,12,Bud Black,/players/b/blackbu01.shtml,blackbu01,23,DET,10.0,,5,45,39,4,10,0,0,2,0,0,5,7,.256,.333,.410,.744,.258,16,0,0,0,1,0,0
1956,13,Joe Black,/players/b/blackjo02.shtml,blackjo02,32,CIN,61.2,,32,264,238,31,61,9,3,11,4,1,25,27,.256,.326,.458,.784,.249,109,6,0,0,1,3,2
1956,14,Bob Blaylock,/players/b/blaylbo01.shtml,blaylbo01,21,STL,41.0,,14,189,162,32,45,7,1,7,2,1,24,39,.278,.371,.463,.834,.328,75,3,0,3,0,1,2
1956,15,Bill Bradford,/players/b/bradfbi01.shtml,bradfbi01,34,KCA,2.0,,1,9,8,2,2,0,0,2,0,0,1,0,.250,.333,1.000,1.333,.000,8,0,0,0,0,0,0
1956,16,Jim Brady*,/players/b/bradyji01.shtml,bradyji01,20,DET,6.1,,6,43,31,21,15,2,0,3,2,0,11,3,.484,.619,.839,1.458,.480,26,1,0,1,0,1,1
1956,17,Ralph Branca,/players/b/brancra01.shtml,brancra01,30,BRO,2.0,,1,9,7,0,1,0,0,0,0,0,2,2,.143,.333,.143,.476,.200,1,0,0,0,0,0,0
1956,18,Tom Brewer,/players/b/breweto01.shtml,breweto01,24,BOS,244.1,32,32,1039,908,103,200,34,2,14,8,4,112,127,.220,.307,.308,.616,.241,280,23,5,8,6,6,19
1956,19,John Briggs,/players/b/briggjo01.shtml,briggjo01,22,CHC,5.1,,3,28,21,1,5,0,1,1,0,0,4,1,.238,.429,.476,.905,.211,10,0,3,0,0,1,0
1956,20,Dick Brodowski,/players/b/brododi01.shtml,brododi01,23,WSH,17.2,,7,94,78,18,31,2,2,5,2,1,12,8,.397,.473,.667,1.139,.394,52,2,0,3,1,0,0
