1964	1	Hank Aaron	http://www.baseball-reference.com/players/a/aaronha01.shtml	aaronha01	30	634	MLN	625	22%	187			1	1	0	0	0.81	24	0	9	18	6	11	13	0	0	0		132	22	17%	51	14	27%	395	72	18%	35	20	57%	34	21	62%	9
1964	2	Ted Abernathy	http://www.baseball-reference.com/players/a/abernte02.shtml	abernte02	31	7	CLE	7	14%	0			0	0	0	0		0	0	0	0	0	0	0	0	1	1	100%	2	0	0%	2	0	0%	4	0	0%	0	0		0	0		0
1964	3	Fritz Ackley*	http://www.baseball-reference.com/players/a/acklefr01.shtml	acklefr01	27	2	CHW	2	0%	1			0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0		0	0		1	1	100%	0	0		0	0		0
1964	4	Jerry Adair	http://www.baseball-reference.com/players/a/adairje01.shtml	adairje01	27	605	BAL	605	32%	141			2	1	0	0	0.82	9	0	12	7	2	5	4	0	4	4	100%	98	20	20%	51	18	35%	343	42	12%	24	10	42%	17	11	65%	0
1964	5	Joe Adcock	http://www.baseball-reference.com/players/a/adcocjo01.shtml	adcocjo01	36	415	LAA	415	40%	98			10	4	0	2	1.80	21	0	11	16	5	6	15	0	0	0		72	13	18%	35	5	14%	298	45	15%	28	9	32%	20	8	40%	0
1964	6	Dave Adlesh	http://www.baseball-reference.com/players/a/adlesda01.shtml	adlesda01	20	10	HOU	10	60%	2			0	0	0	0		0	0	0	0	0	0	0	0	0	0		1	0	0%	2	1	50%	4	0	0%	0	0		1	0	0%	0
1964	7	Tommie Agee	http://www.baseball-reference.com/players/a/ageeto01.shtml	ageeto01	21	12	CLE	12	75%	2			0	0	0	0		0	0	0	0	0	0	0	0	0	0		3	0	0%	1	0	0%	6	0	0%	0	0		0	0		0
1964	8	Hank Aguirre	http://www.baseball-reference.com/players/a/aguirha01.shtml	aguirha01	33	58	DET	58	100%	3			0	0	0	0		0	0	1	0	0	0	0	0	4	4	100%	15	2	13%	18	1	6%	44	3	7%	5	0	0%	0	0		0
1964	9	Jack Aker	http://www.baseball-reference.com/players/a/akerja01.shtml	akerja01	23	3	KCA	3	67%	0			0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0		0
1964	10	Bernie Allen*	http://www.baseball-reference.com/players/a/allenbe01.shtml	allenbe01	25	281	MIN	281	75%	52			3	0	0	0	2.51	6	0	3	6	0	3	3	0	3	3	100%	44	5	11%	25	6	24%	158	15	9%	14	3	21%	5	2	40%	0
1964	11	Dick Allen	http://www.baseball-reference.com/players/a/allendi01.shtml	allendi01	22	709	PHI	709	37%	201			0	0	0	0		29	0	10	18	11	14	15	2	15	6	40%	134	8	6%	59	14	24%	407	63	15%	30	14	47%	37	17	46%	0
1964	12	Gene Alley	http://www.baseball-reference.com/players/a/alleyge01.shtml	alleyge01	23	234	PIT	233	38%	44			8	1	0	0	0.60	6	0	4	1	5	2	4	0	0	0		53	3	6%	22	4	18%	139	7	5%	9	5	56%	7	1	14%	1
1964	13	Bob Allison	http://www.baseball-reference.com/players/a/allisbo01.shtml	allisbo01	29	594	MIN	594	27%	141			8	1	1	1	2.11	32	0	17	21	11	15	17	0	0	0		118	7	6%	58	10	17%	394	56	14%	38	14	37%	20	8	40%	0
1964	14	Sandy Alomar#	http://www.baseball-reference.com/players/a/alomasa01.shtml	alomasa01	20	53	MLN	53	100%	13			0	0	0	0		0	0	1	0	0	0	0	0	1	0	0%	12	1	8%	8	2	25%	40	6	15%	5	2	40%	4	1	25%	0
1964	15	Felipe Alou	http://www.baseball-reference.com/players/a/aloufe01.shtml	aloufe01	29	455	MLN	445	25%	105			19	4	0	6	1.36	9	0	11	7	2	4	5	1	1	1	100%	67	5	7%	31	11	35%	244	42	17%	19	12	63%	15	11	73%	10
