1986,1,Don Aase,/players/a/aasedo01.shtml,aasedo01,31,BAL,81.2,49%,1.8%,19.9%,8.3%,6.2%,30%,,0.62,69%,,,,62,7,11%
1986,2,Jim Acker,/players/a/ackerji01.shtml,ackerji01,27,TOT,155.0,44%,2.0%,10.4%,7.3%,6.7%,27%,,1.81,78%,,,,125,14,11%
1986,3,Jim Acker,/players/a/ackerji01.shtml,ackerji01,27,TOR,60.0,51%,2.3%,12.4%,8.5%,7.3%,30%,,1.59,74%,,,,46,6,13%
1986,4,Jim Acker,/players/a/ackerji01.shtml,ackerji01,27,ATL,95.0,39%,1.7%,9.2%,6.5%,6.2%,25%,,1.96,81%,,,,79,8,10%
1986,5,Juan Agosto*,/players/a/agostju01.shtml,agostju01,28,TOT,25.0,37%,0.7%,8.6%,13.0%,5.8%,16%,,2.59,74%,,,,36,5,14%
1986,6,Juan Agosto*,/players/a/agostju01.shtml,agostju01,28,CHW,4.2,63%,0.0%,12.5%,16.7%,4.2%,17%,,1.75,71%,,,,1,0,0%
1986,7,Juan Agosto*,/players/a/agostju01.shtml,agostju01,28,MIN,20.1,31%,0.9%,7.8%,12.2%,6.1%,16%,,2.85,75%,,,,35,5,14%
1986,8,Rick Aguilera,/players/a/aguilri01.shtml,aguilri01,24,NYM,141.2,52%,2.5%,17.2%,6.0%,8.8%,37%,,1.32,72%,,,,86,8,9%
1986,9,Darrel Akerfelds,/players/a/akerfda01.shtml,akerfda01,24,OAK,5.1,77%,7.7%,19.2%,11.5%,11.5%,43%,,0.83,62%,,,,4,0,0%
1986,10,Doyle Alexander,/players/a/alexado01.shtml,alexado01,35,TOT,228.1,50%,2.8%,14.4%,3.8%,8.8%,33%,,0.83,77%,,,,161,17,11%
1986,11,Doyle Alexander,/players/a/alexado01.shtml,alexado01,35,TOR,111.0,48%,3.8%,13.8%,4.3%,10.4%,41%,,0.72,77%,,,,77,6,8%
1986,12,Doyle Alexander,/players/a/alexado01.shtml,alexado01,35,ATL,117.1,52%,1.8%,14.9%,3.4%,7.3%,27%,,0.94,78%,,,,84,11,13%
1986,13,Neil Allen,/players/a/allenne01.shtml,allenne01,28,CHW,113.0,50%,1.7%,12.2%,8.2%,6.9%,32%,,1.14,76%,,,,69,5,7%
1986,14,Larry Andersen,/players/a/anderla02.shtml,anderla02,33,TOT,77.1,55%,0.6%,13.0%,8.1%,5.6%,22%,,1.41,75%,,,,65,9,14%
1986,15,Larry Andersen,/players/a/anderla02.shtml,anderla02,33,PHI,12.2,58%,0.0%,16.4%,5.5%,10.9%,32%,,1.36,75%,,,,15,2,13%
1986,16,Larry Andersen,/players/a/anderla02.shtml,anderla02,33,HOU,64.2,54%,0.8%,12.3%,8.6%,4.5%,19%,,1.42,75%,,,,50,7,14%
1986,17,Allan Anderson*,/players/a/anderal02.shtml,anderal02,22,MIN,84.1,26%,3.0%,13.8%,8.1%,10.5%,37%,,0.82,74%,,,,75,10,13%
1986,18,Rick Anderson,/players/a/anderri02.shtml,anderri02,29,NYM,49.2,49%,1.5%,10.5%,5.5%,3.5%,16%,,0.70,82%,,,,34,3,9%
1986,19,Joaquin Andujar,/players/a/andujjo01.shtml,andujjo01,33,OAK,155.1,47%,3.6%,11.1%,8.7%,6.7%,31%,,1.06,76%,,,,106,12,11%
1986,20,Luis Aquino,/players/a/aquinlu01.shtml,aquinlu01,22,TOR,11.1,66%,4.0%,10.0%,6.0%,22.0%,79%,,1.33,80%,,,,5,0,0%
1986,21,Mike Armstrong,/players/a/armstmi01.shtml,armstmi01,32,NYY,8.2,50%,9.5%,19.1%,11.9%,14.3%,46%,,0.60,60%,,,,6,0,0%
1986,22,Tony Arnold,/players/a/arnolto01.shtml,arnolto01,27,BAL,25.1,60%,0.0%,6.7%,10.6%,4.8%,20%,,4.08,80%,,,,25,9,36%
1986,23,Brad Arnsberg,/players/a/arnsbbr01.shtml,arnsbbr01,22,NYY,8.0,56%,2.6%,7.7%,2.6%,7.7%,23%,,0.75,87%,,,,8,1,13%
1986,24,Fernando Arroyo,/players/a/arroyfe01.shtml,arroyfe01,34,OAK,0.0,67%,0.0%,0.0%,100.0%,0.0%,,,,0%,,,,0,0,
1986,25,Paul Assenmacher*,/players/a/assenpa01.shtml,assenpa01,25,ATL,68.1,33%,1.7%,19.5%,9.1%,3.8%,18%,,2.04,67%,,,,57,7,12%
1986,26,Keith Atherton,/players/a/atherke01.shtml,atherke01,27,TOT,97.0,51%,2.6%,15.6%,10.7%,7.4%,32%,,0.59,70%,,,,117,6,5%
1986,27,Keith Atherton,/players/a/atherke01.shtml,atherke01,27,OAK,15.1,55%,2.7%,10.7%,14.7%,10.7%,44%,,0.42,71%,,,,19,0,0%
1986,28,Keith Atherton,/players/a/atherke01.shtml,atherke01,27,MIN,81.2,50%,2.5%,16.6%,9.8%,6.7%,29%,,0.62,69%,,,,98,6,6%
1986,29,Scott Bailes*,/players/b/bailesc01.shtml,bailesc01,24,CLE,112.2,26%,2.4%,12.0%,8.6%,7.0%,29%,,1.03,75%,,,,134,10,7%
