1968	1	Hank Aaron	http://www.baseball-reference.com/players/a/aaronha01.shtml	aaronha01	34	15	2279	9888	8889	1603	2792	484	88	510	1627	215	59	866	991	.314	.373	.560	.933	157	4982	239	23	19	91	200
1968	2	Tommie Aaron	http://www.baseball-reference.com/players/a/aaronto01.shtml	aaronto01	28	4	319	857	768	82	176	36	6	10	79	9	7	74	124	.229	.295	.331	.626	78	254	27	0	9	6	2
1968	3	Ted Abernathy	http://www.baseball-reference.com/players/a/abernte02.shtml	abernte02	35	10	459	157	137	10	19	2	0	0	6	0	0	6	55	.139	.186	.153	.339	-5	21	4	2	11	0	0
1968	4	Jerry Adair	http://www.baseball-reference.com/players/a/adairje01.shtml	adairje01	31	11	1032	3820	3560	349	910	154	18	52	317	28	25	183	460	.256	.293	.353	.645	82	1256	124	14	38	26	26
1968	5	Mike Adamson	http://www.baseball-reference.com/players/a/adamsmi01.shtml	adamsmi01	20	2	5	5	5	1	2	0	1	0	1	0	0	0	3	.400	.400	.800	1.200	253	4	0	0	0	0	0
1968	6	Dave Adlesh	http://www.baseball-reference.com/players/a/adlesda01.shtml	adlesda01	24	6	106	279	256	9	43	3	1	1	11	0	0	18	80	.168	.227	.199	.427	28	51	9	2	2	1	5
1968	7	Tommie Agee	http://www.baseball-reference.com/players/a/ageeto01.shtml	ageeto01	25	7	491	1740	1598	206	388	67	13	42	163	85	37	104	381	.243	.297	.380	.677	101	607	41	22	9	7	12
1968	8	Hank Aguirre	http://www.baseball-reference.com/players/a/aguirha01.shtml	aguirha01	37	14	389	420	381	12	31	7	1	0	21	1	0	14	233	.081	.114	.105	.219	-40	40	4	0	24	1	0
1968	9	Jack Aker	http://www.baseball-reference.com/players/a/akerja01.shtml	akerja01	27	5	221	53	47	2	4	1	0	0	3	0	0	0	30	.085	.085	.106	.191	-44	5	0	0	6	0	0
1968	10	Luis Alcaraz	http://www.baseball-reference.com/players/a/alcarlu01.shtml	alcarlu01	27	2	58	178	166	5	30	2	0	2	8	2	2	10	36	.181	.226	.229	.455	40	38	3	0	1	1	2
1968	11	Bernie Allen*	http://www.baseball-reference.com/players/a/allenbe01.shtml	allenbe01	29	7	699	2473	2222	239	531	92	15	41	221	6	8	211	290	.239	.306	.349	.655	84	776	40	8	19	13	38
1968	12	Dick Allen	http://www.baseball-reference.com/players/a/allendi01.shtml	allendi01	26	6	748	3185	2783	512	840	144	57	145	455	55	24	358	707	.302	.380	.551	.931	163	1533	48	7	15	21	65
1968	13	Hank Allen	http://www.baseball-reference.com/players/a/allenha02.shtml	allenha02	27	3	193	480	451	52	108	10	6	5	32	3	4	23	75	.239	.277	.322	.598	81	145	12	1	2	2	3
1968	14	Gene Alley	http://www.baseball-reference.com/players/a/alleyge01.shtml	alleyge01	27	6	683	2598	2363	275	628	98	26	28	197	38	22	157	381	.266	.316	.365	.681	95	862	59	23	42	13	22
1968	15	Bob Allison	http://www.baseball-reference.com/players/a/allisbo01.shtml	allisbo01	33	11	1413	5616	4771	778	1223	203	51	247	762	81	46	752	974	.256	.359	.476	.835	128	2269	105	32	24	35	25
1968	16	Sandy Alomar#	http://www.baseball-reference.com/players/a/alomasa01.shtml	alomasa01	24	5	277	649	605	69	138	11	3	0	28	36	13	27	81	.228	.261	.256	.517	51	155	14	1	13	3	3
1968	17	Felipe Alou	http://www.baseball-reference.com/players/a/aloufe01.shtml	aloufe01	33	11	1437	5573	5164	747	1510	269	38	174	628	87	49	303	569	.292	.335	.460	.795	121	2377	85	48	22	37	47
1968	18	Jesus Alou	http://www.baseball-reference.com/players/a/alouje01.shtml	alouje01	26	6	633	2347	2242	243	626	74	13	18	174	21	28	58	162	.279	.301	.348	.649	84	780	75	15	26	6	8
1968	19	Matty Alou*	http://www.baseball-reference.com/players/a/alouma01.shtml	alouma01	29	9	879	2891	2691	368	826	99	27	16	179	78	44	134	213	.307	.343	.382	.725	106	1027	42	21	35	10	18
1968	20	Luis Alvarado	http://www.baseball-reference.com/players/a/alvarlu01.shtml	alvarlu01	19	1	11	49	46	3	6	2	0	0	1	0	0	1	11	.130	.167	.174	.341	1	8	1	1	1	0	0
1968	21	Max Alvis	http://www.baseball-reference.com/players/a/alvisma01.shtml	alvisma01	30	7	885	3657	3323	392	831	134	22	107	346	41	43	243	616	.250	.306	.400	.707	102	1330	56	35	36	20	23
1968	22	Brant Alyea	http://www.baseball-reference.com/players/a/alyeabr01.shtml	alyeabr01	27	2	61	175	163	21	43	11	1	8	29	0	0	11	43	.264	.314	.491	.805	144	80	7	1	0	0	0
1968	23	Ruben Amaro	http://www.baseball-reference.com/players/a/amaroru01.shtml	amaroru01	32	10	899	2415	2128	207	499	75	13	8	155	11	14	223	274	.234	.308	.293	.602	71	624	53	10	42	12	24
1968	24	Mike Andrews	http://www.baseball-reference.com/players/a/andremi01.shtml	andremi01	24	3	294	1231	1048	157	278	42	1	15	85	10	15	143	131	.265	.355	.350	.705	105	367	15	5	31	4	5
1968	25	Luis Aparicio	http://www.baseball-reference.com/players/a/aparilu01.shtml	aparilu01	34	13	1930	8357	7653	1013	1975	275	80	66	564	452	121	513	575	.258	.304	.341	.645	80	2608	132	20	120	51	19
1968	26	Jose Arcia	http://www.baseball-reference.com/players/a/arciajo01.shtml	arciajo01	24	1	59	89	84	15	16	4	0	1	8	0	0	3	24	.190	.218	.274	.492	43	23	0	0	2	0	0
1968	27	Gerry Arrigo*	http://www.baseball-reference.com/players/a/arrigge01.shtml	arrigge01	27	8	170	157	144	9	22	6	1	1	11	0	0	7	46	.153	.192	.229	.421	19	33	5	0	6	0	0
1968	28	Bob Aspromonte	http://www.baseball-reference.com/players/a/asprobo01.shtml	asprobo01	30	10	1076	4065	3702	344	949	115	24	52	393	19	21	278	402	.256	.311	.343	.653	89	1268	108	27	30	28	47
1968	29	Joe Azcue	http://www.baseball-reference.com/players/a/azcuejo01.shtml	azcuejo01	28	8	675	2332	2138	159	553	73	8	46	256	5	11	147	262	.259	.307	.365	.672	91	780	58	13	9	25	28
1968	30	Stan Bahnsen	http://www.baseball-reference.com/players/b/bahnsst01.shtml	bahnsst01	23	2	41	105	88	4	5	0	0	0	3	0	0	6	54	.057	.116	.057	.173	-45	5	0	0	10	1	0
1968	31	Bob Bailey	http://www.baseball-reference.com/players/b/bailebo01.shtml	bailebo01	25	7	817	3144	2792	322	698	107	18	59	264	42	42	303	463	.250	.324	.365	.688	98	1018	75	10	22	17	16
1968	32	Steve Bailey	http://www.baseball-reference.com/players/b/bailest01.shtml	bailest01	26	2	34	11	10	0	0	0	0	0	0	0	0	1	5	.000	.091	.000	.091	-71	0	0	0	0	0	0
1968	33	Dusty Baker	http://www.baseball-reference.com/players/b/bakerdu01.shtml	bakerdu01	19	1	6	5	5	0	2	0	0	0	0	0	0	0	1	.400	.400	.400	.800	140	2	0	0	0	0	0
1968	34	Jack Baldschun	http://www.baseball-reference.com/players/b/baldsja01.shtml	baldsja01	31	7	384	86	74	5	6	1	0	0	3	1	0	4	38	.081	.128	.095	.223	-36	7	1	0	8	0	0
1968	35	Dave Baldwin	http://www.baseball-reference.com/players/b/baldwda01.shtml	baldwda01	30	3	102	7	6	0	0	0	0	0	0	0	0	1	6	.000	.143	.000	.143	-53	0	0	0	0	0	0
1968	36	Sal Bando	http://www.baseball-reference.com/players/b/bandosa01.shtml	bandosa01	24	3	220	852	759	79	184	29	8	9	74	14	4	68	105	.242	.311	.337	.648	100	256	12	10	10	5	6
1968	37	Ernie Banks	http://www.baseball-reference.com/players/b/bankser01.shtml	bankser01	37	16	2262	9426	8551	1216	2368	380	86	474	1480	50	53	695	1088	.277	.333	.508	.840	125	4342	208	62	33	86	187
1968	38	Steve Barber*	http://www.baseball-reference.com/players/b/barbest01.shtml	barbest01	30	9	290	587	509	20	55	5	1	5	26	0	1	33	287	.108	.165	.151	.316	-9	77	2	2	42	1	0
1968	39	Bob Barton	http://www.baseball-reference.com/players/b/bartobo01.shtml	bartobo01	26	4	100	226	209	6	48	4	1	0	10	0	0	12	25	.230	.272	.258	.531	53	54	4	1	2	2	3
1968	40	John Bateman	http://www.baseball-reference.com/players/b/batemjo01.shtml	batemjo01	27	6	565	1956	1802	139	411	71	10	45	212	1	3	102	361	.228	.274	.353	.628	83	637	69	20	12	20	45
