1997	1	Jeff Abbott	http://www.baseball-reference.com/players/a/abbotje01.shtml	abbotje01	24	CHW	AL	19	38	38	8	10	1	0	1	2	0	0	0	6	.263	.263	.368	.632	66	14	3	0	0	0	0	/79D8
1997	2	Kurt Abbott	http://www.baseball-reference.com/players/a/abbotku01.shtml	abbotku01	28	FLA	NL	94	273	252	35	69	18	2	6	30	3	1	14	68	.274	.315	.433	.747	98	109	5	1	6	0	3	47/65D
1997	3	Bobby Abreu*	http://www.baseball-reference.com/players/a/abreubo01.shtml	abreubo01	23	HOU	NL	59	210	188	22	47	10	2	3	26	7	2	21	48	.250	.329	.372	.701	87	70	0	1	0	0	0	97/8
1997	4	Juan Acevedo	http://www.baseball-reference.com/players/a/aceveju01.shtml	aceveju01	27	NYM	NL	25	7	6	0	0	0	0	0	0	0	0	0	5	.000	.000	.000	.000	-100	0	0	0	1	0	0	1
1997	5	Mark Acre	http://www.baseball-reference.com/players/a/acrema01.shtml	acrema01	28	OAK	AL	15	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1997	6	Terry Adams	http://www.baseball-reference.com/players/a/adamste01.shtml	adamste01	24	CHC	NL	74	2	2	0	0	0	0	0	0	0	0	0	1	.000	.000	.000	.000	-100	0	0	0	0	0	0	1
1997	7	Willie Adams	http://www.baseball-reference.com/players/a/adamswi02.shtml	adamswi02	24	OAK	AL	13	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1997	8	Joel Adamson*	http://www.baseball-reference.com/players/a/adamsjo02.shtml	adamsjo02	25	MIL	AL	30	3	3	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000	-100	0	0	0	0	0	0	1
1997	9	Rick Aguilera	http://www.baseball-reference.com/players/a/aguilri01.shtml	aguilri01	35	MIN	AL	61	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1997	10	Jose Alberro	http://www.baseball-reference.com/players/a/alberjo01.shtml	alberjo01	28	TEX	AL	10	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1997	11	Scott Aldred*	http://www.baseball-reference.com/players/a/aldresc01.shtml	aldresc01	29	MIN	AL	17	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1997	12	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	26	TOT	NL	87	272	248	37	66	12	4	3	22	13	1	17	54	.266	.320	.383	.703	84	95	6	3	3	1	3	64/5
1997	13	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	26	NYM	NL	54	161	149	26	37	9	3	2	15	11	0	9	38	.248	.294	.389	.683	80	58	3	1	1	1	1	46/5
1997	14	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	26	CHC	NL	33	111	99	11	29	3	1	1	7	2	1	8	16	.293	.358	.374	.732	91	37	3	2	2	0	2	6/4
1997	15	Antonio Alfonseca	http://www.baseball-reference.com/players/a/alfonan01.shtml	alfonan01	25	FLA	NL	17	3	3	0	0	0	0	0	0	0	0	0	3	.000	.000	.000	.000	-100	0	0	0	0	0	0	1
1997	16	Edgardo Alfonzo	http://www.baseball-reference.com/players/a/alfoned01.shtml	alfoned01	23	NYM	NL	151	599	518	84	163	27	2	10	72	11	6	63	56	.315	.391	.432	.823	119	224	4	5	8	5	0	*56/4
1997	17	Luis Alicea#	http://www.baseball-reference.com/players/a/alicelu01.shtml	alicelu01	31	ANA	AL	128	471	388	59	98	16	7	5	37	22	8	69	65	.253	.375	.369	.743	94	143	4	8	4	2	3	45/D
1997	18	Jermaine Allensworth	http://www.baseball-reference.com/players/a/allenje01.shtml	allenje01	25	PIT	NL	108	435	369	55	94	18	2	3	43	14	7	44	79	.255	.340	.339	.679	77	125	5	7	9	6	1	8
1997	19	Carlos Almanzar	http://www.baseball-reference.com/players/a/almanca01.shtml	almanca01	23	TOR	AL	4	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	/1
1997	20	Roberto Alomar#	http://www.baseball-reference.com/players/a/alomaro01.shtml	alomaro01	29	BAL	AL	112	469	412	64	137	23	2	14	60	9	3	40	43	.333	.390	.500	.890	134	206	10	3	7	7	2	*4/D
1997	21	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	31	CLE	AL	125	480	451	63	146	37	0	21	83	0	2	19	48	.324	.354	.545	.900	128	246	16	3	6	1	2	*2/D
1997	22	Moises Alou	http://www.baseball-reference.com/players/a/aloumo01.shtml	aloumo01	30	FLA	NL	150	619	538	88	157	29	5	23	115	9	5	70	85	.292	.373	.493	.866	130	265	13	4	0	7	9	*789
1997	23	Wilson Alvarez*	http://www.baseball-reference.com/players/a/alvarwi01.shtml	alvarwi01	27	TOT	MLB	33	29	26	1	3	0	0	0	1	0	0	2	7	.115	.179	.115	.294	-20	3	0	0	1	0	0	1
1997	24	Wilson Alvarez*	http://www.baseball-reference.com/players/a/alvarwi01.shtml	alvarwi01	27	CHW	AL	22	3	3	0	0	0	0	0	0	0	0	0	2	.000	.000	.000	.000	-100	0	0	0	0	0	0	1
1997	25	Wilson Alvarez*	http://www.baseball-reference.com/players/a/alvarwi01.shtml	alvarwi01	27	SFG	NL	11	26	23	1	3	0	0	0	1	0	0	2	5	.130	.200	.130	.330	-10	3	0	0	1	0	0	1
1997	26	Rich Amaral	http://www.baseball-reference.com/players/a/amarari01.shtml	amarari01	35	SEA	AL	89	210	190	34	54	5	0	1	21	12	8	10	34	.284	.327	.326	.653	73	62	7	3	5	2	0	734/89D56
1997	27	Ruben Amaro#	http://www.baseball-reference.com/players/a/amaroru02.shtml	amaroru02	32	PHI	NL	117	200	175	18	41	6	1	2	21	1	1	21	24	.234	.320	.314	.634	68	55	4	2	0	2	0	879/3
1997	28	Brady Anderson*	http://www.baseball-reference.com/players/a/anderbr01.shtml	anderbr01	33	BAL	AL	151	696	590	97	170	39	7	18	73	18	12	84	105	.288	.393	.469	.863	128	277	1	19	2	1	6	*8D
1997	29	Brian Anderson*	http://www.baseball-reference.com/players/a/anderbr02.shtml	anderbr02	25	CLE	AL	8	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	/1
1997	30	Garret Anderson*	http://www.baseball-reference.com/players/a/anderga01.shtml	anderga01	25	ANA	AL	154	662	624	76	189	36	3	8	92	10	4	30	70	.303	.334	.409	.743	92	255	20	2	1	5	6	*78/D9
1997	31	Shane Andrews	http://www.baseball-reference.com/players/a/andresh01.shtml	andresh01	25	MON	NL	18	69	64	10	13	3	0	4	9	0	0	3	20	.203	.232	.438	.669	72	28	0	0	0	2	0	5
1997	32	Luis Andujar	http://www.baseball-reference.com/players/a/andujlu01.shtml	andujlu01	24	TOR	AL	17	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1997	33	Eric Anthony*	http://www.baseball-reference.com/players/a/anthoer01.shtml	anthoer01	29	LAD	NL	47	86	74	8	18	3	2	2	5	2	0	12	18	.243	.349	.419	.768	107	31	0	0	0	0	1	7/9
1997	34	Kevin Appier	http://www.baseball-reference.com/players/a/appieke01.shtml	appieke01	29	KCR	AL	34	6	6	0	0	0	0	0	0	0	0	0	5	.000	.000	.000	.000	-100	0	0	0	0	0	0	1
1997	35	Alex Arias	http://www.baseball-reference.com/players/a/ariasal01.shtml	ariasal01	29	FLA	NL	74	112	93	13	23	2	0	1	11	0	1	12	12	.247	.352	.301	.653	77	28	6	3	4	0	0	56
1997	36	George Arias	http://www.baseball-reference.com/players/a/ariasge01.shtml	ariasge01	25	TOT	MLB	14	28	28	3	7	1	0	0	3	0	0	0	1	.250	.250	.286	.536	43	8	2	0	0	0	0	/5D
1997	37	George Arias	http://www.baseball-reference.com/players/a/ariasge01.shtml	ariasge01	25	ANA	AL	3	6	6	1	2	0	0	0	1	0	0	0	0	.333	.333	.333	.667	74	2	0	0	0	0	0	/5D
