1961,1,Hank Aguirre*,/players/a/aguirha01.shtml,aguirha01,30,DET,55.1,37%,2.1%,13.1%,15.6%,5.7%,32%,,0.59,66%,,,,56,4,7%
1961,2,Bob Allen*,/players/a/allenbo04.shtml,allenbo04,23,CLE,81.2,36%,1.9%,11.3%,10.8%,6.2%,24%,,1.20,74%,,,,77,12,16%
1961,3,Bob Anderson,/players/a/anderbo01.shtml,anderbo01,25,CHC,152.0,59%,2.1%,14.6%,8.5%,6.1%,25%,,1.70,73%,,,,137,22,16%
1961,4,Craig Anderson,/players/a/andercr01.shtml,andercr01,22,STL,38.2,55%,1.8%,12.8%,7.3%,7.3%,32%,,1.24,77%,,,,25,0,0%
1961,5,Johnny Antonelli*,/players/a/antonjo02.shtml,antonjo02,31,TOT,58.2,36%,3.6%,11.2%,7.6%,8.0%,26%,,0.76,76%,,,,66,5,8%
1961,6,Johnny Antonelli*,/players/a/antonjo02.shtml,antonjo02,31,CLE,48.0,34%,3.6%,10.2%,8.0%,7.1%,24%,,0.80,77%,,,,60,5,8%
1961,7,Johnny Antonelli*,/players/a/antonjo02.shtml,antonjo02,31,MLN,10.2,41%,3.9%,15.7%,5.9%,11.8%,38%,,0.60,75%,,,,6,0,0%
1961,8,Jim Archer*,/players/a/archeji02.shtml,archeji02,29,KCA,205.1,23%,1.3%,12.5%,6.8%,6.5%,28%,,1.18,78%,,,,184,19,10%
1961,9,Gerry Arrigo*,/players/a/arrigge01.shtml,arrigge01,20,MIN,9.2,27%,0.0%,11.8%,19.6%,2.0%,11%,,1.56,61%,,,,18,1,6%
1961,10,Luis Arroyo*,/players/a/arroylu01.shtml,arroylu01,34,NYY,119.0,26%,1.0%,18.0%,10.1%,4.3%,25%,,1.11,68%,,,,134,17,13%
1961,11,Jack Baldschun,/players/b/baldsja01.shtml,baldsja01,24,PHI,99.2,60%,1.6%,13.6%,11.3%,4.4%,21%,,1.54,70%,,,,94,8,9%
1961,12,Steve Barber*,/players/b/barbest01.shtml,barbest01,23,BAL,248.1,23%,1.3%,14.4%,12.5%,3.8%,20%,,1.97,71%,,,,240,38,16%
1961,13,Norm Bass,/players/b/bassno01.shtml,bassno01,22,KCA,170.2,64%,2.3%,10.0%,11.0%,5.9%,27%,,0.89,75%,,,,169,17,10%
1961,14,Frank Baumann*,/players/b/baumafr01.shtml,baumafr01,27,CHW,187.2,24%,2.6%,8.7%,6.9%,8.2%,28%,,1.34,80%,,,,182,18,10%
1961,15,Ed Bauta,/players/b/bautaed01.shtml,bautaed01,26,STL,19.1,46%,2.6%,15.8%,6.6%,6.6%,42%,,1.42,75%,,,,14,0,0%
1961,16,Julio Becquer*,/players/b/becquju01.shtml,becquju01,29,MIN,1.1,33%,0.0%,0.0%,11.1%,22.2%,50%,,3.00,89%,,,,0,0,
1961,17,Gary Bell,/players/b/bellga01.shtml,bellga01,24,CLE,228.1,55%,3.2%,16.4%,10.1%,6.4%,30%,,0.72,69%,,,,199,14,7%
1961,18,Bobby Bolin,/players/b/bolinbo01.shtml,bolinbo01,22,SFG,48.0,58%,2.7%,21.4%,16.5%,6.7%,41%,,0.33,56%,,,,53,2,4%
1961,19,Tom Borland*,/players/b/borlato01.shtml,borlato01,28,BOS,1.0,17%,0.0%,0.0%,0.0%,16.7%,33%,,0.50,100%,,,,0,0,
1961,20,Carl Bouldin,/players/b/bouldca01.shtml,bouldca01,21,WSA,3.1,75%,0.0%,10.0%,10.0%,10.0%,22%,,1.33,80%,,,,7,0,0%
1961,21,Ted Bowsfield*,/players/b/bowsfte01.shtml,bowsfte01,26,LAA,157.0,25%,2.6%,12.9%,9.2%,6.6%,29%,,1.17,74%,,,,163,11,7%
1961,22,Jim Brewer*,/players/b/breweji01.shtml,breweji01,23,CHC,86.2,25%,4.4%,14.7%,5.4%,9.5%,32%,,1.23,75%,,,,86,11,13%
1961,23,Tom Brewer,/players/b/breweto01.shtml,breweto01,29,BOS,42.0,65%,2.1%,6.8%,15.2%,6.8%,35%,,1.87,74%,,,,43,5,12%
1961,24,Alan Brice,/players/b/briceal01.shtml,briceal01,23,CHW,3.1,69%,0.0%,18.8%,18.8%,6.3%,25%,,6.00,63%,,,,5,1,20%
1961,25,Marshall Bridges*,/players/b/bridgma01.shtml,bridgma01,30,CIN,20.2,32%,4.1%,17.4%,11.2%,8.2%,31%,,0.95,63%,,,,25,1,4%
1961,26,Ernie Broglio,/players/b/brogler01.shtml,brogler01,25,STL,174.2,52%,2.5%,14.8%,9.8%,7.1%,33%,,0.92,71%,,,,161,8,5%
1961,27,Jim Brosnan,/players/b/brosnji01.shtml,brosnji01,31,CIN,80.0,58%,2.1%,12.0%,5.4%,6.9%,30%,,0.92,79%,,,,67,4,6%
1961,28,Hal Brown,/players/b/brownha01.shtml,brownha01,36,BAL,166.2,58%,2.1%,9.1%,4.9%,6.1%,27%,,0.82,82%,,,,123,14,11%
1961,29,Paul Brown,/players/b/brownpa01.shtml,brownpa01,20,PHI,10.0,64%,6.0%,2.0%,16.0%,10.0%,39%,,0.71,74%,,,,16,1,6%
